"id1","id2","hhno","hhmid","s1gii_14","s1gii_15","s1gii_16i","s1gii_16_11","s1gii_16_112","s1gii_16ii","s1gii_16_211","s1gii_16_212","s1gii_16iii","s1gii_16_311","s1gii_16_312","s1gii_16iv","s1gii_16_411","s1gii_16_412","s1gii_17i","s1gii_17ii","s1gii_17iii","s1gii_17iv","s1gii_18i","s1gii_18ii","s1gii_18iii","s1gii_18iv","s1gii_19i","s1gii_19ii","s1gii_19iii","s1gii_19iv","s1gii_20i","s1gii_20ii","s1gii_20iii","s1gii_20iv","s1gii_21i","s1gii_21ii","s1gii_21iii","s1gii_21iv","s1gii_22i","s1gii_22ii","s1gii_22iiii","s1gii_22iv","s1gii_23i","s1gii_23ii","s1gii_23iii","s1gii_23iv","s1gii_24i","s1gii_2ii","s1gii_24iii","s1gii_24iv","s1gii_25i","s1gii_25ii","s1gii_25iii","s1gii_25iv","s1gii_26i","s1gii_26ii","s1gii_26iii","s1gii_26iv","s1gii_27i","s1gii_27ii","s1gii_27iii","s1gii_27iv","s1gii_28i","s1gii_28ii","s1gii_28iii","s1gii_28iv","s1gii_29i","s1gii_29ii","s1gii_29iii","s1gii_29iv"
7,115,107268059,1,2,2,6,,,12,,"PING",,,,,,,8,10,,,,,,,19,0,,,22,19,,,2,9,,,6,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,115,107268059,2,2,2,11,"TECHIMAN",,12,,"KUNSA DABAN",,,,,,,7,7,,,,,,,14,0,,,18,14,,,6,7,,,3,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,115,107268069,1,1,1,6,,,,,,,,,,,,8,,,,,,,,8,,,,27,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,115,107268073,1,1,1,11,"EJURA",,,,,,,,,,,6,,,,,,,,0,,,,20,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,115,107268076,1,1,4,1,,,11,"SEFWI",,12,,"BONGO BION",12,,"ABOSSO",,,9,,,,,,32,12,8,0,36,32,12,8,,,,,3,3,4,1,1,1,2,2,1,1,,,1,1,,,1,1,,,2,2,,,512,512,,,9309,9309,,
7,115,107268086,1,1,2,11,"TARKWA",,12,,"KOJOKROM",,,,,,,,4,,,,,,,29,0,,,30,16,,,7,6,,,3,1,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,117,107253002,1,1,2,12,,"KASAPII",12,,"ATEBUBU",,,,,,,7,7,,,,,,,19,23,,,25,25,,,2,9,,,6,6,,,1,2,,,4,,,,1,,,,4,,,,2,,,,233,,,,8010,,,
7,117,107253003,3,1,1,11,"BEREKUM",,,,,,,,,,,7,,,,,,,,20,,,,30,,,,2,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,117,107253009,3,1,1,,,,,,,,,,,,,,,,,1,,,,42,,,,46,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,117,107253011,1,1,1,5,,,,,,,,,,,,,,,,,,,,50,,,,55,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,117,107253023,1,1,1,12,,"SUBIRIKROM",,,,,,,,,,7,,,,,,,,19,,,,49,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,117,107253024,1,1,2,12,,"SEFWI",12,,"HYWEE HYWEEGU",,,,,,,1,7,,,,,,,,,,,,,,,4,4,,,3,3,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,117,107253029,1,1,2,12,,"YAAKROM",12,,"SANTASO",,,,,,,7,7,,,,,,,,,,,,,,,7,2,,,4,4,,,1,1,,,2,1,,,1,2,,,1,1,,,2,2,,,613,613,,,113,113,,
7,117,107253032,1,1,2,3,,,12,,"ABOABO NO4",,,,,,,2,7,,,,,,,10,,,,16,10,,,7,7,,,4,1,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,117,107253037,1,1,1,5,,,,,,,,,,,,3,,,,,,,,15,,,,19,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,117,107253043,1,1,1,12,,"SANTASO",,,,,,,,,,7,,,,,,,,,,,,,,,,4,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256003,1,2,1,11,"JANKUFA",,11,"WENCHI",,,,,,,,,,,,,,,,5,10,,,45,45,,,7,7,,,1,1,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256003,2,2,1,11,"JANKUFA",,,,,,,,,,,,,,,,,,,3,,,,4,,,,9,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256005,1,1,1,12,,"NATSE NZEMA",,,,,,,,,,1,,,,,,,,32,,,,50,,,,2,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256010,1,1,1,,,,,,,,,,,,,,,,,,,,,44,,,,45,,,,2,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256016,4,1,1,11,"SEFWI",,,,,,,,,,,1,,,,,,,,,,,,8,,,,9,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256016,1,1,1,11,"ENCHE",,,,,,,,,,,1,,,,,,,,31,,,,32,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256016,5,1,1,11,"SEFWI",,,,,,,,,,,1,,,,,,,,,,,,7,,,,9,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256017,1,1,2,12,,"ASIRI",12,,"NSUATRE",,,,,,,7,7,,,,,,,4,,,,10,4,,,5,5,,,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256018,1,1,3,1,,,5,,,11,"BEREKUM",,,,,6,3,7,,,,,,27,23,20,,28,27,23,,7,7,7,,4,3,4,,2,1,2,,,,,,,1,,,,12,,,,2,,,,523,,,,5232,,
7,119,107256020,1,1,1,12,,"ASUOKO",,,,,,,,,,7,,,,,,,,,,,,25,,,,7,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256028,1,1,1,11,"SEFWI",,,,,,,,,,,1,,,,,,,,18,,,,21,,,,7,,,,1,,,,1,,,,2,,,,2,,,,,,,,1,,,,613,,,,111,,,
7,119,107256028,2,1,2,12,,"ASUOKO",12,,"ASANTEKRO",,,,,,,7,7,,,,,,,22,,,,28,21,,,6,7,,,3,1,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256030,4,1,1,11,"SEFWI",,,,,,,,,,,1,,,,,,,,,,,,9,,,,7,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256030,5,1,1,11,"SEFWI",,,,,,,,,,,1,,,,,,,,,,,,5,,,,7,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256030,3,3,2,12,,"ASENKO",12,,"ASUOKO",,,,,,,1,7,,,,,,,18,5,,,19,15,,,9,9,,,1,1,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256030,1,1,1,12,,"ASENKO",,,,,,,,,,1,,,,,,,,22,,,,23,,,,9,,,,5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256032,1,1,2,,,,12,,"KOKOSUA",,,,,,,,7,,,7,,,,19,7,,,24,17,,,7,9,,,4,1,,,1,2,,,2,,,,2,,,,,,,,1,,,,613,,,,111,,,
7,119,107256040,3,1,2,1,,,11,"CHIRAA",,,,,,,,6,7,,,,,,,6,,,,13,6,,,5,5,,,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256040,1,1,3,2,,,10,,,11,"CHIRAA",,,,,7,4,7,,,,,,35,24,,,45,27,24,,2,2,2,,4,6,,,1,1,2,,1,4,,,1,1,,,1,1,,,2,2,,,112,723,,,4520,4010,,
7,119,107256040,2,1,2,1,,,11,"CHIRAA",,,,,,,,6,7,,,,,,,6,,,,16,6,,,5,5,,,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256040,4,1,1,12,,"ASANTEKROM",,,,,,,,,,7,,,,,,,,,,,,12,,,,7,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256042,2,1,1,11,"SEFWI",,,,,,,,,,,1,,,,,,,,12,,,,27,,,,7,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256042,1,1,2,11,"SEFWI",,12,,"SUMA",,,,,,,1,7,,,,,,,19,,,,33,19,,,2,18,,,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,107256045,1,1,4,,,,1,,,,,,5,,,,6,,,52,,15,,31,33,35,38,33,35,38,39,2,7,2,7,6,6,6,4,1,1,1,2,1,1,1,,1,1,1,,6,1,2,,2,2,2,,744,523,713,,1920,5219,4540,
7,120,107254011,1,1,1,12,,"DEWIRE",,,,,,,,,,7,,,,,,,,,,,,18,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107254011,6,1,1,12,,"DEWIRE",,,,,,,,,,7,,,,,,,,,,,,25,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107254019,2,2,2,12,,"KWAMESEIKROM",11,"BEREKUM",,,,,,,,7,7,,,,,,,3,,,,36,3,,,6,5,,,3,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107254019,3,2,1,11,"SEFWI",,,,,,,,,,,6,,,,,,,,18,,,,22,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107254019,4,4,1,11,"DROBO",,,,,,,,,,,7,,,,,,,,18,,,,22,,,,2,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107254031,1,1,1,11,"KWAME SEIKROM",,,,,,,,,,,7,,,,,,,,4,,,,15,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107254032,2,2,1,12,,"ADIEKO",,,,,,,,,,7,,,,,,,,,,,,16,,,,5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107254034,2,1,1,11,"SEFWI",,,,,,,,,,,,,,,,,,,4,,,,6,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107254034,1,1,2,11,"SEFWI",,11,"DORMAA",,,,,,,,,,,,,,,,21,4,,,23,20,,,2,5,,,4,1,,,1,2,,,2,,,,2,,,,,,,,1,,,,613,,,,113,,,
7,120,107254035,6,2,1,11,"SEBRENI",,,,,,,,,,,7,,,,,,,,,,,,7,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107254035,7,2,1,11,"SEBRENI",,,,,,,,,,,7,,,,,,,,,,,,4,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107254035,1,1,3,11,"SEBRENI",,11,"ABRIKASU",,11,"DORMAA",,,,,7,7,7,,,,,,37,25,23,,58,29,25,,7,1,1,,4,4,4,,1,1,1,,1,1,1,,1,1,1,,,,,,2,2,2,,331,331,331,,8010,8010,8010,
7,120,107254035,2,2,2,11,"DORMAA",,11,"DEBEBI",,11,"SEBRINI",,,,,7,7,7,,,,,,9,6,,,17,9,6,,7,7,7,,4,4,4,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107254037,1,2,1,12,,"SUMA",,,,,,,,,,7,,,,,,,,,,,,17,,,,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107255020,2,2,1,9,,,,,,,,,,,,1,,,,,,,,28,,,,50,,,,7,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107255021,1,1,1,11,"ASARE",,,,,,,,,,,7,,,,,,,,,,,,23,,,,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107255031,2,2,1,11,"TABUOM",,,,,,,,,,,6,,,,,,,,,,,,17,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107255031,1,1,4,12,,"SEFWI",11,"TETE",,11,"ZEZERA",,11,"TANANO",,7,7,7,7,,,,,34,33,31,30,37,34,33,31,2,2,2,2,6,6,4,4,1,1,2,1,4,4,,4,1,1,,1,,,,1,2,2,,2,832,832,,832,6021,6021,,6021
7,120,107255055,1,1,2,1,,,5,,,,,,,,,6,3,,,,,,,29,21,,,32,29,,,1,2,,,,5,,,,1,,,,3,,,1,1,,,,9,,,2,2,,,522,522,,,5232,5232,,
7,120,107255066,1,1,1,11,"BORSU",,,,,,,,,,,1,,,,,,,,30,,,,54,,,,1,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107255066,2,1,1,11,"BORSU",,,,,,,,,,,1,,,,,,,,28,,,,52,,,,1,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107255066,3,1,1,11,"BORSU",,,,,,,,,,,1,,,,,,,,3,,,,20,,,,5,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107255070,2,2,1,11,"SEFWI WIASO",,,,,,,,,,,1,,,,,,,,37,,,,49,,,,7,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107255070,1,1,1,11,"SEFWI WIASO",,,,,,,,,,,1,,,,,,,,67,,,,79,,,,7,,,,5,,,,1,,,,3,,,,1,,,,2,,,,2,,,,613,,,,113,,,
7,120,107257001,1,2,2,11,"WENCHI",,11,"BANDA AHEKRO",,,,,,,,7,7,,,,,,,17,,,,19,17,,,7,7,,,4,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107257004,3,1,1,12,,"BOBUNU",,,,,,,,,,7,,,,,,,,0,,,,5,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107257004,2,1,2,12,,"SEFWI",12,,"ADEEKU",,,,,,,1,7,,,,,,,15,0,,,25,15,,,7,7,,,1,1,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107257004,1,1,2,12,,"SEFWI",12,,"KOMFO KROM",,,,,,,1,7,,,,,,,21,20,,,31,21,,,7,7,,,4,4,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107257011,2,2,1,11,"DORMAA",,,,,,,,,,,7,,,,,,,,,,,,12,,,,6,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107257016,1,1,1,11,"BONWIRE",,,,,,,,,,,6,,,,,,,,13,,,,21,,,,14,,,,6,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107257022,5,1,1,12,,"GONASUA",,,,,,,,,,7,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107257022,6,1,2,12,,"NZILA",11,"DROBO",,,,,,,,7,7,,,,,,,,20,,,8,22,,,5,7,,,,5,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107257022,4,1,1,11,"BEREKUM",,,,,,,,,,,7,,,,,,,,,,,,,,,,7,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107257022,1,1,2,,,,11,"BEREKUM",,,,,,,,,7,,,15,,,,39,37,,,41,39,,,2,5,,,6,4,,,1,2,,,3,,,,4,,,,6,,,,2,,,,713,,,,4540,,,
7,120,107257023,1,1,2,12,,"NKAREE",12,,"JUKASE",,,,,,,7,7,,,,,,,23,20,,,26,21,,,2,2,,,5,5,,,1,1,,,1,1,,,1,1,,,,,,,2,2,,,,,,,,,,
7,120,107257026,2,1,2,11,"JAPEKROM",,11,"ATUNNA",,,,,,,,7,7,,,,,,,26,,,,29,25,,,4,6,,,3,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107257026,1,1,1,11,"JAPEKROM",,,,,,,,,,,7,,,,,,,,39,,,,42,,,,2,,,,6,,,,1,,,,2,,,,2,,,,3,,,,2,,,,523,,,,5219,,,
7,120,107257029,1,1,7,11,"ABREKESE",,11,"GOKA",,4,,,11,"BOSOSO",,7,7,3,5,,,,,22,18,16,0,23,22,18,16,1,1,7,7,6,6,4,1,1,1,2,2,4,4,,,1,1,,,,,,,2,2,,,223,223,,,8511,8511,,
7,120,107257039,3,3,1,2,,,,,,,,,,,,7,,,,,,,,14,,,,20,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107257039,2,2,2,2,,,11,"DROBO",,,,,,,,7,7,,,,,,,19,16,,,22,19,,,7,7,,,4,4,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107257039,4,4,2,11,"BEREKUM",,2,,,,,,,,,7,7,,,,,,,18,14,,,20,18,,,9,9,,,4,4,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,107257041,1,1,2,11,"BIBIANI",,11,"SEIKWA BADU",,,,,,,,6,7,,,,,,,36,36,,,43,39,,,7,7,,,1,4,,,1,1,,,2,2,,,2,2,,,0,0,,,1,1,,,523,523,,,5220,5220,,
7,121,107265004,2,1,1,12,,"NATO",,,,,,,,,,10,,,,,,,,,,,,27,,,,7,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265004,1,1,4,11,"BASABASA",,11,"TAJINIJINI",,11,"KRABONSU",,11,"LAMBUSSIE",,7,7,7,10,,,,,41,38,35,,43,41,38,35,2,2,2,2,6,6,6,,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,,2,2,2,1,523,523,523,621,200,200,200,111
7,121,107265005,2,1,1,12,,"BUSUAMA",,,,,,,,,,7,,,,,,,,,,,,18,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265013,1,1,1,12,,"TANOKROM",8,,,,,,,,,7,10,,,,,,,35,,,,40,35,,,7,7,,,4,1,,,1,1,,,1,1,,,1,1,,,1,1,,,2,1,,,613,613,,,111,111,,
7,121,107265013,3,1,1,12,,"TANOKROM",,,,,,,,,,7,,,,,,,,,,,,5,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265013,2,1,2,12,,"TANOKROM",8,,,,,,,,,7,10,,,,,,,27,,,,32,27,,,7,7,,,4,1,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265014,3,3,1,11,"JIRAPA",,,,,,,,,,,,,,,,,,,15,,,,,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265014,2,3,1,11,"JIRAPA",,,,,,,,,,,,,,,,,,,32,,,,,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265014,1,3,1,11,"JIRAPA",,,,,,,,,,,,,,,,,,,4,,,,,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265020,1,1,1,12,,"TIWI",,,,,,,,,,10,,,,,,,,,,,,23,,,,7,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265020,3,1,1,1,,,,,,,,,,,,7,,,,,,,,,,,,17,,,,7,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265020,2,1,1,12,,"WIELA",,,,,,,,,,7,,,,,,,,,,,,,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265022,2,1,1,11,"DAPULU",,,,,,,,,,,8,,,,,,,,15,,,,20,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265022,1,1,1,11,"DAPULU",,,,,,,,,,,8,,,,,,,,18,,,,25,,,,7,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265023,1,1,2,12,,"CHARIKPON",11,"LAL-BAGA",,,,,,,,10,8,,,,,,,,,,,29,,,,2,7,,,,4,,,2,1,,,,2,,,,2,,,,3,,,,2,,,,621,,,,111,,
7,121,107265024,1,1,1,12,,"BANATSE",,,,,,,,,,7,,,,,,,,10,,,,23,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265025,1,1,1,12,,"KUSU",,,,,,,,,,7,,,,,,,,20,,,,,,,,2,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265031,2,2,5,12,,"ASANTEKWA",1,,,11,"BEREKUM",,11,"TCHIRA",,,,,,,,,,20,16,13,7,25,20,16,11,7,7,7,7,4,4,4,4,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265031,3,2,1,5,,,,,,,,,,,,,,,,,,,,18,,,,22,,,,7,,,,4,,,,1,,,,2,,,,2,,,,1,,,,2,,,,913,,,,9309,,,
7,121,107265035,1,1,3,12,,"DIGMII",12,,"PRAMPOSO",12,,"TACHILA",,,,10,7,7,,,,,,,,27,,,27,30,,5,5,5,,,1,1,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265035,2,1,1,12,,"TIZAA",,,,,,,,,,10,,,,,,,,,,,,23,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265038,2,1,1,12,,"PRAMPOSO",,,,,,,,,,7,,,,,,,,,,,,2,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265038,1,1,2,12,,"PRAMPOSO",11,"JIRAPA",,,,,,,,7,10,,,,,,,,,,,,,,,4,6,,,3,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265039,1,1,3,1,,,11,"KINTAMPO",,12,,"SABULI",,,,6,7,,,,,,,23,16,,,31,23,16,,7,7,7,,4,4,1,,1,1,2,,1,1,,,1,2,,,1,1,,,2,1,,,613,613,,,112,112,,
7,121,107265040,1,1,1,12,,"DUORI",,,,,,,,,,10,,,,,,,,,,,,24,,,,7,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265040,2,1,1,12,,"NUEYIRI",,,,,,,,,,10,,,,,,,,,,,,15,,,,7,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,107265041,1,,3,5,,,10,,,7,,,,,,3,4,8,,,,,,20,42,61,,42,61,,,2,2,2,,6,,,,2,,,,4,,,,4,,,,1,,,,2,,,,,,,,,,,
7,121,107265041,2,2,1,7,,,,,,,,,,,,8,,,,,,,,24,,,,,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266005,1,1,1,11,"TECHIMAN",,,,,,,,,,,7,,,,,,,,26,,,,29,,,,3,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266009,2,1,1,1,,,,,,,,,,,,6,,,,,,,,1,,,,,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266009,1,1,1,1,,,,,,,,,,,,6,,,,,,,,19,,,,,,,,6,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266012,2,1,2,9,,,6,,,,,,,,,1,8,,,,,,,6,18,,,20,,,,5,6,,,1,3,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266012,1,1,1,6,,,,,,,,,,,,8,,,,,,,,25,,,,,,,,2,,,,4,,,,1,,,,2,,,,2,,,,3,,,,1,,,,921,,,,140,,,
7,122,107266016,1,1,1,11,"SINGNA",,,,,,,,,,,8,,,,,,,,,,,,48,,,,2,,,,,,,,1,,,,2,,,,,,,,,,,,1,,,,621,,,,111,,,
7,122,107266016,2,2,1,6,,,,,,,,,,,,8,,,,,,,,,,,,41,,,,4,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266019,2,1,2,12,"BOM",,11,"SAVELUGU",,,,,,,,7,8,,,,,,,19,,,,21,19,,,4,7,,,3,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266019,1,1,2,12,"BOM",,6,,,,,,,,,7,8,,,,,,,29,,,,31,29,,,2,2,,,5,,,,1,2,,,3,,,,1,,,,1,,,,2,,,,621,,,,111,,,
7,122,107266021,2,2,1,11,"TECHIMAN",,,,,,,,,,,7,,,,,,,,14,,,,17,,,,9,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266022,1,1,1,12,"TONGINA",,,,,,,,,,,8,,,,,,,,,,,,19,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266023,2,1,2,12,"BABATO-KUMA",,12,,"NWANI",,,,,,,7,8,,,,,,,,,,,28,,,,4,5,,,3,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266023,1,1,2,12,"BABATO-KUMA",,12,,"CHISHAGU",,,,,,,7,8,,,,,,,,,,,36,,,,2,5,,,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266023,3,1,1,12,"BABATO-KUMA",,,,,,,,,,,7,,,,,,,,,,,,1,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266025,1,1,1,7,,,,,,,,,,,,9,,,,,,,,17,,,,21,,,,5,,,,1,,,,1,,,,4,,,,2,,,,,,,,2,,,,523,,,,5211,,,
7,122,107266028,3,1,2,11,"TECHIMAN",,12,,"ABOABO",,,,,,,7,7,,,,,,,4,,,,9,4,,,5,5,,,1,1,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266028,4,1,1,11,"TECHIMAN",,,,,,,,,,,7,,,,,,,,,,,,4,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266028,1,1,2,11,"TECHIMAN",,12,,"ABOABO",,,,,,,7,7,,,,,,,34,,,,36,32,,,2,2,,,6,1,,,1,1,,,4,2,,,1,2,,,6,,,,2,1,,,911,613,,,5232,112,,
7,122,107266028,6,1,1,12,,"SUAMRE",,,,,,,,,,7,,,,,,,,,,,,11,,,,7,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266029,1,1,4,11,"KINTAMPO",,11,"YEJI",,11,"SAMPA",,12,"SAMPA",,7,7,7,7,,,,,42,35,31,,43,42,35,31,1,1,1,7,,,,1,,,,2,,,,,,,,,,,,,,,,,613,523,912,,112,9309,9302,
7,122,107266029,2,1,1,12,,"SENYA",,,,,,,,,,7,,,,,,,,,,,,14,,,,5,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266030,6,1,1,11,"AMPOMA",,,,,,,,,,,7,,,,,,,,,,,,13,,,,7,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266030,2,1,3,11,"JEMA",,6,,,12,,"ANYIMA",,,,7,8,7,,,,,,17,14,,,21,17,14,,7,7,7,,4,4,1,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266030,1,1,2,12,,"KINTAMPO",11,"PAMDU",,,,,,,,7,7,,,,,,,27,4,,,37,27,,,1,5,,,,1,,,,1,,,,1,,,,1,,,,6,,,,2,,,233,122,,,8010,9309,,
7,122,107266033,1,1,2,,,,11,"KETEKRACHI",,11,"JEMA",,,,,,4,7,,1,,,,23,20,,,25,23,20,,2,2,5,,6,1,1,,1,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,
7,122,107266033,2,1,1,11,"NKORANZA",,,,,,,,,,,7,,,,,,,,,,,,23,,,,6,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
