"id1","id2","id3","id4","hhmid","s10aii_a17","s10aii_a18","hhno"
6,1,217,45,1,10,10,106217045
6,1,217,58,1,10,10,106217058
6,1,217,58,2,10,10,106217058
6,1,217,61,1,10,10,106217061
6,1,217,63,1,1,10,106217063
6,1,217,63,2,1,10,106217063
6,1,217,65,3,5,5,106217065
6,1,217,65,4,5,5,106217065
6,1,217,65,7,9,10,106217065
6,1,217,73,1,10,10,106217073
6,1,217,77,1,1,10,106217077
6,1,217,83,1,10,10,106217083
6,1,217,84,1,1,4,106217084
6,1,217,84,2,8,7,106217084
6,1,217,97,1,4,6,106217097
6,1,217,109,1,1,8,106217109
6,1,217,109,2,9,10,106217109
6,1,217,109,4,5,6,106217109
6,10,202,4,1,3,2,106202004
6,10,202,4,2,2,1,106202004
6,10,202,5,1,3,2,106202005
6,10,202,5,2,1,3,106202005
6,10,202,10,1,2,1,106202010
6,10,202,10,2,1,1,106202010
6,10,202,10,3,1,1,106202010
6,10,202,12,1,3,3,106202012
6,10,202,14,1,8,7,106202014
6,10,202,14,2,7,9,106202014
6,10,202,14,3,6,8,106202014
6,10,202,18,2,7,7,106202018
6,10,202,19,1,4,2,106202019
6,10,202,19,2,4,2,106202019
6,10,202,19,5,4,2,106202019
6,10,202,21,2,3,3,106202021
6,10,202,21,3,3,3,106202021
6,10,202,40,1,5,5,106202040
6,10,202,45,2,2,2,106202045
6,10,202,47,2,5,3,106202047
6,10,202,63,1,10,6,106202063
6,10,202,64,1,1,3,106202064
6,10,202,68,1,4,4,106202068
6,10,202,69,1,6,5,106202069
6,10,202,69,2,5,5,106202069
6,10,202,69,3,6,4,106202069
6,10,203,2,1,5,6,106203002
6,10,203,10,1,1,1,106203010
6,10,203,10,3,10,7,106203010
6,10,203,10,4,2,2,106203010
6,10,203,14,1,3,3,106203014
6,10,203,14,2,3,2,106203014
6,10,203,14,3,3,2,106203014
6,10,203,16,1,4,3,106203016
6,10,203,16,2,5,5,106203016
6,10,203,19,1,3,2,106203019
6,10,203,19,2,2,2,106203019
6,10,203,28,1,2,1,106203028
6,10,203,28,2,1,2,106203028
6,10,203,28,3,1,2,106203028
6,10,203,36,1,5,3,106203036
6,10,203,36,2,5,3,106203036
6,10,203,36,4,3,2,106203036
6,10,203,57,1,6,8,106203057
6,10,203,63,1,5,3,106203063
6,10,203,63,2,4,5,106203063
6,10,203,64,1,8,8,106203064
6,10,203,70,2,6,4,106203070
6,10,203,70,3,6,4,106203070
6,10,203,70,4,5,4,106203070
6,10,203,74,1,5,5,106203074
6,10,203,77,1,2,2,106203077
6,10,203,77,2,1,2,106203077
6,10,203,77,3,1,2,106203077
6,10,204,3,1,5,4,106204003
6,10,204,3,2,3,1,106204003
6,10,204,3,4,3,3,106204003
6,10,204,4,3,3,2,106204004
6,10,204,16,1,3,5,106204016
6,10,204,17,1,4,4,106204017
6,10,204,22,1,6,4,106204022
6,10,204,22,2,4,4,106204022
6,10,204,22,3,4,4,106204022
6,10,204,29,1,2,3,106204029
6,10,204,30,1,10,5,106204030
6,10,204,30,2,3,5,106204030
6,10,204,30,3,2,3,106204030
6,10,204,32,1,2,2,106204032
6,10,204,34,1,1,2,106204034
6,10,204,34,2,1,2,106204034
6,10,204,34,3,1,1,106204034
6,10,204,35,1,3,2,106204035
6,10,204,35,2,2,1,106204035
6,10,204,35,3,2,1,106204035
6,10,204,39,2,3,3,106204039
6,10,204,42,1,4,4,106204042
6,10,204,46,1,4,4,106204046
6,10,204,46,2,4,4,106204046
6,10,204,46,3,4,4,106204046
6,10,204,49,1,4,3,106204049
6,10,204,49,2,7,7,106204049
6,10,204,49,3,4,3,106204049
6,10,204,56,1,4,2,106204056
6,10,211,2,2,3,2,106211002
6,10,211,2,5,1,1,106211002
6,10,211,14,1,3,3,106211014
6,10,211,15,1,2,2,106211015
6,10,211,19,1,4,2,106211019
6,10,211,21,1,4,1,106211021
6,10,211,21,2,3,1,106211021
6,10,211,21,3,1,1,106211021
6,10,211,23,1,2,1,106211023
6,10,211,23,2,1,1,106211023
6,10,211,27,2,3,2,106211027
6,10,211,37,1,5,3,106211037
6,10,211,37,2,5,3,106211037
6,10,211,38,2,4,2,106211038
6,10,211,39,1,4,2,106211039
6,10,211,39,2,3,2,106211039
6,10,211,39,4,4,2,106211039
6,10,211,42,2,6,5,106211042
6,10,211,47,1,4,3,106211047
6,10,211,47,2,3,2,106211047
6,10,211,47,5,1,1,106211047
6,10,211,76,1,1,1,106211076
6,10,211,76,2,1,1,106211076
6,10,211,77,1,2,1,106211077
6,10,211,80,1,3,2,106211080
6,10,211,80,2,2,1,106211080
6,10,211,80,3,1,1,106211080
6,10,213,3,1,7,6,106213003
6,10,213,5,1,6,6,106213005
6,10,213,8,1,7,6,106213008
6,10,213,17,1,3,3,106213017
6,10,213,17,2,4,5,106213017
6,10,213,23,1,5,5,106213023
6,10,213,23,2,4,5,106213023
6,10,213,24,1,5,5,106213024
6,10,213,24,2,5,5,106213024
6,10,213,25,1,6,4,106213025
6,10,213,25,2,4,4,106213025
6,10,213,27,1,10,9,106213027
6,10,213,34,1,6,6,106213034
6,10,213,34,2,6,6,106213034
6,10,213,34,5,6,6,106213034
6,10,213,51,1,7,4,106213051
6,10,213,53,1,4,4,106213053
6,10,213,53,2,4,4,106213053
6,10,213,53,3,4,4,106213053
6,10,213,54,1,6,4,106213054
6,10,213,54,2,4,3,106213054
6,10,213,61,1,7,4,106213061
6,10,213,61,2,5,3,106213061
6,10,213,66,1,4,4,106213066
6,10,213,66,2,4,3,106213066
6,10,213,68,1,10,8,106213068
6,10,215,5,1,1,1,106215005
6,10,215,5,2,3,3,106215005
6,10,215,12,1,5,5,106215012
6,10,215,12,2,3,3,106215012
6,10,215,16,2,2,2,106215016
6,10,215,21,1,8,8,106215021
6,10,215,44,2,5,5,106215044
6,10,215,49,1,8,8,106215049
6,10,215,50,1,6,1,106215050
6,10,215,53,1,10,10,106215053
6,10,215,53,2,1,1,106215053
6,10,215,53,3,5,5,106215053
6,10,215,59,1,4,8,106215059
6,10,215,60,1,1,1,106215060
6,10,215,60,2,2,2,106215060
6,10,215,60,3,5,5,106215060
6,10,215,64,1,2,2,106215064
6,10,215,64,2,1,1,106215064
6,10,215,67,1,3,3,106215067
6,10,215,67,2,5,5,106215067
6,10,215,68,1,3,3,106215068
6,10,215,68,2,7,7,106215068
6,10,215,68,3,5,5,106215068
6,10,215,83,1,1,1,106215083
6,10,215,83,2,5,5,106215083
6,10,215,89,1,1,1,106215089
6,10,215,89,2,5,5,106215089
6,10,215,89,4,2,2,106215089
6,10,216,9,1,5,5,106216009
6,10,216,10,1,10,10,106216010
6,10,216,10,2,5,5,106216010
6,10,216,12,1,9,9,106216012
6,10,216,13,1,9,9,106216013
6,10,216,13,2,5,5,106216013
6,10,216,13,3,1,2,106216013
6,10,216,16,1,6,5,106216016
6,10,216,32,1,1,1,106216032
6,10,216,32,2,9,9,106216032
6,10,216,32,3,5,5,106216032
6,10,216,48,1,1,1,106216048
6,10,216,54,1,1,1,106216054
6,10,216,54,2,5,5,106216054
6,10,216,56,2,1,1,106216056
6,10,216,66,1,5,5,106216066
6,10,216,66,4,1,1,106216066
6,10,216,68,1,1,1,106216068
6,10,216,74,1,5,6,106216074
6,10,216,75,1,5,5,106216075
6,10,216,75,2,2,2,106216075
6,10,216,75,3,4,4,106216075
6,10,216,83,1,5,5,106216083
6,10,216,83,2,8,8,106216083
6,10,216,83,3,1,1,106216083
6,10,216,84,1,5,5,106216084
6,10,216,84,2,2,2,106216084
6,10,218,1,1,5,5,106218001
6,10,218,3,1,6,7,106218003
6,10,218,3,2,6,7,106218003
6,10,218,3,3,6,7,106218003
6,10,218,12,1,6,7,106218012
6,10,218,12,2,6,7,106218012
6,10,218,12,3,5,7,106218012
6,10,218,19,1,5,5,106218019
6,10,218,19,2,6,7,106218019
6,10,218,19,3,6,7,106218019
6,10,218,20,1,2,5,106218020
6,10,218,20,2,2,5,106218020
6,10,218,24,1,7,7,106218024
6,10,218,26,1,6,7,106218026
6,10,218,26,2,6,7,106218026
6,10,218,26,3,6,7,106218026
6,10,218,33,1,5,5,106218033
6,10,218,33,2,5,5,106218033
6,10,218,33,3,5,5,106218033
6,10,218,35,1,2,5,106218035
6,10,218,35,2,2,5,106218035
6,10,218,35,3,2,5,106218035
6,10,218,37,1,5,5,106218037
6,10,218,37,2,5,5,106218037
6,10,218,39,1,6,7,106218039
6,10,218,52,1,5,5,106218052
6,10,218,52,2,5,5,106218052
6,10,218,52,5,5,5,106218052
6,10,218,53,1,5,6,106218053
6,10,218,54,1,5,6,106218054
6,10,218,72,1,7,7,106218072
6,10,219,12,1,5,7,106219012
6,10,219,12,2,4,6,106219012
6,10,219,12,3,5,7,106219012
6,10,219,31,1,5,9,106219031
6,10,219,34,1,5,8,106219034
6,10,219,38,1,7,9,106219038
6,10,219,38,2,7,9,106219038
6,10,219,41,1,5,7,106219041
6,10,219,41,2,5,7,106219041
6,10,219,41,3,5,7,106219041
6,10,219,42,1,7,9,106219042
6,10,219,42,2,7,9,106219042
6,10,219,49,1,5,8,106219049
6,10,219,49,4,5,8,106219049
6,10,219,49,6,8,10,106219049
6,10,219,53,1,5,8,106219053
6,10,219,73,1,3,6,106219073
6,10,219,73,2,3,6,106219073
6,10,219,73,3,3,6,106219073
6,10,219,82,1,7,9,106219082
6,10,219,82,2,6,8,106219082
6,10,219,82,6,5,7,106219082
6,10,219,89,1,5,7,106219089
6,10,219,89,2,5,7,106219089
6,10,219,89,3,5,8,106219089
6,10,219,94,1,3,5,106219094
6,10,219,94,2,5,6,106219094
6,10,219,98,1,8,10,106219098
6,10,219,98,2,5,7,106219098
6,10,219,98,3,8,10,106219098
6,10,219,126,1,4,7,106219126
6,10,219,126,2,5,7,106219126
6,10,219,126,5,5,7,106219126
6,10,219,128,1,5,8,106219128
6,11,223,6,1,6,4,106223006
6,11,223,9,1,5,5,106223009
6,11,223,9,2,5,5,106223009
6,11,223,11,1,10,10,106223011
6,11,223,21,1,10,9,106223021
6,11,223,21,2,10,10,106223021
6,11,223,21,3,9,9,106223021
6,11,223,33,1,10,8,106223033
6,11,223,33,2,10,8,106223033
6,11,223,33,5,5,6,106223033
6,11,223,35,1,10,10,106223035
6,11,223,35,2,1,1,106223035
6,11,223,35,3,5,1,106223035
6,11,223,61,1,1,1,106223061
6,11,223,61,3,1,1,106223061
6,11,223,68,1,9,6,106223068
6,11,223,68,2,7,3,106223068
6,11,223,68,3,7,5,106223068
6,11,223,69,1,4,4,106223069
6,11,223,72,1,10,10,106223072
6,11,223,72,3,10,10,106223072
6,11,223,84,1,10,9,106223084
6,11,223,93,1,10,10,106223093
6,11,223,93,2,10,10,106223093
6,11,223,94,1,7,7,106223094
6,11,223,94,2,8,7,106223094
6,11,223,101,1,3,4,106223101
6,11,223,102,1,10,10,106223102
6,11,223,102,2,10,10,106223102
6,11,223,102,3,10,6,106223102
6,12,226,5,1,3,7,106226005
6,12,226,5,2,4,7,106226005
6,12,226,5,3,4,7,106226005
6,12,226,11,1,5,7,106226011
6,12,226,22,1,5,7,106226022
6,12,226,25,1,5,7,106226025
6,12,226,25,2,5,7,106226025
6,12,226,25,3,5,7,106226025
6,12,226,26,1,5,8,106226026
6,12,226,26,2,5,8,106226026
6,12,226,39,1,4,8,106226039
6,12,226,44,1,5,7,106226044
6,12,226,44,2,5,7,106226044
6,12,226,44,3,5,7,106226044
6,12,226,50,1,5,8,106226050
6,12,226,50,2,5,8,106226050
6,12,226,53,1,5,7,106226053
6,12,226,56,1,5,8,106226056
6,12,226,56,2,5,8,106226056
6,12,226,57,1,6,8,106226057
6,12,226,83,1,6,8,106226083
6,12,226,102,1,5,8,106226102
6,12,226,110,1,5,7,106226110
6,12,226,110,2,5,7,106226110
6,12,226,114,1,7,8,106226114
6,12,226,114,2,4,7,106226114
6,16,234,1,1,5,5,106234001
6,16,234,2,1,6,6,106234002
6,16,234,2,2,6,6,106234002
6,16,234,7,1,6,6,106234007
6,16,234,20,1,6,5,106234020
6,16,234,21,1,5,5,106234021
6,16,234,21,2,5,5,106234021
6,16,234,21,3,5,5,106234021
6,16,234,27,1,6,6,106234027
6,16,234,27,3,6,6,106234027
6,16,234,32,1,4,5,106234032
6,16,234,32,2,5,5,106234032
6,16,234,32,3,5,5,106234032
6,16,234,33,1,9,9,106234033
6,16,234,35,1,5,4,106234035
6,16,234,36,1,5,5,106234036
6,16,234,36,2,5,5,106234036
6,16,234,38,1,5,5,106234038
6,16,234,38,2,5,5,106234038
6,16,234,38,3,5,5,106234038
6,16,234,42,1,5,5,106234042
6,16,234,42,2,5,5,106234042
6,16,234,51,1,5,5,106234051
6,16,234,51,2,5,5,106234051
6,16,234,51,3,6,6,106234051
6,16,234,52,1,5,5,106234052
6,16,234,53,1,5,5,106234053
6,16,235,16,1,2,1,106235016
6,16,235,16,3,5,2,106235016
6,16,235,20,1,6,2,106235020
6,16,235,20,2,1,1,106235020
6,16,235,20,3,1,1,106235020
6,16,235,30,1,1,1,106235030
6,16,235,30,3,2,3,106235030
6,16,235,30,4,1,10,106235030
6,16,235,32,1,1,1,106235032
6,16,235,37,1,2,1,106235037
6,16,235,53,1,1,1,106235053
6,16,235,53,2,1,1,106235053
6,16,235,55,1,1,1,106235055
6,16,235,55,2,1,1,106235055
6,16,235,106,1,1,1,106235106
6,16,235,106,2,1,1,106235106
6,16,235,106,3,1,1,106235106
6,16,235,108,1,2,2,106235108
6,16,235,108,2,1,3,106235108
6,16,235,143,1,6,1,106235143
6,16,235,143,2,4,2,106235143
6,16,235,149,1,2,3,106235149
6,16,235,158,1,2,1,106235158
6,16,235,159,1,1,1,106235159
6,16,235,159,3,1,1,106235159
6,16,235,159,4,3,1,106235159
6,16,235,178,1,2,1,106235178
6,16,235,180,1,2,1,106235180
6,16,236,64,1,3,5,106236064
6,16,236,6,1,10,10,106236006
6,16,236,6,3,10,10,106236006
6,16,236,13,1,10,10,106236013
6,16,236,18,1,5,9,106236018
6,16,236,18,2,3,8,106236018
6,16,236,21,1,10,10,106236021
6,16,236,28,1,4,8,106236028
6,16,236,28,2,10,10,106236028
6,16,236,29,1,3,10,106236029
6,16,236,29,2,10,10,106236029
6,16,236,38,1,9,7,106236038
6,16,236,40,1,2,10,106236040
6,16,236,40,2,10,10,106236040
6,16,236,41,1,10,10,106236041
6,16,236,44,1,10,10,106236044
6,16,236,51,1,7,10,106236051
6,16,236,51,2,10,10,106236051
6,16,236,51,4,10,10,106236051
6,16,236,52,1,3,6,106236052
6,16,236,62,1,2,10,106236062
6,16,236,78,1,10,10,106236078
6,16,236,78,2,10,10,106236078
6,84,193,5,1,2,1,106193005
6,84,193,5,2,2,1,106193005
6,84,193,5,4,2,1,106193005
6,84,193,28,1,5,5,106193028
6,84,193,28,2,5,5,106193028
6,84,193,38,1,10,2,106193038
6,84,193,38,2,3,3,106193038
6,84,193,59,1,6,2,106193059
6,84,193,59,2,6,3,106193059
6,84,193,59,3,4,1,106193059
6,84,193,60,1,2,1,106193060
6,84,193,60,2,2,1,106193060
6,84,193,62,1,3,1,106193062
6,84,193,65,1,9,2,106193065
6,84,193,65,2,4,1,106193065
6,84,193,74,1,4,2,106193074
6,84,193,74,2,2,2,106193074
6,84,193,74,3,1,1,106193074
6,84,193,76,1,3,2,106193076
6,84,193,76,2,2,2,106193076
6,84,193,76,6,1,1,106193076
6,84,193,93,1,5,2,106193093
6,84,193,93,2,5,2,106193093
6,84,193,93,4,1,1,106193093
6,84,193,100,1,10,5,106193100
6,84,193,100,2,10,5,106193100
6,84,193,100,3,5,5,106193100
6,84,193,108,1,8,8,106193108
6,84,193,108,2,8,8,106193108
6,84,193,120,1,4,5,106193120
6,84,193,122,1,1,2,106193122
6,84,193,122,2,2,5,106193122
6,84,193,132,1,4,3,106193132
6,84,193,132,2,5,3,106193132
6,86,220,20,1,10,10,106220020
6,86,220,20,2,8,8,106220020
6,86,220,24,1,1,1,106220024
6,86,220,33,1,10,10,106220033
6,86,220,33,2,2,2,106220033
6,86,220,33,3,5,5,106220033
6,86,220,34,1,10,10,106220034
6,86,220,34,2,5,5,106220034
6,86,220,34,4,5,5,106220034
6,86,220,37,1,10,10,106220037
6,86,220,42,1,1,1,106220042
6,86,220,42,2,3,3,106220042
6,86,220,52,1,5,5,106220052
6,86,220,52,2,1,1,106220052
6,86,220,57,1,1,1,106220057
6,86,220,62,1,10,10,106220062
6,86,220,62,2,5,5,106220062
6,86,220,73,1,5,5,106220073
6,86,220,75,1,10,10,106220075
6,86,220,84,1,10,10,106220084
6,86,220,84,2,1,5,106220084
6,86,220,84,3,2,2,106220084
6,86,220,92,1,1,1,106220092
6,86,220,92,2,5,5,106220092
6,86,224,3,1,10,10,106224003
6,86,224,4,1,8,7,106224004
6,86,224,7,1,8,6,106224007
6,86,224,7,2,1,6,106224007
6,86,224,9,1,2,10,106224009
6,86,224,9,2,2,3,106224009
6,86,224,14,1,1,1,106224014
6,86,224,14,2,2,10,106224014
6,86,224,15,1,10,10,106224015
6,86,224,15,2,1,10,106224015
6,86,224,15,3,1,1,106224015
6,86,224,27,1,10,10,106224027
6,86,224,35,1,10,10,106224035
6,86,224,35,2,10,10,106224035
6,86,224,35,3,10,10,106224035
6,86,224,36,1,10,10,106224036
6,86,224,37,1,10,10,106224037
6,86,224,37,2,10,10,106224037
6,86,224,37,3,10,10,106224037
6,86,224,38,1,10,10,106224038
6,86,224,38,2,10,10,106224038
6,86,224,41,1,6,6,106224041
6,86,224,41,2,3,8,106224041
6,86,224,43,1,3,5,106224043
6,86,224,43,2,1,10,106224043
6,86,224,46,1,10,10,106224046
6,86,224,46,2,10,10,106224046
6,86,224,55,1,10,10,106224055
6,86,224,55,2,3,10,106224055
6,86,224,55,3,1,10,106224055
6,88,238,2,1,6,2,106238002
6,88,238,2,2,1,1,106238002
6,88,238,2,3,1,1,106238002
6,88,238,5,1,8,2,106238005
6,88,238,5,2,10,5,106238005
6,88,238,14,1,5,2,106238014
6,88,238,14,2,2,2,106238014
6,88,238,14,5,3,2,106238014
6,88,238,16,1,1,1,106238016
6,88,238,29,2,2,1,106238029
6,88,238,33,1,9,10,106238033
6,88,238,33,2,10,10,106238033
6,88,238,33,3,10,10,106238033
6,88,238,36,1,4,10,106238036
6,88,238,36,2,8,10,106238036
6,88,238,38,1,6,10,106238038
6,88,238,38,2,10,10,106238038
6,88,238,38,3,10,10,106238038
6,88,238,49,1,5,10,106238049
6,88,238,49,2,5,10,106238049
6,88,238,49,3,10,10,106238049
6,88,238,51,1,6,10,106238051
6,88,238,51,2,9,10,106238051
6,88,238,51,3,9,10,106238051
6,88,238,71,1,5,1,106238071
6,88,238,71,2,3,2,106238071
6,88,238,76,1,1,1,106238076
6,88,238,76,2,1,2,106238076
6,88,238,76,3,4,2,106238076
6,88,238,80,1,4,10,106238080
6,88,238,80,2,10,10,106238080
6,88,238,80,4,10,10,106238080
6,88,238,81,1,10,10,106238081
6,88,238,82,1,9,9,106238082
6,88,238,82,2,10,10,106238082
6,89,187,15,1,7,4,106187015
6,89,187,15,2,5,6,106187015
6,89,187,18,1,8,7,106187018
6,89,187,24,1,4,5,106187024
6,89,187,24,2,6,6,106187024
6,89,187,30,1,7,7,106187030
6,89,187,30,2,8,6,106187030
6,89,187,49,1,2,1,106187049
6,89,187,49,2,2,1,106187049
6,89,187,53,1,1,2,106187053
6,89,187,53,2,1,2,106187053
6,89,187,55,1,7,1,106187055
6,89,187,55,2,7,1,106187055
6,89,187,55,3,7,1,106187055
6,89,187,56,1,7,2,106187056
6,89,187,56,2,4,2,106187056
6,89,187,59,1,8,2,106187059
6,89,187,60,1,6,1,106187060
6,89,187,60,2,4,1,106187060
6,89,187,70,1,5,3,106187070
6,89,187,70,2,5,2,106187070
6,89,187,70,3,1,1,106187070
6,89,187,71,1,5,1,106187071
6,89,187,71,2,4,1,106187071
6,89,187,71,3,3,1,106187071
6,89,187,89,1,2,7,106187089
6,89,187,89,2,7,7,106187089
6,89,187,108,1,1,1,106187108
6,89,187,110,1,9,2,106187110
6,89,187,110,2,9,2,106187110
6,89,187,110,4,9,2,106187110
6,89,188,1,1,3,8,106188001
6,89,188,1,2,3,8,106188001
6,89,188,2,1,4,5,106188002
6,89,188,4,1,5,2,106188004
6,89,188,4,2,5,2,106188004
6,89,188,10,1,2,6,106188010
6,89,188,10,2,8,8,106188010
6,89,188,10,3,8,7,106188010
6,89,188,21,1,2,3,106188021
6,89,188,21,2,4,3,106188021
6,89,188,24,1,1,1,106188024
6,89,188,25,1,1,1,106188025
6,89,188,28,1,6,3,106188028
6,89,188,31,1,7,3,106188031
6,89,188,31,2,10,2,106188031
6,89,188,31,4,7,1,106188031
6,89,188,34,1,7,2,106188034
6,89,188,34,2,7,2,106188034
6,89,188,45,1,5,1,106188045
6,89,188,45,2,2,1,106188045
6,89,188,47,1,2,1,106188047
6,89,188,47,2,2,1,106188047
6,89,188,49,1,1,1,106188049
6,89,188,49,3,1,1,106188049
6,89,188,49,4,1,1,106188049
6,89,188,51,1,8,1,106188051
6,89,188,51,2,7,1,106188051
6,89,188,53,1,5,1,106188053
6,89,188,53,2,4,1,106188053
6,89,188,53,3,1,1,106188053
6,89,191,9,1,9,3,106191009
6,89,191,9,2,9,3,106191009
6,89,191,9,3,9,3,106191009
6,89,191,15,1,1,1,106191015
6,89,191,15,2,1,1,106191015
6,89,191,15,4,1,1,106191015
6,89,191,20,1,3,2,106191020
6,89,191,26,1,3,2,106191026
6,89,191,30,1,8,5,106191030
6,89,191,32,1,5,5,106191032
6,89,191,32,2,4,6,106191032
6,89,191,33,1,4,5,106191033
6,89,191,34,1,5,4,106191034
6,89,191,34,2,6,5,106191034
6,89,191,50,1,7,2,106191050
6,89,191,50,2,7,2,106191050
6,89,191,50,4,4,1,106191050
6,89,191,56,1,6,2,106191056
6,89,191,56,2,5,2,106191056
6,89,191,56,3,2,1,106191056
6,89,191,59,1,8,3,106191059
6,89,191,59,2,2,1,106191059
6,89,191,59,3,2,1,106191059
6,89,191,65,1,6,2,106191065
6,89,191,65,2,5,2,106191065
6,89,191,65,3,5,2,106191065
6,89,191,69,1,8,2,106191069
6,89,191,69,2,7,2,106191069
6,89,191,96,1,3,2,106191096
6,89,191,101,1,5,4,106191101
6,89,191,101,2,1,2,106191101
6,89,192,4,1,3,2,106192004
6,89,192,4,2,6,10,106192004
6,89,192,5,1,6,6,106192005
6,89,192,5,2,5,5,106192005
6,89,192,5,3,6,5,106192005
6,89,192,6,1,5,7,106192006
6,89,192,10,1,1,3,106192010
6,89,192,10,2,1,3,106192010
6,89,192,13,1,5,4,106192013
6,89,192,13,2,5,8,106192013
6,89,192,17,1,5,4,106192017
6,89,192,22,1,1,1,106192022
6,89,192,22,2,1,1,106192022
6,89,192,22,5,1,1,106192022
6,89,192,28,1,2,1,106192028
6,89,192,28,2,2,1,106192028
6,89,192,28,3,2,1,106192028
6,89,192,30,1,5,3,106192030
6,89,192,32,1,6,3,106192032
6,89,192,32,2,3,2,106192032
6,89,192,33,1,6,2,106192033
6,89,192,34,1,3,2,106192034
6,89,192,34,3,1,1,106192034
6,89,192,38,1,9,6,106192038
6,89,192,38,2,5,2,106192038
6,89,192,50,1,3,3,106192050
6,89,192,50,2,2,2,106192050
6,91,185,12,1,8,8,106185012
6,91,185,13,1,8,7,106185013
6,91,185,13,2,8,8,106185013
6,91,185,14,1,8,8,106185014
6,91,185,14,2,6,6,106185014
6,91,185,17,1,8,8,106185017
6,91,185,21,1,8,9,106185021
6,91,185,21,2,7,8,106185021
6,91,185,28,1,9,10,106185028
6,91,185,36,1,4,10,106185036
6,91,185,36,2,8,10,106185036
6,91,185,40,1,5,2,106185040
6,91,185,40,2,1,1,106185040
6,91,185,40,3,1,1,106185040
6,91,185,49,1,6,1,106185049
6,91,185,49,2,5,1,106185049
6,91,185,52,1,3,8,106185052
6,91,185,52,2,3,8,106185052
6,91,185,54,1,9,2,106185054
6,91,185,54,2,9,2,106185054
6,91,185,54,3,2,1,106185054
6,91,185,56,1,4,8,106185056
6,91,185,56,2,4,8,106185056
6,91,185,58,1,9,10,106185058
6,91,185,58,2,10,10,106185058
6,91,185,59,1,2,9,106185059
6,91,185,59,2,6,10,106185059
6,91,185,60,1,10,10,106185060
6,91,185,60,2,10,10,106185060
6,92,195,3,1,3,4,106195003
6,92,195,3,2,2,2,106195003
6,92,195,3,3,1,1,106195003
6,92,195,12,1,1,1,106195012
6,92,195,12,2,1,1,106195012
6,92,195,12,3,1,1,106195012
6,92,195,25,1,6,8,106195025
6,92,195,26,1,9,10,106195026
6,92,195,26,2,9,10,106195026
6,92,195,26,6,4,8,106195026
6,92,195,35,1,10,10,106195035
6,92,195,35,2,10,10,106195035
6,92,195,35,3,10,10,106195035
6,92,195,60,1,8,10,106195060
6,92,195,60,2,8,10,106195060
6,92,195,60,3,9,10,106195060
6,92,195,63,1,3,7,106195063
6,92,195,80,1,10,10,106195080
6,92,195,89,1,7,3,106195089
6,92,195,89,2,6,2,106195089
6,92,195,89,3,9,1,106195089
6,92,195,123,1,9,10,106195123
6,92,195,123,2,10,10,106195123
6,92,195,123,4,10,10,106195123
6,92,195,129,1,10,10,106195129
6,92,195,133,1,9,10,106195133
6,92,195,134,1,9,10,106195134
6,92,195,134,2,9,10,106195134
6,92,195,200,1,10,10,106195200
6,92,195,232,1,9,9,106195232
6,92,195,232,2,10,10,106195232
6,92,195,232,3,10,10,106195232
6,92,196,2,1,1,1,106196002
6,92,196,5,1,8,4,106196005
6,92,196,5,2,8,2,106196005
6,92,196,11,1,2,2,106196011
6,92,196,11,2,1,1,106196011
6,92,196,12,1,2,2,106196012
6,92,196,12,2,2,2,106196012
6,92,196,13,1,1,1,106196013
6,92,196,13,2,1,1,106196013
6,92,196,14,1,5,1,106196014
6,92,196,14,2,5,2,106196014
6,92,196,14,3,5,1,106196014
6,92,196,16,1,5,2,106196016
6,92,196,17,1,3,1,106196017
6,92,196,17,4,3,2,106196017
6,92,196,17,6,3,2,106196017
6,92,196,18,1,2,1,106196018
6,92,196,18,2,2,1,106196018
6,92,196,19,1,4,2,106196019
6,92,196,19,2,3,1,106196019
6,92,196,22,1,3,2,106196022
6,92,196,22,2,1,1,106196022
6,92,196,22,3,1,1,106196022
6,92,196,23,1,5,1,106196023
6,92,196,23,2,2,1,106196023
6,92,196,23,3,2,1,106196023
6,92,196,24,1,2,2,106196024
6,92,196,29,1,5,4,106196029
6,92,196,31,1,2,2,106196031
6,92,196,31,2,2,2,106196031
6,93,194,7,1,9,7,106194007
6,93,194,7,2,6,3,106194007
6,93,194,7,3,3,6,106194007
6,93,194,13,1,8,6,106194013
6,93,194,13,2,2,4,106194013
6,93,194,15,1,3,1,106194015
6,93,194,15,2,2,1,106194015
6,93,194,18,1,9,8,106194018
6,93,194,18,2,7,3,106194018
6,93,194,21,1,3,2,106194021
6,93,194,21,2,2,3,106194021
6,93,194,22,1,3,3,106194022
6,93,194,22,2,2,2,106194022
6,93,194,35,1,1,5,106194035
6,93,194,35,2,1,5,106194035
6,93,194,42,1,1,2,106194042
6,93,194,42,2,1,2,106194042
6,93,194,42,3,1,2,106194042
6,93,194,43,1,2,2,106194043
6,93,194,43,2,2,2,106194043
6,93,194,43,3,1,1,106194043
6,93,194,45,1,1,6,106194045
6,93,194,45,2,1,5,106194045
6,93,194,45,3,1,3,106194045
6,93,194,55,1,1,3,106194055
6,93,194,55,2,3,5,106194055
6,93,194,55,3,2,5,106194055
6,93,194,57,1,8,9,106194057
6,93,194,57,2,4,6,106194057
6,93,194,57,7,2,4,106194057
6,93,194,60,1,1,3,106194060
6,93,194,69,1,7,6,106194069
6,94,180,1,1,1,4,106180001
6,94,180,1,2,1,4,106180001
