"id1","id2","id3","id4","s9d_id","s9d_i","s9d_ii","s9d_1","s9d_2","s9d_3","s9d_4","s9d_5","s9d_6","s9d_7","s9d_8","s9d_iii","s9d_iv","hhno"
8,10,303,22,4,10,51,"A","C","A","C","D","B","C","C",10,52,108303022
8,10,303,22,5,11,20,"D","C","B","B","B","B","B","C",11,22,108303022
8,10,303,23,3,10,0,"D","C","B","C","B","B","B","B",10,2,108303023
8,10,303,23,2,6,3,"D","C","B","B","D","B","C","B",6,5,108303023
8,10,303,29,4,8,0,"D","C","B","C","D","C","B","C",8,2,108303029
8,10,303,29,3,9,58,"D","C","D","C","D","B","B","C",9,59,108303029
8,10,303,29,5,10,27,"D","C","B","B","D","B","B","D",10,30,108303029
8,10,303,31,1,11,17,"D","C","B","C","D","B","C","B",11,20,108303031
8,10,303,39,2,2,51,"D","C","B","B","B","A","B","D",2,54,108303039
8,10,303,42,4,4,38,"D","D","D","D","D","D","D","D",4,39,108303042
8,10,303,42,8,4,49,"D","C","B","C","D","D","B","C",4,51,108303042
8,10,303,42,3,4,3,"D","C","B","B","B","D",,"B",4,4,108303042
8,10,303,42,9,5,11,"D","C","B","D","D","B","A","B",5,13,108303042
8,10,303,42,10,5,20,"D","C","B","B","C","B","B","D",5,22,108303042
8,10,304,4,2,12,51,"D","C","B","C","D","B","B","C",12,51,108304004
8,10,304,9,3,7,45,"D","C","B","C","D","D","B","C",7,46,108304009
8,10,304,13,5,8,28,"D","C","B","C","C","B","B","A",8,30,108304013
8,10,304,13,3,4,23,"D","C","B","C","D","C","B","A",4,24,108304013
8,10,304,13,4,9,10,"D","C","C","B","D","D","C","C",9,12,108304013
8,10,304,19,4,4,8,"D","C","B","B","D","D","B","D",4,10,108304019
8,10,304,19,5,7,27,"D","C","B","C","D","B","B","A",7,35,108304019
8,10,304,19,8,12,38,"D","C","B","B","D","C","D","B",12,43,108304019
8,10,304,27,3,12,35,"D","C","B","C","D","B","B","A",12,36,108304027
8,10,304,27,5,12,45,"D","C","B","B","D","D","C","B",12,48,108304027
8,10,304,27,4,12,24,"D","C","B","B","D","A","D","B",12,26,108304027
8,10,304,27,8,,,,,,,,,,,,,108304027
8,10,304,32,3,10,11,"D","C","B","C","D","B","B","A",10,16,108304032
8,10,304,32,4,10,25,"D","C","B","D","D","A","A","A",10,29,108304032
8,10,304,32,7,5,23,"A","B","A","B","C","C","A","B",5,25,108304032
8,10,304,32,8,5,43,"D","C","B","C","D","D","B","A",5,47,108304032
8,10,304,32,5,10,36,"D","C","B","C","D","B","C","C",10,37,108304032
8,10,304,37,2,4,25,"D","C","B","B","D","D","B","B",4,27,108304037
8,10,304,41,2,2,4,"D","C","B","C","D","B","B","C",2,6,108304041
8,10,304,42,5,4,22,"D","B","A","D","D","B","A","B",4,25,108304042
8,10,304,44,3,12,55,"D","C","B","C","D","B","B","C",12,59,108304044
8,10,304,44,5,12,0,"D","C","B","C","D","D","B","B",12,2,108304044
8,10,304,44,4,12,32,"D","C","B","B","D","D","B","B",12,33,108304044
8,10,305,3,8,5,3,"D","C","B","B","C","B","B","D",5,4,108305003
8,10,305,3,3,11,49,"D","C","D","B","D","B","A","B",11,52,108305003
8,10,305,26,3,8,50,"D","C","A","C","D","D","D","D",8,51,108305026
8,10,305,30,3,7,39,"D","C","B","C","D","B","B","C",7,40,108305030
8,10,305,35,5,11,38,"D","C","B","C","D","B","B","C",11,42,108305035
8,10,305,35,6,5,35,"D","C","B","C","D","B","B","D",5,38,108305035
8,10,305,39,3,3,42,"D","C","B","C","D","D","B","D",3,44,108305039
8,10,305,39,5,4,7,"D","C","B","B","D","B","A","B",4,8,108305039
8,10,305,39,4,3,49,"D","C","D","B","D","B","A","B",3,51,108305039
8,10,305,42,6,4,12,"D","C","A","C","C","B","B","C",4,15,108305042
8,10,305,42,5,4,8,"D","C","B","C","B","B","B","C",4,10,108305042
8,10,305,42,4,11,15,"D","C","B","C","B","B","B","C",11,16,108305042
8,10,305,42,3,11,12,"D","C","B","C","D","C","C","C",11,15,108305042
8,10,305,48,4,3,50,"D","C","B","C","D","B","B","C",3,51,108305048
8,10,305,48,3,3,29,"D","B","B","D","D","D","C","B",3,32,108305048
8,10,305,51,2,,,,,,,,,,,,,108305051
8,10,305,54,6,7,54,"D","C","B","B","D","D","C","B",7,56,108305054
8,10,305,54,7,8,8,"D","C","B","B","D","D","A","B",8,10,108305054
8,10,305,54,3,,,,,,,,,,,,,108305054
8,10,305,54,4,8,38,"D","C","B","C","D","B","C","B",8,39,108305054
8,10,305,60,3,1,37,"D","C","B","B","D","B","B","C",1,38,108305060
8,10,305,60,5,1,50,"D","C","B","C","D","B","B","B",1,53,108305060
8,10,305,60,4,1,44,"D","C","B","D","A","B","B","B",1,46,108305060
8,10,305,60,6,1,59,"B","C","B","C","D","B","B","B",2,1,108305060
8,135,310,4,3,3,21,"D","C","B","C","D","B","B","C",3,24,108310004
8,135,310,4,5,2,41,"D","C","B","D","C","D","A","D",2,43,108310004
8,135,310,4,4,2,29,"D","C","B","C","D","B","B","B",2,32,108310004
8,135,310,4,6,2,44,"D","D","C","B","B","A","A","B",2,46,108310004
8,135,310,5,4,3,1,"D","C","B","C","C","D","A","B",3,4,108310005
8,135,310,5,3,2,50,"D","C","B","B","D","B","B","C",2,54,108310005
8,135,310,5,2,2,42,"D","C","B","B","D","B","B","C",2,44,108310005
8,135,310,5,5,3,5,"D","B","C","C","C","A","D","D",3,7,108310005
8,135,310,7,3,2,35,"D","D","A","B","A","A","A","D",2,37,108310007
8,135,310,7,2,2,32,"D","A","B","D","D","B","B","D",2,34,108310007
8,135,310,14,6,3,43,"D","C","B","D","B","A","A","B",3,45,108310014
8,135,310,14,5,3,40,"D","C","B","B","C","C","C","B",3,42,108310014
8,135,310,14,4,3,32,"D","C","B","C","D","B","B","C",3,34,108310014
8,135,310,14,3,3,25,"D","C","B","C","D","B","B","C",3,27,108310014
8,135,310,19,3,7,6,"D","C","B","C","D","C","B","C",7,7,108310019
8,135,310,19,4,5,8,"D","C","B","B","D","D","C","B",5,10,108310019
8,135,310,25,1,5,52,"D","C","B","B","A","D","B","D",5,56,108310025
8,135,310,32,3,11,32,"D","C","B","C","B","C","B","C",11,3,108310032
8,135,310,34,3,4,8,"D","C","B","D","D","D","D","D",4,10,108310034
8,135,310,34,7,3,58,"D","D","D","A","D","C","B","D",4,,108310034
8,135,310,35,4,3,19,"D","D","B","C","D","B","B","D",3,2,108310035
8,135,310,35,3,2,45,"D","C","B","C","C","B","B","D",2,46,108310035
8,135,310,35,5,2,56,"D","D","B","C","D","B","B","D",2,56,108310035
8,135,310,35,6,2,33,"D","C","B","C","D","D","B","C",2,35,108310035
8,135,310,47,3,3,40,"D","C","B","B","A","B","C","B",3,47,108310047
8,135,311,1,6,6,55,"D","C","B","C","D","C","B","C",6,57,108311001
8,135,311,1,5,6,52,"D","C","B","C","D","D","B","C",6,54,108311001
8,135,311,1,3,6,50,"D","C","B","C","D","B","B","C",6,52,108311001
8,135,311,10,4,1,53,"D","C","B","B","D","D","A","A",1,56,108311010
8,135,311,10,3,1,47,"D","C","B","B","D","B","B","B",1,48,108311010
8,135,311,19,2,1,51,"D","C","B","B","D","D","B","A",1,52,108311019
8,135,311,21,4,4,26,"D","C","B","C","D","C","B","C",4,27,108311021
8,135,311,21,3,4,10,"D","C","B","C","D","B","B","B",4,11,108311021
8,135,311,28,5,2,5,"D","C","B","C","D","D","B","D",2,7,108311028
8,135,311,28,3,2,28,"D","C","B","C","D","C","A","C",2,29,108311028
8,135,311,28,4,2,17,"D","C","B","C","D","D","B","C",2,18,108311028
8,135,311,29,3,6,20,"D","C","B","C","D","B","B","A",6,25,108311029
8,135,311,29,5,5,53,"D","C","B","B","D","C","C","C",5,55,108311029
8,135,311,29,4,7,16,"D","C","B","C","D","B","B","D",7,14,108311029
8,135,311,29,11,7,11,"D","C","B","A","D","D","C","B",7,13,108311029
8,135,311,29,6,5,56,"D","B","C","B","C","C","C","C",5,58,108311029
8,135,311,33,6,17,40,"D","C","B","C","D","C","D","C",17,44,108311033
8,135,311,33,4,17,50,"D","C","B","C","D","D","D","C",17,52,108311033
8,135,311,33,3,,,,,,,,,,,,,108311033
8,135,311,33,5,17,45,"D","C","B","C","D","C","C","B",17,49,108311033
8,135,311,36,4,,,,,,,,,,,,,108311036
8,135,311,36,5,,,,,,,,,,,,,108311036
8,135,311,36,3,18,47,"D","C","B","C","D","D","C","C",18,48,108311036
8,137,285,15,,,,,,,,,,,,,,108285015
8,137,285,15,10,11,0,"D","C","B","C","D","B","B","B",11,15,108285015
8,137,285,15,,,,,,,,,,,,,,108285015
8,137,285,18,3,7,1,"D","C","C","C","B","C","C","C",7,5,108285018
8,137,285,19,1,8,0,"D","C","B","C","B","C","D","C",8,5,108285019
8,137,286,1,3,,,,,,,,,,,,,108286001
8,137,286,1,5,2,45,"D","B","B","B","B","B","B","B",2,50,108286001
8,137,286,1,4,,,,,,,,,,,,,108286001
8,137,286,1,6,,,,,,,,,,,,,108286001
8,137,286,4,4,12,15,"D","C","B","C","C","B","B","B",12,18,108286004
8,137,286,4,3,,,,,,,,,,,,,108286004
8,137,286,5,4,,,,,,,,,,,,,108286005
8,137,286,5,3,,,,,,,,,,,,,108286005
8,137,286,8,3,9,3,"D","C","B","C","D","B","B","C",9,10,108286008
8,137,286,13,8,,,,,,,,,,,,,108286013
8,137,286,13,7,,,,,,,,,,,,,108286013
8,137,286,13,3,,,,,,,,,,,,,108286013
8,137,286,13,14,,,,,,,,,,,,,108286013
8,137,286,13,10,,,,,,,,,,,,,108286013
8,137,286,13,15,,,,,,,,,,,,,108286013
8,137,286,13,4,,,,,,,,,,,,,108286013
8,137,286,13,9,,,,,,,,,,,,,108286013
8,137,286,13,5,,,,,,,,,,,,,108286013
8,137,286,13,18,,,,,,,,,,,,,108286013
8,137,286,14,3,,,,,,,,,,,,,108286014
8,137,286,14,4,,,,,,,,,,,,,108286014
8,137,286,14,8,,,,,,,,,,,,,108286014
8,137,286,14,7,,,,,,,,,,,,,108286014
8,137,286,15,3,,,,,,,,,,,,,108286015
8,137,286,15,6,,,,,,,,,,,,,108286015
8,137,286,15,4,,,,,,,,,,,,,108286015
8,137,286,15,5,,,,,,,,,,,,,108286015
8,137,286,16,4,,,,,,,,,,,,,108286016
8,137,286,16,5,,,,,,,,,,,,,108286016
8,137,286,16,3,,,,,,,,,,,,,108286016
8,137,287,1,3,6,35,"D","C","B","C","C","B","B","B",6,41,108287001
8,137,287,3,3,9,,"D","C","B","C","D","C","B","C",9,6,108287003
8,138,278,1,2,8,40,"D","C","B","A","D","B","B","C",8,45,108278001
8,138,278,1,5,8,55,"C","C","B","B","B","C","C","C",9,0,108278001
8,138,278,4,3,10,25,"D","C","B","C","D","B","A","A",10,30,108278004
8,138,278,5,7,12,10,"D","C","B","C","C","D","B","B",12,20,108278005
8,138,278,5,6,11,42,"D","C","B","B","D","B","B","C",11,52,108278005
8,138,278,5,5,12,1,"D","C","B","C","D","C","C","C",12,10,108278005
8,138,278,8,3,12,15,"D","B","B","B","C","B","C","C",12,20,108278008
8,138,278,9,4,,,"D",,"C","D","D","B","B","C",,,108278009
8,138,278,9,3,11,,"B","A","A","A","A","C","B","C",,,108278009
8,138,278,9,5,,,"D","A","A","D","C","C","B","D",,,108278009
8,138,278,11,6,12,30,"C","C","B","B","D","B","A","D",12,34,108278011
8,138,278,11,7,12,40,"D","C","B","C","D","B","B","C",12,45,108278011
8,138,278,14,3,4,18,"B","C","B","C","B","B","C","C",4,22,108278014
8,138,278,14,4,4,32,"B","B","B","B","D","C","B","B",4,36,108278014
8,138,278,16,5,12,0,"D","C","C","B","C","C","C","B",12,7,108278016
8,138,278,16,4,11,50,"D","C","B","C","D","B","B","C",11,53,108278016
8,138,278,16,3,11,40,"D","C","B","C","D","B","B","D",11,44,108278016
8,138,278,17,3,1,36,"D","C","B","C","D","B","B","D",1,39,108278017
8,138,278,17,5,1,45,"B","C","B","B","C","C","C","B",1,50,108278017
8,138,278,17,6,2,0,"A","C","C","B","C","B","C","B",2,5,108278017
8,138,278,20,3,7,57,"D","C","B","C","D","C","B","C",7,59,108278020
8,138,278,20,4,7,49,"D","C","B","D","D","B","B","B",7,50,108278020
8,138,278,20,5,4,11,"D","C","C","C","B","C","B","C",4,20,108278020
8,138,278,20,7,4,29,"B","D","C","C","A","C","A","D",4,42,108278020
8,138,278,20,6,4,27,"C","B","B","B","C","C","D","B",4,32,108278020
8,138,278,21,3,1,0,"C","B","B","B","B","C","A","B",1,9,108278021
8,138,278,21,4,1,21,"C","C","C","C","D","D","B","C",1,29,108278021
8,138,278,21,6,1,41,"C","C","B","C","D","B","C","D",1,49,108278021
8,140,291,6,4,10,40,"B","B","C","B","B","C","C","C",10,42,108291006
8,140,291,6,5,10,47,"C","C","B","C","C","B","B","B",10,49,108291006
8,140,291,6,7,10,54,"B","B","C","B","C","D","D","D",10,57,108291006
8,140,291,7,3,5,37,"D","C","B","C","B","C","C","C",5,39,108291007
8,140,291,7,4,5,45,"C","B","D","C","C","B","B","B",5,48,108291007
8,140,291,9,5,11,37,"D","C","B","C","D","C","B","B",11,40,108291009
8,140,291,12,8,8,5,"D","C","B","C","C","C","A","C",8,9,108291012
8,140,291,17,6,12,22,"D","C","B","C","D","B","B","C",12,30,108291017
8,140,291,17,5,12,16,"D","C","B","B","A","C","B","B",12,22,108291017
8,140,291,25,3,4,10,"D","C","B","C","B","A","B","B",4,17,108291025
8,140,291,36,6,12,18,"B","D","C","B","D","B","C","D",12,20,108291036
8,140,291,36,4,11,54,"B","C","C","B","B","B","C","B",11,58,108291036
8,140,291,36,5,12,5,"C","B","B","C","C","D","B","B",12,8,108291036
8,140,291,36,10,12,27,"C","B","C","C","B","C","D","B",12,30,108291036
8,140,291,38,3,7,,"D","C","B","C","D","B","B","C",7,10,108291038
8,140,291,38,4,7,10,"D","C","B","C","B","D","C","B",7,21,108291038
8,140,291,39,5,10,12,"B","C","B","B","B","C","D","C",10,14,108291039
8,140,292,17,5,2,0,"D","C","B","C","D","B","B","D",2,5,108292017
8,140,292,17,6,2,17,"D","C","C","B","C","B","B","D",2,25,108292017
8,140,292,21,6,10,30,"B","B","B","C","C","C","B","B",10,35,108292021
8,140,293,13,3,5,4,"B","B","C","B","C","C","C","B",5,7,108293013
8,141,294,1,6,12,35,"D","C","B","C","D",,"B","C",12,39,108294001
8,141,294,1,7,12,46,"C","B","C","C","C",,"C","B",12,49,108294001
8,141,294,3,3,4,5,"D","C","B","C","D","B","B","B",4,12,108294003
8,141,294,4,7,7,32,"D","C","B","C","D","C","B","A",7,41,108294004
8,141,294,5,6,7,15,"B","C","C","C","C","B","D","C",7,20,108294005
8,141,294,7,2,2,20,"B","B","C","B","B","B","B","B",2,24,108294007
8,141,294,7,1,2,10,"D","C","B","B","B","D","C","B",2,13,108294007
8,141,294,10,7,4,29,"D","C","B","B","C","C","B","A",4,36,108294010
8,141,294,10,4,4,15,"D","C","B","C","B","C",,"C",4,15,108294010
8,141,294,10,6,4,29,"D","C","B","C","D","B","C","C",4,30,108294010
8,141,294,10,11,4,39,"D","C","B","C","D","C","C","C",4,40,108294010
8,141,294,10,3,4,6,"D","C","B","C","D","D","C","D",4,10,108294010
8,141,294,10,12,4,41,"D","C","B","A","C","B","D","B",4,45,108294010
8,141,294,10,5,4,19,"D","C","B","B","B","C","D",,4,21,108294010
8,141,294,11,3,9,15,"C","B","C","B","C","D","D","C",9,18,108294011
8,141,294,11,7,9,24,"B","C","A","C","B","D","B","C",9,25,108294011
8,141,294,13,5,8,40,"C","C","B","B","B","C","B","C",8,50,108294013
8,141,294,15,6,1,51,"A","B","C","C","D","B","C","C",2,1,108294015
8,141,294,15,8,2,12,"B","C","B","C","C","C","C","A",2,20,108294015
8,141,294,15,3,1,10,"D","C","B","C","C","B","C","C",1,20,108294015
8,141,294,15,4,1,30,"B","B","B","C","D","B","B","B",1,40,108294015
8,141,294,15,10,2,30,"B","C","B","C","C","C","B","C",2,41,108294015
8,142,275,1,4,11,11,"D","B","B","C","C","B","B","B",11,16,108275001
8,142,275,1,5,11,23,"B","C","C","B","B","C","C","C",11,26,108275001
8,142,275,1,3,11,,"D","C","C","B","B","D","B","C",11,5,108275001
8,142,275,11,2,8,42,"D","C","B","B","C","B","C","B",8,47,108275011
8,142,275,22,5,7,40,"D","B","A","B","C","D","C","B",7,44,108275022
8,142,275,22,4,7,30,"D","C","B","C","D","B","B","C",7,35,108275022
8,142,275,33,6,4,19,"D","B","C","B","D","D","B","A",4,23,108275033
8,142,275,33,4,4,9,"D","C","B","C","D","C","B","C",4,13,108275033
8,142,275,33,3,4,5,"D","C","B","C","D","B","B","C",4,8,108275033
8,142,275,33,5,4,14,"B","C","B",,"C","A","C","C",4,18,108275033
8,142,275,36,6,9,15,"B","C","C","B","B","B","B","C",9,20,108275036
8,142,275,36,3,9,,"D","C","B","C","D","B","B","C",9,4,108275036
8,142,275,36,4,9,5,"D","C","B","C","D","B","C","A",9,9,108275036
8,142,275,36,5,9,10,"C","B","A","C","C","C","B","B",9,14,108275036
8,142,275,36,7,9,20,"C","A","B","C","C","C","D","A",9,24,108275036
8,142,275,37,4,6,15,"D","C","B","C","D","B","B","C",6,20,108275037
8,142,275,39,4,2,1,"D","C","C","C","B","B","B","A",2,5,108275039
8,142,275,39,5,2,6,"D","C","B","C","C","C","B","B",2,9,108275039
8,142,275,39,6,2,10,"C","B","C","B","B","C","A","C",2,13,108275039
8,142,275,39,7,2,13,"B","C","C","C","C","B","C","A",2,17,108275039
8,142,276,1,3,6,34,"D","C","B","B","C","B","C","C",6,39,108276001
8,142,276,4,3,11,25,"D","C","B","C","B","C","B","C",11,29,108276004
8,142,276,4,4,11,30,"D","C","B","A","C","D","D","A",11,34,108276004
8,142,276,4,6,11,37,"B","C","C","D","B","D","D","B",11,42,108276004
8,142,276,4,5,11,34,"C","B","C","B","C","B","B","D",11,37,108276004
8,142,276,6,2,2,34,"D","C","B","C","C","C","B","A",2,37,108276006
8,142,276,6,3,2,37,"C","C","B","A","D","D","D","B",2,40,108276006
8,142,276,7,2,5,35,"D","C","C","B","B","C","C","B",5,38,108276007
8,142,276,11,6,11,50,"D","C","B","C","D","B","B","C",11,52,108276011
8,142,276,11,5,,,,,,,,,,,,,108276011
8,142,276,11,8,11,20,"D","C","B","C","D","B","B","C",12,25,108276011
8,142,276,11,7,12,0,"D","C","B","C","D","B","B","C",12,15,108276011
8,142,277,4,5,,,,,,,,,,,,,108277004
8,142,277,4,2,,,,,,,,,,,,,108277004
8,142,277,10,7,,,,,,,,,,,,,108277010
8,142,277,11,7,,,,,,,,,,,,,108277011
8,142,277,11,3,,,,,,,,,,,,,108277011
8,142,277,11,6,,,,,,,,,,,,,108277011
8,142,277,11,4,,,,,,,,,,,,,108277011
8,142,277,14,5,,,,,,,,,,,,,108277014
8,142,277,14,3,,,,,,,,,,,,,108277014
8,142,277,14,4,,,,,,,,,,,,,108277014
8,142,277,14,6,,,,,,,,,,,,,108277014
8,142,277,14,7,,,,,,,,,,,,,108277014
8,142,277,20,2,,,,,,,,,,,,,108277020
8,142,277,21,5,1,38,"D","C","B","B","B","D","B","B",1,45,108277021
8,142,277,21,3,1,20,"D","C","B","C","C","C","C","C",1,27,108277021
8,142,277,24,4,,,,,,,,,,,,,108277024
8,142,277,24,3,,,,,,,,,,,,,108277024
8,142,277,24,5,,,,,,,,,,,,,108277024
8,142,277,26,4,,,,,,,,,,,,,108277026
8,142,277,26,7,,,,,,,,,,,,,108277026
8,142,277,26,3,,,,,,,,,,,,,108277026
8,142,277,30,6,6,44,"D","C","C","B","B","C","C","D",6,47,108277030
8,142,277,30,11,6,48,"D","C","B","D","C","D","A","A",6,51,108277030
8,142,277,30,4,6,41,"D","C","B","C","D","B","B","C",6,43,108277030
8,142,277,30,3,6,37,"D","C","B","C","D","C","B","C",6,41,108277030
8,142,277,32,3,8,35,"D","C","B","C","D","B","B","C",8,39,108277032
8,142,277,32,5,8,39,"D","C","B","C","D","B","B","C",8,43,108277032
8,142,277,32,7,8,48,"C","C","C","C","A","A","A","D",8,52,108277032
8,142,277,32,6,8,44,"D","C","B","B","B","D","C","C",8,48,108277032
8,142,279,18,3,,,,,,,,,,,,,108279018
8,142,279,18,6,11,30,"D","C","B","C","D","D","B","C",11,36,108279018
8,142,279,32,3,6,30,"D","C","B","C","D","B","B","C",6,35,108279032
8,142,279,61,3,3,30,"D","C","B","C","D","B","B","C",3,33,108279061
8,142,279,61,6,3,39,"D","C","B","C","D","B","B","C",3,42,108279061
8,142,279,61,5,3,34,"D","C","B","C","D","B","B","C",3,39,108279061
8,142,279,61,7,3,42,"D","C","B","C","D","B","B","C",3,45,108279061
8,142,279,103,3,3,49,"D","C","B","B","B","B","C","C",3,56,108279103
8,142,279,103,8,4,12,"D","C","B","C","D","B","B","C",4,20,108279103
8,142,279,103,10,4,51,"D","C","B","C","D","B","B","C",4,58,108279103
8,142,279,110,3,10,6,"D","C","B","C","D","B","B","C",10,10,108279110
8,142,279,110,2,,,,,,,,,,,,,108279110
8,142,279,125,4,5,13,"D","C","B","C","D","B","B","C",5,15,108279125
8,142,279,125,3,5,10,"D","C","B","C","D","B","B","C",5,12,108279125
8,142,279,125,5,5,15,"D","C","B","C","D","B","B","C",5,17,108279125
8,143,281,77,2,7,3,"D","C","B","C","D","C","B","C",7,13,108281077
8,144,280,5,3,2,28,"C","B","B","C","D","B","B","B",9,32,108280005
8,144,280,5,2,9,15,"B","B","C","B","C","C","C","C",9,20,108280005
8,147,273,3,4,4,34,"D","C","A","B","D","B","D","C",4,39,108273003
8,147,273,3,3,4,30,"D","C","C","C","C","C","C","B",4,33,108273003
8,147,273,9,2,1,15,"D","B","B","C","D","B","B","B",1,17,108273009
8,147,273,14,3,10,21,"D","C","B","C","C","B","B","C",10,22,108273014
8,147,273,42,5,14,10,"D","C","B","B","D","D","B","D",14,13,108273042
8,147,273,42,4,14,25,"D","C","B","B","B","C","B","C",14,27,108273042
8,147,273,42,6,14,38,"D","C","D","C","B","B","B","B",14,40,108273042
8,147,273,50,3,16,35,"D","C","B","B","D","B","C","C",16,38,108273050
8,147,273,50,4,16,20,"D","A","B","B","B","D","C","D",16,24,108273050
8,147,273,56,3,5,15,"D","C","B","B","C","B","C","C",5,19,108273056
8,147,273,56,4,5,3,"D","C","B","C","B","B","B","B",5,5,108273056
8,147,273,60,4,10,28,"D","B","D","B","D","D","B","C",10,31,108273060
8,147,273,63,3,4,33,"D","C","B","C","D","D","B","B",4,34,108273063
8,147,273,63,5,5,13,"D","C","B","C","D","A","C","B",5,15,108273063
8,147,273,63,4,4,46,"D","C","B","C","D","B","B","C",4,48,108273063
8,147,273,63,6,5,0,"D","C","B","B","D","D","D","C",5,2,108273063
8,147,273,66,4,11,10,"D","A","B","C","B","B","B","B",11,12,108273066
8,148,298,4,4,5,11,"C","C","B","C","D","D","C","C",5,14,108298004
8,148,298,4,3,6,9,"D","C","B","B","D","B","B","C",6,15,108298004
8,148,298,8,2,1,49,"C","C","B","C","D","B","B","C",1,55,108298008
8,148,298,16,5,6,50,"D","C","A","B","D","D","D","D",6,56,108298016
8,148,298,16,4,7,7,"D","A","B","A","D","B","B","A",7,9,108298016
8,148,298,21,4,,,,,,,,,,,,,108298021
8,148,298,21,3,11,21,"D","C","B","C","D","D","B","C",11,25,108298021
8,148,298,21,2,3,13,"D","C","B","B","D","B","A","B",3,19,108298021
8,148,298,24,3,4,47,"D","C","B","C","D","B","B","C",4,49,108298024
8,148,298,24,6,,,,,,,,,,,,,108298024
8,148,298,24,4,5,37,"D","C","B","B","D","C","C","B",5,39,108298024
8,148,298,25,4,,,,,,,,,,,,,108298025
8,148,298,25,5,6,59,"D","C","B","C","D","B","B","C",6,59,108298025
8,148,300,1,8,2,11,"D","C","B","C","D","C","B","A",2,12,108300001
8,148,300,1,9,1,25,"D","C","B","C","D","B","B","C",1,30,108300001
8,148,300,1,7,2,59,"D","C","B","C","D","B","B","D",3,3,108300001
8,148,300,1,5,2,40,"D","D","B","C","D","C","B","D",2,45,108300001
8,148,300,1,4,11,30,"D","D","B","C","D","C","D","D",11,34,108300001
8,148,300,3,1,3,13,"D","C","B","C","D","B","B","A",3,16,108300003
8,148,300,3,2,12,7,"D","C","B","C","D","C","A","B",12,10,108300003
8,148,300,7,2,11,49,"D","C","C","C","D","B","D","A",11,55,108300007
8,148,300,24,3,3,43,"D","C","B","C","D","B","B","C",3,44,108300024
8,148,300,25,4,12,40,"D","A","A","A","B","A","A","A",12,44,108300025
8,148,300,25,5,1,19,"D","C","B","B","B","B","B","B",1,25,108300025
8,148,300,25,3,12,45,"D","C","B","C","D","B","B","A",12,50,108300025
8,148,300,34,3,8,15,"D","C","B","B","A","B","A","C",8,18,108300034
8,148,300,34,4,7,30,"D","C","B","C","D","D","C","B",7,30,108300034
8,148,300,36,3,3,5,"D","C","B","C","D","C","D","A",3,6,108300036
8,148,300,37,4,7,17,"D","C","B","C","D","D","C","A",7,19,108300037
8,148,300,37,7,6,51,"D","C","B","C","D","B","B","C",6,52,108300037
8,148,300,37,8,6,54,"D","C","B","C","D","B","B","C",6,53,108300037
8,148,300,37,6,7,32,"D","C","B","C","D","B","B","C",7,33,108300037
8,148,300,37,5,6,34,"D","C","B","C","D","D","B","A",6,36,108300037
8,148,302,1,3,1,30,"D","C","B","C","D","B","B","C",1,32,108302001
8,148,302,1,4,2,1,"D","C","B","C","D","B","B","C",2,4,108302001
8,148,302,4,6,2,20,"D","C","B","C","D","B","B","C",2,23,108302004
8,148,302,4,3,2,15,"D","C","B","C","D","B","C","B",2,17,108302004
8,148,302,4,4,2,18,"D","C","B","C","D","D","B","B",2,20,108302004
8,148,302,4,7,2,23,"D","C","B","C","D","D","C","A",2,25,108302004
8,148,302,9,2,,,,,,,,,,,,,108302009
8,148,302,12,2,5,29,"D","C","B","B","D","C","C","A",5,32,108302012
8,148,302,14,4,6,56,"D","C","B","C","D","B","B","C",6,58,108302014
8,148,302,14,3,6,30,"D","C","B","C","D","C","B","C",6,35,108302014
8,148,302,14,5,8,2,"D","C","B","C","D","D","B","D",8,4,108302014
8,148,302,18,3,5,4,"D","C","B","B","B","C","C","C",5,8,108302018
8,148,302,18,5,5,8,"D","A","B","B","C","D","A","A",5,14,108302018
8,148,302,18,4,4,47,"D","C","B","C","D","B","B","C",4,51,108302018
8,148,302,20,2,9,36,"D","C","B","C","D","B","B","C",9,45,108302020
8,148,302,38,4,8,45,"D","C","B","C","D","B","B","B",8,48,108302038
8,148,302,38,3,8,42,"D","C","B","C","D","B","B","C",8,44,108302038
8,148,302,40,3,6,6,"D","C","B","C","D","B","B","C",6,9,108302040
8,148,302,41,3,6,15,"D","C","C","B","D","B","B","B",6,18,108302041
8,149,306,2,5,,,,,,,,,,,,,108306002
8,149,306,2,6,,,,,,,,,,,,,108306002
8,149,306,2,4,11,48,"D","C","B","C","D","B","B","C",11,51,108306002
8,149,306,2,3,,,,,,,,,,,,,108306002
8,149,306,3,6,,,,,,,,,,,,,108306003
8,149,306,3,4,8,7,"D","C","B","A","D","D","C","B",8,9,108306003
8,149,306,3,5,8,18,"D","C","B","B","D","A","A","A",8,19,108306003
8,149,306,5,3,3,43,"D","C","B","B","D","A","C","B",3,45,108306005
8,149,306,8,10,2,4,"D","C","B","C","D","D","C","B",2,6,108306008
8,149,306,8,9,2,32,"D","C","B","D","B","A","B","B",2,35,108306008
8,149,306,8,8,,,,,,,,,,,,,108306008
8,149,306,8,4,1,58,"D","C","B","C","B","C","D","C",2,2,108306008
8,149,306,8,3,2,24,"D","C","A","B","D","B","C","B",2,28,108306008
