"id1","id2","id3","id4","hhmid","s9a_iii","s9a_01","s9a_02","s9a_03","s9a_a1","s9a_a2","s9a_a3","s9a_a4","s9a_a5","s9a_a6","s9a_a7","s9a_a8","s9a_a9","s9a_a10","s9a_a11","s9a_a12","s9a_a13","s9a_a14i","s9a_a14ii","hhno"
5,12,169,15,6,2,1,,,1,87,6,6,6,2,2,1,0,0,1,10,2,,,105169015
5,12,169,16,6,2,1,,,1,24,6,6,12,2,2,1,0,0,2,,,,,105169016
5,12,169,17,6,2,1,,,1,87,6,8,12,2,2,1,0,0,1,12,2,,,105169017
5,12,169,24,7,4,1,,,1,24,6,6,6,2,2,1,0,0,2,,,,,105169024
5,12,170,10,8,2,1,,,1,87,6,6,6,2,2,1,,,1,12,2,,,105170010
5,12,170,11,3,1,1,,,1,18,6,6,12,2,2,1,,,2,,,,,105170011
5,12,170,11,4,1,1,,,1,87,87,87,87,2,2,1,,,2,,,,,105170011
5,12,170,22,6,2,1,,,1,18,6,6,7,2,2,3,3,,1,1,2,,,105170022
5,12,170,22,7,2,1,,,1,87,6,6,87,2,2,3,,,2,,2,,,105170022
5,12,170,25,5,2,1,,,1,87,6,6,18,2,2,1,,,1,12,2,,,105170025
5,13,171,3,6,2,1,,,1,87,5,5,5,2,2,1,,,1,5,1,2,0,105171003
5,13,171,5,5,2,1,,,1,87,5,5,5,2,2,1,,,1,8,2,,,105171005
5,13,171,18,7,2,1,,,1,87,2,2,2,2,2,3,,,2,,,,,105171018
5,13,171,20,5,1,1,,,,19,3,3,3,,,1,,0,1,3,2,,,105171020
5,66,172,34,7,2,1,,,1,12,6,15,18,2,2,1,,4,2,,,,,105172034
5,66,172,34,8,2,1,,,1,12,6,15,18,2,2,1,,4,2,,,,,105172034
5,66,172,34,9,2,1,,,1,14,6,15,18,2,2,1,,,1,3,2,,,105172034
5,14,173,4,6,1,1,,,1,87,6,6,6,2,2,1,2,0,1,12,2,,,105173004
5,14,173,9,9,2,1,,,1,24,0,0,6,2,2,3,0,0,2,,,,,105173009
5,14,173,19,7,2,1,,,1,12,,2,3,2,2,2,3,3,2,,,,,105173019
5,14,173,19,8,2,1,,,1,87,,2,3,2,2,2,3,4,2,,,,,105173019
5,14,173,25,8,3,1,,,1,87,6,6,9,2,2,5,2,0,2,,,,,105173025
5,14,173,29,7,1,1,,,1,24,3,3,3,2,2,3,0,0,2,,,,,105173029
5,14,174,8,3,1,1,,,1,24,6,8,12,2,2,3,,,2,,,,,105174008
5,14,174,29,6,2,1,,,1,18,4,6,8,2,2,1,,,2,,,,,105174029
5,14,174,40,8,2,1,,,1,16,,6,12,2,2,1,,,2,,,,,105174040
5,14,174,52,6,2,1,,,1,18,6,6,6,2,2,1,,,2,,,,,105174052
5,14,174,54,6,2,1,,,1,24,4,6,6,2,2,1,2,,1,3,2,,,105174054
5,14,174,61,10,3,1,,,1,87,,6,6,2,2,3,,,1,2,2,,,105174061
5,14,174,70,2,1,1,,,1,18,6,7,12,2,2,3,,,2,,,,,105174070
5,14,174,70,3,1,1,,,1,18,6,7,12,2,2,3,,,2,,,,,105174070
5,15,175,28,4,1,1,,,1,24,6,6,6,2,2,1,0,0,1,2,2,,,105175028
5,15,175,81,4,2,1,,,1,18,3,3,3,2,1,1,0,0,2,,,,,105175081
5,15,175,105,3,1,1,,,1,24,6,12,12,2,2,1,3,0,2,,,,,105175105
5,15,175,107,4,1,1,,,1,18,6,6,6,2,2,8,0,0,2,,,,,105175107
5,15,175,107,5,1,1,,,1,18,6,6,6,2,2,1,0,2,1,10,2,,,105175107
5,15,176,3,4,2,1,,,1,18,2,4,5,1,,1,1,1,2,,,,,105176003
5,15,176,3,5,2,1,,,1,18,3,4,6,2,2,1,1,1,2,,,,,105176003
5,15,176,6,8,2,1,,,1,23,3,4,6,1,,1,3,0,1,3,2,,,105176006
5,15,176,8,4,2,1,,,1,87,1,3,4,2,2,1,3,0,2,,,,,105176008
5,15,176,87,6,1,1,,,1,24,3,3,6,2,2,1,0,0,2,,,,,105176087
5,15,176,87,7,,1,,,1,24,1,3,7,2,2,1,0,0,2,,,,,105176087
5,15,176,90,3,1,1,,,1,3,3,3,3,2,2,3,0,3,2,,,,,105176090
5,15,177,8,6,2,1,,,1,18,6,12,12,2,2,1,0,0,2,,,,,105177008
5,15,177,8,7,2,1,,,1,87,6,12,12,2,2,1,0,0,1,1,2,,,105177008
5,15,177,9,6,2,1,,,1,30,3,12,8,2,2,1,0,0,2,,,,,105177009
5,15,177,11,3,2,1,,,1,12,6,6,6,2,2,1,0,0,2,,,,,105177011
5,15,177,11,4,2,1,,,1,12,6,6,6,2,2,1,0,0,1,3,2,,,105177011
5,15,177,13,8,2,1,,,1,12,6,8,12,2,2,1,0,0,2,,,,,105177013
5,15,177,21,3,2,1,,,1,24,1,3,5,2,2,3,0,7,2,,,,,105177021
5,15,177,22,3,2,1,,,1,18,6,9,12,2,2,1,0,0,2,,,,,105177022
5,15,177,22,4,2,1,,,1,24,6,7,7,2,2,1,0,0,2,,,,,105177022
5,15,177,22,5,2,1,,,1,87,4,6,6,2,2,1,0,0,2,,,,,105177022
6,1,178,7,5,2,1,,,1,24,6,6,6,2,2,1,0,0,1,3,2,,,106178007
6,1,178,15,3,,1,,,1,18,6,6,6,2,2,1,0,0,2,,,,,106178015
6,1,178,29,5,1,1,,,1,28,3,3,8,2,2,3,0,0,2,,,,,106178029
6,1,178,72,5,2,1,,,1,87,87,87,87,2,2,1,0,0,1,1,2,,,106178072
6,1,178,106,6,,1,,,1,18,6,6,12,2,2,1,0,0,2,,,,,106178106
6,1,179,24,3,2,1,,,1,2,1,1,3,2,2,1,,6,2,,,,,106179024
6,1,179,24,4,1,1,,,1,18,1,1,3,2,2,1,,,2,,,,,106179024
6,1,179,24,5,1,1,,,1,18,1,1,3,2,2,1,,,2,,,,,106179024
6,1,179,80,3,2,1,,,2,,1,4,12,2,2,6,,,1,12,2,,,106179080
6,1,179,89,5,2,2,1,,1,87,1,6,12,2,2,1,1,,,9,2,,,106179089
6,1,179,99,4,2,1,,,,,,,,,,,,,,,,,,106179099
6,1,179,119,4,2,1,,,2,24,6,6,6,2,2,2,,,1,5,2,,,106179119
6,1,179,119,5,2,1,,,1,87,87,87,87,2,2,1,,,1,2,1,1,,106179119
6,1,179,120,5,1,1,,,1,87,6,6,6,2,2,1,,,1,5,2,,,106179120
6,1,179,155,4,2,1,,,1,24,1,3,6,2,2,1,,,2,,,,,106179155
6,1,179,155,5,2,1,,,1,87,1,3,3,2,2,1,,,2,,,,,106179155
6,1,179,155,6,2,1,,,1,87,1,87,87,2,2,1,,,2,,,,,106179155
6,94,180,1,9,2,1,,,1,24,6,6,6,2,2,4,1,,2,,,,,106180001
6,94,180,1,10,2,1,,,1,24,6,6,6,2,2,4,1,,2,,,,,106180001
6,94,180,2,6,,1,,,1,24,2,,4,,,,,,,,,,,106180002
6,94,180,2,7,,1,,,,24,2,,4,,,,,,,,,,,106180002
6,94,180,3,4,1,1,,,2,,6,6,6,2,2,1,2,,2,,,,,106180003
6,94,180,6,8,2,1,,,1,28,3,3,3,2,2,1,,,2,,,,,106180006
6,94,180,6,9,2,1,,,1,87,3,3,3,2,2,1,,,1,7,2,,,106180006
6,94,180,16,4,2,1,,,1,2,1,6,10,2,2,1,,,2,,,,,106180016
6,94,180,16,5,1,1,,,1,2,6,6,10,2,2,1,,,2,,,,,106180016
6,94,180,20,9,2,1,,,2,,6,6,6,2,2,1,,,2,,,,,106180020
6,94,180,20,10,2,1,,,1,2,6,6,6,2,2,1,,,2,,,,,106180020
6,94,180,35,5,2,1,,,1,24,6,6,6,2,2,1,,,2,,,,,106180035
6,94,180,35,6,2,1,,,1,87,6,6,6,2,2,1,,,1,4,2,,,106180035
6,94,181,3,4,,1,,,1,24,6,6,18,2,2,1,0,0,1,4,1,7,,106181003
6,94,181,5,2,1,1,,,2,18,6,6,6,2,2,2,2,0,2,,,,,106181005
6,94,181,13,6,2,1,,,1,6,1,1,5,2,2,5,2,3,2,,,,,106181013
6,94,181,13,7,2,1,,,1,4,1,1,3,2,2,5,0,,2,,,,,106181013
6,94,181,18,7,1,1,,,1,24,1,1,3,2,2,1,2,0,2,,,,,106181018
6,94,181,18,8,1,1,,,1,24,1,1,3,2,2,1,4,0,2,,,,,106181018
6,94,181,23,7,3,1,,,1,24,6,6,18,2,2,1,0,0,2,,,,,106181023
6,94,181,24,6,,1,,,1,87,87,87,87,2,2,1,0,0,1,3,2,,,106181024
6,94,181,30,8,2,1,,,2,,3,3,12,2,2,3,0,0,1,12,1,2,,106181030
6,94,181,31,7,,1,,,2,,6,7,12,2,,1,0,0,1,7,2,,,106181031
6,94,181,32,4,3,1,,,1,87,1,1,1,2,2,1,0,0,2,,,,,106181032
6,94,181,34,3,1,1,,,1,2,2,2,2,2,2,1,0,,1,2,2,,,106181034
6,95,182,26,4,,1,,,2,,6,6,6,2,2,1,0,0,1,3,2,,,106182026
6,95,182,65,7,2,1,,,1,,1,1,1,2,2,1,0,0,1,3,2,,,106182065
6,95,182,95,5,,1,,,1,18,0,0,24,2,2,1,0,0,1,6,2,,,106182095
6,95,182,124,3,2,1,,,1,24,1,6,6,2,2,1,0,0,1,3,2,,,106182124
6,95,182,124,4,2,1,,,1,87,1,6,6,2,2,1,0,0,1,3,2,,,106182124
6,1,183,12,2,1,1,,,1,24,1,3,3,2,2,1,0,0,2,,,,,106183012
6,1,183,12,3,1,1,,,1,87,1,3,3,2,2,1,0,0,1,11,2,,,106183012
6,1,183,27,7,2,1,,,1,24,2,2,3,2,2,1,0,0,2,,,,,106183027
6,1,183,27,8,2,1,,,1,87,2,2,6,2,2,1,0,0,2,,,,,106183027
6,1,183,33,7,1,1,,,1,18,1,3,3,2,2,1,0,0,2,,,,,106183033
6,1,183,65,6,2,1,,,1,87,1,5,87,2,2,1,0,0,1,7,2,,,106183065
6,95,184,6,3,2,1,,,1,24,3,3,3,2,2,1,,,2,,,,,106184006
6,95,184,6,4,2,1,,,1,87,3,3,3,2,2,1,,,1,7,2,,,106184006
6,95,184,26,3,2,1,,,1,18,1,3,6,2,2,1,,,2,,,,,106184026
6,95,184,26,4,2,1,,,1,87,6,6,6,2,2,1,,,1,7,2,,,106184026
6,95,184,27,4,2,1,,,1,18,6,6,6,2,2,1,,,1,4,2,,,106184027
6,95,184,71,4,1,1,,,2,,6,6,6,2,2,1,,,1,3,2,,,106184071
6,95,184,79,3,1,1,,,1,21,6,6,6,2,2,1,,,1,5,1,10,,106184079
6,95,184,93,3,1,1,,,1,8,1,6,6,2,2,1,,,2,,,,,106184093
6,95,184,98,3,2,1,,,,24,6,6,6,2,2,1,,,2,,,,,106184098
6,91,185,12,4,1,1,,,2,,2,6,6,2,2,1,1,0,2,,,,,106185012
6,91,185,13,7,1,1,,,2,24,6,6,6,2,2,1,0,0,2,,,,,106185013
6,91,185,13,8,1,1,,,1,87,87,87,87,2,2,1,0,0,1,4,2,,,106185013
6,91,185,21,5,2,1,,,1,87,6,6,6,2,2,1,0,0,1,1,1,12,,106185021
6,91,185,40,6,2,1,,,1,24,6,24,24,2,2,1,0,0,1,2,2,,,106185040
6,91,185,40,7,2,1,,,1,87,87,87,87,2,2,1,0,0,1,2,2,,,106185040
6,91,185,54,5,2,1,,,1,24,6,6,6,2,2,1,0,0,1,2,2,,,106185054
6,91,185,58,5,2,1,,,1,18,0,9,12,2,2,3,0,0,1,,2,,,106185058
6,89,187,49,3,2,1,,,1,87,10,2,,2,2,1,0,0,1,2,2,,,106187049
6,89,187,71,6,2,1,,,2,24,1,6,12,2,2,3,0,0,2,,,,,106187071
6,89,188,1,5,2,1,,,2,18,3,2,12,2,2,1,,,2,,,,,106188001
6,89,188,1,6,2,1,,,1,87,3,1,5,2,2,1,,,2,,,,,106188001
6,89,188,4,3,1,1,,,2,12,2,3,18,2,2,1,,,1,4,2,,,106188004
6,89,188,10,7,2,1,,,2,24,1,3,8,2,2,1,,,2,,,,,106188010
6,89,188,10,8,3,1,,,1,87,,5,5,2,2,1,1,,2,,,,,106188010
6,89,188,21,7,2,1,,,2,18,3,18,18,2,2,1,6,,1,10,2,,,106188021
6,89,188,21,8,2,1,,,1,2,6,2,2,2,2,1,6,,1,10,2,,,106188021
6,89,188,31,5,2,1,,,1,27,3,6,18,2,2,1,,,2,,,,,106188031
6,89,188,31,6,2,1,,,1,87,3,6,87,2,2,1,,,1,3,2,,,106188031
6,89,188,45,3,2,1,,,1,24,1,4,6,2,2,1,,,2,,,,,106188045
6,89,188,47,3,2,1,,,1,87,1,5,87,2,2,1,,,1,2,2,,,106188047
6,89,188,49,7,1,1,,,2,87,1,3,8,2,2,1,3,,1,3,2,,,106188049
6,89,188,51,3,2,1,,,2,18,1,12,24,2,2,1,,,2,,,,,106188051
6,97,189,2,5,2,1,,,1,87,4,3,4,2,2,1,0,0,1,8,2,,,106189002
6,97,189,46,6,2,1,,,1,24,1,4,12,2,2,1,0,0,2,,,,,106189046
6,97,189,46,7,2,1,,,1,87,1,4,12,2,2,1,0,0,1,7,2,,,106189046
6,97,189,63,3,,1,,,,,,,,,,,,,,,,,,106189063
6,97,189,63,4,,1,,,,,,,,,,,,,,,,,,106189063
6,97,189,73,4,2,1,,,1,16,3,4,12,1,,1,0,0,1,6,1,45,,106189073
6,97,189,91,4,2,1,,,1,18,1,6,12,2,2,1,0,0,1,,2,,,106189091
6,98,190,4,3,2,1,,,1,12,1,4,6,2,2,1,,,2,,,,,106190004
6,98,190,4,4,2,1,,,1,87,1,4,87,2,2,1,,,1,3,2,,,106190004
6,98,190,5,6,1,1,,,1,18,1,1,9,2,2,1,,,1,3,2,,,106190005
6,98,190,5,7,1,1,,,1,87,1,1,9,2,2,1,,,1,2,2,,,106190005
6,98,190,5,9,3,1,,,1,18,1,1,9,2,2,1,,,1,2,2,,,106190005
6,98,190,16,5,2,1,,,2,16,1,3,3,2,2,1,,,2,,,,,106190016
6,98,190,16,6,2,1,,,1,87,1,5,5,2,2,1,,,2,,,,,106190016
6,89,191,9,7,2,1,,,1,24,2,6,6,2,2,1,0,0,2,,,,,106191009
6,89,191,15,7,2,1,,,1,24,1,3,3,2,2,5,5,0,2,,,,,106191015
6,89,191,20,2,1,1,,,1,24,6,12,24,2,2,1,,,2,,,,,106191020
6,89,191,20,3,1,1,,,1,24,5,12,18,2,2,1,,,1,7,2,,,106191020
6,89,191,56,5,2,1,,,1,9,1,6,6,2,2,3,0,1,2,,,,,106191056
6,89,192,6,3,1,1,,,2,,2,2,2,2,2,3,0,3,1,10,2,,,106192006
6,89,192,10,5,1,1,,,1,24,1,6,6,2,2,1,0,0,2,,,,,106192010
6,89,192,13,4,1,1,,,2,12,1,1,6,2,2,1,1,0,2,,,,,106192013
6,89,192,13,5,1,1,,,1,87,1,1,9,2,2,1,0,0,2,,,,,106192013
6,89,192,22,9,3,1,,,,24,6,5,12,,,,,,,,,,,106192022
6,89,192,22,10,2,1,,,,24,1,5,,,,,,,,,,,,106192022
6,89,192,28,7,2,1,,,1,87,2,3,5,2,2,1,0,0,1,12,2,,,106192028
6,89,192,32,4,1,1,,,1,24,1,6,6,2,2,1,0,0,2,,,,,106192032
6,89,192,50,3,2,1,,,1,87,6,6,6,2,2,1,0,0,1,,2,,,106192050
6,84,193,59,4,1,1,,,1,24,3,6,6,2,2,1,3,,1,,2,,,106193059
6,84,193,59,5,1,1,,,1,87,3,6,6,2,2,1,,,1,10,2,,,106193059
6,84,193,60,3,2,1,,,1,12,,3,6,2,2,3,,,2,2,2,,,106193060
6,84,193,60,4,2,1,,,1,87,,3,87,2,2,3,,,1,7,2,,,106193060
6,84,193,76,3,2,1,,,1,30,6,6,6,2,2,1,,,2,,,,,106193076
6,84,193,76,4,2,1,,,1,87,6,6,6,2,2,1,,,2,,,,,106193076
6,84,193,100,7,3,1,,,1,87,3,3,6,2,2,1,,,1,4,2,,,106193100
6,84,193,108,3,1,1,,,1,87,1,6,6,2,2,1,1,,1,3,2,,,106193108
6,84,193,132,7,1,1,,,1,24,3,3,6,2,2,1,,,2,,,,,106193132
6,93,194,1,3,2,1,,,2,,1,6,6,2,2,1,0,0,1,5,1,,,106194001
6,93,194,15,4,2,1,,,2,,6,6,6,2,2,1,0,0,2,,,,,106194015
6,93,194,18,5,2,1,,,2,,6,6,6,2,2,1,0,0,1,3,2,,,106194018
6,93,194,55,10,,1,,,1,24,18,,24,2,2,1,0,0,1,3,1,2,0,106194055
6,93,194,57,6,2,1,,,1,87,1,4,4,2,2,1,0,0,1,2,2,,,106194057
6,92,195,3,5,2,2,,,1,24,6,6,6,2,2,1,,,1,2,1,10,,106195003
6,92,195,35,7,2,1,,,1,24,6,6,6,2,2,1,,,1,7,2,,,106195035
6,92,195,35,8,2,1,,,1,24,6,6,6,2,2,1,,,1,5,2,,,106195035
6,92,195,35,9,3,1,,,1,87,3,3,87,2,2,1,,,1,7,2,,,106195035
6,92,195,60,5,2,1,,,1,20,6,6,7,,,,,,,,,,,106195060
6,92,195,60,6,2,1,,,,20,6,6,7,,,,,,,,,,,106195060
6,92,195,123,3,2,1,,,1,24,2,3,3,2,2,1,,,1,4,2,,,106195123
6,92,195,134,3,2,1,,,1,18,6,6,24,2,2,1,,,1,7,2,,,106195134
6,92,195,134,4,2,1,,,1,87,6,6,8,2,2,1,,,1,9,2,,,106195134
6,92,195,200,5,1,1,,,1,22,5,1,3,,,,,,,,,,,106195200
6,92,195,232,6,1,1,,,1,87,6,6,6,2,2,1,,,1,7,2,,,106195232
6,92,196,13,5,2,1,,,1,12,1,6,6,2,2,1,,,1,3,2,,,106196013
6,92,196,18,4,2,1,,,1,87,1,6,6,2,2,1,,,1,4,2,,,106196018
6,92,196,19,4,2,1,,,1,87,6,6,6,2,2,1,,,1,3,2,,,106196019
6,92,196,19,5,2,1,,,1,24,6,6,6,2,2,1,7,7,2,,,,,106196019
6,100,197,8,2,1,1,,,1,87,3,4,6,2,2,1,0,0,2,,,,,106197008
6,100,197,10,5,2,1,,,1,12,5,5,9,2,2,1,0,0,1,10,2,,,106197010
6,100,197,23,2,1,1,,,1,18,1,1,5,2,2,1,0,0,2,,,,,106197023
6,100,197,24,5,2,1,,,1,87,0,1,3,2,2,1,0,0,1,3,1,,50,106197024
6,100,197,25,3,2,1,,,1,,,,,2,2,3,0,0,2,,,,,106197025
6,100,197,39,5,2,1,,,2,,5,5,6,2,2,1,0,0,2,,,,,106197039
6,100,197,39,6,2,1,,,1,12,5,5,6,2,2,1,0,0,1,5,2,,,106197039
6,100,197,40,7,2,1,,,1,87,6,6,8,2,2,1,0,0,2,,,,,106197040
6,100,197,44,2,1,1,,,1,24,6,6,12,2,2,1,0,0,2,,,,,106197044
6,100,198,79,3,2,1,,,1,12,6,6,12,2,2,3,0,0,2,,,,,106198079
6,100,198,79,4,2,1,,,1,87,87,87,87,2,2,1,0,0,1,7,2,,,106198079
6,100,198,133,8,2,1,,,1,87,87,87,87,2,2,1,0,0,1,3,2,,,106198133
6,100,198,141,5,2,1,,,1,87,5,5,87,2,2,1,0,0,1,6,2,,,106198141
6,96,199,4,4,2,1,,,2,,3,3,6,2,2,1,0,0,2,,,,,106199004
6,96,199,4,5,2,1,,,2,,3,3,6,2,2,1,0,0,2,,,,,106199004
6,96,199,4,6,2,1,,,1,87,2,2,87,2,2,1,0,0,1,1,2,,,106199004
6,96,199,5,3,1,1,,,1,25,3,3,5,2,2,1,0,0,2,,,,,106199005
6,96,199,27,3,2,1,,,1,24,6,6,6,2,2,1,0,0,2,,,,,106199027
6,96,199,32,3,2,1,,,1,87,0,3,7,2,2,1,0,0,1,3,2,,,106199032
6,99,200,21,6,1,1,,,1,24,6,6,12,2,2,3,,,2,,,,,106200021
6,99,200,21,7,2,1,,,1,18,6,6,16,2,2,1,,,2,,,,,106200021
6,99,200,21,8,1,1,,,1,87,6,6,12,2,2,3,,,1,6,2,,,106200021
6,99,200,21,9,2,1,,,1,87,6,6,12,2,2,1,,,1,6,2,,,106200021
6,99,200,51,3,2,1,,,,87,1,87,87,2,2,1,,,2,,,,,106200051
6,99,200,63,8,2,1,,,2,12,2,3,5,2,2,1,1,,1,7,2,,,106200063
6,99,200,63,9,2,1,,,1,87,2,3,5,2,2,1,,,1,7,2,,,106200063
6,99,200,65,4,1,1,,,1,18,6,6,12,2,2,3,,,2,,,,,106200065
6,99,200,65,5,1,1,,,1,87,87,87,87,2,2,1,,,1,2,2,,,106200065
6,102,201,8,3,2,1,,,1,87,1,6,87,2,2,1,,,1,6,2,,,106201008
6,10,202,5,5,2,1,,,1,10,6,8,10,2,2,3,,,2,,,,,106202005
6,10,202,5,6,2,1,,,1,12,6,9,10,2,2,3,,,1,5,2,,,106202005
6,10,202,18,3,2,1,,,1,18,3,3,3,2,2,3,,,2,,,,,106202018
6,10,202,18,4,2,1,,,1,87,5,6,8,,,1,,,1,11,2,,,106202018
6,10,202,21,7,2,1,,,1,87,,4,6,2,2,1,,,1,10,2,,,106202021
6,10,202,45,4,2,1,,,1,19,3,8,14,2,2,1,,,2,,,,,106202045
6,10,202,68,2,1,1,,,2,,6,6,6,2,2,3,,,1,12,2,,,106202068
6,10,203,14,4,3,1,,,1,87,2,2,6,2,2,1,,,1,10,2,,,106203014
6,10,203,28,5,1,1,,,1,2,6,7,9,2,2,3,6,,1,10,2,,,106203028
6,10,203,36,6,2,1,,,1,16,2,1,12,2,2,3,0,0,2,,,,,106203036
6,102,205,5,2,1,1,,,1,14,,6,6,2,2,1,,,2,,,,,106205005
6,102,205,5,3,1,1,,,1,18,,6,6,2,2,1,,,2,,,,,106205005
6,102,205,18,2,1,1,,,1,18,3,6,6,2,2,1,,,1,1,2,,,106205018
6,102,205,23,6,2,1,,,1,87,3,3,10,2,2,1,,,1,9,2,,,106205023
6,102,205,25,4,1,1,,,1,87,5,5,6,2,2,1,,,1,7,2,,,106205025
6,102,205,27,3,2,1,,,1,18,,3,20,2,2,1,,,2,,,,,106205027
6,102,205,28,5,2,1,,,1,18,,6,6,2,2,1,,,2,,,,,106205028
6,102,205,28,6,2,1,,,1,87,,6,6,2,2,1,,,1,6,1,2,,106205028
6,99,206,8,2,1,1,,,1,12,6,6,8,2,2,1,0,0,2,,,,,106206008
6,99,206,44,4,2,1,,,,18,0,6,6,1,,1,0,0,2,,,,,106206044
6,102,207,7,4,2,1,,,1,18,1,6,12,2,2,3,0,0,2,,,,,106207007
6,102,207,18,3,2,1,,,1,87,2,3,12,2,2,1,0,0,1,12,2,,,106207018
6,102,207,20,3,2,1,,,1,18,1,6,12,2,2,3,0,0,2,,,,,106207020
6,102,207,20,4,2,1,,,1,12,1,6,12,2,2,1,0,0,1,10,2,,,106207020
6,102,207,27,3,2,1,,,1,18,1,6,12,2,2,3,0,0,2,,,,,106207027
6,102,207,39,4,2,1,,,1,18,3,6,12,2,2,1,0,0,2,,,,,106207039
6,102,207,39,5,2,1,,,1,87,3,87,87,2,2,1,0,0,1,4,2,,,106207039
6,102,207,46,8,2,1,,,1,87,2,6,12,2,2,1,0,0,1,10,2,,,106207046
6,102,207,53,5,2,1,,,,24,1,6,12,2,2,3,0,0,2,,,,,106207053
6,102,207,53,6,2,1,,,,18,1,6,12,2,2,1,0,0,2,,,,,106207053
6,102,207,54,2,1,1,,,1,87,1,87,87,2,2,1,0,0,1,8,2,,,106207054
6,102,208,18,3,2,1,,,,12,6,6,7,2,2,1,,,2,,,,,106208018
6,102,208,41,3,2,1,,,2,12,6,6,6,2,2,1,,,1,6,2,,,106208041
6,102,208,41,4,2,1,,,1,87,6,6,6,2,2,1,,,1,6,2,,,106208041
6,102,208,47,3,2,1,,,2,12,3,3,5,2,,1,,,1,12,2,,,106208047
6,102,208,47,4,2,1,,,2,12,3,3,5,2,,1,,,1,12,2,,,106208047
6,102,208,80,3,2,1,,,2,,6,6,6,2,2,3,,,2,,,,,106208080
6,102,208,80,4,2,1,,,2,,6,6,6,2,2,3,,,1,10,2,,,106208080
6,102,208,80,5,2,1,,,1,87,6,6,6,2,2,1,,,1,6,2,,,106208080
6,102,209,23,5,2,1,,,1,24,6,6,7,2,2,1,,,2,,,,,106209023
6,102,209,23,6,2,1,,,1,12,4,6,7,2,2,1,,,1,5,1,2,,106209023
6,102,209,23,7,2,1,,,1,87,87,87,87,2,2,1,,,1,2,1,2,,106209023
6,102,209,36,6,2,1,,,1,16,3,5,6,2,2,1,,,2,,,,,106209036
6,102,209,44,6,2,1,,,1,15,3,6,7,2,2,1,,,2,,,,,106209044
6,102,209,44,7,2,1,,,1,87,1,6,87,2,2,1,,,1,10,2,,,106209044
6,102,210,17,4,2,1,,,1,18,6,6,6,2,2,3,0,0,1,9,2,,,106210017
6,102,210,30,3,2,1,,,1,24,6,6,6,1,1,3,0,0,2,,,,,106210030
6,102,210,98,7,1,1,,,1,12,6,6,6,2,2,3,0,0,1,,2,,,106210098
6,10,211,15,3,2,1,,,1,87,87,87,87,2,2,1,0,0,1,2,2,,,106211015
6,10,211,27,5,2,1,,,1,87,0,4,4,2,2,1,0,0,1,5,2,,,106211027
6,10,211,38,4,2,1,,,1,87,5,2,3,2,2,1,0,0,2,,,,,106211038
6,102,212,12,5,1,1,,,1,6,3,3,12,2,2,3,,,2,,,,,106212012
6,102,212,12,6,1,1,,,1,3,3,3,87,2,2,3,,,1,10,2,,,106212012
6,102,212,34,7,2,1,,,1,16,3,6,6,2,2,1,,,2,,,,,106212034
6,102,212,36,3,2,1,,,1,20,4,6,6,2,2,3,,,1,8,2,,,106212036
6,102,212,36,4,2,1,,,1,87,87,87,87,2,2,1,,,1,5,2,,,106212036
6,102,212,39,3,2,1,,,1,18,6,6,6,2,2,3,,,2,,,,,106212039
6,102,212,39,4,2,1,,,1,87,6,6,6,2,2,3,,,1,8,2,,,106212039
6,10,213,23,5,1,1,,,1,12,1,3,6,2,2,1,,2,1,12,2,,,106213023
6,10,213,25,5,2,2,,,2,24,6,6,6,2,2,1,5,,1,7,2,,,106213025
6,10,213,51,3,1,1,,,1,87,87,4,87,2,2,1,,,1,4,2,,,106213051
6,10,213,61,4,2,1,,,1,24,6,6,8,2,2,1,,,2,,,,,106213061
6,10,213,61,5,2,1,,,1,87,87,87,87,2,2,1,,,1,3,2,,,106213061
6,10,213,66,3,1,1,,,1,87,6,6,6,2,2,1,,,1,8,2,,,106213066
6,102,214,1,3,2,1,,,1,87,6,6,6,2,2,1,0,0,1,12,2,,,106214001
6,102,214,2,3,2,1,,,1,2,6,6,7,2,2,1,0,0,2,,,,,106214002
6,102,214,16,5,2,1,,,2,18,5,5,6,2,2,1,0,0,1,7,2,,,106214016
6,102,214,16,6,2,1,,,1,2,5,6,6,2,2,1,1,0,1,7,2,,,106214016
6,10,215,5,3,2,1,,,1,14,6,6,7,2,,1,0,0,2,,,,,106215005
6,10,215,21,3,1,1,,,1,6,3,6,6,2,2,1,0,0,1,6,2,,,106215021
6,10,216,10,5,1,1,,,1,87,3,3,87,2,2,1,,,2,,,,,106216010
6,10,216,48,3,1,1,,,2,24,6,6,6,2,2,1,,,2,,,,,106216048
6,10,216,54,3,2,1,,,2,15,6,6,6,2,2,1,,,2,,,,,106216054
6,1,217,25,6,1,2,,,1,24,6,6,12,2,2,1,,,1,6,2,,,106217025
6,1,217,26,12,1,1,,,1,24,1,2,12,2,2,3,,,2,,,,,106217026
6,1,217,26,13,1,1,,,1,24,1,2,12,2,2,3,,,2,,,,,106217026
6,1,217,43,6,2,1,,,1,18,3,3,6,2,2,5,2,,2,,,,,106217043
6,1,217,43,7,2,1,,,1,87,6,6,6,2,2,1,,,1,7,2,,,106217043
6,1,217,63,5,1,1,,,1,18,4,6,6,2,2,1,0,0,2,,,,,106217063
6,10,218,12,5,2,1,,,1,24,6,8,8,2,2,1,,,2,,,,,106218012
