"id1","id2","id3","id4","hhmid","s10avi_49","s10avi_50i","s10avi_50ii","s10avi_51","s10avi_52i","s10avi_52ii","s10avi_53","s10avi_54i","s10avi_54ii","s10avi_55","s10avi_56i","s10avi_56ii","s10avi_57","s10avi_58i","s10avi_58ii","s10avi_59","s10avi_60i","s10avi_60ii","s10avi_61","s10avi_62i","s10avi_62ii","s10avi_63","s10avi_64i","s10avi_64ii","s10avi_65","s10avi_66i","s10avi_66ii","s10avi_67","s10avi_68i","s10avi_68ii","s10avi_69","s10avi_70i","s10avi_70ii","s10avi_71","s10avi_72i","s10avi_72ii","s10avi_73","s10avi_74i","s10avi_74ii","s10avi_75","s10avi_76i","s10avi_76ii","s10avi_77","s10avi_78i","s10avi_78ii","s10avi_79","s10avi_80i","s10avi_80ii","s10avi_81","s10avi_82i","s10avi_82ii","s10avi_83","s10avi_84i","s10avi_84ii","s10avi_85","s10avi_86i","s10avi_86ii","s10avi_87","s10avi_88i","s10avi_88ii","s10avi_89","s10avi_90i","s10avi_90ii","s10avi_91","s10avi_92i","s10avi_92ii","s10avi_93","s10avi_94i","s10avi_94ii","s10avi_95","s10avi_96i","s10avi_96ii","s10avi_97","s10avi_98i","s10avi_98ii","s10avi_99","s10avi_100i","s10avi_100ii","s10avi_101","s10avi_102i","s10avi_102ii","s10avi_103i","s10avi_103ii","s10avi_104i","s10avi_104ii","s10avi_105","hhno"
1,16,23,14,1,2,,,,,,2,,,,,,2,,,,,,1,2,30,2,,,1,,45,2,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,1,1,,1,30,7,,6,101023014
1,16,23,14,2,1,,45,2,,,2,,,,,,1,2,30,2,,,1,2,,1,2,,1,1,20,1,1,,1,,20,1,,5,1,1,30,1,1,,1,1,30,1,,30,2,,,,,,2,,,,,,2,,,,,,1,1,,1,,50,2,,,,,,1,1,,1,30,8,,6,101023014
1,16,23,14,3,1,1,,2,,,1,,25,2,,,1,2,,2,,,1,2,30,2,,,1,,45,2,,,2,,,,,,1,1,,2,,,1,,45,2,,,2,,,,,,2,,,,,,1,1,30,,,,1,1,,2,,,1,1,30,2,,,2,,,,,7,,5,101023014
1,16,23,15,1,1,1,40,1,1,30,1,,15,1,,15,1,2,,1,1,,1,1,,1,,30,1,1,30,1,,30,1,,20,1,,5,1,1,30,1,,30,1,1,30,1,,45,2,,,,,,1,1,,1,,40,2,,,,,,1,1,30,1,,50,1,,45,1,,15,1,1,30,2,,7,,6,101023015
1,16,23,17,1,1,1,,2,,,1,,15,2,,,1,2,,2,,,1,1,30,2,,,1,1,,2,,,1,,10,2,,,1,1,,2,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,7,,6,101023017
1,16,23,18,1,1,,45,2,,,1,,20,2,,,1,2,,2,,,1,2,,2,,,1,,30,2,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,4,,5,101023018
1,16,23,18,2,1,,50,2,,,1,,15,2,,,1,2,30,2,,,1,1,30,2,,,1,1,30,2,,,1,,20,2,,,1,1,30,2,,,1,1,30,2,,,2,,,,,,1,1,,2,,,2,,,,,,1,1,,1,1,30,2,,,,,,1,1,30,1,30,5,,4,101023018
1,16,23,24,1,1,1,,2,,,2,,,,,,1,2,30,2,,,1,2,,2,,,1,1,30,2,,,2,,,,,,1,1,,2,,,1,,45,2,,,1,1,,2,,,1,1,,2,,,2,,,,,,1,1,,2,,,2,,,,,,1,1,,1,,6,,5,101023024
1,16,23,24,2,1,1,,2,,,1,,15,2,,,1,2,45,1,3,,1,1,30,1,1,30,1,1,30,1,1,30,1,,30,1,,30,1,1,45,1,1,45,1,1,30,1,1,20,1,,45,2,,,1,1,,2,,,2,,,,,,1,1,,1,1,,2,,,,,,1,1,30,2,,7,,4,101023024
1,16,23,24,3,1,,45,2,,,1,,25,2,,,2,,,,,,1,2,,2,,,1,,45,2,,,1,,20,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,2,,2,,,2,,,,,9,,5,101023024
1,16,23,28,1,1,,50,2,,,1,,20,2,,,1,2,30,2,,,1,2,,2,,,1,1,,2,,,2,,,,,,1,1,30,2,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,1,1,30,1,30,6,,5,101023028
1,16,23,28,2,1,1,,2,,,1,,15,2,,,1,2,,2,,,1,2,30,2,,,1,,45,2,,,1,,20,2,,,1,1,,2,,,1,,45,2,,,2,,,,,,2,,,,,,1,1,,2,,,1,1,30,2,,,1,1,,2,,,2,,,,,6,,5,101023028
1,16,23,30,1,1,1,,2,,,1,,20,2,,,1,2,,2,,,1,3,,2,,,1,1,,2,,,1,,20,2,,,1,1,,2,,,1,1,,2,,,1,,45,2,,,2,,,,,,2,,,,,,1,1,30,2,,,1,1,30,2,,,2,,,,,6,,5,101023030
1,16,23,31,1,2,,,,,,1,,20,2,,,1,2,,2,,,1,2,,2,,,1,,45,2,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,6,,5,101023031
1,16,23,31,2,1,,50,2,,,1,,20,2,,,1,2,30,2,,,1,2,30,2,,,1,1,,2,,,1,,30,2,,,1,1,30,1,1,30,1,1,30,1,1,30,2,,,,,,1,1,,2,,,2,,,,,,1,1,,1,1,,2,,,,,,1,1,,,,7,,4,101023031
1,16,23,32,1,1,,45,2,,,1,,20,2,,,1,,30,2,,,1,1,,2,,,1,1,,2,,,1,,20,2,,,1,1,30,2,,,1,1,,2,,,2,,,,,,2,,,,,,1,1,30,2,,,1,2,,2,,,2,,,,,,2,,,,,8,,6,101023032
1,16,23,35,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,7,,6,101023035
1,16,23,35,2,1,1,,2,,,1,,20,1,,15,1,2,,2,,,1,1,,2,,,1,,45,2,,,1,,20,2,,,1,1,30,2,,,1,1,30,1,1,20,1,1,30,2,,,1,1,,2,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,6,,6,101023035
1,16,23,35,3,1,1,,2,,,1,,20,1,,15,1,2,,2,,,1,1,,2,,,1,,45,2,,,1,,20,2,,,1,1,,2,,,1,1,30,1,1,20,1,1,,2,,,1,,45,2,,,2,,,,,,1,,45,2,,,2,,,,,,2,,,,,6,,6,101023035
1,16,23,36,1,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,2,,,2,,,,,,2,,,2,,,1,1,,2,,,2,,,,,,1,1,30,2,,,2,,,,,,1,1,,1,30,6,,5,101023036
1,16,23,36,2,1,1,45,2,,,1,,40,2,,,1,2,,1,2,,1,1,,1,1,,1,1,30,1,1,30,1,,30,1,,15,1,,30,1,,20,1,1,30,1,,50,2,,,,,,1,1,,2,,,2,,,,,,1,1,,1,,45,2,,,,,,1,1,,1,30,7,,5,101023036
1,16,23,36,3,1,1,,2,,,1,1,,2,,,1,1,30,2,,,1,1,,2,,,1,1,,2,,,1,,20,2,,,1,1,,1,,30,2,,,,,,2,,,,,,2,,,,,,1,,45,2,,,1,,30,2,,,2,,,,,,2,,,,,6,,5,101023036
1,16,23,37,1,1,1,,,,,2,,,,,,1,2,,2,,,1,2,,2,,,1,,45,2,,,2,,,,,,1,1,,2,,,2,,,,,,1,1,,2,,,1,1,,2,,,2,,,2,,,1,2,,2,,,2,,,,,,1,1,,1,30,8,30,5,101023037
1,16,23,37,2,1,1,30,1,1,20,1,1,0,1,,30,1,2,,1,,30,1,1,30,1,1,,1,1,10,1,1,,1,,30,1,,20,1,1,30,1,,30,1,1,30,1,,30,1,1,,2,,,1,1,20,1,,30,2,,,2,,,1,1,30,1,1,,2,,,,,,1,1,,1,30,9,,5,101023037
1,16,23,40,1,2,,,,,,2,,,,,,1,2,,2,,,1,2,,2,,,1,,45,2,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,6,,5,101023040
1,16,23,40,2,1,1,,2,,,1,,20,2,,,1,2,30,2,,,1,1,,2,,,1,1,,2,,,1,,20,2,,,1,1,30,2,,,1,1,45,2,,,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,7,,4,101023040
1,16,23,40,3,1,1,,2,,,1,,15,2,,,1,2,,2,,,1,1,30,2,,,1,1,,2,,,1,,20,2,,,1,1,,2,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,7,,5,101023040
1,17,24,16,1,1,1,30,2,,,1,,30,2,,,1,,30,2,,,2,,,,,,1,1,30,2,,,2,,,,,,1,2,,2,,,1,2,,2,,,2,,,,,,2,,,,,,1,1,,2,,,1,,30,2,,,1,2,,2,,,2,,,,,6,,5,101024016
1,17,24,17,1,1,1,30,2,,,1,,40,2,,,1,1,,2,,,1,1,30,2,,,1,,45,2,,,1,,10,2,,,1,,45,2,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,1,2,,2,,,1,,45,2,,,2,,,,,8,,6,101024017
1,17,24,17,2,1,1,30,2,,,1,,40,2,,,1,1,30,2,,,2,,,,,,1,1,30,2,,,1,,15,2,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,1,,45,2,,,2,,,,,9,,5,101024017
1,17,24,20,1,1,,30,2,,,1,,30,2,,,1,1,,2,,,1,1,,2,,,1,,45,2,,,1,,10,2,,,1,1,,2,,,1,1,30,2,,,2,,,,,,2,,,,,,1,2,,2,,,1,1,,2,,,1,1,30,2,,,2,,,,,8,,6,101024020
1,17,24,21,1,1,1,,2,,,1,,30,2,,,1,,45,2,,,1,3,,2,,,1,,50,2,,,1,,20,2,,,1,1,,2,,,1,1,20,2,,,1,1,,2,,,1,,30,2,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,4,,4,101024021
1,17,24,23,1,1,2,,2,,,1,,30,2,,,1,1,,2,,,1,2,,2,,,1,1,,2,,,1,,20,2,,,1,,30,2,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,1,3,,2,,,2,,,,,8,,6,101024023
1,17,24,28,1,2,,,,,,2,,,,,,1,3,,2,,,1,2,30,2,,,1,2,,2,,,2,,,,,,1,1,30,2,,,1,1,30,2,,,2,,,,,,1,1,30,,,,2,,,,,,1,2,,2,,,1,2,,2,,,1,1,,1,30,5,,4,101024028
1,17,24,28,2,1,2,,2,,,1,,25,2,,,1,,30,2,,,1,3,,2,,,1,1,,2,,,1,,30,2,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,1,3,30,2,,,2,,,,,5,30,4,101024028
1,17,24,32,1,2,,,,,,1,,15,2,,,1,3,30,2,,,1,2,30,2,,,1,,45,1,1,,2,,,,,,1,1,,2,,,1,,45,2,,,1,1,30,2,,,1,2,30,2,,,2,,,,,,1,2,30,1,2,30,2,,,,,,1,1,,1,,7,,5,101024032
1,17,24,32,2,1,2,,2,,,1,,15,2,,,1,1,,2,,,1,3,,2,,,1,1,,1,1,30,1,,30,1,,45,1,1,30,1,1,30,1,1,30,1,1,45,1,1,,2,,,1,1,45,2,,,2,,,,,,1,1,30,1,1,,2,,,,,,1,1,30,1,30,8,,4,101024032
1,17,24,36,1,1,1,,2,,,1,,20,2,,,2,,,,,,1,1,,2,,,1,1,,2,,,2,,,,,,1,1,30,2,,,2,,,,,,1,1,30,2,,,1,1,,2,,,2,,,,,,1,1,30,1,1,30,2,,,,,,1,1,,1,30,3,,4,101024036
1,17,24,36,2,1,1,,2,,,1,,20,2,,,1,1,30,2,,,1,1,30,1,1,30,1,2,,1,2,20,1,,25,1,,30,1,1,30,2,,,1,1,30,1,1,35,1,1,,2,,,1,1,,2,,,2,,,,,,1,1,,1,1,,2,,,,,,1,1,30,2,,4,,4,101024036
1,17,24,38,1,2,,,2,,,1,,15,2,,,1,1,50,2,,,1,2,,2,,,1,,45,2,,,2,,,,,,1,1,30,2,,,1,,50,2,,,1,1,,2,,,1,,30,2,,,1,1,,2,,,1,2,,2,,,2,,,,,,1,1,,1,,4,,3,101024038
1,17,24,38,2,1,1,,1,1,20,1,,15,1,,15,1,2,,1,2,,1,1,,1,1,,1,1,30,1,2,,1,,30,2,,,1,2,,1,2,30,1,1,30,1,1,30,2,,,,,,1,1,,2,,,2,,,,,,1,1,,1,1,,2,,,,,,1,1,20,1,50,3,,4,101024038
1,17,24,38,4,1,1,,2,,,1,,15,2,,,1,,30,2,,,1,1,30,2,,,1,,45,2,,,1,,20,2,,,1,1,,2,,,1,,45,2,,,2,,,,,,2,,,,,,1,1,,2,,,1,1,,2,,,2,,,,,,1,,30,,45,2,,5,101024038
1,17,24,39,1,2,,,,,,2,,,,,,1,1,,2,,,1,1,,2,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,1,1,,2,,,1,2,,2,,,1,,30,,30,7,,6,101024039
1,17,24,39,2,1,2,,2,,,1,,20,2,,,1,2,,2,,,2,,,,,,1,1,30,2,,,1,,20,2,,,1,1,30,2,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,1,3,,2,,,1,,20,1,,8,,6,101024039
1,17,24,39,4,1,1,,2,,,1,,35,2,,,1,1,,2,,,1,,30,2,,,1,1,30,2,,,1,,20,2,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,1,2,30,2,,,2,,,,,9,,5,101024039
1,17,24,42,1,1,1,,2,,,1,,35,2,,,1,,30,2,,,1,2,,2,,,1,,45,2,,,1,,10,2,,,1,,25,2,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,9,,6,101024042
1,17,24,43,1,1,,45,2,,,2,,,,,,2,,,,,,1,3,,2,,,1,,30,2,,,2,,,,,,1,1,,2,,,1,,30,2,,,1,,45,2,,,1,1,,2,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,5,,5,101024043
1,17,24,43,2,1,,30,2,,,2,,,,,,1,1,,2,,,1,1,,2,,,1,1,20,2,,,1,,20,2,,,1,1,30,2,,,1,1,30,2,,,1,,30,2,,,1,1,,2,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,6,,6,101024043
1,17,24,43,5,1,,45,2,,,1,,45,2,,,1,1,20,2,,,1,1,30,2,,,1,1,30,2,,,1,,15,2,,,1,1,30,2,,,1,1,20,2,,,2,,,,,,1,,45,2,,,1,,40,2,,,1,1,,2,,,2,,,,,,2,,,,,5,,5,101024043
1,17,24,45,1,1,1,,2,,,2,,,2,,,2,,,,,,1,2,,2,,,1,1,,2,,,2,,,,,,1,1,,2,,,1,,45,2,,,1,1,,2,,,1,1,,2,,,2,,,,,,1,2,,1,2,,1,1,30,2,,,1,1,,1,,4,,4,101024045
1,17,24,45,2,1,1,,2,,,1,,30,2,,,1,1,30,1,1,30,1,1,30,1,1,30,1,1,30,1,1,30,1,,20,2,,,1,1,30,2,,,1,1,30,1,1,30,1,,45,2,,,1,,45,2,,,2,,,,,,1,1,,1,1,,1,2,,1,2,,1,1,30,1,30,4,,4,101024045
1,17,24,50,1,1,2,,2,,,1,,30,2,,,1,,30,2,,,1,1,,2,,,1,,45,2,,,1,,10,2,,,1,,30,2,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,8,,6,101024050
1,17,24,51,1,1,1,30,2,,,2,,,,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,,1,,30,2,,,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,1,1,,1,1,,2,,,,,,1,1,,1,,8,,6,101024051
1,17,24,51,2,1,2,,1,2,,1,1,,1,1,,1,1,,1,1,,2,,,,,,1,1,30,1,1,30,1,,20,1,,25,1,1,,1,1,,1,1,30,1,2,30,2,,,,,,2,,,,,,2,,,,,,1,,30,1,,30,2,,,,,,1,1,50,2,,8,,6,101024051
1,2,25,2,1,1,1,30,2,,,2,,,,,,1,,30,2,,,1,2,,2,,,2,,,,,,1,,10,2,,,1,1,30,2,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,1,1,30,2,,,1,2,,2,,,1,1,,1,30,6,,4,101025002
1,2,25,2,2,1,1,,1,,30,1,1,,1,,45,1,,45,1,,50,1,1,30,1,,30,1,1,30,1,1,,1,,20,1,,15,1,2,,1,1,30,1,1,30,1,,40,2,,,,,,1,,45,2,,,2,,,,,,1,1,,1,,50,1,1,30,1,1,30,1,1,30,2,,5,,5,101025002
1,2,25,2,3,1,1,30,2,,,1,,25,2,,,1,,30,2,,,1,2,30,2,,,1,1,15,2,,,1,,10,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,1,1,30,2,,,1,3,,2,,,2,,,,,5,,4,101025002
1,2,25,3,1,1,1,,2,,,2,,,,,,2,,,,,,1,2,30,2,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,1,1,,2,,,1,1,,2,,,2,,,,,,1,2,,2,,,1,2,,2,,,1,1,,1,30,7,,6,101025003
1,2,25,3,2,1,1,,2,,,1,,35,1,,15,1,1,,1,,30,1,2,,1,,50,1,1,30,2,,,1,,25,2,,,1,2,,1,,40,1,1,30,2,,,1,1,30,2,,,1,1,30,2,,,2,,,,,,1,1,,1,1,,1,2,30,2,,,1,1,,2,,7,,6,101025003
1,2,25,3,3,1,1,,2,,,1,,30,2,,,1,,25,2,,,1,1,30,2,,,1,1,,2,,,1,,20,2,,,1,1,30,2,,,2,,,,,,2,,,,,,1,1,,2,,,1,1,,2,,,1,1,,2,,,1,1,30,2,,,2,,,,,7,,6,101025003
1,2,25,6,1,1,1,30,2,,,1,,25,2,,,1,,45,2,,,1,1,45,2,,,1,,45,2,,,2,,,,,,1,1,,1,,45,2,,,2,,,1,1,,1,1,,1,1,,2,,,2,,,,,,1,2,,1,2,,2,,,,,,2,,,,,6,30,5,101025006
1,2,25,6,2,1,1,,1,1,,1,,25,2,,,1,1,,1,1,,1,1,30,1,1,30,1,1,,1,1,,1,,20,2,,,1,1,30,1,1,30,1,1,45,1,1,45,1,1,20,1,1,20,1,,20,1,,20,2,,,,,,1,1,30,1,1,30,2,,,,,,1,1,,1,30,7,,4,101025006
1,2,25,6,3,2,,,,,,1,,20,2,,,1,1,,2,,,1,2,,2,,,1,1,,2,,,1,,20,2,,,1,1,,1,1,,2,,,2,,,2,,,,,,1,,20,2,,,1,1,30,2,,,1,1,,2,,,2,,,,,,2,,,,,8,,5,101025006
1,2,25,12,1,1,1,,2,,,1,,30,2,,,2,,,,,,1,1,30,2,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,1,1,50,2,,,1,2,,2,,,1,1,,2,,,1,1,,1,30,7,,5,101025012
1,2,25,12,2,1,1,,1,,30,1,,45,1,,30,1,1,40,1,1,20,1,1,,1,1,20,1,1,30,1,,30,1,,60,1,,35,1,1,30,1,1,,1,1,30,1,2,,2,,,,,,2,,,,,,1,1,,1,,30,1,1,30,1,,50,1,1,,1,,30,1,1,,2,,8,,6,101025012
1,2,25,13,1,1,,30,1,,30,2,,,,,,1,,45,2,,,1,2,30,2,,,1,,30,2,,,2,,,,,,1,1,,2,,,2,,,,,,1,1,,2,,,1,1,30,2,,,1,,45,2,,,1,2,,2,,,1,1,,1,1,,1,1,,1,30,4,,6,101025013
1,2,25,13,2,1,,30,1,,30,1,,10,2,,,1,1,,1,1,,1,1,30,1,1,30,1,,30,1,,30,1,,15,1,,15,1,1,,1,1,,1,2,30,2,,,1,,30,2,,,1,,45,2,,,2,,,,,,1,2,30,1,2,30,1,1,30,1,1,,1,1,30,1,30,6,,4,101025013
1,2,25,33,1,1,,50,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,1,2,30,2,,,1,1,30,2,,,1,1,30,1,,7,,6,101025033
1,2,25,33,2,1,1,40,2,,,1,,50,1,,30,1,1,30,1,1,,1,1,3,2,,,1,1,30,1,,50,1,,20,2,,,1,1,30,2,,,1,1,20,1,,20,2,,,,,,1,,45,2,,,2,,,,,,1,1,,1,,30,1,3,,1,1,,1,2,,2,30,7,,6,101025033
1,2,25,37,1,1,1,30,2,,,2,,,,,,1,1,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,1,,45,2,,,2,,,,,,1,2,30,2,,,1,1,30,2,,,2,,,,,8,30,4,101025037
1,2,25,37,2,1,1,30,2,,,1,,35,2,,,1,1,30,2,,,1,1,30,2,,,1,1,30,2,,,1,,15,2,,,1,1,45,2,,,1,1,30,2,,,2,,,,,,1,1,,2,,,2,,,,,,1,1,,2,,,1,2,,2,,,2,,,,,8,,5,101025037
1,2,25,37,3,1,,30,2,,,1,,5,2,,,1,1,,2,,,1,1,30,2,,,1,1,30,2,,,1,,20,2,,,1,1,30,2,,,1,1,30,2,,,2,,,,,,1,,30,2,,,1,1,,2,,,1,1,,2,,,1,1,,2,,,2,,,,,7,,5,101025037
1,2,25,43,1,1,1,30,2,,,1,,20,2,,,2,,,,,,1,2,,2,,,1,,30,2,,,2,,,,,,1,1,30,2,,,2,,,,,,1,1,,2,,,1,1,,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,7,,5,101025043
1,2,25,43,2,1,1,30,2,,,1,,30,2,,,1,1,30,2,,,1,1,30,2,,,1,1,,1,1,,1,,25,1,,25,1,1,30,2,,,1,1,30,2,,,1,1,,2,,,1,,45,2,,,2,,,,,,2,,,,,,2,,,,,,1,1,,1,30,7,,4,101025043
1,2,25,43,3,2,,,,,,1,,20,2,,,1,,30,2,,,1,2,,2,,,1,,45,2,,,1,,20,2,,,1,,30,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,,2,,,,,9,,2,101025043
1,2,25,44,1,1,1,30,2,,,1,,45,2,,,1,,45,2,,,1,1,30,2,,,1,1,,2,,,1,,20,2,,,1,,30,2,,,1,1,45,2,,,1,1,,2,,,1,1,,2,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,7,,5,101025044
1,2,25,50,1,1,1,30,2,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,7,,5,101025050
1,2,25,50,2,1,1,,2,,,1,,30,2,,,1,1,,2,,,1,1,30,2,,,1,1,,2,,,1,,20,2,,,1,1,30,2,,,1,1,45,2,,,2,,,,,,1,,45,2,,,2,,,,,,1,1,,2,,,2,,,,,,1,2,30,1,,7,,6,101025050
1,2,25,50,3,1,1,30,2,,,1,,20,2,,,1,,45,2,,,1,2,30,2,,,1,,45,2,,,1,,15,2,,,1,,45,2,,,1,,45,2,,,2,,,,,,2,,,,,,1,1,,2,,,1,1,30,2,,,2,,,,,,2,,,,,7,,5,101025050
1,2,25,51,1,1,1,30,2,,,1,,45,2,,,2,,,,,,1,2,30,2,,,1,,45,2,,,2,,,,,,1,1,,2,,,1,,45,2,,,1,,45,2,,,2,,,,,,2,,,,,,1,1,30,2,,,2,,,,,,1,1,,1,,8,,5,101025051
1,2,25,51,2,1,1,,2,,,1,,45,1,,15,1,,30,1,,45,1,2,30,1,2,,1,1,20,1,,45,1,,25,1,,15,1,1,30,1,1,,1,1,30,1,,30,1,1,,2,,,1,,45,,,,2,,,,,,1,1,20,1,,30,2,,,,,,1,1,30,1,45,7,,6,101025051
1,2,25,54,1,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,1,1,,2,,,1,1,,2,,,1,2,30,2,,,2,,,,,,2,,,,,7,,6,101025054
1,2,25,54,2,2,,,,,,2,,,,,,1,1,30,2,,,1,2,,2,,,1,1,30,2,,,1,,25,2,,,1,1,30,2,,,1,1,30,2,,,2,,,,,,1,1,30,2,,,2,,,,,,1,1,,2,,,2,,,,,,1,1,30,1,30,7,,6,101025054
1,2,25,54,4,1,1,30,2,,,1,,30,2,,,1,1,,2,,,1,2,30,2,,,1,1,20,2,,,1,,20,2,,,1,1,30,2,,,1,1,,2,,,2,,,,,,2,,,2,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,8,,5,101025054
1,2,25,97,1,1,1,30,2,,,2,,,,,,2,,,,,,1,2,,2,,,1,,45,2,,,2,,,,,,1,1,,2,,,1,,45,2,,,1,1,,2,,,1,1,45,2,,,2,,,,,,1,1,45,2,,,2,,,,,,2,,,,,7,,6,101025097
1,2,25,97,2,2,,,,,,2,,,,,,1,,45,2,,,1,1,,2,,,1,,30,2,,,1,,20,2,,,1,1,30,2,,,1,1,30,2,,,1,,30,2,,,1,,30,2,,,2,,,,,,1,1,45,1,1,,2,,,,,,1,1,30,1,30,8,,6,101025097
1,2,25,97,4,1,1,30,2,,,1,,30,2,,,1,,30,2,,,1,1,30,2,,,1,1,,2,,,1,,25,2,,,2,,,,,,1,1,45,2,,,1,,30,2,,,1,2,,2,,,1,1,30,2,,,1,1,,2,,,2,,,,,,,,,,,7,,5,101025097
1,2,25,100,1,1,1,,2,,,1,,15,2,,,1,1,30,2,,,2,,,,,,1,1,,2,,,2,,,,,,1,1,,2,,,1,,45,2,,,2,,,,,,1,,45,2,,,2,,,,,,1,1,,2,,,2,,,,,,1,1,,1,,7,,6,101025100
1,2,25,100,2,1,1,30,2,,,1,,45,1,,20,1,1,30,1,1,,1,1,30,2,,,1,1,30,1,,30,1,,20,1,,10,1,1,30,1,1,,1,1,45,1,1,,2,,,,,,1,,30,2,,,2,,,,,,1,1,30,1,1,,2,,,,,,1,1,30,1,30,7,,5,101025100
1,2,25,101,1,1,1,30,2,,,2,,,,,,2,,,,,,1,2,,2,,,2,,,,,,2,,,,,,1,1,,2,,,2,,,,,,2,,,,,,1,,30,2,,,2,,,,,,1,2,,2,,,1,1,30,2,,,1,1,,1,,7,,5,101025101
1,2,25,101,2,1,1,30,2,,,1,,30,1,,15,1,1,,2,,,1,1,,2,,,1,1,30,1,,30,1,,20,1,,15,1,1,30,1,1,,1,1,30,1,,30,2,,,,,,1,,45,2,,,2,,,,,,1,1,,1,1,,1,1,45,1,1,,1,1,30,1,45,7,,6,101025101
1,2,25,101,3,1,1,,2,,,1,,20,2,,,1,1,,2,,,1,1,30,2,,,1,1,,2,,,1,,25,2,,,1,1,,2,,,1,1,20,2,,,2,,,,,,2,,,,,,1,1,,2,,,1,1,,1,1,,1,1,30,2,,,2,,,,,7,,5,101025101
1,2,26,4,1,1,2,,2,,,1,,30,2,,,2,,,,,,1,1,30,2,,,1,,30,2,,,2,,,,,,1,,30,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,1,1,,2,,,1,3,,1,3,,1,2,,,30,8,,6,101026004
1,2,26,4,2,1,2,,2,,,1,,50,2,,,1,1,,2,,,2,,,,,,1,1,30,2,,,1,,20,2,,,1,1,,2,,,1,2,,2,,,2,,,,,,2,,,,,,2,,,,,,1,,30,2,,,1,4,,1,4,,1,1,,1,,8,,6,101026004
