"id1","id2","id3","id4","s10c_0","hhno"
5,7,155,21,1,105155021
5,7,155,23,1,105155023
5,7,155,24,1,105155024
5,7,155,27,2,105155027
5,7,155,29,1,105155029
5,7,155,30,1,105155030
5,7,155,36,1,105155036
5,7,155,155,1,105155155
5,7,156,3,1,105156003
5,7,156,8,1,105156008
5,7,156,10,1,105156010
5,7,156,11,1,105156011
5,7,156,13,1,105156013
5,7,156,16,1,105156016
5,7,156,21,1,105156021
5,7,156,34,1,105156034
5,7,156,35,1,105156035
5,7,156,41,1,105156041
5,7,156,48,2,105156048
5,7,156,49,1,105156049
5,7,156,66,1,105156066
5,7,156,68,1,105156068
5,7,156,70,1,105156070
5,8,157,3,1,105157003
5,8,157,10,1,105157010
5,8,157,21,1,105157021
5,8,157,22,1,105157022
5,8,157,28,1,105157028
5,8,157,36,36,105157036
5,8,157,43,43,105157043
5,8,157,53,1,105157053
5,8,157,65,1,105157065
5,8,157,70,1,105157070
5,8,157,78,1,105157078
5,8,157,83,1,105157083
5,8,157,84,,105157084
5,8,157,86,1,105157086
5,8,157,89,1,105157089
5,8,158,4,1,105158004
5,8,158,14,1,105158014
5,8,158,15,1,105158015
5,8,158,19,1,105158019
5,8,158,24,1,105158024
5,8,158,25,1,105158025
5,8,158,26,1,105158026
5,8,158,34,1,105158034
5,8,158,35,1,105158035
5,8,158,37,1,105158037
5,8,158,41,1,105158041
5,8,158,45,1,105158045
5,8,158,48,1,105158048
5,8,158,51,1,105158051
5,8,159,2,2,105159002
5,8,159,3,3,105159003
5,8,159,5,5,105159005
5,8,159,9,9,105159009
5,8,159,10,10,105159010
5,8,159,11,11,105159011
5,8,159,13,13,105159013
5,8,159,15,15,105159015
5,8,159,16,16,105159016
5,8,159,18,18,105159018
5,8,159,20,20,105159020
5,8,159,21,21,105159021
5,8,159,23,23,105159023
5,8,159,25,23,105159025
5,8,159,28,28,105159028
5,8,160,7,7,105160007
5,8,160,8,7,105160008
5,8,160,11,11,105160011
5,8,160,12,12,105160012
5,8,160,13,13,105160013
5,8,160,16,16,105160016
5,8,160,17,17,105160017
5,8,160,18,18,105160018
5,8,160,27,27,105160027
5,8,160,29,29,105160029
5,8,160,32,32,105160032
5,8,160,34,34,105160034
5,8,160,39,39,105160039
5,8,160,41,41,105160041
5,8,160,48,48,105160048
5,9,161,3,1,105161003
5,9,161,4,2,105161004
5,9,161,6,1,105161006
5,9,161,11,1,105161011
5,9,161,13,1,105161013
5,9,161,15,1,105161015
5,9,161,16,1,105161016
5,9,161,17,1,105161017
5,9,161,18,1,105161018
5,9,161,29,1,105161029
5,9,161,30,1,105161030
5,9,161,33,1,105161033
5,9,161,35,1,105161035
5,9,161,36,1,105161036
5,9,161,38,1,105161038
5,9,162,1,1,105162001
5,9,162,5,1,105162005
5,9,162,8,1,105162008
5,9,162,9,1,105162009
5,9,162,15,1,105162015
5,9,162,17,1,105162017
5,9,162,19,1,105162019
5,9,162,20,1,105162020
5,9,162,24,1,105162024
5,9,162,27,1,105162027
5,9,162,28,2,105162028
5,9,162,29,1,105162029
5,9,162,31,1,105162031
5,9,162,32,1,105162032
5,9,162,35,1,105162035
5,9,163,3,1,105163003
5,9,163,9,1,105163009
5,9,163,11,1,105163011
5,9,163,16,1,105163016
5,9,163,24,1,105163024
5,9,163,26,1,105163026
5,9,163,34,1,105163034
5,9,163,37,1,105163037
5,9,163,47,1,105163047
5,9,163,53,1,105163053
5,9,163,65,1,105163065
5,9,163,69,1,105163069
5,9,163,72,1,105163072
5,9,163,78,1,105163078
5,9,163,79,1,105163079
5,10,164,6,1,105164006
5,10,164,8,1,105164008
5,10,164,9,1,105164009
5,10,164,19,1,105164019
5,10,164,20,1,105164020
5,10,164,21,1,105164021
5,10,164,25,1,105164025
5,10,164,26,1,105164026
5,10,164,29,1,105164029
5,10,164,30,1,105164030
5,10,164,31,1,105164031
5,10,164,33,1,105164033
5,10,164,35,1,105164035
5,10,164,36,1,105164036
5,10,164,38,2,105164038
5,10,165,5,1,105165005
5,10,165,10,1,105165010
5,10,165,15,1,105165015
5,10,165,19,1,105165019
5,10,165,20,1,105165020
5,10,165,23,1,105165023
5,10,165,27,1,105165027
5,10,165,31,1,105165031
5,10,165,35,1,105165035
5,10,165,38,1,105165038
5,10,165,42,1,105165042
5,10,165,47,1,105165047
5,10,165,53,1,105165053
5,10,165,57,1,105165057
5,10,165,58,1,105165058
5,11,166,1,1,105166001
5,11,166,8,1,105166008
5,11,166,12,1,105166012
5,11,166,19,1,105166019
5,11,166,23,1,105166023
5,11,166,27,1,105166027
5,11,166,31,1,105166031
5,11,166,39,1,105166039
5,11,166,40,1,105166040
5,11,166,47,1,105166047
5,11,166,52,1,105166052
5,11,166,56,1,105166056
5,11,166,57,1,105166057
5,11,166,60,1,105166060
5,11,166,62,1,105166062
5,12,169,3,1,105169003
5,12,169,4,1,105169004
5,12,169,7,1,105169007
5,12,169,8,1,105169008
5,12,169,14,1,105169014
5,12,169,15,1,105169015
5,12,169,16,1,105169016
5,12,169,17,1,105169017
5,12,169,23,1,105169023
5,12,169,24,2,105169024
5,12,169,27,1,105169027
5,12,169,32,1,105169032
5,12,169,35,1,105169035
5,12,169,36,1,105169036
5,12,169,38,1,105169038
5,12,170,1,1,105170001
5,12,170,7,1,105170007
5,12,170,8,1,105170008
5,12,170,10,1,105170010
5,12,170,11,1,105170011
5,12,170,12,1,105170012
5,12,170,19,1,105170019
5,12,170,21,1,105170021
5,12,170,22,1,105170022
5,12,170,25,2,105170025
5,12,170,27,1,105170027
5,12,170,30,2,105170030
5,12,170,35,1,105170035
5,12,170,36,1,105170036
5,12,170,37,1,105170037
5,13,171,3,1,105171003
5,13,171,4,1,105171004
5,13,171,5,1,105171005
5,13,171,8,1,105171008
5,13,171,10,1,105171010
5,13,171,11,1,105171011
5,13,171,13,1,105171013
5,13,171,17,1,105171017
5,13,171,18,1,105171018
5,13,171,20,1,105171020
5,13,171,22,1,105171022
5,13,171,23,1,105171023
5,13,171,25,1,105171025
5,13,171,29,,105171029
5,13,171,32,1,105171032
5,14,168,9,1,105168009
5,14,168,25,1,105168025
5,14,168,42,1,105168042
5,14,168,43,1,105168043
5,14,168,44,1,105168044
5,14,168,46,1,105168046
5,14,168,52,1,105168052
5,14,168,54,1,105168054
5,14,168,63,1,105168063
5,14,168,67,1,105168067
5,14,168,71,1,105168071
5,14,168,78,1,105168078
5,14,168,82,1,105168082
5,14,168,86,1,105168086
5,14,168,88,1,105168088
5,14,173,1,1,105173001
5,14,173,3,1,105173003
5,14,173,4,1,105173004
5,14,173,5,1,105173005
5,14,173,6,1,105173006
5,14,173,9,1,105173009
5,14,173,11,1,105173011
5,14,173,13,1,105173013
5,14,173,19,1,105173019
5,14,173,23,1,105173023
5,14,173,25,1,105173025
5,14,173,28,1,105173028
5,14,173,29,1,105173029
5,14,173,31,1,105173031
5,14,173,32,1,105173032
5,14,174,3,,105174003
5,14,174,7,1,105174007
5,14,174,8,,105174008
5,14,174,11,,105174011
5,14,174,29,2,105174029
5,14,174,31,1,105174031
5,14,174,32,1,105174032
5,14,174,40,1,105174040
5,14,174,52,1,105174052
5,14,174,53,1,105174053
5,14,174,54,1,105174054
5,14,174,55,1,105174055
5,14,174,61,1,105174061
5,14,174,65,1,105174065
5,14,174,70,1,105174070
5,15,175,7,1,105175007
5,15,175,14,1,105175014
5,15,175,20,1,105175020
5,15,175,28,1,105175028
5,15,175,31,1,105175031
5,15,175,32,1,105175032
5,15,175,38,1,105175038
5,15,175,41,1,105175041
5,15,175,65,1,105175065
5,15,175,70,1,105175070
5,15,175,81,1,105175081
5,15,175,85,1,105175085
5,15,175,102,1,105175102
5,15,175,105,1,105175105
5,15,175,107,1,105175107
5,15,176,3,1,105176003
5,15,176,5,1,105176005
5,15,176,6,1,105176006
5,15,176,8,1,105176008
5,15,176,13,1,105176013
5,15,176,15,1,105176015
5,15,176,22,1,105176022
5,15,176,30,1,105176030
5,15,176,34,1,105176034
5,15,176,40,1,105176040
5,15,176,47,1,105176047
5,15,176,53,1,105176053
5,15,176,87,1,105176087
5,15,176,90,1,105176090
5,15,176,92,1,105176092
5,15,177,1,1,105177001
5,15,177,2,1,105177002
5,15,177,4,1,105177004
5,15,177,8,1,105177008
5,15,177,9,1,105177009
5,15,177,10,1,105177010
5,15,177,11,1,105177011
5,15,177,12,1,105177012
5,15,177,13,2,105177013
5,15,177,17,1,105177017
5,15,177,21,1,105177021
5,15,177,22,1,105177022
5,15,177,27,1,105177027
5,15,177,28,1,105177028
5,15,177,39,1,105177039
5,66,172,3,,105172003
5,66,172,4,1,105172004
5,66,172,5,1,105172005
5,66,172,9,1,105172009
5,66,172,15,1,105172015
5,66,172,16,1,105172016
5,66,172,19,1,105172019
5,66,172,26,1,105172026
5,66,172,28,,105172028
5,66,172,30,,105172030
5,66,172,31,1,105172031
5,66,172,33,1,105172033
5,66,172,34,1,105172034
5,66,172,40,1,105172040
5,66,172,46,1,105172046
5,67,149,2,1,105149002
5,67,149,4,1,105149004
5,67,149,5,1,105149005
5,67,149,13,1,105149013
5,67,149,15,1,105149015
5,67,149,25,1,105149025
5,67,149,26,1,105149026
5,67,149,29,1,105149029
5,67,149,43,1,105149043
5,67,149,44,1,105149044
5,67,149,46,1,105149046
5,67,149,49,1,105149049
5,67,149,67,1,105149067
5,67,149,69,1,105149069
5,67,149,122,1,105149122
5,67,150,1,1,105150001
5,67,150,6,1,105150006
5,67,150,8,1,105150008
5,67,150,16,1,105150016
5,67,150,17,1,105150017
5,67,150,21,1,105150021
5,67,150,28,1,105150028
5,67,150,33,1,105150033
5,67,150,45,1,105150045
5,67,150,53,1,105150053
5,67,150,55,1,105150055
5,67,150,57,1,105150057
5,67,150,58,1,105150058
5,67,150,61,1,105150061
5,67,150,66,1,105150066
5,67,151,1,1,105151001
5,67,151,4,1,105151004
5,67,151,5,1,105151005
5,67,151,6,1,105151006
5,67,151,7,1,105151007
5,67,151,10,1,105151010
5,67,151,11,1,105151011
5,67,151,12,1,105151012
5,67,151,14,1,105151014
5,67,151,18,1,105151018
5,67,151,21,1,105151021
5,67,151,29,1,105151029
5,67,151,31,1,105151031
5,67,151,32,1,105151032
5,67,151,34,1,105151034
5,67,152,5,1,105152005
5,67,152,6,1,105152006
5,67,152,10,1,105152010
5,67,152,11,11,105152011
5,67,152,15,1,105152015
5,67,152,20,20,105152020
5,67,152,23,1,105152023
5,67,152,28,1,105152028
5,67,152,29,1,105152029
5,67,152,32,32,105152032
5,67,152,41,1,105152041
5,67,152,44,44,105152044
5,67,152,45,45,105152045
5,67,152,55,55,105152055
5,67,153,3,1,105153003
5,67,153,4,1,105153004
5,67,153,10,1,105153010
5,67,153,13,1,105153013
5,67,153,19,1,105153019
5,67,153,21,1,105153021
5,67,153,24,1,105153024
5,67,153,25,1,105153025
5,67,153,29,1,105153029
5,67,153,30,1,105153030
5,67,153,31,1,105153031
5,67,153,37,1,105153037
5,67,153,50,1,105153050
5,67,153,52,1,105153052
5,67,153,53,1,105153053
5,67,154,4,1,105154004
5,67,154,11,1,105154011
5,67,154,18,1,105154018
5,67,154,21,1,105154021
5,67,154,22,1,105154022
5,67,154,23,1,105154023
5,67,154,32,1,105154032
5,67,154,40,1,105154040
5,67,154,42,1,105154042
5,67,154,43,1,105154043
5,67,154,44,1,105154044
5,67,154,46,1,105154046
5,67,154,51,1,105154051
5,67,154,52,1,105154052
5,67,154,61,1,105154061
5,68,137,4,1,105137004
5,68,137,8,2,105137008
5,68,137,11,1,105137011
5,68,137,13,1,105137013
5,68,137,14,1,105137014
5,68,137,17,1,105137017
5,68,137,19,1,105137019
5,68,137,20,1,105137020
5,68,137,23,1,105137023
5,68,137,27,1,105137027
5,68,137,29,1,105137029
5,68,137,30,1,105137030
5,68,137,31,1,105137031
5,68,137,35,1,105137035
5,68,137,50,1,105137050
5,69,134,6,1,105134006
5,69,134,11,1,105134011
5,69,134,17,1,105134017
5,69,134,19,1,105134019
5,69,134,22,1,105134022
5,69,134,28,1,105134028
5,69,134,30,1,105134030
5,69,134,34,34,105134034
5,69,134,35,,105134035
5,69,134,36,1,105134036
5,69,134,45,45,105134045
5,69,134,46,46,105134046
5,69,134,48,1,105134048
5,69,134,49,1,105134049
5,69,134,50,1,105134050
5,69,135,3,1,105135003
5,69,135,5,1,105135005
5,69,135,12,1,105135012
5,69,135,20,1,105135020
5,69,135,33,1,105135033
5,69,135,37,1,105135037
5,69,135,53,1,105135053
5,69,135,59,1,105135059
5,69,135,66,66,105135066
5,69,135,69,1,105135069
5,69,135,76,1,105135076
5,69,135,78,1,105135078
5,69,135,86,1,105135086
5,69,135,99,1,105135099
5,70,136,3,1,105136003
5,70,136,5,1,105136005
5,70,136,6,1,105136006
5,70,136,7,1,105136007
5,70,136,10,1,105136010
5,70,136,11,1,105136011
5,70,136,14,1,105136014
5,70,136,22,1,105136022
5,70,136,25,1,105136025
5,70,136,27,1,105136027
5,70,136,29,1,105136029
5,70,136,30,1,105136030
5,70,136,34,1,105136034
5,70,136,38,1,105136038
5,70,136,40,1,105136040
5,70,138,1,1,105138001
5,70,138,4,1,105138004
5,70,138,5,1,105138005
5,70,138,9,1,105138009
5,70,138,17,1,105138017
5,70,138,19,1,105138019
5,70,138,23,1,105138023
5,70,138,27,1,105138027
5,70,138,28,1,105138028
5,70,138,30,1,105138030
5,70,138,33,1,105138033
5,70,138,36,1,105138036
5,70,138,53,1,105138053
5,70,138,79,1,105138079
5,70,138,81,1,105138081
5,71,148,5,1,105148005
5,71,148,11,1,105148011
5,71,148,13,1,105148013
5,71,148,35,1,105148035
5,71,148,40,1,105148040
5,71,148,46,1,105148046
5,71,148,50,1,105148050
5,71,148,53,1,105148053
5,71,148,60,1,105148060
5,71,148,69,1,105148069
5,71,148,73,73,105148073
5,71,148,74,1,105148074
5,71,148,77,1,105148077
5,71,148,78,1,105148078
5,71,148,82,1,105148082
5,73,142,1,1,105142001
5,73,142,2,1,105142002
5,73,142,12,1,105142012
5,73,142,13,1,105142013
5,73,142,20,1,105142020
5,73,142,24,1,105142024
5,73,142,25,1,105142025
5,73,142,33,1,105142033
5,73,142,37,1,105142037
5,73,142,38,1,105142038
5,73,142,49,1,105142049
5,73,142,51,1,105142051
5,73,142,54,1,105142054
5,73,142,55,1,105142055
5,73,142,59,1,105142059
5,80,143,7,1,105143007
5,80,143,8,1,105143008
5,80,143,9,,105143009
5,80,143,10,,105143010
5,80,143,13,,105143013
5,80,143,14,1,105143014
5,80,143,20,1,105143020
5,80,143,24,1,105143024
5,80,143,27,1,105143027
5,80,143,28,1,105143028
5,80,143,30,1,105143030
5,80,143,32,1,105143032
5,80,143,35,1,105143035
5,80,143,38,1,105143038
5,80,143,40,,105143040
5,80,144,7,1,105144007
5,80,144,9,2,105144009
5,80,144,19,1,105144019
5,80,144,32,1,105144032
5,80,144,34,1,105144034
5,80,144,41,41,105144041
5,80,144,52,1,105144052
5,80,144,59,1,105144059
5,80,144,65,1,105144065
5,80,144,68,1,105144068
5,80,144,71,41,105144071
5,80,144,86,1,105144086
5,80,144,93,1,105144093
5,80,144,106,1,105144106
5,80,144,110,1,105144110
5,80,146,4,1,105146004
5,80,146,5,1,105146005
5,80,146,7,7,105146007
5,80,146,13,13,105146013
5,80,146,19,1,105146019
5,80,146,25,25,105146025
5,80,146,28,,105146028
5,80,146,29,29,105146029
5,80,146,33,1,105146033
5,80,146,36,36,105146036
5,80,146,42,1,105146042
5,80,146,45,45,105146045
5,80,146,49,49,105146049
5,80,146,53,53,105146053
5,80,146,58,58,105146058
5,80,147,4,4,105147004
5,80,147,5,5,105147005
5,80,147,13,13,105147013
5,80,147,14,14,105147014
5,80,147,15,15,105147015
5,80,147,18,1,105147018
5,80,147,25,25,105147025
5,80,147,37,37,105147037
5,80,147,39,39,105147039
5,80,147,51,51,105147051
5,80,147,52,52,105147052
5,80,147,54,54,105147054
5,80,147,62,62,105147062
5,80,147,69,69,105147069
5,80,147,77,77,105147077
5,82,139,1,1,105139001
5,82,139,9,1,105139009
5,82,139,10,1,105139010
5,82,139,26,1,105139026
5,82,139,51,1,105139051
5,82,139,61,1,105139061
5,82,139,65,1,105139065
5,82,139,67,1,105139067
5,82,139,71,1,105139071
5,82,139,79,1,105139079
5,82,139,84,1,105139084
5,82,139,88,1,105139088
5,82,139,100,1,105139100
5,82,139,107,1,105139107
5,82,140,1,1,105140001
5,82,140,2,1,105140002
5,82,140,4,1,105140004
5,82,140,5,1,105140005
5,82,140,9,1,105140009
5,82,140,11,1,105140011
5,82,140,15,15,105140015
5,82,140,16,1,105140016
5,82,140,22,22,105140022
5,82,140,23,1,105140023
5,82,140,24,24,105140024
5,82,140,28,28,105140028
5,82,140,32,1,105140032
5,82,140,38,1,105140038
5,82,140,40,1,105140040
5,82,296,1,1,108296001
5,82,296,2,1,108296002
5,82,296,5,1,108296005
5,82,296,10,1,108296010
5,82,296,20,1,108296020
5,82,296,29,1,108296029
5,82,296,34,1,108296034
5,82,296,45,45,108296045
5,82,296,48,48,108296048
5,82,296,49,1,108296049
5,82,296,52,52,108296052
5,82,296,58,1,108296058
5,82,296,62,1,108296062
5,82,296,65,1,108296065
5,82,296,73,1,108296073
6,1,178,4,1,106178004
6,1,178,7,1,106178007
6,1,178,15,1,106178015
6,1,178,29,1,106178029
6,1,178,40,1,106178040
6,1,178,55,1,106178055
6,1,178,58,1,106178058
6,1,178,71,1,106178071
6,1,178,72,1,106178072
6,1,178,95,1,106178095
6,1,178,103,1,106178103
6,1,178,106,1,106178106
6,1,178,127,1,106178127
6,1,178,173,1,106178173
6,1,179,24,1,106179024
6,1,179,29,1,106179029
6,1,179,56,1,106179056
6,1,179,80,80,106179080
6,1,179,89,,106179089
6,1,179,99,99,106179099
6,1,179,102,1,106179102
6,1,179,116,1,106179116
6,1,179,119,1,106179119
6,1,179,120,,106179120
6,1,179,128,103,106179128
6,1,179,134,1,106179134
6,1,179,146,1,106179146
6,1,179,155,1,106179155
6,1,183,6,1,106183006
6,1,183,7,,106183007
6,1,183,8,1,106183008
6,1,183,12,,106183012
6,1,183,13,1,106183013
6,1,183,20,,106183020
6,1,183,21,1,106183021
6,1,183,27,1,106183027
6,1,183,28,,106183028
6,1,183,32,,106183032
6,1,183,33,,106183033
6,1,183,34,,106183034
6,1,183,50,1,106183050
6,1,183,64,1,106183064
6,1,183,65,1,106183065
6,1,217,23,1,106217023
6,1,217,25,1,106217025
6,1,217,26,1,106217026
6,1,217,43,1,106217043
6,1,217,45,1,106217045
6,1,217,58,1,106217058
6,1,217,61,1,106217061
6,1,217,63,1,106217063
6,1,217,65,1,106217065
6,1,217,73,1,106217073
6,1,217,77,1,106217077
6,1,217,83,1,106217083
6,1,217,84,1,106217084
6,1,217,97,1,106217097
6,1,217,109,1,106217109
6,10,202,4,1,106202004
6,10,202,5,1,106202005
6,10,202,10,1,106202010
6,10,202,12,1,106202012
6,10,202,14,1,106202014
6,10,202,18,2,106202018
6,10,202,19,2,106202019
6,10,202,21,2,106202021
6,10,202,40,1,106202040
6,10,202,45,2,106202045
6,10,202,47,2,106202047
6,10,202,63,1,106202063
6,10,202,64,1,106202064
6,10,202,68,,106202068
6,10,202,69,1,106202069
6,10,203,2,,106203002
6,10,203,10,1,106203010
6,10,203,14,1,106203014
6,10,203,16,1,106203016
6,10,203,19,1,106203019
6,10,203,28,1,106203028
6,10,203,36,1,106203036
6,10,203,57,1,106203057
6,10,203,63,1,106203063
6,10,203,64,1,106203064
6,10,203,70,3,106203070
6,10,203,74,1,106203074
6,10,203,77,1,106203077
6,10,204,3,1,106204003
6,10,204,16,1,106204016
6,10,204,17,1,106204017
6,10,204,22,2,106204022
6,10,204,29,1,106204029
6,10,204,30,1,106204030
6,10,204,32,1,106204032
6,10,204,34,1,106204034
6,10,204,35,1,106204035
6,10,204,39,2,106204039
6,10,204,42,1,106204042
6,10,204,46,2,106204046
6,10,204,49,1,106204049
6,10,204,56,1,106204056
6,10,211,2,2,106211002
6,10,211,14,1,106211014
6,10,211,15,1,106211015
6,10,211,19,1,106211019
6,10,211,21,1,106211021
6,10,211,23,1,106211023
6,10,211,27,2,106211027
6,10,211,37,1,106211037
6,10,211,38,2,106211038
6,10,211,39,1,106211039
6,10,211,42,2,106211042
6,10,211,47,1,106211047
6,10,211,76,1,106211076
6,10,211,77,1,106211077
6,10,211,80,1,106211080
6,10,213,3,1,106213003
6,10,213,8,,106213008
6,10,213,17,1,106213017
6,10,213,23,1,106213023
6,10,213,24,1,106213024
6,10,213,25,2,106213025
6,10,213,27,1,106213027
6,10,213,34,1,106213034
6,10,213,51,1,106213051
6,10,213,53,3,106213053
6,10,213,54,2,106213054
6,10,213,61,2,106213061
6,10,213,66,1,106213066
6,10,213,68,1,106213068
6,10,215,5,1,106215005
6,10,215,12,1,106215012
6,10,215,16,2,106215016
6,10,215,21,1,106215021
6,10,215,44,2,106215044
6,10,215,49,1,106215049
6,10,215,50,1,106215050
6,10,215,53,1,106215053
6,10,215,59,1,106215059
6,10,215,60,1,106215060
6,10,215,64,1,106215064
6,10,215,67,1,106215067
6,10,215,68,1,106215068
6,10,215,83,1,106215083
6,10,215,89,1,106215089
6,10,216,9,1,106216009
6,10,216,10,1,106216010
6,10,216,12,1,106216012
6,10,216,13,2,106216013
6,10,216,16,1,106216016
6,10,216,32,1,106216032
6,10,216,48,48,106216048
6,10,216,54,1,106216054
6,10,216,56,2,106216056
6,10,216,66,1,106216066
6,10,216,68,68,106216068
6,10,216,74,1,106216074
6,10,216,75,1,106216075
6,10,216,83,3,106216083
6,10,216,84,1,106216084
6,10,218,1,,106218001
6,10,218,3,1,106218003
6,10,218,12,1,106218012
6,10,218,19,,106218019
6,10,218,20,1,106218020
6,10,218,24,1,106218024
6,10,218,26,,106218026
6,10,218,33,,106218033
6,10,218,35,1,106218035
6,10,218,37,,106218037
6,10,218,39,1,106218039
6,10,218,52,1,106218052
6,10,218,53,1,106218053
6,10,218,54,1,106218054
6,10,218,72,,106218072
6,10,219,12,1,106219012
6,10,219,31,1,106219031
6,10,219,34,1,106219034
6,10,219,38,1,106219038
6,10,219,41,1,106219041
6,10,219,42,1,106219042
6,10,219,49,1,106219049
6,10,219,53,1,106219053
6,10,219,73,1,106219073
6,10,219,82,1,106219082
6,10,219,89,1,106219089
6,10,219,94,1,106219094
6,10,219,98,1,106219098
6,10,219,126,1,106219126
6,10,219,128,1,106219128
6,11,223,6,1,106223006
6,11,223,9,1,106223009
6,11,223,11,1,106223011
6,11,223,21,1,106223021
6,11,223,33,1,106223033
6,11,223,35,1,106223035
6,11,223,61,1,106223061
6,11,223,68,1,106223068
6,11,223,69,1,106223069
6,11,223,72,1,106223072
6,11,223,84,1,106223084
6,11,223,93,1,106223093
6,11,223,94,1,106223094
6,11,223,101,1,106223101
6,11,223,102,1,106223102
6,12,226,5,,106226005
6,12,226,11,1,106226011
6,12,226,22,,106226022
6,12,226,25,,106226025
6,12,226,26,1,106226026
6,12,226,39,,106226039
6,12,226,44,,106226044
6,12,226,50,1,106226050
6,12,226,53,1,106226053
6,12,226,56,1,106226056
6,12,226,57,,106226057
6,12,226,83,,106226083
6,12,226,102,,106226102
6,12,226,110,,106226110
6,12,226,114,1,106226114
6,16,234,1,1,106234001
6,16,234,2,1,106234002
6,16,234,7,1,106234007
6,16,234,20,1,106234020
6,16,234,21,1,106234021
6,16,234,27,1,106234027
6,16,234,32,2,106234032
6,16,234,33,1,106234033
6,16,234,35,1,106234035
6,16,234,36,2,106234036
6,16,234,38,38,106234038
6,16,234,42,1,106234042
6,16,234,51,2,106234051
6,16,234,52,1,106234052
6,16,234,53,1,106234053
6,16,235,16,1,106235016
6,16,235,20,1,106235020
6,16,235,30,1,106235030
6,16,235,32,1,106235032
6,16,235,37,1,106235037
6,16,235,53,1,106235053
6,16,235,55,2,106235055
6,16,235,106,1,106235106
6,16,235,108,1,106235108
6,16,235,143,1,106235143
6,16,235,149,149,106235149
6,16,235,158,1,106235158
6,16,235,159,1,106235159
6,16,235,178,1,106235178
6,16,235,180,1,106235180
6,16,236,4,1,106236004
6,16,236,6,1,106236006
6,16,236,13,1,106236013
6,16,236,18,1,106236018
6,16,236,21,1,106236021
6,16,236,28,1,106236028
6,16,236,29,1,106236029
6,16,236,38,1,106236038
6,16,236,40,1,106236040
6,16,236,41,1,106236041
6,16,236,44,1,106236044
6,16,236,51,,106236051
6,16,236,52,1,106236052
6,16,236,62,1,106236062
6,16,236,78,1,106236078
6,84,193,5,,106193005
6,84,193,28,1,106193028
6,84,193,38,1,106193038
6,84,193,59,1,106193059
6,84,193,60,1,106193060
6,84,193,62,1,106193062
6,84,193,65,1,106193065
6,84,193,74,1,106193074
6,84,193,76,2,106193076
6,84,193,93,1,106193093
6,84,193,100,2,106193100
6,84,193,108,1,106193108
6,84,193,120,1,106193120
6,84,193,122,1,106193122
6,84,193,132,1,106193132
6,86,220,20,1,106220020
6,86,220,24,1,106220024
6,86,220,33,1,106220033
6,86,220,34,1,106220034
6,86,220,37,1,106220037
6,86,220,42,1,106220042
6,86,220,52,1,106220052
6,86,220,57,1,106220057
6,86,220,62,1,106220062
6,86,220,73,1,106220073
6,86,220,75,1,106220075
6,86,220,84,1,106220084
6,86,220,92,1,106220092
6,86,224,3,1,106224003
6,86,224,4,1,106224004
6,86,224,7,1,106224007
6,86,224,9,1,106224009
6,86,224,14,1,106224014
6,86,224,15,1,106224015
6,86,224,27,1,106224027
6,86,224,35,1,106224035
6,86,224,36,1,106224036
6,86,224,37,1,106224037
6,86,224,38,1,106224038
6,86,224,41,1,106224041
6,86,224,43,1,106224043
6,86,224,46,1,106224046
6,86,224,55,1,106224055
6,88,238,2,1,106238002
6,88,238,5,1,106238005
6,88,238,14,1,106238014
6,88,238,16,1,106238016
6,88,238,29,1,106238029
6,88,238,33,1,106238033
6,88,238,36,2,106238036
6,88,238,38,1,106238038
6,88,238,49,1,106238049
6,88,238,51,2,106238051
6,88,238,71,1,106238071
6,88,238,76,1,106238076
6,88,238,80,1,106238080
6,88,238,81,1,106238081
6,88,238,82,1,106238082
6,89,187,15,1,106187015
6,89,187,18,1,106187018
6,89,187,24,1,106187024
6,89,187,30,1,106187030
6,89,187,49,1,106187049
6,89,187,53,1,106187053
6,89,187,55,1,106187055
6,89,187,56,1,106187056
6,89,187,59,1,106187059
6,89,187,60,1,106187060
6,89,187,70,1,106187070
6,89,187,71,1,106187071
6,89,187,89,1,106187089
6,89,187,108,1,106187108
6,89,187,110,1,106187110
6,89,188,1,1,106188001
6,89,188,2,1,106188002
6,89,188,4,1,106188004
6,89,188,10,10,106188010
6,89,188,21,1,106188021
6,89,188,24,1,106188024
6,89,188,25,1,106188025
6,89,188,28,1,106188028
6,89,188,31,1,106188031
6,89,188,34,1,106188034
6,89,188,45,45,106188045
6,89,188,47,1,106188047
6,89,188,49,49,106188049
6,89,188,51,1,106188051
6,89,188,53,1,106188053
6,89,191,9,1,106191009
6,89,191,15,1,106191015
6,89,191,20,1,106191020
6,89,191,26,1,106191026
6,89,191,30,,106191030
6,89,191,32,1,106191032
6,89,191,33,1,106191033
6,89,191,34,1,106191034
6,89,191,50,1,106191050
6,89,191,56,1,106191056
6,89,191,59,1,106191059
6,89,191,65,1,106191065
6,89,191,69,1,106191069
6,89,191,96,1,106191096
6,89,191,101,1,106191101
6,89,192,4,1,106192004
6,89,192,5,1,106192005
6,89,192,6,1,106192006
6,89,192,10,1,106192010
6,89,192,13,1,106192013
6,89,192,17,1,106192017
6,89,192,22,1,106192022
6,89,192,28,1,106192028
6,89,192,30,1,106192030
6,89,192,32,1,106192032
6,89,192,33,1,106192033
6,89,192,34,1,106192034
6,89,192,38,1,106192038
6,89,192,46,1,106192046
6,89,192,50,1,106192050
