Date,MXWO,,
14/07/2006,1274.69,,
13/07/2006,1289.9,,
12/07/2006,1305.85,,
11/07/2006,1318.01,,
10/07/2006,1319.84,,
7/07/2006,1319.12,,
6/07/2006,1320.02,,
5/07/2006,1313.97,,
4/07/2006,1330.69,,
3/07/2006,1327.96,,
30/06/2006,1319.93,,
29/06/2006,1299.16,,
28/06/2006,1273.37,,
27/06/2006,1274.31,,
26/06/2006,1281.2,,
23/06/2006,1277.43,,
22/06/2006,1279.57,,
21/06/2006,1280.15,,
20/06/2006,1270.34,,
19/06/2006,1269.09,,
16/06/2006,1278.1,,
15/06/2006,1277.06,,
14/06/2006,1250.88,,
13/06/2006,1243.94,,
12/06/2006,1269.6,,
9/06/2006,1283.85,,
8/06/2006,1276.07,,
7/06/2006,1298.13,,
6/06/2006,1306.01,,
5/06/2006,1326.15,,
2/06/2006,1342.76,,
1/06/2006,1332.02,,
31/05/2006,1322.25,,
30/05/2006,1319.75,,
29/05/2006,1334.57,,
26/05/2006,1332.43,,
25/05/2006,1319.74,,
24/05/2006,1306.63,,
23/05/2006,1314.31,,
22/05/2006,1308.23,,
19/05/2006,1321.98,,
18/05/2006,1325.07,,
17/05/2006,1336.15,,
16/05/2006,1360.57,,
15/05/2006,1363.72,,
12/05/2006,1373.12,,
11/05/2006,1391.15,,
10/05/2006,1402.55,,
9/05/2006,1406.28,,
8/05/2006,1402.19,,
5/05/2006,1399.6,,
4/05/2006,1383.95,,
3/05/2006,1377.58,,
2/05/2006,1385.43,,
1/05/2006,1375.21,,
28/04/2006,1373.38,,
27/04/2006,1374.53,,
26/04/2006,1369.51,,
25/04/2006,1364.39,,
24/04/2006,1365.41,,
21/04/2006,1370.01,,
20/04/2006,1363.76,,
19/04/2006,1363.39,,
18/04/2006,1353.87,,
17/04/2006,1339.33,,
14/04/2006,1334.98,,
13/04/2006,1334.9,,
12/04/2006,1333.49,,
11/04/2006,1337.23,,
10/04/2006,1347.24,,
7/04/2006,1346.29,,
6/04/2006,1358.55,,
5/04/2006,1356.25,,
4/04/2006,1350.58,,
3/04/2006,1343.34,,
31/03/2006,1335.07,,
30/03/2006,1342.93,,
29/03/2006,1332.29,,
28/03/2006,1328.8,,
27/03/2006,1333.87,,
24/03/2006,1335.52,,
23/03/2006,1330.18,,
22/03/2006,1337.32,,
21/03/2006,1332.26,,
20/03/2006,1340.15,,
17/03/2006,1338.58,,
16/03/2006,1334.48,,
15/03/2006,1330.39,,
14/03/2006,1325.38,,
13/03/2006,1312.83,,
10/03/2006,1303.84,,
9/03/2006,1299.06,,
8/03/2006,1295.72,,
7/03/2006,1298.58,,
6/03/2006,1308.7,,
3/03/2006,1311.7,,
2/03/2006,1314.16,,
1/03/2006,1316.33,,
28/02/2006,1309.45,,
27/02/2006,1319.07,,
24/02/2006,1313.12,,
23/02/2006,1311.66,,
22/02/2006,1308.6,,
21/02/2006,1302.69,,
20/02/2006,1302.39,,
17/02/2006,1301.88,,
16/02/2006,1303.18,,
15/02/2006,1295.82,,
14/02/2006,1293.62,,
13/02/2006,1286.07,,
10/02/2006,1291.21,,
9/02/2006,1293.82,,
8/02/2006,1288.61,,
7/02/2006,1289.58,,
6/02/2006,1297.85,,
3/02/2006,1296.13,,
2/02/2006,1304.52,,
1/02/2006,1314.58,,
31/01/2006,1313.21,,
30/01/2006,1311.64,,
27/01/2006,1311.68,,
26/01/2006,1301.38,,
25/01/2006,1291.07,,
24/01/2006,1289.02,,
23/01/2006,1286.6,,
20/01/2006,1281.7,,
19/01/2006,1296.51,,
18/01/2006,1285.17,,
17/01/2006,1295.45,,
16/01/2006,1307.43,,
13/01/2006,1306.77,,
12/01/2006,1307.65,,
11/01/2006,1311.64,,
10/01/2006,1304.19,,
9/01/2006,1309.42,,
6/01/2006,1308.15,,
5/01/2006,1295.4,,
4/01/2006,1295.12,,
3/01/2006,1281.3,,
2/01/2006,1259.11,,
30/12/2005,1257.78,,
29/12/2005,1266.53,,
28/12/2005,1268.09,,
27/12/2005,1264.09,,
26/12/2005,1271.84,,
23/12/2005,1270.98,,
22/12/2005,1270.02,,
21/12/2005,1265.17,,
20/12/2005,1262.17,,
19/12/2005,1263.55,,
16/12/2005,1267.83,,
15/12/2005,1264.65,,
14/12/2005,1270.94,,
13/12/2005,1264.89,,
12/12/2005,1260.55,,
9/12/2005,1252.59,,
8/12/2005,1248.68,,
7/12/2005,1248.2,,
6/12/2005,1252.67,,
5/12/2005,1249.71,,
2/12/2005,1249.71,,
1/12/2005,1244.46,,
30/11/2005,1231.41,,
29/11/2005,1237.87,,
28/11/2005,1238.79,,
25/11/2005,1243.4,,
24/11/2005,1243,,
23/11/2005,1243.8,,
22/11/2005,1236.46,,
21/11/2005,1234.08,,
18/11/2005,1227.14,,
17/11/2005,1221.33,,
16/11/2005,1208,,
15/11/2005,1208.2,,
14/11/2005,1213.61,,
11/11/2005,1216.39,,
10/11/2005,1210.53,,
9/11/2005,1206,,
8/11/2005,1206.97,,
7/11/2005,1209.5,,
4/11/2005,1207.15,,
3/11/2005,1212.8,,
2/11/2005,1205.81,,
1/11/2005,1194.77,,
31/10/2005,1193.88,,
28/10/2005,1182.67,,
27/10/2005,1175.41,,
26/10/2005,1182.94,,
25/10/2005,1184.79,,
24/10/2005,1180.77,,
21/10/2005,1168.08,,
20/10/2005,1167.33,,
19/10/2005,1175.27,,
18/10/2005,1171.68,,
17/10/2005,1183.66,,
14/10/2005,1183.86,,
13/10/2005,1173.85,,
12/10/2005,1182.56,,
11/10/2005,1188.74,,
10/10/2005,1188.2,,
7/10/2005,1193.97,,
6/10/2005,1193.67,,
5/10/2005,1200.79,,
4/10/2005,1216.46,,
3/10/2005,1220.77,,
30/09/2005,1224.31,,
29/09/2005,1221.83,,
28/09/2005,1213.59,,
27/09/2005,1207.47,,
26/09/2005,1211.52,,
23/09/2005,1204.53,,
22/09/2005,1205.75,,
21/09/2005,1208.64,,
20/09/2005,1215.62,,
19/09/2005,1217.01,,
16/09/2005,1220.98,,
15/09/2005,1214.25,,
14/09/2005,1215.58,,
13/09/2005,1214.62,,
12/09/2005,1222.77,,
9/09/2005,1225.59,,
8/09/2005,1215.6,,
7/09/2005,1220.61,,
6/09/2005,1218.8,,
5/09/2005,1209.86,,
2/09/2005,1207.36,,
1/09/2005,1206.31,,
31/08/2005,1194.81,,
30/08/2005,1181.43,,
29/08/2005,1184.89,,
26/08/2005,1184.73,,
25/08/2005,1189.05,,
24/08/2005,1189.09,,
23/08/2005,1193.4,,
22/08/2005,1198.71,,
19/08/2005,1190.99,,
18/08/2005,1187.98,,
17/08/2005,1195.97,,
16/08/2005,1198.41,,
15/08/2005,1207.45,,
12/08/2005,1208.2,,
11/08/2005,1212,,
10/08/2005,1203.61,,
9/08/2005,1196.37,,
8/08/2005,1189.96,,
5/08/2005,1187.88,,
4/08/2005,1198.23,,
3/08/2005,1204.73,,
2/08/2005,1201.07,,
1/08/2005,1192.05,,
29/07/2005,1188.17,,
28/07/2005,1190.04,,
27/07/2005,1183.33,,
26/07/2005,1177.81,,
25/07/2005,1178.78,,
22/07/2005,1182.14,,
21/07/2005,1179.11,,
20/07/2005,1176.35,,
19/07/2005,1173.4,,
18/07/2005,1170.75,,
15/07/2005,1173.75,,
14/07/2005,1175.49,,
13/07/2005,1171.4,,
12/07/2005,1173.61,,
11/07/2005,1168.24,,
8/07/2005,1156.7,,
7/07/2005,1145.16,,
6/07/2005,1149.99,,
5/07/2005,1151.99,,
4/07/2005,1147.49,,
1/07/2005,1147.83,,
30/06/2005,1148.81,,
29/06/2005,1153.77,,
28/06/2005,1153.87,,
27/06/2005,1147.08,,
24/06/2005,1149.81,,
23/06/2005,1157.16,,
22/06/2005,1165.04,,
21/06/2005,1164.14,,
20/06/2005,1163.13,,
17/06/2005,1166.84,,
16/06/2005,1157.27,,
15/06/2005,1152.59,,
14/06/2005,1149.3,,
13/06/2005,1146.58,,
10/06/2005,1147.4,,
9/06/2005,1148.39,,
8/06/2005,1151.04,,
7/06/2005,1150.67,,
6/06/2005,1147.58,,
3/06/2005,1146.65,,
2/06/2005,1150.76,,
1/06/2005,1148.82,,
31/05/2005,1140.68,,
30/05/2005,1148.84,,
27/05/2005,1147.67,,
26/05/2005,1145.28,,
25/05/2005,1141.27,,
24/05/2005,1144.97,,
23/05/2005,1144.61,,
20/05/2005,1137.93,,
19/05/2005,1141.37,,
18/05/2005,1135.01,,
17/05/2005,1124.65,,
16/05/2005,1120.59,,
13/05/2005,1118.4,,
12/05/2005,1124.7,,
11/05/2005,1133.11,,
10/05/2005,1134.25,,
9/05/2005,1141.96,,
6/05/2005,1140.62,,
5/05/2005,1140.43,,
4/05/2005,1140.22,,
3/05/2005,1127.68,,
2/05/2005,1125.76,,
29/04/2005,1123.64,,
28/04/2005,1114.97,,
27/04/2005,1123.71,,
26/04/2005,1126.47,,
25/04/2005,1134.12,,
22/04/2005,1129.86,,
21/04/2005,1129.82,,
20/04/2005,1118.48,,
19/04/2005,1126.47,,
18/04/2005,1117.01,,
15/04/2005,1123.82,,
14/04/2005,1137.41,,
13/04/2005,1149.37,,
12/04/2005,1154.08,,
11/04/2005,1155.58,,
8/04/2005,1153.65,,
7/04/2005,1159.55,,
6/04/2005,1152.67,,
5/04/2005,1149.17,,
4/04/2005,1142.45,,
1/04/2005,1148.16,,
31/03/2005,1151.18,,
30/03/2005,1148.34,,
29/03/2005,1140.06,,
28/03/2005,1145.63,,
25/03/2005,1147.04,,
24/03/2005,1146.52,,
23/03/2005,1147.59,,
22/03/2005,1157.41,,
21/03/2005,1162.08,,
18/03/2005,1169.19,,
17/03/2005,1170.85,,
16/03/2005,1172.15,,
15/03/2005,1178.02,,
14/03/2005,1180.8,,
11/03/2005,1181.57,,
10/03/2005,1183.33,,
9/03/2005,1185.56,,
8/03/2005,1193,,
7/03/2005,1192.3,,
4/03/2005,1192.43,,
3/03/2005,1178.78,,
2/03/2005,1177.94,,
1/03/2005,1179.96,,
28/02/2005,1176.7,,
25/02/2005,1177.14,,
24/02/2005,1165.43,,
23/02/2005,1160.74,,
22/02/2005,1162.94,,
21/02/2005,1169.36,,
18/02/2005,1169.16,,
17/02/2005,1167.53,,
16/02/2005,1169.65,,
15/02/2005,1172.32,,
14/02/2005,1168.62,,
11/02/2005,1163.3,,
10/02/2005,1156.07,,
9/02/2005,1149.08,,
8/02/2005,1154.03,,
7/02/2005,1156.23,,
4/02/2005,1157.97,,
3/02/2005,1147.04,,
2/02/2005,1152.68,,
1/02/2005,1147.97,,
31/01/2005,1142.35,,
28/01/2005,1133.4,,
27/01/2005,1137.93,,
26/01/2005,1137.96,,
25/01/2005,1128.65,,
24/01/2005,1128.37,,
21/01/2005,1128.22,,
20/01/2005,1130.99,,
19/01/2005,1141.45,,
18/01/2005,1146.44,,
17/01/2005,1143.16,,
14/01/2005,1141.07,,
13/01/2005,1138.8,,
12/01/2005,1145.9,,
11/01/2005,1141.11,,
10/01/2005,1144.15,,
7/01/2005,1139.91,,
6/01/2005,1142.09,,
5/01/2005,1142.25,,
4/01/2005,1148.84,,
3/01/2005,1161.54,,
31/12/2004,1169.34,,
30/12/2004,1169.98,,
29/12/2004,1165.81,,
28/12/2004,1167.71,,
27/12/2004,1162.89,,
24/12/2004,1163.05,,
23/12/2004,1159.71,,
22/12/2004,1155.54,,
21/12/2004,1150.14,,
20/12/2004,1146.19,,
17/12/2004,1139.29,,
16/12/2004,1146.06,,
15/12/2004,1150.46,,
14/12/2004,1142.97,,
13/12/2004,1139.61,,
10/12/2004,1128.1,,
9/12/2004,1129.51,,
8/12/2004,1130.69,,
7/12/2004,1135.33,,
6/12/2004,1142.74,,
3/12/2004,1144.32,,
2/12/2004,1141.06,,
1/12/2004,1139.47,,
30/11/2004,1127.34,,
29/11/2004,1132.53,,
26/11/2004,1132.85,,
25/11/2004,1132.96,,
24/11/2004,1127.1,,
23/11/2004,1121.92,,
22/11/2004,1120.44,,
19/11/2004,1121.21,,
18/11/2004,1127.01,,
17/11/2004,1128.17,,
16/11/2004,1119.35,,
15/11/2004,1124.59,,
12/11/2004,1122.84,,
11/11/2004,1112.22,,
10/11/2004,1104.67,,
9/11/2004,1105.49,,
8/11/2004,1107.6,,
5/11/2004,1108.5,,
4/11/2004,1102.02,,
3/11/2004,1090.38,,
2/11/2004,1078.92,,
1/11/2004,1075.62,,
29/10/2004,1072.7,,
28/10/2004,1072.65,,
27/10/2004,1068.28,,
26/10/2004,1056.37,,
25/10/2004,1047.08,,
22/10/2004,1049.82,,
21/10/2004,1054.67,,
20/10/2004,1051.09,,
19/10/2004,1052.38,,
18/10/2004,1053.42,,
15/10/2004,1051.21,,
14/10/2004,1047.01,,
13/10/2004,1051.66,,
12/10/2004,1056.89,,
11/10/2004,1064.65,,
8/10/2004,1064.1,,
7/10/2004,1064.87,,
6/10/2004,1071.9,,
5/10/2004,1067.62,,
4/10/2004,1066.11,,
1/10/2004,1062.85,,
30/09/2004,1047.86,,
29/09/2004,1044.86,,
28/09/2004,1040.56,,
27/09/2004,1035.59,,
24/09/2004,1041.53,,
23/09/2004,1042.2,,
22/09/2004,1045.29,,
21/09/2004,1055.97,,
20/09/2004,1047.57,,
17/09/2004,1051.62,,
16/09/2004,1047.8,,
15/09/2004,1044.59,,
14/09/2004,1055.04,,
13/09/2004,1052.73,,
10/09/2004,1049.52,,
9/09/2004,1042.29,,
8/09/2004,1043.59,,
7/09/2004,1045.13,,
6/09/2004,1040.02,,
3/09/2004,1036.24,,
2/09/2004,1041.49,,
1/09/2004,1034.35,,
31/08/2004,1029.63,,
30/08/2004,1026.99,,
27/08/2004,1032.6,,
26/08/2004,1029.26,,
25/08/2004,1026.45,,
24/08/2004,1020.92,,
23/08/2004,1022.96,,
20/08/2004,1023.34,,
19/08/2004,1020.51,,
18/08/2004,1018.04,,
17/08/2004,1010.98,,
16/08/2004,1008.44,,
13/08/2004,999.32,,
12/08/2004,997.73,,
11/08/2004,1005.12,,
10/08/2004,1011,,
9/08/2004,1000.77,,
6/08/2004,1003.81,,
5/08/2004,1013.37,,
4/08/2004,1022.5,,
3/08/2004,1027.71,,
2/08/2004,1029.56,,
30/07/2004,1026.99,,
29/07/2004,1024.31,,
28/07/2004,1017.89,,
27/07/2004,1016.54,,
26/07/2004,1012.91,,
23/07/2004,1016.78,,
22/07/2004,1027.72,,
21/07/2004,1030.26,,
20/07/2004,1039.62,,
19/07/2004,1037.69,,
16/07/2004,1039.2,,
15/07/2004,1038.09,,
14/07/2004,1044.65,,
13/07/2004,1046.97,,
12/07/2004,1048.75,,
9/07/2004,1047.73,,
8/07/2004,1044.66,,
7/07/2004,1048.48,,
6/07/2004,1045.17,,
5/07/2004,1051.76,,
2/07/2004,1054.75,,
1/07/2004,1056.45,,
30/06/2004,1062.51,,
29/06/2004,1061.01,,
28/06/2004,1063.59,,
25/06/2004,1059.65,,
24/06/2004,1064.66,,
23/06/2004,1059.49,,
22/06/2004,1053.22,,
21/06/2004,1054.89,,
18/06/2004,1056.68,,
17/06/2004,1053.16,,
16/06/2004,1052.4,,
15/06/2004,1048.33,,
14/06/2004,1042.39,,
11/06/2004,1052.18,,
10/06/2004,1055.64,,
9/06/2004,1051.61,,
8/06/2004,1062.66,,
7/06/2004,1061.62,,
4/06/2004,1043.44,,
3/06/2004,1037.84,,
2/06/2004,1044.9,,
1/06/2004,1041.63,,
31/05/2004,1042.63,,
28/05/2004,1041.85,,
27/05/2004,1043.9,,
26/05/2004,1033.01,,
25/05/2004,1027.88,,
24/05/2004,1017.58,,
21/05/2004,1016.32,,
20/05/2004,1008.61,,
19/05/2004,1014.13,,
18/05/2004,1003.91,,
17/05/2004,997.02,,
14/05/2004,1006.94,,
13/05/2004,1009.33,,
12/05/2004,1012.06,,
11/05/2004,1008.61,,
10/05/2004,1001.66,,
7/05/2004,1025.13,,
6/05/2004,1041.64,,
5/05/2004,1053.89,,
4/05/2004,1049.18,,
3/05/2004,1041.7,,
30/04/2004,1035.66,,
29/04/2004,1042.88,,
28/04/2004,1048.31,,
27/04/2004,1064.15,,
26/04/2004,1063.66,,
23/04/2004,1063.69,,
22/04/2004,1061.69,,
21/04/2004,1052.08,,
20/04/2004,1054.72,,
19/04/2004,1062.89,,
16/04/2004,1062.59,,
15/04/2004,1054.62,,
14/04/2004,1056.3,,
13/04/2004,1064.56,,
12/04/2004,1075.6,,
9/04/2004,1071.68,,
8/04/2004,1073.28,,
7/04/2004,1074.76,,
6/04/2004,1075.62,,
5/04/2004,1077.05,,
2/04/2004,1073.33,,
1/04/2004,1068.46,,
31/03/2004,1059.16,,
30/03/2004,1055.98,,
29/03/2004,1052.71,,
26/03/2004,1039.98,,
25/03/2004,1039.87,,
24/03/2004,1025.9,,
23/03/2004,1028.75,,
22/03/2004,1030.27,,
19/03/2004,1043.96,,
18/03/2004,1050.84,,
17/03/2004,1049.56,,
16/03/2004,1039.73,,
15/03/2004,1030.14,,
12/03/2004,1041.93,,
11/03/2004,1037.08,,
10/03/2004,1055.03,,
9/03/2004,1071.22,,
8/03/2004,1075.52,,
5/03/2004,1082.16,,
4/03/2004,1074.16,,
3/03/2004,1069.36,,
2/03/2004,1074.82,,
1/03/2004,1081.08,,
27/02/2004,1068.65,,
26/02/2004,1066.04,,
25/02/2004,1067.52,,
24/02/2004,1067.68,,
23/02/2004,1070.41,,
20/02/2004,1070.73,,
19/02/2004,1079.22,,
18/02/2004,1082.28,,
17/02/2004,1085.8,,
16/02/2004,1075.35,,
13/02/2004,1074.32,,
12/02/2004,1078.05,,
11/02/2004,1076.26,,
10/02/2004,1069.77,,
9/02/2004,1066,,
6/02/2004,1064.2,,
5/02/2004,1051.36,,
4/02/2004,1048.38,,
3/02/2004,1057.78,,
2/02/2004,1055.64,,
30/01/2004,1052.29,,
29/01/2004,1053.87,,
28/01/2004,1061.35,,
27/01/2004,1069.62,,
26/01/2004,1073.84,,
23/01/2004,1071.69,,
22/01/2004,1073.71,,
21/01/2004,1072.51,,
20/01/2004,1065,,
19/01/2004,1060.77,,
16/01/2004,1059.63,,
15/01/2004,1056.72,,
14/01/2004,1059.7,,
13/01/2004,1054.6,,
12/01/2004,1058.01,,
9/01/2004,1056.79,,
8/01/2004,1059.44,,
7/01/2004,1052.09,,
6/01/2004,1054.33,,
5/01/2004,1051.89,,
2/01/2004,1038.06,,
1/01/2004,1036.32,,
31/12/2003,1036.32,,
30/12/2003,1032.27,,
29/12/2003,1028.18,,
26/12/2003,1018.31,,
25/12/2003,1016.74,,
24/12/2003,1016.7,,
23/12/2003,1015.89,,
22/12/2003,1012.46,,
19/12/2003,1008.52,,
18/12/2003,1007.17,,
17/12/2003,997.98,,
16/12/2003,997.06,,
15/12/2003,995.88,,
12/12/2003,995.22,,
11/12/2003,989.47,,
10/12/2003,983.09,,
9/12/2003,987.48,,
8/12/2003,990.69,,
5/12/2003,987.82,,
4/12/2003,992.25,,
3/12/2003,990.53,,
2/12/2003,989.35,,
1/12/2003,988.27,,
28/11/2003,976.02,,
27/11/2003,975.7,,
26/11/2003,974.72,,
25/11/2003,968.17,,
24/11/2003,965.54,,
21/11/2003,955.98,,
20/11/2003,954.12,,
19/11/2003,957.42,,
18/11/2003,956.49,,
17/11/2003,957.91,,
14/11/2003,970.02,,
13/11/2003,972.73,,
12/11/2003,968.24,,
11/11/2003,958.32,,
10/11/2003,962.82,,
7/11/2003,967.33,,
6/11/2003,964.5,,
5/11/2003,964.09,,
4/11/2003,967.23,,
3/11/2003,966.84,,
31/10/2003,962.71,,
30/10/2003,964.59,,
29/10/2003,963.82,,
28/10/2003,960.51,,
27/10/2003,949.99,,
24/10/2003,946.11,,
23/10/2003,947.08,,
22/10/2003,953.54,,
21/10/2003,965.06,,
20/10/2003,963.09,,
17/10/2003,959.43,,
16/10/2003,967.05,,
15/10/2003,963.25,,
14/10/2003,964.3,,
13/10/2003,961.55,,
10/10/2003,956.27,,
9/10/2003,953.81,,
8/10/2003,947.36,,
7/10/2003,951.59,,
6/10/2003,946.83,,
3/10/2003,944.23,,
2/10/2003,933.33,,
1/10/2003,928.39,,
30/09/2003,909.64,,
29/09/2003,916.9,,
26/09/2003,912.19,,
25/09/2003,918.89,,
24/09/2003,925.68,,
23/09/2003,935.67,,
22/09/2003,932.75,,
19/09/2003,942.48,,
18/09/2003,944.1,,
17/09/2003,933.32,,
16/09/2003,931.85,,
15/09/2003,921.61,,
12/09/2003,922.99,,
11/09/2003,919.34,,
10/09/2003,918.01,,
9/09/2003,927.77,,
8/09/2003,931.58,,
5/09/2003,922.87,,
4/09/2003,924.45,,
3/09/2003,922.91,,
2/09/2003,916.59,,
1/09/2003,910.64,,
29/08/2003,905.32,,
28/08/2003,901.24,,
27/08/2003,897.03,,
26/08/2003,895.16,,
25/08/2003,896.49,,
22/08/2003,897.74,,
21/08/2003,904.56,,
20/08/2003,903.24,,
19/08/2003,902.64,,
18/08/2003,901.28,,
15/08/2003,895.26,,
14/08/2003,894.79,,
13/08/2003,887.78,,
12/08/2003,889.21,,
11/08/2003,882.79,,
8/08/2003,878.4,,
7/08/2003,875.53,,
6/08/2003,869.98,,
5/08/2003,872.99,,
4/08/2003,880.93,,
1/08/2003,880.79,,
31/07/2003,887.78,,
30/07/2003,886.78,,
29/07/2003,891.69,,
28/07/2003,896.44,,
25/07/2003,894.61,,
24/07/2003,885.98,,
23/07/2003,884,,
22/07/2003,880.35,,
21/07/2003,874.57,,
18/07/2003,881.67,,
17/07/2003,874.81,,
16/07/2003,886.41,,
15/07/2003,892.5,,
14/07/2003,897.45,,
11/07/2003,889.53,,
10/07/2003,884.99,,
9/07/2003,894.79,,
8/07/2003,898.61,,
7/07/2003,897.99,,
4/07/2003,883.66,,
3/07/2003,885.82,,
2/07/2003,886.36,,
1/07/2003,874.43,,
30/06/2003,871.07,,
27/06/2003,874.18,,
26/06/2003,877.82,,
25/06/2003,876.46,,
24/06/2003,877.85,,
23/06/2003,880.92,,
20/06/2003,894.19,,
19/06/2003,893.21,,
18/06/2003,905.36,,
17/06/2003,907.26,,
16/06/2003,903.27,,
13/06/2003,887.46,,
12/06/2003,894.31,,
11/06/2003,892.27,,
10/06/2003,879.57,,
9/06/2003,875.65,,
6/06/2003,883.29,,
5/06/2003,881.73,,
4/06/2003,875.96,,
3/06/2003,865.87,,
2/06/2003,865.51,,
30/05/2003,857.65,,
29/05/2003,852.53,,
28/05/2003,850.66,,
27/05/2003,847.74,,
26/05/2003,837.79,,
23/05/2003,836.94,,
22/05/2003,834.24,,
21/05/2003,826.24,,
20/05/2003,826.13,,
19/05/2003,826.25,,
16/05/2003,844.29,,
15/05/2003,843.04,,
14/05/2003,838.03,,
13/05/2003,838.57,,
12/05/2003,839.97,,
9/05/2003,831.39,,
8/05/2003,821.62,,
7/05/2003,830.66,,
6/05/2003,834.83,,
5/05/2003,824.16,,
2/05/2003,822.5,,
1/05/2003,814.95,,
30/04/2003,813.3,,
29/04/2003,808.14,,
28/04/2003,806.67,,
25/04/2003,794.41,,
24/04/2003,805.3,,
23/04/2003,810.8,,
22/04/2003,803.89,,
21/04/2003,790.63,,
18/04/2003,792.77,,
17/04/2003,792.66,,
16/04/2003,782.68,,
15/04/2003,789.09,,
14/04/2003,781.18,,
11/04/2003,770.3,,
10/04/2003,772.94,,
9/04/2003,771.81,,
8/04/2003,778.79,,
7/04/2003,782.85,,
4/04/2003,774.86,,
3/04/2003,771.6,,
2/04/2003,773.24,,
1/04/2003,756.64,,
31/03/2003,748.63,,
28/03/2003,762.95,,
27/03/2003,766.6,,
26/03/2003,770.1,,
25/03/2003,771.8,,
24/03/2003,764.79,,
21/03/2003,785.87,,
20/03/2003,770.8,,
19/03/2003,768.82,,
18/03/2003,762.88,,
17/03/2003,760.21,,
14/03/2003,740.35,,
13/03/2003,732.31,,
12/03/2003,710.79,,
11/03/2003,716.18,,
10/03/2003,721.25,,
7/03/2003,737.98,,
6/03/2003,739.08,,
5/03/2003,745.77,,
4/03/2003,742.54,,
3/03/2003,752.71,,
28/02/2003,752.86,,
27/02/2003,746.79,,
26/02/2003,741.42,,
25/02/2003,747.71,,
24/02/2003,753.14,,
21/02/2003,763.52,,
20/02/2003,757.09,,
19/02/2003,761.16,,
18/02/2003,768.08,,
17/02/2003,758.1,,
14/02/2003,754.25,,
13/02/2003,742.42,,
12/02/2003,742.73,,
11/02/2003,750.68,,
10/02/2003,750.65,,
7/02/2003,750.08,,
6/02/2003,756.98,,
5/02/2003,765.28,,
4/02/2003,764.51,,
3/02/2003,774.55,,
31/01/2003,767.48,,
30/01/2003,762.44,,
29/01/2003,769.99,,
28/01/2003,766.4,,
27/01/2003,761.21,,
24/01/2003,777.97,,
23/01/2003,792.89,,
22/01/2003,786.96,,
21/01/2003,795.88,,
20/01/2003,804.79,,
17/01/2003,808.77,,
16/01/2003,818.89,,
15/01/2003,821.25,,
14/01/2003,830.67,,
13/01/2003,824.67,,
10/01/2003,824.47,,
9/01/2003,822.24,,
8/01/2003,809.47,,
7/01/2003,822.02,,
6/01/2003,829.41,,
3/01/2003,813.91,,
2/01/2003,811.36,,
1/01/2003,792.21,,
31/12/2002,792.21,,
30/12/2002,789.43,,
27/12/2002,784.06,,
26/12/2002,797,,
25/12/2002,797.1,,
24/12/2002,797.34,,
23/12/2002,798.34,,
20/12/2002,796.21,,
19/12/2002,787.87,,
18/12/2002,791.59,,
17/12/2002,804.57,,
16/12/2002,809.05,,
13/12/2002,793.31,,
12/12/2002,801.18,,
11/12/2002,804.15,,
10/12/2002,801.91,,
9/12/2002,794.43,,
6/12/2002,810.42,,
5/12/2002,806.44,,
4/12/2002,815.67,,
3/12/2002,820,,
2/12/2002,831.76,,
29/11/2002,833.47,,
28/11/2002,835.54,,
27/11/2002,830.53,,
26/11/2002,812.62,,
25/11/2002,827.99,,
22/11/2002,828.58,,
21/11/2002,829.28,,
20/11/2002,810.48,,
19/11/2002,803.05,,
18/11/2002,806.08,,
15/11/2002,809.75,,
14/11/2002,803.13,,
13/11/2002,789.43,,
12/11/2002,792.9,,
11/11/2002,786.38,,
8/11/2002,800.4,,
7/11/2002,807.16,,
6/11/2002,820.11,,
5/11/2002,818.88,,
4/11/2002,811.19,,
1/11/2002,798.85,,
31/10/2002,791.88,,
30/10/2002,789.86,,
29/10/2002,779.68,,
28/10/2002,793.43,,
25/10/2002,792.81,,
24/10/2002,784.44,,
23/10/2002,786.76,,
22/10/2002,789.69,,
21/10/2002,798.06,,
18/10/2002,789.83,,
17/10/2002,787.78,,
16/10/2002,772.04,,
15/10/2002,786.11,,
14/10/2002,750.74,,
11/10/2002,749.32,,
10/10/2002,721.46,,
9/10/2002,703.7,,
8/10/2002,716.1,,
7/10/2002,713.6,,
4/10/2002,727.58,,
3/10/2002,742.2,,
2/10/2002,750.19,,
1/10/2002,755.63,,
30/09/2002,738.18,,
27/09/2002,752.08,,
26/09/2002,765.11,,
25/09/2002,747.11,,
24/09/2002,734.83,,
23/09/2002,747.05,,
20/09/2002,760.8,,
19/09/2002,762.39,,
18/09/2002,777.5,,
17/09/2002,786.27,,
16/09/2002,796.25,,
13/09/2002,798.17,,
12/09/2002,802.64,,
11/09/2002,821.57,,
10/09/2002,817.33,,
9/09/2002,809.93,,
6/09/2002,808.07,,
5/09/2002,795.96,,
4/09/2002,803.93,,
3/09/2002,797.9,,
2/09/2002,826.63,,
30/08/2002,830.58,,
29/08/2002,830.35,,
28/08/2002,835.09,,
27/08/2002,854.38,,
26/08/2002,855.86,,
23/08/2002,852.46,,
22/08/2002,867.21,,
21/08/2002,856.63,,
20/08/2002,846.35,,
19/08/2002,857.05,,
16/08/2002,842.66,,
15/08/2002,841.1,,
14/08/2002,829.6,,
13/08/2002,813.78,,
12/08/2002,822.06,,
9/08/2002,829.45,,
