Date,DAX,DJI,FTSE,HSI,NKI,SP500
12/10/2001,5124.68,9921.45,5185,11784.92,10571.01,1139.93
12/11/2001,5146.45,9888.37,5160.8,11693.05,10473.91,1136.76
12/12/2001,5062.56,9894.81,5120,11847.06,10801.52,1137.07
12/13/2001,4966.05,9766.45,5074.9,11529.54,10433.45,1119.38
12/14/2001,4909.42,9811.15,5061,11466.11,10511.65,1123.09
12/17/2001,5067.99,9891.97,5136.3,11465.78,10323.35,1134.36
12/18/2001,5039.64,9998.39,5151.1,11486.93,10432.17,1142.92
12/19/2001,4984.69,10070.49,5120.6,11565.23,10471.93,1149.56
12/20/2001,4934.14,9985.18,5080.2,11601.14,10434.52,1139.93
12/21/2001,5019.01,10035.34,5159.2,11158.1,10335.45,1144.89
12/24/2001,5019.01,10035.34,5177.4,11209.78,10335.45,1144.65
12/25/2001,5019.01,10035.34,5177.4,11209.78,10254.81,1144.65
12/26/2001,5019.01,10088.14,5177.4,11209.78,10192.57,1149.37
12/27/2001,5117.13,10131.31,5213.2,11359.5,10457.61,1157.13
12/28/2001,5160.1,10136.99,5242.4,11431.59,10542.62,1161.02
12/31/2001,5160.1,10021.5,5217.4,11397.21,10542.62,1148.08
1/01/2002,5160.1,10021.5,5217.4,11397.21,10542.62,1148.08
1/02/2002,5167.88,10073.4,5218.3,11350.85,10542.62,1154.67
1/03/2002,5270.29,10172.14,5318.8,11423.52,10542.62,1165.27
1/04/2002,5318.73,10259.74,5323.8,11702.15,10871.49,1172.51
1/07/2002,5232.22,10197.05,5293.6,11892.64,10942.36,1164.89
1/08/2002,5236.37,10150.55,5250.4,11713.71,10695.6,1160.71
1/09/2002,5288.21,10094.09,5228.5,11440.72,10663.98,1155.14
1/10/2002,5228.11,10067.86,5190.7,11256.07,10538.43,1156.55
1/11/2002,5209.97,9987.53,5198.6,11166.46,10441.59,1145.6
1/14/2002,5065.84,9891.42,5113.5,11209.43,10441.59,1138.41
1/15/2002,5062.04,9924.15,5166,11013.59,10208.05,1146.19
1/16/2002,4984.2,9712.27,5127.6,10964.09,10177.58,1127.57
1/17/2002,5133.4,9850.04,5138.4,11013.84,10128.18,1138.88
1/18/2002,5122.23,9771.85,5126.8,10972.96,10293.32,1127.58
1/21/2002,5069.74,9771.85,5138.5,11000.25,10280.25,1127.58
1/22/2002,5045.72,9713.8,5149.2,10797.69,10050.98,1119.31
1/23/2002,5163.03,9730.96,5180.6,10762.14,10040.91,1128.18
1/24/2002,5170.44,9796.07,5233.1,10741.46,10074.05,1132.15
1/25/2002,5156.63,9840.08,5193,10772.96,10144.14,1133.28
1/28/2002,5159.02,9865.75,5223.6,10767.46,10220.85,1133.06
1/29/2002,5084.52,9618.24,5131.4,11014.24,10026.03,1100.64
1/30/2002,5052.2,9762.86,5089.3,10756.96,9919.48,1113.57
1/31/2002,5107.61,9920,5164.8,10725.3,9997.8,1130.2
2/01/2002,5097.06,9907.26,5189.7,10691.25,9791.43,1122.2
2/04/2002,4984.48,9687.09,5167.3,10721.32,9631.93,1094.44
2/05/2002,4936.75,9685.43,5093.4,10609.19,9475.6,1090.02
2/06/2002,4804.41,9653.39,5073.8,10592.39,9420.85,1083.51
2/07/2002,4862.62,9625.44,5127,10409.68,9583.27,1080.17
2/08/2002,4835.95,9744.24,5128.1,10518.99,9686.06,1096.22
2/11/2002,4940,9884.78,5161.8,10832.74,9686.06,1111.94
2/12/2002,4884.78,9863.74,5135.7,10832.74,9877.99,1107.5
2/13/2002,4935.35,9989.67,5153.9,10832.74,9968.35,1118.51
2/14/2002,4973.77,10001.99,5208.7,10832.74,10081.09,1116.48
2/15/2002,4862.6,9903.04,5182.5,10961.88,10048.1,1104.18
2/18/2002,4871.76,9903.04,5154.3,11002.81,10093.25,1104.18
2/19/2002,4764.05,9745.14,5092.5,10840.49,9847.16,1083.34
2/20/2002,4780.24,9941.17,5024.1,10749.06,9834.13,1097.98
2/21/2002,4850.73,9834.68,5073.3,10788.9,10295.42,1080.95
2/22/2002,4745.58,9968.15,5050.8,10664.94,10356.78,1089.84
2/25/2002,4863.54,10145.71,5100.7,10496.02,10296.47,1109.43
2/26/2002,4897.75,10115.26,5139,10547.13,10202.63,1109.38
2/27/2002,4960.22,10127.58,5178.4,10648.71,10573.09,1109.89
2/28/2002,5039.08,10106.13,5101,10482.55,10587.83,1106.73
3/01/2002,5097.41,10368.86,5169,10425.31,10812,1131.78
3/04/2002,5245.84,10586.82,5242,10704.12,11450.22,1153.84
3/05/2002,5228.67,10433.41,5214,10985.84,11348.45,1146.14
3/06/2002,5285.26,10574.29,5245.5,11003,11358.53,1162.77
3/07/2002,5289.43,10525.37,5282.1,11188.07,11648.34,1157.54
3/08/2002,5359.55,10572.49,5285.7,11233.23,11885.79,1164.31
3/11/2002,5340.67,10611.24,5258.9,11318.87,11919.3,1168.26
3/12/2002,5275.81,10632.35,5252.5,11273.86,11607.33,1165.58
3/13/2002,5245.99,10501.85,5272,11217.5,11415.31,1154.09
3/14/2002,5276.87,10517.14,5261.4,11303.7,11568.82,1153.04
3/15/2002,5401.11,10607.23,5292.7,11210.25,11648.01,1166.16
3/18/2002,5426.04,10577.75,5299.9,11230.64,11498.38,1165.55
3/19/2002,5462.55,10635.25,5316.1,11222.83,11792.82,1170.29
3/20/2002,5364.7,10501.57,5266.9,11036.6,11526.78,1151.85
3/21/2002,5348.68,10479.84,5253.3,10829.73,11526.78,1153.59
3/22/2002,5366.13,10427.67,5250.5,10863.07,11345.08,1148.7
3/25/2002,5317.38,10281.67,5203.6,10836.64,11261.09,1131.87
3/26/2002,5390.59,10353.36,5195.5,10786.92,11207.92,1138.49
3/27/2002,5348,10426.91,5214.7,10987.88,11323.68,1144.58
3/28/2002,5397.29,10403.94,5271.8,11032.92,11333.11,1147.39
3/29/2002,5397.29,10403.94,5271.8,11032.92,11024.94,1147.39
4/01/2002,5397.29,10362.7,5271.8,11032.92,11028.7,1146.54
4/02/2002,5311.08,10313.71,5251.4,10878.04,11204.49,1136.76
4/03/2002,5281.84,10198.29,5247.8,10833.96,11400.71,1125.4
4/04/2002,5254.95,10235.17,5209.5,10831.37,11379.2,1126.34
4/05/2002,5260.53,10271.64,5233.6,10831.37,11335.49,1122.73
4/08/2002,5180.33,10249.08,5178.6,10723.68,11352.89,1125.29
4/09/2002,5170.25,10208.67,5179.6,10733.69,11114.49,1117.8
4/10/2002,5265.36,10381.73,5229.1,10643.14,11218.58,1130.46
4/11/2002,5162.96,10176.08,5137.4,10744.91,11147.27,1103.69
4/12/2002,5189.65,10190.82,5161,10710.48,10962.98,1111.01
4/15/2002,5244.2,10093.67,5201.4,10727.98,11137.3,1102.55
4/16/2002,5343.88,10301.32,5259.9,10788.53,11346.66,1128.37
4/17/2002,5318.55,10220.78,5263.9,11090.58,11543.71,1126.07
4/18/2002,5262.88,10205.28,5229.4,11217.15,11575.73,1124.47
4/19/2002,5284.55,10257.11,5243.6,11252.18,11512.01,1125.17
4/22/2002,5205.48,10136.43,5221.5,11139.42,11721.64,1107.83
4/23/2002,5192.1,10089.24,5191,11345.18,11736.83,1100.96
4/24/2002,5160.14,10030.43,5218.2,11396.57,11672.88,1093.14
4/25/2002,5054.41,10035.06,5197.5,11409.29,11648.72,1091.48
4/26/2002,5000.38,9910.72,5159,11385.08,11541.39,1076.32
4/29/2002,5008.04,9819.87,5153.9,11361.49,11541.39,1065.45
4/30/2002,5041.2,9946.22,5165.6,11497.58,11492.54,1076.92
5/01/2002,5041.2,10059.63,5125.5,11497.58,11552.79,1086.46
5/02/2002,4964.56,10091.87,5174.1,11780.11,11551.01,1084.56
5/03/2002,4882.77,10006.63,5203.1,11797.22,11551.01,1073.43
5/06/2002,4880.67,9808.04,5203.1,11736.2,11551.01,1052.67
5/07/2002,4872.41,9836.55,5119.9,11795.98,11316.04,1049.49
5/08/2002,5028.59,10141.83,5209.1,11768.31,11520.75,1088.85
5/09/2002,4966.48,10037.42,5197.6,11700.76,11633.3,1073.01
5/10/2002,4871.7,9939.92,5171.2,11645.9,11531.11,1054.99
5/13/2002,4975.48,10109.66,5204.8,11733.43,11336.95,1074.56
5/14/2002,5049.08,10298.14,5239.5,11690.31,11356.19,1097.28
5/15/2002,5072.39,10243.68,5259.1,11838.36,11642.97,1091.07
5/16/2002,5047.45,10289.21,5248.5,11832.77,11738.69,1098.23
5/17/2002,5036.41,10353.08,5218,11974.61,11847.32,1106.59
5/20/2002,4998.99,10229.5,5208.1,11974.61,11856.54,1091.88
5/21/2002,4984.61,10105.71,5197.2,11753.29,11801.16,1079.88
5/22/2002,4919.5,10157.88,5151.9,11795.2,11961.98,1086.02
5/23/2002,4879.5,10216.08,5175.3,11624.75,11979.85,1097.08
5/24/2002,4899.13,10104.26,5169.1,11626.78,11976.28,1083.82
5/27/2002,4961.54,10104.26,5136.3,11564.73,11976.35,1083.82
5/28/2002,4918.58,9981.58,5074.2,11581.58,11936.08,1074.55
5/29/2002,4881.8,9923.04,5083,11430.66,11853,1067.66
5/30/2002,4761.96,9911.69,5040.8,11380.61,11770.03,1064.66
5/31/2002,4818.3,9925.25,5085.1,11301.94,11763.7,1067.14
6/03/2002,4747.95,9709.79,5085.1,11359.8,11901.39,1040.68
6/04/2002,4625.79,9687.84,5085.1,11312.55,11653.07,1040.69
6/05/2002,4624.31,9796.8,4989.1,11402.38,11663.87,1049.9
6/06/2002,4657.52,9624.64,4957.6,11380.77,11574.94,1029.15
6/07/2002,4610.18,9589.67,4920.4,11284.71,11438.53,1027.53
6/10/2002,4589.26,9645.4,4928.2,11288.84,11370.21,1030.74
6/11/2002,4606.09,9517.26,4934.8,11215.02,11449.44,1013.6
6/12/2002,4510.19,9617.71,4851.7,11147.97,11327.06,1020.26
6/13/2002,4470.14,9502.8,4771.9,11119.33,11144.84,1009.56
6/14/2002,4303.85,9474.21,4630.8,10955.52,10920.63,1007.27
6/17/2002,4475.1,9687.42,4756.8,10832.26,10664.11,1036.17
6/18/2002,4433.85,9706.12,4702,10852.04,10839.93,1037.14
6/19/2002,4354.82,9561.57,4652.4,10673.11,10476.18,1019.99
6/20/2002,4245.68,9431.77,4580.3,10754.41,10612.98,1006.29
6/21/2002,4232.4,9253.79,4605.3,10591.86,10354.35,989.14
6/24/2002,4127.21,9281.82,4541.9,10657.34,10471.32,992.72
6/25/2002,4202.97,9126.82,4631,10608.98,10496.67,976.14
6/26/2002,4099.05,9120.11,4531,10355.92,10074.56,973.53
6/27/2002,4259.43,9269.92,4540.6,10518.09,10261.6,990.64
6/28/2002,4382.56,9243.26,4656.4,10598.55,10621.84,989.81
7/01/2002,4366.81,9109.79,4685.8,10598.55,10595.44,968.65
7/02/2002,4195.95,9007.75,4546.8,10491.76,10622.32,948.09
7/03/2002,4138.15,9054.97,4392.6,10579.19,10812.3,953.99
7/04/2002,4258.62,9054.97,4471.2,10765.58,10632.81,953.99
7/05/2002,4483.03,9379.5,4615.6,10806.16,10826.09,989.03
7/08/2002,4442.33,9274.9,4601.3,10803.45,10769.2,976.98
7/09/2002,4369.76,9096.09,4542.9,10843.15,10960.25,952.83
7/10/2002,4190.22,8813.5,4420.1,10787.54,10752.66,920.47
7/11/2002,4118.5,8801.53,4230,10558.81,10485.74,927.37
7/12/2002,4130.8,8684.53,4224.1,10648.3,10601.45,921.39
7/15/2002,3912.51,8639.19,3994.5,10581.66,10375.15,917.93
7/16/2002,3977.75,8473.11,4021.9,10421.49,10250.42,901.05
7/17/2002,4092.82,8542.48,4190.6,10335.12,10296.02,906.04
7/18/2002,4100.75,8409.49,4297.3,10452.55,10498.26,881.56
7/19/2002,3891.88,8019.26,4098.3,10325.46,10202.36,847.76
7/22/2002,3691.43,7784.58,3895.5,10110.25,10189.01,819.85
7/23/2002,3515.83,7702.34,3857.99,10313.89,10215.63,797.7
7/24/2002,3632.66,8191.29,3777.13,9971.99,9947.72,843.42
7/25/2002,3520.46,8186.31,3965.89,9884.78,9929.91,838.68
7/26/2002,3579,8264.39,4016.6,9773.12,9591.03,852.84
7/29/2002,3859.78,8711.88,4202.7,9975.99,9666.67,898.96
7/30/2002,3878.94,8680.03,4180.9,10155.25,10003.72,902.78
7/31/2002,3700.14,8736.59,4246.2,10267.36,9877.94,911.62
8/01/2002,3606.45,8506.62,4044.5,10180.02,9793.51,884.66
8/02/2002,3532.49,8313.13,4075.5,9991.72,9709.66,864.24
8/05/2002,3332.65,8043.63,3996.4,9862.33,9704.93,834.6
8/06/2002,3568.64,8274.09,4131,9700.69,9501.02,859.57
8/07/2002,3465.54,8456.15,4094.4,9977.74,9834.4,876.77
8/08/2002,3679.26,8712.02,4240.5,9962.24,9799.57,905.46
8/09/2002,3760.86,8745.45,4322.4,10014.06,9999.79,908.64
8/12/2002,3647.13,8688.89,4221.6,9959.92,9747.82,903.8
8/13/2002,3683.21,8482.39,4271.7,10100.06,9688.61,884.21
8/14/2002,3589.92,8743.31,4171.1,9961.35,9638.41,919.62
8/15/2002,3665.74,8818.14,4327.5,10219.71,9795.57,930.25
8/16/2002,3684.69,8778.06,4330,10265.04,9788.13,928.77
8/19/2002,3837.67,8990.79,4426.8,10246.96,9599.1,950.72
8/20/2002,3768.51,8872.07,4368.9,10408.01,9620.69,937.43
8/21/2002,3868.17,8957.23,4364.8,10402.26,9642.61,949.36
8/22/2002,3906.55,9053.64,4434.7,10424,9814.02,962.7
8/23/2002,3828.26,8872.96,4389.8,10245.69,9867.45,940.86
8/26/2002,3783.84,8919.01,4389.8,10226.33,10067.74,947.95
8/27/2002,3851.34,8824.41,4449.7,10185.52,9907.3,934.82
8/28/2002,3682.84,8694.09,4274,10130.25,9766.73,917.87
8/29/2002,3660.95,8670.99,4209.3,10061.15,9620.14,917.8
8/30/2002,3712.94,8663.5,4227.3,10043.87,9619.3,916.07
9/02/2002,3609.41,8663.5,4180.9,9896.98,9521.63,916.07
9/03/2002,3398.99,8308.05,4028.6,9790.68,9217.04,878.02
9/04/2002,3425.9,8425.12,4026.9,9820.33,9075.09,893.4
9/05/2002,3354.71,8283.7,4011,9726.03,9222.12,879.15
9/06/2002,3485.68,8427.2,4107.2,9720.86,9129.07,893.92
9/09/2002,3429.22,8519.38,4062.4,9723.67,9306.26,902.96
9/10/2002,3494.69,8602.61,4175.5,9885.77,9309.31,909.58
9/11/2002,3584.69,8581.17,4210.7,9882.35,9400.08,909.45
9/12/2002,3421.87,8379.41,4084.9,9896.33,9415.23,886.91
9/13/2002,3361.28,8312.69,4008,9650.97,9241.93,889.81
9/16/2002,3319.05,8380.18,4044.3,9505.13,9241.93,891.1
9/17/2002,3289.13,8207.55,4025.1,9707.25,9543.94,873.52
9/18/2002,3124.92,8172.45,3865.4,9474.07,9472.06,869.46
9/19/2002,3007.47,7942.39,3813.5,9427.79,9669.62,843.32
9/20/2002,3065.73,7986.02,3860.1,9328.22,9481.08,845.39
9/23/2002,2914.25,7872.15,3739.4,9314.87,9481.08,833.7
9/24/2002,2873.21,7683.13,3671.1,9197.68,9321.64,819.29
9/25/2002,2962.5,7841.82,3696.2,9124.91,9165.41,839.66
9/26/2002,3020.6,7997.12,3850.6,9270.71,9320.92,854.95
9/27/2002,2918.9,7701.45,3907.2,9294.46,9530.44,827.37
9/30/2002,2769.03,7591.93,3721.8,9072.21,9383.29,815.28
10/01/2002,2865.23,7938.79,3797.4,9072.21,9162.26,847.91
10/02/2002,2926.74,7755.61,3905.2,9109.35,9049.33,827.91
10/03/2002,2813.3,7717.19,3880.3,8984.32,8936.43,818.95
10/04/2002,2714.62,7528.4,3813.8,9051.37,9027.55,800.58
10/07/2002,2667.39,7422.84,3780.9,8931.4,8688,785.28
10/08/2002,2622.09,7501.49,3730.5,8977.41,8708.9,798.55
10/09/2002,2597.88,7286.27,3742.4,8977.35,8539.34,776.76
10/10/2002,2733.19,7533.95,3777.3,8858.69,8439.62,803.92
10/11/2002,2930.74,7850.29,3953.4,8965.73,8529.61,835.32
10/14/2002,2850.11,7877.4,3931.6,8965.73,8529.61,841.44
10/15/2002,3048.27,8255.68,4130.3,9336.39,8836.73,881.27
10/16/2002,3008.93,8036.03,4057.7,9459.14,8884.87,860.02
10/17/2002,3172.46,8275.04,4170.7,9576.15,8959.88,879.2
10/18/2002,3163.67,8322.4,4130.5,9613.07,9086.13,884.39
10/21/2002,3282.67,8538.24,4133.8,9570.36,8978.41,899.72
10/22/2002,3155.97,8450.16,4118.9,9548.94,8689.39,890.16
10/23/2002,3015.42,8494.27,4006.9,9804.65,8714.52,896.14
10/24/2002,3090.01,8317.34,4103.7,9787.49,8614.3,882.5
10/25/2002,3102.01,8443.99,4051.1,9722.54,8726.29,897.65
10/28/2002,3198.96,8368.04,4090.5,9853.74,8757.51,890.23
10/29/2002,3022.01,8368.94,3935.9,9634.67,8708.76,882.15
10/30/2002,3113.59,8427.41,4002.7,9560.46,8756.59,890.71
10/31/2002,3152.85,8397.03,4039.7,9441.25,8640.48,885.76
11/01/2002,3165.16,8517.64,3997,9407.68,8685.72,900.96
11/04/2002,3327.94,8571.6,4141.5,9720.83,8685.72,908.35
11/05/2002,3351.32,8678.27,4146.1,9655.36,8937.56,915.39
11/06/2002,3298.84,8771.01,4103.7,9773.98,8953.29,923.76
11/07/2002,3155.66,8586.24,4081.3,9844.38,8920.44,902.65
11/08/2002,3079.1,8537.13,4034.6,9770.68,8690.77,894.74
11/11/2002,3042.06,8358.95,4015.6,9580.88,8460.37,876.19
11/12/2002,3115.88,8386,4085,9613.84,8464.77,882.95
11/13/2002,3066.42,8398.49,4029.4,9616.62,8438.52,882.53
11/14/2002,3188.39,8542.13,4053.1,9740.84,8303.39,904.27
11/15/2002,3191.76,8579.09,4091.6,9865.65,8503.59,909.83
11/18/2002,3218.36,8486.57,4116,9920.09,8346.01,900.36
11/19/2002,3206.93,8474.78,4096.5,9965.03,8365.26,896.74
11/20/2002,3212.99,8623.01,4094.9,9971.15,8459.62,914.15
11/21/2002,3304.63,8845.15,4190,10003.54,8668.06,933.76
11/22/2002,3320.88,8804.84,4175.2,10065.32,8772.56,930.55
11/25/2002,3299.24,8849.4,4122.2,10100.77,8944.44,932.88
11/26/2002,3191.63,8676.42,4071,9995.52,8823.99,913.31
11/27/2002,3346.14,8931.68,4144.2,9944.59,8875.88,938.87
11/28/2002,3360.76,8931.68,4185.4,10147.84,9176.78,938.87
11/29/2002,3320.32,8896.09,4169.4,10069.87,9215.56,936.31
12/02/2002,3380.2,8862.57,4154.3,10205.16,9174.47,934.53
12/03/2002,3280.49,8742.93,4075.4,10227.01,9205.11,920.75
12/04/2002,3320.75,8737.85,4048.6,9995.73,9006.73,917.57
12/05/2002,3224.74,8623.28,4032.4,10009.88,8917.57,906.55
12/06/2002,3207.53,8645.77,4013.5,9973.75,8863.26,912.23
12/09/2002,3065.57,8473.41,3933.9,9868.48,8828.05,892
12/10/2002,3167.99,8574.26,3925,9857.99,8804.52,904.45
12/11/2002,3196.05,8589.14,3974.9,9784.57,8727.66,904.96
12/12/2002,3111.88,8538.4,3935.3,9813.78,8708.69,901.59
12/13/2002,3077.06,8433.71,3878.1,9728.43,8516.07,889.48
12/16/2002,3205.29,8627.4,3984,9656.46,8450.94,910.4
12/17/2002,3139.97,8535.39,3908.7,9715.74,8510.73,902.99
12/18/2002,3022.69,8447.35,3835.2,9548.65,8344.01,891.12
12/19/2002,2961.41,8364.8,3841.4,9557.86,8387.57,884.25
12/20/2002,3024.22,8511.32,3889.9,9628.69,8406.88,895.75
12/23/2002,3000.84,8493.29,3936.9,9570.93,8406.88,897.38
12/24/2002,3000.84,8448.11,3942.1,9561.63,8512.37,892.47
12/25/2002,3000.84,8448.11,3942.1,9561.63,8501.14,892.47
12/26/2002,3000.84,8432.61,3942.1,9561.63,8700.1,889.66
12/27/2002,2840,8303.78,3829.4,9445.26,8714.05,875.4
12/30/2002,2892.63,8332.85,3900.6,9272.33,8578.95,879.39
12/31/2002,2892.63,8341.63,3940.4,9321.29,8578.95,879.82
1/01/2003,2892.63,8341.63,3940.4,9321.29,8578.95,879.82
1/02/2003,3105.04,8607.52,4009.5,9365.52,8578.95,909.03
1/03/2003,3092.94,8601.69,4004.9,9583.85,8578.95,908.59
1/06/2003,3157.25,8773.57,4001.4,9665.96,8713.33,929.01
1/07/2003,3112.77,8740.59,3957.4,9652.4,8656.5,922.93
1/08/2003,2993,8595.31,3924.8,9688.21,8517.8,909.93
1/09/2003,3037.68,8776.18,3934,9675.41,8497.93,927.58
1/10/2003,3037.33,8784.89,3974.1,9721.5,8470.45,927.57
1/13/2003,3060.65,8785.98,3948.3,9834.08,8470.45,926.26
1/14/2003,3098.72,8842.62,3945.6,9796.31,8553.06,931.66
1/15/2003,3049.4,8723.18,3887.8,9873.49,8611.75,918.22
1/16/2003,3054.11,8697.87,3881.8,9743.23,8609.17,914.6
1/17/2003,2918.82,8586.74,3820.6,9614.59,8690.25,901.78
1/20/2003,2893.55,8586.74,3778.6,9552.02,8558.82,901.78
1/21/2003,2870.57,8442.9,3736.7,9568.47,8708.58,887.62
1/22/2003,2803.25,8318.73,3678,9560.29,8611.04,878.36
1/23/2003,2811.22,8369.47,3622.2,9584.7,8790.92,887.34
1/24/2003,2717.82,8131.01,3603.7,9460.6,8731.65,861.4
1/27/2003,2643.8,7989.56,3480.8,9298.67,8609.47,847.48
1/28/2003,2671.36,8088.84,3490,9325.6,8525.39,858.54
1/29/2003,2706.57,8110.71,3483.8,9240.79,8331.08,864.36
1/30/2003,2693.78,7945.13,3578.7,9258.95,8316.81,844.61
1/31/2003,2747.83,8053.81,3567.4,9258.95,8339.94,855.7
2/03/2003,2751.99,8109.82,3689.4,9258.95,8500.79,860.32
2/04/2003,2632.98,8013.29,3590.1,9252.71,8484.9,848.2
2/05/2003,2725.88,7985.18,3678.7,9180.47,8549.85,843.59
2/06/2003,2649,7929.3,3597,9126.15,8484.19,838.15
2/07/2003,2569.34,7864.23,3599.2,9150.95,8448.16,829.69
2/10/2003,2586.09,7920.11,3579.1,9232.14,8484.93,835.97
2/11/2003,2627,7843.11,3669.2,9194.91,8484.93,829.2
2/12/2003,2571.25,7758.17,3616.1,9314.9,8664.17,818.68
2/13/2003,2555.27,7749.87,3610.8,9173.43,8599.66,817.37
2/14/2003,2674.46,7908.8,3611.9,9201.76,8701.92,834.89
2/17/2003,2708.97,7908.8,3692.4,9383.68,8771.89,834.89
2/18/2003,2740.14,8041.15,3729.5,9397.05,8692.97,851.17
2/19/2003,2624.65,8000.6,3658.3,9427.63,8678.44,845.13
2/20/2003,2591.26,7914.96,3687.2,9390.48,8650.92,837.1
2/21/2003,2648.87,8018.11,3727.1,9250.86,8513.54,848.17
2/24/2003,2571.35,7858.24,3701.8,9239.47,8564.95,832.58
2/25/2003,2485.5,7909.5,3621.5,9148.48,8360.49,838.57
2/26/2003,2450.2,7806.98,3593.3,9116.28,8356.81,827.55
2/27/2003,2513.22,7884.99,3569.9,9134.24,8359.38,837.28
2/28/2003,2547.05,7891.08,3655.6,9122.66,8363.04,841.15
3/03/2003,2549.65,7837.86,3684.7,9268.77,8490.4,834.81
3/04/2003,2501.03,7704.87,3625.3,9181.89,8480.22,821.99
3/05/2003,2498.02,7775.6,3563.5,9109.18,8472.62,829.85
3/06/2003,2437.51,7673.99,3555.4,8962.26,8369.15,822.1
3/07/2003,2431.66,7740.03,3491.6,8907.1,8144.12,828.89
3/10/2003,2329.04,7568.18,3436,8861.87,8042.26,807.48
3/11/2003,2305.3,7524.06,3452.7,8859.93,7862.43,800.73
3/12/2003,2202.96,7552.07,3287,8874.99,7943.04,804.19
3/13/2003,2354.31,7821.75,3486.9,8787.45,7868.56,831.9
3/14/2003,2403.19,7859.71,3601.8,8956.17,8002.69,833.27
3/17/2003,2487.12,8141.92,3722.3,8804.16,7871.64,862.79
3/18/2003,2584.61,8194.23,3747.3,9041.51,7954.46,866.45
3/19/2003,2615.22,8265.45,3765.4,9158.59,8051.04,874.02
3/20/2003,2604.85,8286.6,3765.7,9194.56,8195.05,875.67
3/21/2003,2715.06,8521.97,3861.1,9179.19,8195.05,895.79
3/24/2003,2548.37,8214.68,3743.3,9108.45,8435.07,864.23
3/25/2003,2636.1,8280.23,3762,9062.15,8238.76,874.74
3/26/2003,2579.33,8229.88,3793.1,9047.09,8351.92,869.95
3/27/2003,2584.05,8201.45,3729.1,8872.32,8368.67,868.52
3/28/2003,2520.84,8145.77,3708.5,8863.36,8280.16,863.5
3/31/2003,2423.87,7992.13,3613.3,8634.45,7972.71,848.18
4/01/2003,2450.19,8069.86,3684.8,8596.89,7986.72,858.48
4/02/2003,2589.35,8285.06,3753.4,8706.19,8069.85,880.9
4/03/2003,2569.81,8240.38,3771.1,8648.16,8017.75,876.45
4/04/2003,2654.07,8277.15,3814.4,8822.45,8074.12,878.85
4/07/2003,2808.94,8300.41,3935.8,8962.21,8249.98,879.93
4/08/2003,2767.79,8298.92,3868.8,8806.66,8131.41,878.29
4/09/2003,2734.1,8197.94,3861.4,8636.85,8057.61,865.99
4/10/2003,2697.1,8221.33,3803.3,8625.72,7980.12,871.58
4/11/2003,2733.95,8203.41,3808.1,8645.65,7816.49,868.3
4/14/2003,2776.78,8351.1,3849.4,8533.55,7752.1,885.23
4/15/2003,2834.12,8402.36,3916.8,8632.1,7838.83,890.81
4/16/2003,2824.68,8257.61,3854.9,8675.14,7879.49,879.91
4/17/2003,2899.78,8337.65,3889.2,8579.14,7821.9,893.58
4/18/2003,2899.78,8337.65,3889.2,8579.14,7874.51,893.58
4/21/2003,2899.78,8328.9,3889.2,8579.14,7969.08,892.01
4/22/2003,2960.96,8484.99,3917.7,8571.91,7790.46,911.37
4/23/2003,2974.4,8515.66,3966.5,8519.6,7793.38,919.02
4/24/2003,2891.62,8440.04,3899,8442.11,7854.57,911.43
4/25/2003,2838.23,8306.35,3870.2,8409.01,7699.5,898.81
4/28/2003,2953.92,8471.61,3940.3,8435.04,7607.88,914.84
4/29/2003,2908.96,8502.99,3927.8,8744.22,7607.88,917.84
4/30/2003,2942.04,8480.09,3926,8717.22,7831.42,916.92
5/01/2003,2942.04,8454.25,3880.1,8717.22,7863.29,916.3
5/02/2003,2986,8582.68,3952.6,8808.18,7907.19,930.08
5/05/2003,3013.04,8531.57,3952.6,8916.49,7907.19,926.55
5/06/2003,3066.95,8588.36,4006.4,8889.22,8083.56,934.39
5/07/2003,3005.64,8560.63,3992.9,8901.05,8109.77,929.62
5/08/2003,2886.08,8491.22,3928.9,8901.05,8031.55,920.27
5/09/2003,2956.59,8604.6,3969.4,9084.16,8152.16,933.41
5/12/2003,2937.26,8726.73,3987.4,9155.57,8221.12,945.11
5/13/2003,2909.95,8679.25,3999.9,9119.04,8190.26,942.3
5/14/2003,2926.03,8647.82,3975,9103.69,8244.91,939.28
5/15/2003,2989.38,8713.14,4011.1,9126.07,8123.4,946.67
5/16/2003,2989.08,8678.97,4049,9093.18,8117.29,944.3
5/19/2003,2850.68,8493.39,3941.3,9087.37,8039.13,920.77
5/20/2003,2838.93,8491.36,3971.6,9050.4,8059.48,919.73
5/21/2003,2827.25,8516.43,3936.4,9059.8,8018.51,923.42
5/22/2003,2865.21,8594.02,3990.4,9131.49,8051.66,931.87
5/23/2003,2822.83,8601.38,3979.8,9303.73,8184.76,933.22
5/26/2003,2828.28,8601.38,3979.8,9492.71,8227.32,933.22
5/27/2003,2873.6,8781.35,3992.4,9420.81,8120.24,951.48
5/28/2003,2919.54,8793.12,4071.9,9510.62,8234.18,953.22
5/29/2003,2906.71,8711.18,4083.6,9508.55,8375.36,949.64
5/30/2003,2982.68,8850.26,4048.1,9487.38,8424.51,963.59
6/02/2003,3064.56,8897.81,4129.3,9637.53,8547.17,967
6/03/2003,3026.82,8922.95,4115.7,9662.82,8564.49,971.56
