"id1","id2","id3","id4","animal_id","s3ai_1","s3ai_2i","s3ai_2ii","s3ai_3i","s3ai_3ii","s3ai_4","s3ai_5i","s3ai_5ii","s3ai_6i","s3ai_6ii","s3ai_7i","s3ai_7ii","s3ai_8i","s3ai_8ii","s3ai_9i","s3ai_9ii","s3ai_10i","s3ai_10ii","s3ai_11i","s3ai_11ii","s3ai_12i","s3ai_12ii","hhno"
8,153,283,5,3,5,,,150,0,1,40,0,10,0,0,0,0,0,0,0,0,0,0,0,90,0,108283005
8,153,283,5,7,20,1,,100,0,1,15,0,6,0,0,0,0,0,0,0,0,0,0,0,20,0,108283005
8,153,283,5,2,10,,,3000,0,1,200,0,20,0,20,0,0,0,100,0,0,0,0,0,200,0,108283005
8,153,283,5,8,32,,,160,0,1,30,0,10,0,0,0,0,0,0,0,0,0,0,0,100,0,108283005
8,153,283,5,4,10,,,300,0,1,20,0,5,0,0,0,0,0,0,0,0,0,0,0,60,0,108283005
8,153,283,6,4,2,1,,40,0,1,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108283006
8,153,283,6,3,3,1,,90,0,1,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108283006
8,153,283,6,2,2,1,,600,0,1,20,0,10,0,5,0,0,0,20,0,0,0,0,0,0,0,108283006
8,153,283,6,8,15,1,,75,0,1,15,0,6,0,0,0,0,0,0,0,0,0,0,0,30,0,108283006
8,153,283,6,7,10,1,,50,0,1,10,0,6,0,0,0,0,0,0,0,0,0,0,0,20,0,108283006
8,153,283,7,2,2,1,,400,0,1,40,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,108283007
8,153,283,8,5,1,,,140,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,108283008
8,153,283,8,4,5,1,,150,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,80,0,108283008
8,153,283,8,2,1,1,,500,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108283008
8,153,283,8,7,10,,,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,108283008
8,153,283,9,4,5,1,,150,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,60,0,108283009
8,153,283,9,2,3,1,,1500,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108283009
8,153,283,9,7,1,1,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,108283009
8,153,283,9,3,1,1,,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108283009
8,153,283,10,4,1,1,,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,108283010
8,153,283,14,8,5,2,,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,108283014
8,153,283,14,3,1,1,,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108283014
8,153,283,14,5,5,1,2,700,0,1,50,0,50,0,0,0,0,0,0,0,0,0,10,0,420,0,108283014
8,153,283,14,2,5,1,,2500,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,108283014
8,153,283,14,7,2,1,,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,108283014
8,153,283,18,7,5,1,,25,0,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,108283018
8,153,283,18,4,1,1,,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,108283018
8,153,283,19,8,3,1,,21,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108283019
8,153,283,19,5,4,1,,400,0,1,10,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,108283019
8,153,283,19,2,8,1,,2000,0,2,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,108283019
8,153,283,19,4,1,1,,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108283019
8,153,283,19,7,20,1,,60,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108283019
8,153,283,22,8,2,,,12,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,108283022
8,153,283,22,8,3,1,,21,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,108283022
8,153,283,22,7,15,1,,30,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,108283022
8,153,283,22,2,3,1,,800,0,2,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,108283022
8,153,283,22,3,2,,,70,0,2,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,108283022
8,153,283,22,4,5,,,120,0,2,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,108283022
8,153,283,23,7,90,1,,0,0,2,0,0,40,0,0,0,0,0,0,0,0,0,0,0,200,0,108283023
8,153,283,23,2,2,1,,400,0,2,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,108283023
8,153,283,23,8,10,1,,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,21,0,108283023
8,153,283,23,4,2,1,,100,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,108283023
8,153,283,25,2,1,1,,250,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108283025
8,153,283,25,5,2,1,,200,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,108283025
8,153,283,25,4,5,1,,252,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,108283025
8,153,283,25,7,15,1,2,45,0,2,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,108283025
8,153,283,26,7,20,1,,60,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,108283026
8,153,284,4,4,1,7,,35,0,2,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,108284004
8,153,284,10,7,20,1,,50,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,108284010
8,153,284,10,3,2,1,,80,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108284010
8,153,284,10,4,3,1,,120,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,108284010
8,153,284,12,4,3,1,,90,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108284012
8,153,284,12,3,2,1,,80,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,108284012
8,153,284,12,7,14,1,,29,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,108284012
8,153,284,14,4,2,1,,80,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,108284014
8,153,284,14,7,4,1,,20,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108284014
8,153,284,19,2,4,1,,1200,0,1,40,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,108284019
8,153,284,19,4,2,1,,60,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108284019
8,153,284,19,3,2,1,,60,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108284019
8,153,284,19,7,5,1,,25,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,108284019
8,153,284,21,3,4,1,,120,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,108284021
8,153,284,21,7,20,1,,100,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108284021
8,153,284,21,4,6,1,,180,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,50,0,108284021
8,153,284,23,2,26,3,,9100,0,1,40,0,0,0,30,0,0,0,0,0,0,0,0,0,1000,0,108284023
8,153,284,23,7,50,3,,250,0,1,30,0,30,0,10,0,0,0,0,0,0,0,0,0,100,0,108284023
8,153,284,23,4,4,3,,120,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,108284023
8,153,284,23,8,40,3,,280,0,1,30,0,30,0,10,0,0,0,0,0,0,0,0,0,70,0,108284023
8,153,284,23,3,30,3,,1200,0,1,50,0,50,0,20,0,0,0,0,0,0,0,0,0,120,0,108284023
8,153,284,24,4,4,1,,120,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,108284024
8,153,284,24,3,3,1,,120,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,108284024
8,153,284,26,7,20,1,,100,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,108284026
8,153,284,26,2,14,1,,7000,0,1,40,0,0,0,50,0,0,0,0,0,0,0,0,0,500,0,108284026
8,153,284,26,3,8,1,,320,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,108284026
8,153,284,26,4,2,1,,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,108284026
8,153,284,27,7,4,1,,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,108284027
8,153,284,27,4,3,1,,90,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,108284027
8,153,284,27,3,5,1,,200,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,108284027
8,153,284,28,4,5,1,,150,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,108284028
8,153,284,28,7,50,1,,250,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,50,0,108284028
8,153,284,28,3,6,1,,300,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,108284028
8,137,285,5,2,2,1,,400,0,1,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108285005
8,137,285,5,3,1,1,,20,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108285005
8,137,285,5,7,10,,,50,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,108285005
8,137,285,5,4,2,1,,60,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108285005
8,137,285,6,4,3,1,,90,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,60,0,108285006
8,137,285,6,2,4,1,,1200,0,1,40,0,50,0,10,0,0,0,0,0,0,0,0,0,0,0,108285006
8,137,285,6,3,3,1,,90,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,108285006
8,137,285,6,7,27,,,150,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,20,0,108285006
8,137,285,6,8,10,,,50,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,0,108285006
8,137,285,7,2,2,1,,600,0,1,20,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,108285007
8,137,285,7,7,20,,,100,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,108285007
8,137,285,7,3,6,1,,260,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,40,0,108285007
8,137,285,7,8,5,,,25,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,108285007
8,137,285,7,4,3,,,120,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,30,0,108285007
8,137,285,9,4,4,1,,160,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,50,0,108285009
8,137,285,9,2,8,,,2400,0,1,20,0,50,0,15,0,0,0,20,0,0,0,0,0,200,0,108285009
8,137,285,9,3,1,1,,30,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108285009
8,137,285,9,7,6,,,30,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108285009
8,137,285,11,7,10,1,2,20,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,108285011
8,137,285,11,8,4,1,,16,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,108285011
8,137,285,11,4,2,5,,30,0,2,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,108285011
8,137,285,11,8,7,1,,28,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108285011
8,137,285,11,3,2,1,,40,0,2,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,108285011
8,137,285,14,4,1,1,,30,0,2,0,0,10,0,1,50,0,0,0,0,0,0,0,0,0,0,108285014
8,137,285,14,7,10,1,,18,0,1,0,0,180,0,2,0,0,0,0,0,0,0,0,0,0,0,108285014
8,137,285,14,8,15,1,,90,0,1,0,0,180,0,3,0,0,0,0,0,0,0,0,0,150,0,108285014
8,137,285,15,3,4,1,,100,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108285015
8,137,285,15,2,3,1,,1000,0,1,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,108285015
8,137,285,15,8,6,1,,18,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,108285015
8,137,285,15,4,4,1,,80,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108285015
8,137,285,15,7,7,1,,30,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,0,108285015
8,137,285,15,8,5,1,,20,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,108285015
8,137,285,16,4,1,1,,20,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108285016
8,137,285,16,7,7,1,,15,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108285016
8,137,285,16,2,10,1,,2500,0,1,0,0,100,0,50,0,0,0,0,0,0,0,0,0,0,0,108285016
8,137,285,17,3,7,1,,400,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,40,0,108285017
8,137,285,17,7,15,1,,35,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,108285017
8,137,285,17,8,10,,,50,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20,0,108285017
8,137,285,17,2,9,1,,1500,0,1,0,0,25,0,10,0,0,0,0,0,0,0,0,0,250,0,108285017
8,137,285,18,4,4,1,,120,0,2,0,0,10,0,2,0,0,0,0,0,0,0,0,0,60,0,108285018
8,137,285,18,2,3,1,,1800,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,108285018
8,137,285,18,3,4,1,,160,0,2,0,0,10,0,2,0,0,0,0,0,0,0,0,0,40,0,108285018
8,137,285,18,7,5,1,,25,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,108285018
8,137,285,19,7,3,1,,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108285019
8,137,285,19,3,1,,,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108285019
8,137,285,21,4,4,,,120,0,2,20,0,5,0,2,0,0,0,0,0,0,0,0,0,150,0,108285021
8,137,285,21,8,10,,,50,0,2,10,0,5,0,3,0,0,0,0,0,0,0,0,0,50,0,108285021
8,137,285,21,2,4,,,2000,0,2,0,0,10,0,5,0,0,0,0,0,0,0,0,0,500,0,108285021
8,137,285,21,3,20,,,800,0,2,100,0,20,0,10,0,0,0,0,0,0,0,0,0,160,0,108285021
8,137,285,21,7,50,,,250,0,2,50,0,5,0,15,0,0,0,0,0,0,0,0,0,100,0,108285021
8,137,285,22,2,13,1,,6500,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1000,0,108285022
8,137,285,22,4,8,1,,240,0,2,0,0,50,0,5,0,0,0,0,0,0,0,0,0,120,0,108285022
8,137,285,22,3,20,1,,800,0,2,0,0,50,0,5,0,0,0,0,0,0,0,0,0,120,0,108285022
8,137,285,22,7,19,1,,95,0,2,7,0,100,0,0,0,0,0,0,0,0,0,0,0,80,0,108285022
8,137,285,24,7,13,,,65,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,108285024
8,137,285,24,4,5,,,150,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,108285024
8,137,285,24,3,4,,,160,0,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,80,0,108285024
8,137,286,1,2,1,1,,300,0,1,10,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,108286001
8,137,286,1,8,4,1,,20,0,,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,108286001
8,137,286,1,4,1,1,,30,0,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,108286001
8,137,286,3,8,5,1,,25,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,108286003
8,137,286,3,2,3,1,,900,0,1,20,0,10,0,5,0,0,0,5,0,0,0,0,0,0,0,108286003
8,137,286,3,5,1,1,,50,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108286003
8,137,286,3,3,4,1,,12,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108286003
8,137,286,3,7,3,1,,15,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,108286003
8,137,286,3,4,3,,,90,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108286003
8,137,286,4,8,2,1,,10,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108286004
8,137,286,4,2,1,1,,300,0,1,10,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,108286004
8,137,286,4,7,6,1,,30,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108286004
8,137,286,4,4,4,1,,120,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108286004
8,137,286,5,4,3,1,,120,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108286005
8,137,286,5,7,13,1,,50,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,108286005
8,137,286,8,2,3,1,,1500,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,500,0,108286008
8,137,286,8,1,2,1,,1000,0,2,0,0,100,0,10,0,0,0,0,0,0,0,0,0,100,0,108286008
8,137,286,8,7,11,1,,55,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,108286008
8,137,286,8,4,2,1,,60,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,60,0,108286008
8,137,286,11,4,5,1,,150,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,90,0,108286011
8,137,286,11,3,3,1,,120,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,80,0,108286011
8,137,286,11,8,5,1,,25,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,108286011
8,137,286,11,2,2,1,,1000,0,2,0,0,0,0,10,0,3,0,50,0,0,0,0,0,0,0,108286011
8,137,286,11,7,20,1,,100,0,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,70,0,108286011
8,137,286,12,4,1,1,,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108286012
8,137,286,12,2,3,1,,1500,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108286012
8,137,286,12,7,15,1,,60,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,40,0,108286012
8,137,286,12,3,2,1,,80,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,40,0,108286012
8,137,286,13,5,1,,,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108286013
8,137,286,13,2,3,1,,500,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,108286013
8,137,286,13,3,2,1,,100,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,108286013
8,137,286,13,8,2,1,,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,108286013
8,137,286,13,8,6,1,,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,108286013
8,137,286,13,7,30,1,,90,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,108286013
8,137,286,13,8,15,1,,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,108286013
8,137,286,14,2,5,1,,1000,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,108286014
8,137,286,14,7,7,1,,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,108286014
8,137,286,14,1,1,1,,250,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108286014
8,137,286,14,8,5,1,,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108286014
8,137,286,15,2,1,1,,200,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,108286015
8,137,286,15,7,3,1,,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,108286015
8,137,286,16,3,6,1,,160,0,1,0,0,0,0,72,0,0,0,0,0,0,0,0,0,46,0,108286016
8,137,286,16,5,7,1,,106,0,1,48,0,10,0,60,0,0,0,0,0,0,0,0,0,0,0,108286016
8,137,286,16,2,5,1,,600,0,1,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,108286016
8,137,286,16,8,3,1,,12,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108286016
8,137,286,16,7,8,1,,14,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108286016
8,137,286,18,3,2,1,,50,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,108286018
8,137,286,18,8,4,1,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108286018
8,137,286,18,4,3,1,,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108286018
8,137,286,18,2,7,1,,1000,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,108286018
8,137,286,18,7,1,1,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108286018
8,137,286,19,7,1,1,,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108286019
8,137,286,21,3,12,3,,400,0,2,0,0,50,0,10,0,5,0,0,0,0,0,0,0,200,0,108286021
8,137,286,21,4,15,3,,450,0,2,0,0,50,0,10,0,5,0,0,0,0,0,0,0,120,0,108286021
8,137,286,21,2,70,3,,35000,0,2,0,0,0,0,50,0,100,0,0,0,0,0,0,0,1000,0,108286021
8,137,286,21,7,40,3,,200,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,100,0,108286021
8,137,286,22,3,4,1,,160,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,80,0,108286022
8,137,286,22,7,20,1,,100,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,50,0,108286022
8,137,286,22,4,3,1,,90,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,60,0,108286022
8,137,286,22,2,2,1,,1000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108286022
8,137,287,1,4,1,,1,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,108287001
8,137,287,1,5,2,,1,280,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,108287001
8,137,287,1,7,4,,1,20,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,50,0,108287001
8,137,287,3,3,1,1,,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,108287003
8,137,287,3,7,5,1,,25,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,108287003
8,137,287,3,1,1,1,,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108287003
8,137,287,5,7,2,,,10,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,108287005
8,137,287,9,8,5,1,,35,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,15,0,108287009
8,137,287,9,4,3,1,,45,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,108287009
8,137,287,9,7,10,1,,10,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108287009
8,137,287,9,5,2,2,,40,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,108287009
8,137,287,9,3,2,1,,40,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,108287009
8,137,287,9,8,6,,,6,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,108287009
8,137,287,15,3,4,2,,120,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108287015
8,137,287,15,8,4,1,,20,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,108287015
8,137,287,15,5,2,2,,150,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,108287015
8,137,287,15,7,2,1,,10,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,108287015
8,137,287,15,2,1,1,,300,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,108287015
8,137,287,16,3,3,1,2,48,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108287016
8,137,287,16,5,1,2,,20,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,108287016
8,137,287,18,7,4,1,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108287018
8,137,287,24,8,1,1,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108287024
8,137,287,24,7,1,1,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108287024
8,137,287,26,7,4,,,20,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108287026
8,137,287,26,2,4,1,,800,0,1,20,0,30,0,5,0,0,0,30,0,0,0,0,0,0,0,108287026
8,137,287,26,3,3,1,,90,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108287026
8,137,287,26,4,1,1,,30,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,108287026
8,137,287,28,7,50,1,,200,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,120,0,108287028
8,137,287,28,4,2,1,,60,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,50,0,108287028
8,137,287,28,2,5,1,,2000,0,1,150,0,100,0,30,0,0,0,50,0,0,0,120,0,300,0,108287028
8,137,287,28,8,2,1,,10,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,70,0,108287028
8,137,287,28,3,4,1,,120,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,108287028
8,137,287,31,4,6,1,,200,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,60,0,108287031
8,137,287,31,3,1,1,,30,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108287031
8,137,287,31,7,15,,,75,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,108287031
8,137,287,31,8,5,,,25,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,108287031
8,137,287,31,2,2,1,,200,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,108287031
8,137,287,32,4,1,1,,30,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108287032
8,137,287,32,2,1,1,,200,0,2,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,108287032
8,137,287,32,7,10,1,2,10,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,108287032
8,137,287,32,5,1,2,,50,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,108287032
8,152,288,1,5,7,1,,700,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,108288001
8,152,288,1,7,22,1,,110,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,50,0,108288001
8,152,288,1,4,5,1,,150,0,2,0,0,10,0,0,0,5,0,0,0,0,0,0,0,60,0,108288001
8,152,288,1,3,1,2,,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,108288001
