"id1","id2","id3","id4","s10iii_0","s10iii_16","s10iii_17","s10iii_18","s10iii_19","s10iii_20","s10iii_21","s10iii_21i","hhno"
6,93,194,57,1,1,4,1,4,"1,2,3,4,7",,,106194057
6,93,194,57,2,1,4,1,4,"1,2,3,4,7",,,106194057
6,93,194,57,7,2,,2,,"2,3,7",,,106194057
6,93,194,60,,1,3,1,3,"3",2,,106194060
6,93,194,69,1,1,3,1,4,"1,2,3,7",,,106194069
6,94,180,1,2,2,,2,,"2",2,,106180001
6,94,180,1,3,1,4,1,,"2",2,,106180001
6,94,180,1,1,2,,2,,"2",2,,106180001
6,94,180,1,5,1,4,1,,"2",2,,106180001
6,94,180,1,4,1,4,1,,"2",2,,106180001
6,94,180,3,,1,3,1,3,"1,2,3",1,"MOSQUE",106180003
6,94,180,3,,1,3,1,3,"1,2,3",1,"MOSQUE",106180003
6,94,180,4,,1,4,1,4,"1,2,3,7",1,"CHURCH",106180004
6,94,180,4,,1,4,1,4,"1,2,3,7",1,"CHURCH",106180004
6,94,180,8,,1,4,1,3,"1,2,3",1,,106180008
6,94,180,8,,1,4,1,4,"1,2,3",1,,106180008
6,94,180,15,,1,3,1,3,"1,2,3,7",1,"CHURCH",106180015
6,94,180,15,,1,3,1,3,"1,2,3,7",1,"CHURCH",106180015
6,94,180,16,,1,3,1,3,"1,2,3,4",1,"CHURCH",106180016
6,94,180,16,,1,3,1,3,"1,2,3,4",1,"CHURCH",106180016
6,94,180,18,,1,3,1,3,"1,2,3,7",1,"CHURCH",106180018
6,94,180,20,,1,3,1,3,"1,2,3,7",1,"CHURCH",106180020
6,94,180,20,,1,3,1,3,"1,3,7",1,"CHURCH",106180020
6,94,180,20,,1,3,1,3,"1,2,3,7",1,"CHURCH",106180020
6,94,180,23,,1,3,1,3,"1,2,3",1,"MUSLIM ASSOCIATION",106180023
6,94,181,3,1,1,3,1,3,"1,2,3,7",,,106181003
6,94,181,3,2,1,3,1,3,"1,2,3,7",,,106181003
6,94,181,5,1,1,5,1,5,"1,2,3",,,106181005
6,94,181,8,1,1,5,1,5,"1,2,3",,,106181008
6,94,181,10,1,1,5,1,5,"1,2,3",,,106181010
6,94,181,10,1,1,5,1,5,"1,2,3",,,106181010
6,94,181,23,3,1,1,1,1,"3",,,106181023
6,94,181,23,2,1,1,1,1,"3",2,,106181023
6,94,181,23,1,1,1,1,1,"3",2,,106181023
6,94,181,24,1,1,4,,,"1,3,4",2,,106181024
6,94,181,27,,1,1,1,1,"3",2,,106181027
6,94,181,27,,1,1,1,1,"3",2,,106181027
6,94,181,30,1,1,4,1,4,"1,2",2,,106181030
6,94,181,30,2,1,4,1,4,"1,2",2,,106181030
6,94,181,31,1,1,4,1,4,"1,2,3",2,,106181031
6,94,181,32,2,1,1,1,1,"1,3,7,10",,,106181032
6,94,181,32,3,1,1,,,"1,3,7,10",,,106181032
6,94,181,32,1,1,1,1,1,"1,3,7,10",2,,106181032
6,94,181,34,,1,5,1,5,"1,2,3,7",,,106181034
6,94,181,34,,1,4,1,4,"1,2,3,7",,,106181034
6,95,182,26,2,1,4,1,4,"1,2,3,7",1,"CHURCH",106182026
6,95,182,26,1,1,4,1,4,"1,2,3,7",1,"CHURCH",106182026
6,95,182,26,5,1,4,1,4,"1,2,7",1,"CHURCH",106182026
6,95,182,47,2,1,4,1,3,"1,2,3",1,"CHURCH",106182047
6,95,182,47,1,1,4,1,3,"1,2,3",1,"CHURCH",106182047
6,95,182,47,3,1,3,1,3,"2,7",1,"CHURCH",106182047
6,95,182,47,4,1,3,1,3,"2,7",1,"CHURCH",106182047
6,95,182,47,5,1,3,1,3,"2,7",1,"CHURCH",106182047
6,95,182,50,5,2,,1,,"1,3,7",1,"CHURCH",106182050
6,95,182,50,1,1,3,1,3,"1,2,3,7",1,"CHURCH",106182050
6,95,182,50,3,2,,1,,"2,3,7",1,"CHURCH",106182050
6,95,182,50,4,2,,1,,"2,3,7",1,"CHURCH",106182050
6,95,182,50,2,1,3,1,3,"1,2,3,7",1,"CHURCH",106182050
6,95,182,58,2,1,4,1,4,"1",2,,106182058
6,95,182,58,1,1,4,1,4,"1",2,,106182058
6,95,182,61,2,1,4,1,4,"1,2,3,7",1,"CHURCH",106182061
6,95,182,61,4,2,,2,,"3",1,"CHURCH",106182061
6,95,182,61,3,2,,2,,,2,,106182061
6,95,182,61,1,1,3,1,4,"1,2,3,7",1,"CHURCH",106182061
6,95,182,65,3,2,,1,3,"3,7",1,"CHURCH",106182065
6,95,182,65,2,1,3,1,4,"1,2,3,7",1,"CHURCH",106182065
6,95,182,65,4,2,,1,3,"3,7",1,"CHURCH",106182065
6,95,182,65,1,1,3,1,4,"1,2,3,7",1,"CHURCH",106182065
6,95,182,79,1,1,4,1,4,"1,2,7",1,"CHURCH",106182079
6,95,182,88,1,1,4,1,3,"1,2,3,7",1,"CHURCH",106182088
6,95,182,88,2,1,4,1,4,"1,2,3,7",1,"CHURCH",106182088
6,95,182,88,4,2,,2,,"2,7",1,"CHURCH",106182088
6,95,182,88,3,2,,2,,"2,7",1,"CHURCH",106182088
6,95,184,32,1,1,2,1,2,"7,8",2,,106184032
6,95,184,32,4,1,4,1,4,"7",2,,106184032
6,95,184,32,2,1,4,1,4,"7",2,,106184032
6,95,184,32,3,1,4,1,4,"7",2,,106184032
6,95,184,71,1,1,3,1,3,"1,2",1,,106184071
6,95,184,71,2,1,3,2,,"1,2",1,,106184071
6,95,184,79,2,1,3,1,3,"1,2",1,,106184079
6,95,184,79,1,1,4,1,4,"1,2",1,,106184079
6,95,184,83,1,1,4,1,4,"1,2,3,7",1,,106184083
6,95,184,83,2,1,4,1,3,"1,2,3,7",1,,106184083
6,95,184,89,1,1,1,1,4,"1,7",2,,106184089
6,95,184,93,1,1,4,1,4,"1,7",2,,106184093
6,95,184,94,1,1,4,1,4,"1,7",2,,106184094
6,95,184,98,2,1,4,1,3,"1,7",2,,106184098
6,95,184,98,1,1,4,1,3,"1,7",2,,106184098
6,95,184,102,1,1,1,1,1,"1",2,,106184102
6,95,184,104,1,1,4,1,4,"1,2",1,,106184104
6,95,184,107,1,1,3,1,4,"1,2,3",1,,106184107
6,96,199,2,5,1,4,1,3,,2,,106199002
6,96,199,2,3,1,4,1,3,,2,,106199002
6,96,199,2,1,1,4,1,3,"1",2,,106199002
6,96,199,2,10,1,4,1,3,,2,,106199002
6,96,199,2,9,1,4,1,3,,2,,106199002
6,96,199,2,4,1,4,1,4,,2,,106199002
6,96,199,3,1,1,4,1,4,"1,3,7",2,,106199003
6,96,199,3,2,1,4,1,2,"1,7",2,,106199003
6,96,199,4,1,1,4,1,4,"1",2,,106199004
6,96,199,4,2,1,4,1,4,"7",2,,106199004
6,96,199,5,1,1,4,1,3,"1",2,,106199005
6,96,199,8,2,1,4,1,4,"1,3,7,10",2,,106199008
6,96,199,8,3,1,4,1,4,"7",2,,106199008
6,96,199,8,1,1,4,1,4,"1,3,7,10",2,,106199008
6,96,199,11,2,2,,2,,,2,,106199011
6,96,199,11,3,2,,2,,,2,,106199011
6,96,199,11,1,1,4,1,4,"1,3,10",2,,106199011
6,96,199,11,4,2,,2,,,2,,106199011
6,96,199,14,1,1,2,1,3,"1,3,7",2,,106199014
6,96,199,14,2,1,2,1,3,"7",2,,106199014
6,96,199,15,1,1,5,1,1,"1,3",2,,106199015
6,96,199,16,1,1,4,1,4,"1,3,7,10",2,,106199016
6,96,199,19,1,1,2,1,1,"1,3",2,,106199019
6,96,199,25,1,1,3,1,3,"1,3,7",2,,106199025
6,96,199,27,2,1,1,1,3,"1,3",2,,106199027
6,96,199,30,1,1,3,2,,"1,3",2,,106199030
6,96,199,32,2,1,4,1,4,"1,10",2,,106199032
6,96,199,32,1,1,4,1,4,"1,3,10",2,,106199032
6,96,199,33,1,1,4,1,4,"1,3",2,,106199033
6,96,199,33,2,1,4,1,4,"3,10",2,,106199033
6,97,189,30,1,1,4,1,4,"1",2,,106189030
6,97,189,39,2,1,4,1,4,"1,7",2,,106189039
6,97,189,39,1,1,4,1,4,"1,7",2,,106189039
6,97,189,41,1,1,4,1,4,"1,7",2,,106189041
6,97,189,46,2,2,4,1,4,"1",2,,106189046
6,97,189,46,1,2,4,1,4,"1,7",2,,106189046
6,97,189,62,1,2,4,1,4,"1,2,3,7",,,106189062
6,97,189,63,1,1,4,1,4,"1,2,3,7",,,106189063
6,97,189,63,2,1,4,1,4,"1,2,3,7",,,106189063
6,97,189,73,1,1,4,1,4,"1,2,3,4",,,106189073
6,97,189,73,1,1,4,1,4,"1,2,3,4",,,106189073
6,97,189,80,1,1,4,1,4,"1,2,3,4,7",,,106189080
6,97,189,82,1,1,4,1,4,"1,2,3,4",,,106189082
6,97,189,82,2,1,4,1,4,"1,2,3,4",,,106189082
6,97,189,91,2,1,4,1,4,"1,3",,,106189091
6,97,189,91,1,1,4,1,4,"1,3",,,106189091
6,98,190,1,1,1,4,1,3,"1,2,3",2,,106190001
6,98,190,4,,2,,1,,,,,106190004
6,98,190,4,,2,,1,,,,,106190004
6,98,190,5,3,1,3,1,3,"1,2,3",2,,106190005
6,98,190,5,2,1,3,1,3,"1,2,3",2,,106190005
6,98,190,5,1,1,3,1,3,"1,2,3",2,,106190005
6,98,190,14,1,1,3,1,3,"1,2,3",2,,106190014
6,98,190,16,2,1,4,1,4,"1,2,3,4",1,"CHURCH",106190016
6,98,190,16,1,1,4,1,4,"1,2,3,4",1,"CHURCH",106190016
6,98,190,19,1,1,3,1,3,"1,2,3,4",1,"CHURCH",106190019
6,98,190,21,1,1,3,1,4,"1,2,3,7",1,"CHURCH",106190021
6,98,190,21,2,1,3,1,3,"1,2,3,7",1,"CHURCH",106190021
6,98,190,23,1,1,4,1,4,"1,2,3",1,"CHURCH",106190023
6,98,190,26,1,1,3,1,3,"3",2,,106190026
6,98,190,26,2,1,3,1,3,"3",2,,106190026
6,98,190,26,3,1,3,1,3,"3",2,,106190026
6,98,190,35,1,1,1,1,1,"3",2,,106190035
6,98,190,43,1,1,1,1,1,"3",2,,106190043
6,98,190,64,1,1,3,1,3,"7",2,,106190064
6,99,200,3,2,1,,,,"7",2,,106200003
6,99,200,3,1,1,,,,"1,7",2,,106200003
6,99,200,9,1,1,4,1,3,"1,7",2,,106200009
6,99,200,9,4,1,4,1,4,"7",2,,106200009
6,99,200,9,3,1,4,1,4,"7",2,,106200009
6,99,200,9,2,1,4,1,3,"1,7",2,,106200009
6,99,200,15,1,1,4,1,3,"1,7",2,,106200015
6,99,200,15,2,1,4,1,3,"1,7",2,,106200015
6,99,200,15,3,1,4,1,4,"7",2,,106200015
6,99,200,21,1,1,4,1,4,"1,3,7,10",2,,106200021
6,99,200,21,4,2,,2,,"7",2,,106200021
6,99,200,21,3,2,,2,,"7",2,,106200021
6,99,200,21,2,1,5,1,4,"1,3,7",2,,106200021
6,99,200,25,2,1,4,1,4,"1,7",2,,106200025
6,99,200,25,1,1,4,1,4,"1,3,7,10",2,,106200025
6,99,200,34,1,1,5,1,4,"1,7",2,,106200034
6,99,200,39,1,1,4,1,4,"1,3,7,10",2,,106200039
6,99,200,51,2,1,3,1,3,"1,3,7",2,,106200051
6,99,200,51,1,1,3,1,3,"1,3",2,,106200051
6,99,200,57,1,1,2,1,3,"1,4,7",2,,106200057
6,99,200,59,2,1,2,1,1,"1,3,7",2,,106200059
6,99,200,59,1,1,2,1,3,"1,3,7",2,,106200059
6,99,200,60,4,2,,1,3,"1,3",2,,106200060
6,99,200,60,1,1,3,1,3,"1,3,7",2,,106200060
6,99,200,63,5,1,,,,"7",2,,106200063
6,99,200,63,1,1,,,,"1,7",2,,106200063
6,99,200,63,2,1,,,,"1,7",2,,106200063
6,99,200,63,3,1,,,,"7",2,,106200063
6,99,200,63,4,1,,,,"7",2,,106200063
6,99,200,65,2,1,5,1,4,"1",2,,106200065
6,99,200,65,1,1,4,1,4,"1,3,10",2,,106200065
6,99,200,76,2,1,4,1,4,"1,3,7",2,,106200076
6,99,200,76,1,1,4,1,4,"1,7",2,,106200076
6,99,206,2,1,1,2,1,3,"1,3,6",2,,106206002
6,99,206,6,1,1,2,1,3,"1,3,7",2,,106206006
6,99,206,6,2,1,2,1,3,"1,3,7",2,,106206006
6,99,206,14,1,1,2,1,3,"1,7",2,,106206014
6,99,206,23,1,1,2,1,3,"1,3",2,,106206023
6,99,206,24,1,1,1,1,3,"1,3",2,,106206024
6,99,206,26,1,1,2,1,3,"7",2,,106206026
6,99,206,29,1,1,2,1,3,"1,3,7",2,,106206029
6,99,206,30,1,1,2,1,3,"1,3",2,,106206030
6,99,206,31,1,1,2,1,3,"1",2,,106206031
6,99,206,34,1,1,2,1,3,"1",2,,106206034
6,99,206,34,2,1,2,1,3,"1,3",2,,106206034
6,99,206,40,1,1,2,1,3,"1,3",2,,106206040
6,99,206,44,2,1,3,1,3,"1,3",2,,106206044
6,99,206,44,1,1,3,1,3,"1,3",2,,106206044
6,99,206,51,1,1,3,1,3,"1",2,,106206051
6,99,231,5,2,1,3,1,2,"7",2,,106231005
6,99,231,5,7,1,3,1,2,"7",2,,106231005
6,99,231,5,1,1,4,1,4,"1,7",2,,106231005
6,99,231,6,6,1,4,1,4,"7",2,,106231006
6,99,231,6,7,1,4,1,4,"7",2,,106231006
6,99,231,6,1,1,4,1,3,"1,7",2,,106231006
6,99,231,6,5,1,4,1,4,"7",2,,106231006
6,99,231,8,4,1,4,1,4,"7",2,,106231008
6,99,231,8,3,1,4,1,3,"7",2,,106231008
6,99,231,8,5,1,4,1,3,"7",2,,106231008
6,99,231,8,1,1,4,1,4,"1,7",2,,106231008
6,99,231,11,1,1,4,1,4,"1,7",2,,106231011
6,99,231,26,2,1,4,1,4,"7",2,,106231026
6,99,231,26,1,1,3,1,4,"1,7",2,,106231026
6,99,231,26,3,1,4,1,4,"7",2,,106231026
6,99,231,28,1,1,4,2,,,2,,106231028
6,99,231,28,2,1,4,1,4,"7",2,,106231028
6,99,231,30,1,1,4,1,3,"1,7",2,,106231030
6,99,231,35,1,1,3,2,,"7",2,,106231035
6,99,231,36,1,1,4,1,3,"1,7",2,,106231036
6,99,231,39,1,1,4,2,3,"1,7",2,,106231039
6,99,231,39,2,1,4,2,3,"1,7",2,,106231039
6,99,231,43,3,1,4,2,,"7",2,,106231043
6,99,231,43,2,1,4,2,,"1,7",2,,106231043
6,99,231,46,2,1,4,1,4,"1,7",2,,106231046
6,99,231,49,4,1,4,1,4,"7",2,,106231049
6,99,231,49,1,1,4,1,4,"1,7",2,,106231049
6,99,231,49,2,1,4,1,4,"1,7",2,,106231049
6,99,231,49,8,1,4,1,4,"7",2,,106231049
6,99,231,49,3,1,4,1,4,"7",2,,106231049
6,99,231,49,7,1,4,1,4,"7",2,,106231049
6,99,231,55,1,1,4,1,4,"1,7",2,,106231055
6,99,231,55,4,1,4,1,4,"7",2,,106231055
6,99,231,55,3,1,4,1,4,"7",2,,106231055
6,99,231,55,2,1,4,1,4,"1,7",2,,106231055
6,99,231,57,1,1,4,1,4,"1,3,7",2,,106231057
6,100,197,1,2,1,3,1,3,"1,7",2,,106197001
6,100,197,1,1,1,3,1,3,"1,7",2,,106197001
6,100,197,1,3,1,3,1,3,"7",2,,106197001
6,100,197,8,1,1,4,1,3,"1,7",2,,106197008
6,100,197,10,1,1,4,1,4,"1,7",2,,106197010
6,100,197,10,3,1,4,1,4,"7",2,,106197010
6,100,197,15,1,1,4,1,4,"1,3,7",2,,106197015
6,100,197,18,2,1,4,1,4,"1,3,7,10",2,,106197018
6,100,197,18,3,1,4,1,4,"7",2,,106197018
6,100,197,18,1,1,4,1,4,"1,3,7,10",2,,106197018
6,100,197,22,1,1,1,1,1,"7",2,,106197022
6,100,197,23,,1,1,1,3,"7",2,,106197023
6,100,197,24,1,1,3,1,3,"1,7",2,,106197024
6,100,197,25,2,1,2,1,5,"1,7",2,,106197025
6,100,197,25,1,1,2,1,5,"1,7",2,,106197025
6,100,197,26,2,1,3,1,3,"1,7",2,,106197026
6,100,197,37,1,1,4,1,3,"1,7",2,,106197037
6,100,197,39,3,1,4,1,3,"7",2,,106197039
6,100,197,39,1,1,4,1,3,"1,7",2,,106197039
6,100,197,40,2,1,5,1,4,"1,3,7,10",2,,106197040
6,100,197,40,1,1,5,1,4,"1,3,7,10",2,,106197040
6,100,197,41,5,2,,2,,"21",2,,106197041
6,100,197,41,7,1,4,1,4,"3,10",2,,106197041
6,100,197,41,6,2,,2,,"21",2,,106197041
6,100,197,41,2,1,4,1,4,"1,3,10",2,,106197041
6,100,197,41,3,2,,2,,"21",2,,106197041
6,100,197,41,4,2,,2,,"21",2,,106197041
6,100,197,41,1,1,4,1,4,"1,3,10",2,,106197041
6,100,197,44,1,1,3,1,3,"1,3",2,,106197044
6,100,198,29,1,1,4,1,4,"1,3,7",2,,106198029
6,100,198,29,2,1,4,1,4,"1,3,7",2,,106198029
6,100,198,40,1,1,4,1,4,"1,3,7,10",2,,106198040
6,100,198,58,1,1,4,1,4,"1,3,7,10",2,,106198058
6,100,198,58,3,1,4,1,4,"3,7",2,,106198058
6,100,198,58,2,1,4,1,4,"1,3,7",2,,106198058
6,100,198,71,4,1,4,1,4,"7",2,,106198071
6,100,198,71,5,1,4,1,4,"7",2,,106198071
6,100,198,71,1,1,4,1,4,"1,3,7",2,,106198071
6,100,198,71,3,1,4,1,4,"7",2,,106198071
6,100,198,71,2,1,4,1,4,"1,7",2,,106198071
6,100,198,73,1,1,4,1,4,"1,7",2,,106198073
6,100,198,79,2,1,4,1,4,"1,3,7",2,,106198079
6,100,198,79,1,1,4,1,4,"1,3,7,10",2,,106198079
6,100,198,96,1,1,4,1,4,"1,3,7,10",2,,106198096
6,100,198,96,3,1,4,1,4,"7",2,,106198096
6,100,198,96,4,1,4,1,4,"7",2,,106198096
6,100,198,96,2,1,4,1,4,"7",2,,106198096
6,100,198,117,1,1,4,1,4,"1,3,7,10",2,,106198117
6,100,198,127,1,,1,4,1,"1,3,7",2,,106198127
6,100,198,127,2,,1,4,1,"1,3,7",2,,106198127
6,100,198,133,1,1,4,1,4,"1,3,7",2,,106198133
6,100,198,133,2,1,4,1,4,"1,3,7,10",2,,106198133
6,100,198,133,3,1,4,1,4,"7",2,,106198133
6,100,198,139,2,1,5,1,5,"7",2,,106198139
6,100,198,139,1,1,4,1,4,"1,7",2,,106198139
6,100,198,141,2,1,5,1,4,"1,7",2,,106198141
6,100,198,141,3,1,5,1,5,"7",2,,106198141
6,100,198,141,1,1,5,1,4,"1,7",2,,106198141
6,100,198,141,4,1,5,1,5,"7",2,,106198141
6,100,198,143,2,1,5,1,5,"7",2,,106198143
6,100,198,143,1,1,5,1,5,"1,7",2,,106198143
6,100,198,152,1,1,4,1,4,"1,3,7",2,,106198152
6,100,198,152,3,1,5,1,4,"7",2,,106198152
6,100,198,152,4,2,,1,4,"7",2,,106198152
6,100,198,152,2,1,5,1,4,"1,3,7",2,,106198152
6,100,198,154,1,1,4,1,4,"1,3,7,10",2,,106198154
6,100,198,154,2,1,5,1,4,"7",2,,106198154
6,102,201,2,1,1,3,1,3,"7",2,,106201002
6,102,201,3,1,1,4,1,4,"1,7",2,,106201003
6,102,201,5,1,1,4,1,4,"1,7",2,,106201005
6,102,201,6,1,1,4,1,4,"1,7",2,,106201006
6,102,201,8,1,1,4,1,4,"1,7",2,,106201008
6,102,201,8,2,1,4,1,4,"1,7",2,,106201008
6,102,201,10,1,1,4,1,4,"1,7",2,,106201010
6,102,201,10,2,1,4,1,4,"7",2,,106201010
6,102,201,17,1,1,2,1,3,"7",2,,106201017
6,102,201,23,1,1,4,1,4,"1,7",2,,106201023
6,102,201,25,1,1,4,1,4,"1,7",2,,106201025
6,102,201,26,2,1,3,2,4,"1,7",2,,106201026
6,102,201,27,1,1,4,1,4,"1,7",2,,106201027
6,102,201,27,2,1,4,1,4,"7",2,,106201027
6,102,201,31,1,1,1,1,3,"7",2,,106201031
6,102,201,33,1,1,1,1,3,"7",2,,106201033
6,102,201,35,1,1,2,1,3,"1,7",2,,106201035
6,102,201,44,4,1,4,1,4,"7",2,,106201044
6,102,201,44,1,1,4,1,4,"11",2,,106201044
6,102,201,44,2,1,4,1,4,"1,7",2,,106201044
6,102,205,3,1,1,3,1,3,"1,7",2,,106205003
6,102,205,3,2,1,3,1,3,"1,7",2,,106205003
6,102,205,5,1,1,3,1,3,"7",2,,106205005
6,102,205,9,1,1,1,1,3,"7",2,,106205009
6,102,205,12,3,1,1,1,3,"7",2,,106205012
6,102,205,12,2,1,3,1,3,"1,7",2,,106205012
6,102,205,12,1,1,3,1,3,"1,7",2,,106205012
6,102,205,14,1,1,3,1,3,"7",2,,106205014
6,102,205,18,1,1,5,1,3,"7",2,,106205018
6,102,205,19,2,1,1,1,3,"7",2,,106205019
6,102,205,23,1,1,3,1,3,"7",2,,106205023
6,102,205,23,2,1,3,1,3,"7",2,,106205023
6,102,205,24,2,1,3,1,3,"7",2,,106205024
6,102,205,24,1,1,1,1,2,"7",2,,106205024
6,102,205,25,1,1,1,1,3,"7",2,,106205025
6,102,205,27,1,1,3,1,3,"1,7",2,,106205027
6,102,205,27,2,1,3,1,3,"1,7",2,,106205027
6,102,205,28,2,1,3,1,3,"7",2,,106205028
6,102,205,30,,1,1,1,3,"7",2,,106205030
6,102,205,34,1,1,3,1,3,"1,7",2,,106205034
6,102,205,36,1,1,3,1,3,"7",2,,106205036
6,102,207,7,1,1,4,1,4,"1,7",2,,106207007
6,102,207,7,2,1,4,1,4,"1,7",2,,106207007
6,102,207,18,1,1,4,1,4,"1,7",2,,106207018
6,102,207,18,2,1,4,1,4,"1,7",2,,106207018
6,102,207,20,1,1,4,1,4,"1,7",2,,106207020
6,102,207,20,2,1,4,1,4,"1,7",2,,106207020
6,102,207,23,1,1,4,1,4,"1,7",2,,106207023
6,102,207,23,2,1,4,1,4,"1,7",2,,106207023
6,102,207,27,2,1,4,1,4,"1,7",2,,106207027
6,102,207,27,1,1,4,1,4,"1,7",2,,106207027
6,102,207,31,1,1,4,1,4,"1,7",2,,106207031
6,102,207,32,1,1,5,1,5,"1,7",2,,106207032
6,102,207,33,1,1,4,1,4,"1,7",2,,106207033
6,102,207,33,4,1,4,1,4,"7",2,,106207033
6,102,207,38,1,1,4,1,5,"1,7",2,,106207038
6,102,207,38,2,1,5,1,4,"7",2,,106207038
6,102,207,39,1,1,4,1,4,"1,6,7",2,,106207039
6,102,207,39,2,1,4,1,4,"1,7",2,,106207039
6,102,207,41,1,1,4,1,4,"1,7",2,,106207041
6,102,207,42,5,1,4,1,4,"7",2,,106207042
6,102,207,42,4,1,4,1,4,"7",2,,106207042
6,102,207,42,1,1,4,1,4,"1,7",2,,106207042
6,102,207,42,3,1,4,1,4,"7",2,,106207042
6,102,207,42,2,1,4,1,4,"1,7",2,,106207042
6,102,207,46,5,1,4,1,4,"7",2,,106207046
6,102,207,46,1,1,4,1,4,"1,7",2,,106207046
6,102,207,46,2,1,4,1,4,"1,7",2,,106207046
6,102,207,46,4,1,4,1,4,"7",2,,106207046
6,102,207,46,3,1,4,1,4,"7",2,,106207046
6,102,207,53,1,1,4,1,4,"1,7",2,,106207053
6,102,207,53,2,1,4,1,4,"1,7",2,,106207053
6,102,207,54,1,1,4,1,4,"1,7",2,,106207054
6,102,208,7,1,1,3,1,4,"1,7",2,,106208007
6,102,208,18,4,1,4,2,4,"7",2,,106208018
6,102,208,18,,,,,,,,,106208018
6,102,208,18,2,1,4,2,4,"1,7",2,,106208018
6,102,208,18,1,1,4,2,4,"1,7",2,,106208018
6,102,208,19,1,1,4,1,3,"1,7",2,,106208019
6,102,208,21,1,1,4,1,3,"1,7",2,,106208021
6,102,208,30,4,1,4,1,4,"7",2,,106208030
6,102,208,30,2,1,4,1,4,"1,7",2,,106208030
6,102,208,30,1,1,4,1,4,"1,7",2,,106208030
6,102,208,30,3,1,4,1,4,"7",2,,106208030
6,102,208,31,1,1,4,1,4,"1,7",2,,106208031
6,102,208,37,3,1,4,2,4,"7",2,,106208037
6,102,208,37,4,1,4,2,4,"7",2,,106208037
6,102,208,37,2,1,4,2,4,"1,7",2,,106208037
6,102,208,37,1,1,4,2,4,"1,7",2,,106208037
6,102,208,40,1,1,4,1,3,"1,7",2,,106208040
6,102,208,41,1,1,4,1,4,"1,7",2,,106208041
6,102,208,41,2,1,4,1,4,"1,7",2,,106208041
6,102,208,47,2,1,4,1,4,"1,7",2,,106208047
6,102,208,47,1,1,4,1,4,"1,7",2,,106208047
6,102,208,48,5,1,4,2,4,"7",2,,106208048
6,102,208,48,4,1,4,2,4,"7",2,,106208048
6,102,208,48,1,1,4,2,4,"1,7",2,,106208048
6,102,208,48,2,1,4,2,4,"1,7",2,,106208048
6,102,208,48,3,1,4,2,4,"7",2,,106208048
6,102,208,54,1,1,4,1,4,"1,7",2,,106208054
6,102,208,59,3,1,4,2,4,"7",2,,106208059
6,102,208,59,1,1,4,2,4,"1",2,,106208059
6,102,208,59,2,1,4,2,4,"7",2,,106208059
6,102,208,73,1,1,4,2,1,,2,,106208073
6,102,208,73,2,1,4,2,4,"1,7",2,,106208073
6,102,208,80,1,1,4,2,4,"1,7",2,,106208080
6,102,208,80,2,1,4,2,4,"7",2,,106208080
6,102,209,14,1,1,2,1,1,"1,7",2,,106209014
6,102,209,14,2,1,2,1,1,"1,7",2,,106209014
6,102,209,18,1,1,2,1,2,"7",2,,106209018
6,102,209,23,2,1,1,1,1,"7",2,,106209023
6,102,209,25,1,1,1,1,3,"6,7",2,,106209025
6,102,209,28,2,1,5,1,5,"1,7",2,,106209028
6,102,209,34,1,1,3,1,5,"1",2,,106209034
6,102,209,37,1,1,5,1,3,"1,7",2,,106209037
6,102,209,42,1,1,3,1,3,"7",2,,106209042
6,102,209,44,1,1,5,1,3,"1,7",2,,106209044
6,102,209,44,2,1,5,1,3,"7",2,,106209044
6,102,209,54,1,1,3,1,3,"7",2,,106209054
6,102,209,67,1,2,,1,3,"1",2,,106209067
6,102,209,68,1,1,3,1,3,"7",2,,106209068
6,102,210,3,1,1,4,1,4,"1",2,,106210003
6,102,210,7,2,2,4,1,4,"1",2,,106210007
6,102,210,7,1,2,4,1,4,"1",2,,106210007
6,102,210,11,1,1,4,1,4,"1",2,,106210011
6,102,210,12,1,1,4,1,4,"1,11",2,,106210012
6,102,210,12,4,1,4,1,4,"11",2,,106210012
6,102,210,12,3,1,4,1,4,"11",2,,106210012
6,102,210,12,2,1,4,1,4,"11",2,,106210012
6,102,210,15,3,1,4,1,4,"7",2,,106210015
6,102,210,15,2,1,4,1,4,"7",2,,106210015
6,102,210,15,5,1,4,1,4,"7",2,,106210015
6,102,210,15,1,1,4,1,4,"1,7",2,,106210015
6,102,210,15,4,1,4,1,4,"7",2,,106210015
6,102,210,16,1,1,4,1,4,"1,7",2,,106210016
6,102,210,16,2,1,4,1,4,"1,7",2,,106210016
6,102,210,16,3,1,4,1,4,"7",2,,106210016
6,102,210,16,4,1,4,1,4,"7",2,,106210016
6,102,210,16,5,1,4,1,4,"7",2,,106210016
6,102,210,16,6,1,4,1,4,"7",2,,106210016
6,102,210,17,1,1,4,1,4,"1,7",2,,106210017
6,102,210,17,2,1,4,1,4,"1,7",2,,106210017
6,102,210,30,1,1,4,1,4,"1",2,,106210030
6,102,210,30,2,1,4,1,4,"1",2,,106210030
6,102,210,30,5,2,,2,,,2,,106210030
6,102,210,30,4,2,,2,,,2,,106210030
6,102,210,36,2,1,4,1,4,"1",2,,106210036
6,102,210,36,1,1,4,1,4,"1",2,,106210036
6,102,210,36,3,2,,2,,,2,,106210036
6,102,210,46,1,1,4,1,4,"1,7",2,,106210046
6,102,210,86,1,1,4,1,4,"1",2,,106210086
6,102,210,96,1,1,4,1,4,"1",2,,106210096
