"id1","id2","id3","id4","s4avi_a202","hhno"
8,9,295,22,2,108295022
8,9,295,23,2,108295023
8,9,295,24,2,108295024
8,9,295,25,2,108295025
8,9,297,4,2,108297004
8,9,297,6,2,108297006
8,9,297,10,2,108297010
8,9,297,13,2,108297013
8,9,297,15,2,108297015
8,9,297,22,2,108297022
8,9,297,23,2,108297023
8,9,297,28,2,108297028
8,9,297,29,2,108297029
8,9,297,36,2,108297036
8,9,297,40,2,108297040
8,9,297,42,2,108297042
8,9,297,46,2,108297046
8,9,297,52,2,108297052
8,9,297,59,2,108297059
8,10,301,2,2,108301002
8,10,301,5,2,108301005
8,10,301,8,2,108301008
8,10,301,11,2,108301011
8,10,301,15,2,108301015
8,10,303,2,2,108303002
8,10,303,12,2,108303012
8,10,303,16,2,108303016
8,10,303,21,2,108303021
8,10,303,22,2,108303022
8,10,303,23,2,108303023
8,10,303,42,2,108303042
8,10,304,3,2,108304003
8,10,304,13,2,108304013
8,10,304,27,2,108304027
8,10,304,32,2,108304032
8,10,304,39,2,108304039
8,10,304,41,2,108304041
8,10,304,42,2,108304042
8,10,305,39,2,108305039
8,135,310,4,2,108310004
8,135,310,5,2,108310005
8,135,310,7,2,108310007
8,135,310,14,2,108310014
8,135,310,19,2,108310019
8,135,310,24,2,108310024
8,135,310,25,1,108310025
8,135,310,32,2,108310032
8,135,310,34,2,108310034
8,135,310,35,2,108310035
8,135,310,47,2,108310047
8,135,310,54,2,108310054
8,135,310,64,2,108310064
8,135,310,71,2,108310071
8,135,311,7,2,108311007
8,135,311,10,2,108311010
8,135,311,16,2,108311016
8,135,311,19,2,108311019
8,135,311,21,2,108311021
8,135,311,24,2,108311024
8,135,311,28,2,108311028
8,135,311,29,2,108311029
8,135,311,31,2,108311031
8,135,311,33,2,108311033
8,135,311,35,2,108311035
8,135,311,36,2,108311036
8,137,285,5,2,108285005
8,137,285,6,2,108285006
8,137,285,7,2,108285007
8,137,285,9,2,108285009
8,137,285,11,2,108285011
8,137,285,14,2,108285014
8,137,285,15,2,108285015
8,137,285,16,2,108285016
8,137,285,17,2,108285017
8,137,285,18,2,108285018
8,137,285,19,2,108285019
8,137,285,21,2,108285021
8,137,285,22,2,108285022
8,137,285,24,2,108285024
8,137,286,1,2,108286001
8,137,286,3,2,108286003
8,137,286,4,2,108286004
8,137,286,5,2,108286005
8,137,286,8,2,108286008
8,137,286,11,2,108286011
8,137,286,12,2,108286012
8,137,286,13,2,108286013
8,137,286,14,2,108286014
8,137,286,15,2,108286015
8,137,286,16,2,108286016
8,137,286,18,2,108286018
8,137,286,19,2,108286019
8,137,286,21,2,108286021
8,137,286,22,2,108286022
8,137,287,1,2,108287001
8,137,287,2,2,108287002
8,137,287,3,2,108287003
8,137,287,5,2,108287005
8,137,287,6,2,108287006
8,137,287,9,2,108287009
8,137,287,15,2,108287015
8,137,287,16,2,108287016
8,137,287,18,2,108287018
8,137,287,24,2,108287024
8,137,287,26,2,108287026
8,137,287,28,2,108287028
8,137,287,31,2,108287031
8,137,287,32,2,108287032
8,137,287,99,2,108287099
8,138,278,1,2,108278001
8,138,278,2,2,108278002
8,138,278,4,2,108278004
8,138,278,5,2,108278005
8,138,278,8,2,108278008
8,138,278,9,2,108278009
8,138,278,10,2,108278010
8,138,278,11,2,108278011
8,138,278,14,2,108278014
8,138,278,15,2,108278015
8,138,278,17,2,108278017
8,138,278,20,2,108278020
8,138,278,21,2,108278021
8,138,278,23,2,108278023
8,138,278,16,2,108278016
8,140,291,6,2,108291006
8,140,291,7,2,108291007
8,140,291,8,2,108291008
8,140,291,9,2,108291009
8,140,291,12,2,108291012
8,140,291,17,2,108291017
8,140,291,18,2,108291018
8,140,291,25,2,108291025
8,140,291,28,2,108291028
8,140,291,32,2,108291032
8,140,291,36,2,108291036
8,140,291,38,2,108291038
8,140,291,39,2,108291039
8,140,291,40,2,108291040
8,140,291,42,2,108291042
8,140,292,1,2,108292001
8,140,292,2,2,108292002
8,140,292,3,2,108292003
8,140,292,9,2,108292009
8,140,292,10,2,108292010
8,140,292,11,2,108292011
8,140,292,12,2,108292012
8,140,292,14,2,108292014
8,140,292,16,2,108292016
8,140,292,17,2,108292017
8,140,292,20,2,108292020
8,140,292,21,2,108292021
8,140,292,25,2,108292025
8,140,292,29,2,108292029
8,140,292,32,2,108292032
8,140,293,1,2,108293001
8,140,293,2,2,108293002
8,140,293,4,2,108293004
8,140,293,6,2,108293006
8,140,293,7,2,108293007
8,140,293,8,2,108293008
8,140,293,9,2,108293009
8,140,293,11,2,108293011
8,140,293,12,2,108293012
8,140,293,13,2,108293013
8,140,293,14,2,108293014
8,140,293,15,2,108293015
8,140,293,17,2,108293017
8,140,293,18,2,108293018
8,141,294,1,2,108294001
8,141,294,2,2,108294002
8,141,294,4,2,108294004
8,141,294,5,2,108294005
8,141,294,6,2,108294006
8,141,294,7,2,108294007
8,141,294,8,2,108294008
8,141,294,9,2,108294009
8,141,294,10,2,108294010
8,141,294,11,2,108294011
8,141,294,12,2,108294012
8,141,294,13,2,108294013
8,141,294,14,2,108294014
8,141,294,15,2,108294015
8,142,275,1,2,108275001
8,142,275,5,2,108275005
8,142,275,17,2,108275017
8,142,275,19,2,108275019
8,142,275,22,2,108275022
8,142,275,28,2,108275028
8,142,275,29,2,108275029
8,142,275,32,2,108275032
8,142,275,33,2,108275033
8,142,275,36,2,108275036
8,142,275,37,2,108275037
8,142,275,38,2,108275038
8,142,275,39,2,108275039
8,142,276,1,2,108276001
8,142,276,2,2,108276002
8,142,276,4,2,108276004
8,142,276,6,2,108276006
8,142,276,7,2,108276007
8,142,276,10,2,108276010
8,142,276,11,2,108276011
8,142,276,13,2,108276013
8,142,276,14,2,108276014
8,142,276,15,2,108276015
8,142,276,17,2,108276017
8,142,276,18,2,108276018
8,142,276,19,2,108276019
8,142,276,23,2,108276023
8,142,276,26,2,108276026
8,142,277,2,2,108277002
8,142,277,4,2,108277004
8,142,277,10,2,108277010
8,142,277,11,2,108277011
8,142,277,14,2,108277014
8,142,277,20,2,108277020
8,142,277,21,2,108277021
8,142,277,24,2,108277024
8,142,277,25,2,108277025
8,142,277,26,2,108277026
8,142,277,28,2,108277028
8,142,277,30,2,108277030
8,142,277,32,2,108277032
8,142,277,34,2,108277034
8,142,277,36,2,108277036
8,142,279,17,2,108279017
8,142,279,19,2,108279019
8,142,279,61,2,108279061
8,142,279,95,2,108279095
8,142,279,96,2,108279096
8,142,279,102,2,108279102
8,142,279,111,2,108279111
8,142,279,122,2,108279122
8,142,279,125,2,108279125
8,143,281,15,2,108281015
8,143,281,34,2,108281034
8,143,281,41,2,108281041
8,143,281,45,2,108281045
8,143,281,51,2,108281051
8,143,281,72,2,108281072
8,143,281,73,2,108281073
8,143,281,77,2,108281077
8,143,281,78,2,108281078
8,143,281,79,2,108281079
8,143,281,83,2,108281083
8,143,281,91,2,108281091
8,143,281,95,2,108281095
8,143,281,100,2,108281100
8,143,281,101,2,108281101
8,144,280,1,2,108280001
8,144,280,2,2,108280002
8,144,280,3,2,108280003
8,144,280,4,2,108280004
8,144,280,8,2,108280008
8,144,280,9,2,108280009
8,144,280,10,2,108280010
8,144,280,11,2,108280011
8,144,280,13,2,108280013
8,144,280,15,2,108280015
8,144,280,17,2,108280017
8,144,280,99,2,108280099
8,147,273,3,2,108273003
8,147,273,4,2,108273004
8,147,273,9,2,108273009
8,147,273,14,2,108273014
8,147,273,15,2,108273015
8,147,273,28,2,108273028
8,147,273,30,2,108273030
8,147,273,36,2,108273036
8,147,273,38,2,108273038
8,147,273,42,2,108273042
8,147,273,50,2,108273050
8,147,273,56,2,108273056
8,147,273,60,2,108273060
8,147,273,63,2,108273063
8,147,273,66,2,108273066
8,148,298,3,2,108298003
8,148,298,4,2,108298004
8,148,298,9,2,108298009
8,148,298,10,2,108298010
8,148,298,16,2,108298016
8,148,298,19,2,108298019
8,148,298,20,2,108298020
8,148,298,21,2,108298021
8,148,298,22,2,108298022
8,148,298,24,2,108298024
8,148,298,25,2,108298025
8,148,298,26,2,108298026
8,148,298,29,2,108298029
8,148,298,30,2,108298030
8,148,300,25,2,108300025
8,148,300,37,2,108300037
8,149,306,2,2,108306002
8,149,306,3,2,108306003
8,149,306,5,2,108306005
8,149,306,8,1,108306008
8,149,306,10,2,108306010
8,149,306,21,2,108306021
8,149,306,23,1,108306023
8,149,306,24,1,108306024
8,149,306,25,2,108306025
8,149,306,27,1,108306027
8,149,306,28,2,108306028
8,149,306,29,2,108306029
8,149,306,30,1,108306030
8,149,306,31,2,108306031
8,149,306,32,1,108306032
8,150,274,6,2,108274006
8,150,274,10,2,108274010
8,150,274,14,2,108274014
8,150,274,16,2,108274016
8,150,274,22,2,108274022
8,150,274,25,2,108274025
8,150,274,26,2,108274026
8,150,274,27,2,108274027
8,150,274,33,2,108274033
8,150,274,34,2,108274034
8,150,274,41,2,108274041
8,150,274,44,2,108274044
8,150,274,45,2,108274045
8,150,274,56,2,108274056
8,151,307,3,2,108307003
8,151,307,8,2,108307008
8,151,307,9,2,108307009
8,151,307,16,2,108307016
8,151,307,18,2,108307018
8,151,307,21,2,108307021
8,151,307,23,2,108307023
8,151,307,27,2,108307027
8,151,307,28,2,108307028
8,151,307,33,2,108307033
8,151,307,34,2,108307034
8,151,307,38,2,108307038
8,151,307,40,2,108307040
8,151,308,1,2,108308001
8,151,308,3,2,108308003
8,151,308,5,2,108308005
8,151,308,6,2,108308006
8,151,308,10,1,108308010
8,151,308,14,2,108308014
8,151,308,20,2,108308020
8,151,308,26,2,108308026
8,151,308,30,2,108308030
8,151,308,32,2,108308032
8,151,308,35,2,108308035
8,151,308,41,2,108308041
8,151,308,43,2,108308043
8,151,308,48,2,108308048
8,151,309,5,2,108309005
8,151,309,14,2,108309014
8,151,309,16,2,108309016
8,151,309,20,2,108309020
8,151,309,22,2,108309022
8,151,309,25,2,108309025
8,151,309,26,2,108309026
8,151,309,28,2,108309028
8,151,309,31,2,108309031
8,151,309,32,2,108309032
8,151,309,33,2,108309033
8,151,309,36,2,108309036
8,151,309,39,1,108309039
8,151,309,40,2,108309040
8,151,309,41,2,108309041
8,152,288,1,2,108288001
8,152,288,2,2,108288002
8,152,288,3,2,108288003
8,152,288,4,2,108288004
8,152,288,5,2,108288005
8,152,288,6,2,108288006
8,152,288,7,2,108288007
8,152,288,8,2,108288008
8,152,288,9,2,108288009
8,152,288,10,2,108288010
8,152,288,11,2,108288011
8,152,288,13,2,108288013
8,152,288,14,2,108288014
8,152,288,15,2,108288015
8,152,288,16,2,108288016
8,152,289,1,2,108289001
8,152,289,5,2,108289005
8,152,289,8,2,108289008
8,152,289,11,2,108289011
8,152,289,12,2,108289012
8,152,289,13,2,108289013
8,152,289,14,2,108289014
8,152,289,18,2,108289018
8,152,289,20,2,108289020
8,152,289,26,2,108289026
8,152,289,31,2,108289031
8,152,289,37,2,108289037
8,152,289,38,2,108289038
8,152,289,41,2,108289041
8,152,289,47,2,108289047
8,152,290,2,2,108290002
8,152,290,3,2,108290003
8,152,290,5,2,108290005
8,152,290,6,2,108290006
8,152,290,7,2,108290007
8,152,290,8,2,108290008
8,152,290,10,2,108290010
8,152,290,15,2,108290015
8,152,290,16,2,108290016
8,152,290,17,2,108290017
8,152,290,18,2,108290018
8,152,290,21,2,108290021
8,152,290,23,2,108290023
8,152,290,27,2,108290027
8,152,290,29,2,108290029
8,153,282,1,2,108282001
8,153,282,2,2,108282002
8,153,282,3,2,108282003
8,153,282,5,2,108282005
8,153,282,7,2,108282007
8,153,282,8,2,108282008
8,153,282,10,2,108282010
8,153,282,12,2,108282012
8,153,282,14,2,108282014
8,153,282,15,2,108282015
8,153,282,17,2,108282017
8,153,282,18,2,108282018
8,153,282,19,2,108282019
8,153,282,22,2,108282022
8,153,282,24,2,108282024
8,153,283,1,2,108283001
8,153,283,3,2,108283003
8,153,283,5,2,108283005
8,153,283,6,2,108283006
8,153,283,7,2,108283007
8,153,283,8,2,108283008
8,153,283,9,2,108283009
8,153,283,10,2,108283010
8,153,283,14,2,108283014
8,153,283,18,2,108283018
8,153,283,19,2,108283019
8,153,283,22,2,108283022
8,153,283,23,2,108283023
8,153,283,25,2,108283025
8,153,283,26,2,108283026
8,153,284,4,2,108284004
8,153,284,10,2,108284010
8,153,284,12,2,108284012
8,153,284,13,2,108284013
8,153,284,14,2,108284014
8,153,284,19,2,108284019
8,153,284,21,2,108284021
8,153,284,23,2,108284023
8,153,284,24,2,108284024
8,153,284,26,2,108284026
8,153,284,27,2,108284027
8,153,284,28,2,108284028
8,153,284,31,2,108284031
9,154,325,8,2,109325008
9,154,325,10,1,109325010
9,154,325,14,2,109325014
9,154,325,17,2,109325017
9,154,325,21,2,109325021
9,154,325,26,1,109325026
9,154,325,27,2,109325027
9,154,325,28,2,109325028
9,154,325,29,1,109325029
9,154,325,31,2,109325031
9,154,325,32,1,109325032
9,154,325,34,2,109325034
9,154,325,38,1,109325038
9,154,325,44,2,109325044
9,154,325,47,2,109325047
9,154,326,2,1,109326002
9,154,326,4,1,109326004
9,154,326,5,1,109326005
9,154,326,8,1,109326008
9,154,326,14,2,109326014
9,154,326,15,2,109326015
9,154,326,17,1,109326017
9,154,326,18,2,109326018
9,154,326,19,2,109326019
9,154,326,21,2,109326021
9,154,326,22,1,109326022
9,154,326,23,1,109326023
9,154,326,33,1,109326033
9,154,326,36,2,109326036
9,154,326,37,1,109326037
9,154,327,1,2,109327001
9,154,327,3,2,109327003
9,154,327,5,1,109327005
9,154,327,6,1,109327006
9,154,327,7,2,109327007
9,154,327,9,1,109327009
9,154,327,10,2,109327010
9,154,327,11,1,109327011
9,154,327,12,2,109327012
9,154,327,17,2,109327017
9,154,327,20,2,109327020
9,154,327,22,2,109327022
9,154,327,24,1,109327024
9,154,327,25,2,109327025
9,154,327,26,2,109327026
9,154,328,1,2,109328001
9,154,328,2,1,109328002
9,154,328,7,2,109328007
9,154,328,9,2,109328009
9,154,328,10,2,109328010
9,154,328,11,1,109328011
9,154,328,23,1,109328023
9,154,328,25,2,109328025
9,154,328,26,2,109328026
9,154,328,37,2,109328037
9,154,328,44,1,109328044
9,154,328,45,1,109328045
9,154,328,46,1,109328046
9,156,317,89,2,109317089
9,156,317,136,2,109317136
9,156,319,1,2,109319001
9,156,319,2,2,109319002
9,156,319,7,2,109319007
9,156,319,8,2,109319008
9,156,319,9,2,109319009
9,156,319,10,2,109319010
9,156,319,16,2,109319016
9,156,319,18,2,109319018
9,156,319,19,2,109319019
9,156,319,22,2,109319022
9,156,319,24,2,109319024
9,156,319,25,2,109319025
9,156,319,27,2,109319027
9,156,319,29,2,109319029
9,156,319,30,2,109319030
9,156,320,1,2,109320001
9,156,320,3,2,109320003
9,156,320,5,2,109320005
9,156,320,6,2,109320006
9,156,320,11,2,109320011
9,156,320,13,2,109320013
9,156,320,15,2,109320015
9,156,320,16,2,109320016
9,156,320,18,2,109320018
9,156,320,19,2,109320019
9,156,320,24,2,109320024
9,156,320,27,2,109320027
9,156,320,28,2,109320028
9,156,320,29,2,109320029
9,156,320,32,2,109320032
9,156,322,22,2,109322022
9,156,322,46,2,109322046
9,156,322,49,2,109322049
9,157,315,1,2,109315001
9,157,315,2,2,109315002
9,157,315,3,2,109315003
9,157,315,4,2,109315004
9,157,315,5,2,109315005
9,157,315,6,2,109315006
9,157,315,7,2,109315007
9,157,315,8,2,109315008
9,157,315,9,2,109315009
9,157,315,10,2,109315010
9,157,315,11,2,109315011
9,157,315,13,2,109315013
9,157,315,14,2,109315014
9,157,315,15,2,109315015
9,157,315,17,2,109315017
9,157,316,1,2,109316001
9,157,316,2,2,109316002
9,157,316,4,2,109316004
9,157,316,8,2,109316008
9,157,316,16,2,109316016
9,157,316,18,2,109316018
9,157,316,25,2,109316025
9,157,316,26,2,109316026
9,157,316,27,2,109316027
9,157,316,32,2,109316032
9,157,316,36,2,109316036
9,157,316,39,2,109316039
9,157,316,44,2,109316044
9,158,312,14,2,109312014
9,158,312,38,2,109312038
9,158,312,51,2,109312051
9,158,312,54,2,109312054
9,158,312,60,2,109312060
9,158,313,1,2,109313001
9,158,313,4,2,109313004
9,158,313,7,2,109313007
9,158,313,8,2,109313008
9,158,313,10,2,109313010
9,158,313,11,2,109313011
9,158,313,14,2,109313014
9,158,313,15,2,109313015
9,158,313,16,2,109313016
9,158,313,17,2,109313017
9,158,313,20,2,109313020
9,158,313,21,2,109313021
9,158,313,23,2,109313023
9,158,314,1,2,109314001
9,158,314,2,2,109314002
9,158,314,3,2,109314003
9,158,314,4,2,109314004
9,158,314,5,2,109314005
9,158,314,7,2,109314007
9,158,314,9,2,109314009
9,158,314,11,2,109314011
9,158,314,12,2,109314012
9,158,314,13,2,109314013
9,158,314,14,2,109314014
9,158,314,15,2,109314015
9,158,314,16,2,109314016
9,158,314,17,2,109314017
9,158,314,18,2,109314018
9,159,324,4,2,109324004
9,159,324,5,2,109324005
9,159,324,6,2,109324006
9,159,324,10,2,109324010
9,159,324,11,2,109324011
9,159,324,13,2,109324013
9,159,324,14,2,109324014
9,159,324,16,2,109324016
9,159,324,17,2,109324017
9,159,324,18,2,109324018
9,159,324,19,2,109324019
9,159,324,21,2,109324021
9,159,324,22,2,109324022
9,159,324,23,2,109324023
9,159,324,24,2,109324024
9,162,318,1,2,109318001
9,162,318,2,2,109318002
9,162,318,3,2,109318003
9,162,318,4,2,109318004
9,162,318,5,2,109318005
9,162,318,6,2,109318006
9,162,318,7,2,109318007
9,162,318,8,2,109318008
9,162,318,10,2,109318010
9,162,318,11,2,109318011
9,162,318,12,2,109318012
9,162,318,14,2,109318014
9,162,318,16,2,109318016
9,162,318,18,2,109318018
9,162,321,1,2,109321001
9,162,321,5,2,109321005
9,162,321,6,2,109321006
9,162,321,9,2,109321009
9,162,321,11,2,109321011
9,162,321,12,2,109321012
9,162,321,18,2,109321018
9,162,321,20,2,109321020
9,162,321,22,2,109321022
9,162,321,25,2,109321025
9,162,321,27,2,109321027
9,162,321,30,2,109321030
9,162,321,33,2,109321033
9,162,321,34,2,109321034
9,162,321,35,2,109321035
10,166,333,1,2,110333001
10,166,333,3,2,110333003
10,166,333,4,2,110333004
10,166,333,5,2,110333005
10,166,333,8,2,110333008
10,166,333,9,2,110333009
10,166,333,12,2,110333012
10,166,333,14,2,110333014
10,166,333,16,2,110333016
10,166,333,17,2,110333017
10,166,333,18,2,110333018
10,166,333,19,2,110333019
10,166,333,20,2,110333020
10,166,333,21,2,110333021
10,166,334,1,2,110334001
10,166,334,2,2,110334002
10,166,334,3,2,110334003
10,166,334,4,2,110334004
10,166,334,5,2,110334005
10,166,334,6,2,110334006
10,166,334,7,2,110334007
10,166,334,8,2,110334008
10,166,334,9,2,110334009
10,166,334,10,2,110334010
10,166,334,11,2,110334011
10,166,334,14,2,110334014
10,166,334,15,2,110334015
10,166,335,3,2,110335003
10,166,335,6,2,110335006
10,166,335,17,2,110335017
10,166,335,30,2,110335030
10,166,335,36,2,110335036
10,166,335,38,2,110335038
10,166,335,39,2,110335039
10,166,335,41,2,110335041
10,166,335,46,2,110335046
10,166,335,47,2,110335047
10,166,335,48,2,110335048
10,166,335,49,2,110335049
10,166,335,51,2,110335051
10,166,335,59,2,110335059
10,166,336,1,2,110336001
10,166,336,2,2,110336002
10,166,336,3,2,110336003
10,166,336,4,2,110336004
10,166,336,5,2,110336005
10,166,336,6,2,110336006
10,166,336,7,2,110336007
10,166,336,8,2,110336008
10,166,336,11,2,110336011
10,166,336,12,2,110336012
10,166,336,13,2,110336013
10,166,336,14,2,110336014
10,166,336,15,2,110336015
10,166,336,16,2,110336016
10,166,337,3,2,110337003
10,166,337,7,2,110337007
10,166,337,8,2,110337008
10,166,337,10,2,110337010
10,166,337,12,2,110337012
10,166,337,15,2,110337015
10,166,337,17,2,110337017
10,166,337,27,2,110337027
10,166,337,33,2,110337033
10,166,337,42,2,110337042
10,166,337,47,2,110337047
10,166,337,50,2,110337050
10,166,337,56,2,110337056
10,167,340,1,2,110340001
10,167,340,2,2,110340002
10,167,340,3,2,110340003
10,167,340,4,2,110340004
10,167,340,7,2,110340007
10,167,340,10,2,110340010
10,167,340,12,2,110340012
10,167,340,15,2,110340015
10,167,340,29,2,110340029
10,167,340,30,2,110340030
10,167,340,32,2,110340032
10,167,340,34,2,110340034
10,167,340,35,2,110340035
10,168,338,7,2,110338007
10,168,338,9,2,110338009
10,168,338,10,2,110338010
10,168,338,11,2,110338011
10,168,338,14,2,110338014
10,168,338,15,2,110338015
10,168,338,18,2,110338018
10,168,338,19,2,110338019
10,168,338,24,2,110338024
10,168,338,27,2,110338027
10,168,338,28,2,110338028
10,168,338,29,2,110338029
10,168,338,30,2,110338030
10,168,338,34,2,110338034
10,168,339,5,2,110339005
10,168,339,6,2,110339006
10,168,339,9,2,110339009
10,168,339,10,2,110339010
10,168,339,17,2,110339017
10,168,339,22,2,110339022
10,168,339,24,2,110339024
10,168,339,26,2,110339026
10,168,339,33,2,110339033
10,168,339,39,2,110339039
10,168,339,43,2,110339043
10,168,339,46,2,110339046
10,168,339,48,2,110339048
10,168,339,49,2,110339049
10,169,329,30,2,110329030
10,169,329,31,2,110329031
10,169,329,34,2,110329034
10,169,329,37,2,110329037
10,169,329,42,2,110329042
10,169,329,50,2,110329050
10,169,329,72,2,110329072
10,169,329,79,2,110329079
10,169,331,1,2,110331001
10,169,331,2,2,110331002
10,169,331,3,2,110331003
10,169,331,4,2,110331004
10,169,331,5,2,110331005
10,169,331,6,2,110331006
10,169,331,7,2,110331007
10,169,331,8,2,110331008
10,169,331,9,2,110331009
10,169,331,10,2,110331010
10,169,331,11,2,110331011
10,169,331,12,2,110331012
10,169,331,13,2,110331013
10,169,331,14,2,110331014
10,169,331,15,2,110331015
10,169,332,1,2,110332001
10,169,332,2,2,110332002
10,169,332,4,2,110332004
10,169,332,5,2,110332005
10,169,332,6,2,110332006
10,169,332,9,2,110332009
10,169,332,10,2,110332010
10,169,332,11,2,110332011
10,169,332,12,2,110332012
10,169,332,15,2,110332015
10,169,332,17,2,110332017
10,169,332,19,2,110332019
10,169,332,20,2,110332020
10,171,330,4,2,110330004
10,171,330,5,2,110330005
10,171,330,6,2,110330006
10,171,330,7,2,110330007
10,171,330,8,2,110330008
10,171,330,9,2,110330009
10,171,330,11,2,110330011
10,171,330,12,2,110330012
10,171,330,14,2,110330014
10,171,330,15,2,110330015
10,171,330,16,2,110330016
10,171,330,17,2,110330017
10,171,330,18,2,110330018
10,171,330,20,2,110330020
10,171,330,23,2,110330023
