date,name,value
2017-07-17,WES,29.505956649780273
2017-07-18,MQG,86.839996337890625
2017-07-18,BHP,22.349233627319336
2017-07-18,WES,28.965084075927734
2017-07-19,MQG,87.12999725341797
2017-07-19,BHP,22.108823776245117
2017-07-19,WES,28.844100952148438
2017-07-20,MQG,86.0999984741211
2017-07-20,BHP,22.23348045349121
2017-07-20,WES,28.794282913208008
2017-07-21,MQG,85.5
2017-07-21,BHP,21.80608558654785
2017-07-21,WES,28.630598068237305
2017-07-24,MQG,84.66999816894531
2017-07-24,BHP,21.725948333740234
2017-07-24,WES,28.644832611083984
2017-07-25,MQG,85.660003662109375
2017-07-25,BHP,21.8684139251709
2017-07-25,WES,28.67329978942871
2017-07-26,MQG,86.33000183105469
2017-07-26,BHP,22.589643478393555
2017-07-26,WES,28.979318618774414
2017-07-27,MQG,87.37000274658203
2017-07-27,BHP,22.838958740234375
2017-07-27,WES,29.036251068115234
2017-07-28,MQG,85.05000305175781
2017-07-28,BHP,22.554027557373047
2017-07-28,WES,28.844100952148438
2017-07-31,MQG,85.83000183105469
2017-07-31,BHP,23.017038345336914
2017-07-31,WES,28.986434936523438
2017-08-01,MQG,86.81999969482422
2017-08-01,BHP,23.293066024780273
2017-08-01,WES,29.107418060302734
2017-08-02,MQG,86.06999969482422
2017-08-02,BHP,22.927997589111328
2017-08-02,WES,28.808517456054688
2017-08-03,MQG,86.1500015258789
2017-08-03,BHP,22.830053329467773
2017-08-03,WES,28.808517456054688
2017-08-04,MQG,86.33000183105469
2017-08-04,BHP,22.90128517150879
2017-08-04,WES,28.97220230102539
2017-08-07,MQG,86.9800033569336
2017-08-07,BHP,23.293066024780273
2017-08-07,WES,29.178586959838867
2017-08-08,MQG,86.589996337890625
2017-08-08,BHP,23.239641189575195
2017-08-08,WES,29.178586959838867
2017-08-09,MQG,86.86000061035156
2017-08-09,BHP,23.33758544921875
2017-08-09,WES,29.06471824645996
2017-08-10,MQG,86.839996337890625
2017-08-10,BHP,23.212928771972656
2017-08-10,WES,28.950851440429688
2017-08-11,MQG,86.36000061035156
2017-08-11,BHP,22.749916076660156
2017-08-11,WES,29.071836471557617
2017-08-14,MQG,87.3499984741211
2017-08-14,BHP,22.838958740234375
2017-08-14,WES,29.263986587524414
2017-08-15,MQG,87.76000213623047
2017-08-15,BHP,22.803340911865234
2017-08-15,WES,29.584239959716797
2017-08-16,MQG,88.62999725341797
2017-08-16,BHP,22.856765747070313
2017-08-16,WES,29.71234130859375
2017-08-17,MQG,88.69000244140625
2017-08-17,BHP,23.079368591308594
2017-08-17,WES,29.79774284362793
2017-08-18,MQG,87.38999938964844
2017-08-18,BHP,22.607452392578125
2017-08-18,WES,30.068178176879883
2017-08-21,MQG,87.4800033569336
2017-08-21,BHP,22.88347816467285
2017-08-21,WES,30.317262649536133
2017-08-22,MQG,87.95999908447266
2017-08-22,BHP,23.13279151916504
2017-08-22,WES,29.427671432495117
2017-08-23,MQG,88.029998779296875
2017-08-23,BHP,23.186216354370117
2017-08-23,WES,29.548656463623047
2017-08-24,MQG,87.62999725341797
2017-08-24,BHP,23.684844970703125
2017-08-24,WES,29.99700927734375
2017-08-25,MQG,87.9800033569336
2017-08-25,BHP,23.756078720092773
2017-08-25,WES,29.85467529296875
2017-08-28,MQG,87.98999786376953
2017-08-28,BHP,23.943063735961914
2017-08-28,WES,29.527305603027344
2017-08-29,MQG,86.12999725341797
2017-08-29,BHP,23.925254821777344
2017-08-29,WES,29.527305603027344
2017-08-30,MQG,86.160003662109375
2017-08-30,BHP,23.996488571166992
2017-08-30,WES,29.92584228515625
2017-08-31,MQG,86.80000305175781
2017-08-31,BHP,24.379362106323242
2017-08-31,WES,30.331497192382813
2017-09-01,MQG,86.80999755859375
2017-09-01,BHP,24.414979934692383
2017-09-01,WES,30.20339584350586
2017-09-04,MQG,86.4000015258789
2017-09-04,BHP,24.46840476989746
2017-09-04,WES,30.103761672973633
2017-09-05,MQG,85.94999694824219
2017-09-05,BHP,24.593061447143555
2017-09-05,WES,30.210512161254883
2017-09-06,MQG,84
2017-09-06,BHP,24.69100570678711
2017-09-06,WES,30.068178176879883
2017-09-07,MQG,83.18000030517578
2017-09-07,BHP,24.334842681884766
2017-09-07,WES,29.883142471313477
2017-09-08,MQG,82.69999694824219
2017-09-08,BHP,24.299226760864258
2017-09-08,WES,29.98989486694336
2017-09-11,MQG,85.1500015258789
2017-09-11,BHP,23.862926483154297
2017-09-11,WES,30.20339584350586
2017-09-12,MQG,87.0999984741211
2017-09-12,BHP,24.147857666015625
2017-09-12,WES,30.23897933959961
2017-09-13,MQG,87.43000030517578
2017-09-13,BHP,24.379362106323242
2017-09-13,WES,29.947193145751953
2017-09-14,MQG,88.44000244140625
2017-09-14,BHP,23.943063735961914
2017-09-14,WES,29.669641494750977
2017-09-15,MQG,87.51000213623047
2017-09-15,BHP,23.38210678100586
2017-09-15,WES,29.48460578918457
2017-09-18,MQG,88.18000030517578
2017-09-18,BHP,23.39991569519043
2017-09-18,WES,29.349388122558594
2017-09-19,MQG,88.51000213623047
2017-09-19,BHP,23.417722702026367
2017-09-19,WES,29.278221130371094
2017-09-20,MQG,88.43000030517578
2017-09-20,BHP,23.319778442382813
2017-09-20,WES,29.363622665405273
2017-09-21,MQG,87.93000030517578
2017-09-21,BHP,23.14169692993164
2017-09-21,WES,29.12877082824707
2017-09-22,MQG,88.63999938964844
2017-09-22,BHP,23.1060791015625
2017-09-22,WES,29.32803726196289
2017-09-25,MQG,89.13999938964844
2017-09-25,BHP,23.13279151916504
2017-09-25,WES,29.228403091430664
2017-09-26,MQG,89.12999725341797
2017-09-26,BHP,22.96361541748047
2017-09-26,WES,29.32803726196289
2017-09-27,MQG,88.91999816894531
2017-09-27,BHP,22.999231338500977
2017-09-27,WES,29.207054138183594
2017-09-28,MQG,90.94999694824219
2017-09-28,BHP,22.776628494262695
2017-09-28,WES,28.950851440429688
2017-09-29,MQG,90.91999816894531
2017-09-29,BHP,22.9547119140625
2017-09-29,WES,29.41343879699707
2017-10-01,MQG,91.55999755859375
2017-10-01,BHP,23.257448196411133
2017-10-01,WES,29.39208984375
2017-10-02,MQG,92.45999908447266
2017-10-02,BHP,23.284162521362305
2017-10-02,WES,29.32803726196289
2017-10-03,MQG,91.94000244140625
2017-10-03,BHP,23.15060043334961
2017-10-03,WES,29.107418060302734
2017-10-04,MQG,91.779998779296875
2017-10-04,BHP,23.230737686157227
2017-10-04,WES,29.19993782043457
2017-10-05,MQG,93.0199966430664
2017-10-05,BHP,23.693748474121094
2017-10-05,WES,29.157236099243164
2017-10-08,MQG,92.58000183105469
2017-10-08,BHP,23.649229049682617
2017-10-08,WES,29.25687026977539
2017-10-09,MQG,92.45999908447266
2017-10-09,BHP,23.59580421447754
2017-10-09,WES,29.313804626464844
2017-10-10,MQG,92.94999694824219
2017-10-10,BHP,23.711557388305664
2017-10-10,WES,29.498838424682617
2017-10-11,MQG,93.1500015258789
2017-10-11,BHP,23.33758544921875
2017-10-11,WES,29.890260696411133
2017-10-12,MQG,92.79000091552734
2017-10-12,BHP,23.471147537231445
2017-10-12,WES,30.110877990722656
2017-10-15,MQG,92.61000061035156
2017-10-15,BHP,23.996488571166992
2017-10-15,WES,30.196279525756836
2017-10-16,MQG,92.9000015258789
2017-10-16,BHP,24.317035675048828
2017-10-16,WES,30.317262649536133
2017-10-17,MQG,92.93000030517578
2017-10-17,BHP,24.1923770904541
2017-10-17,WES,30.424013137817383
2017-10-18,MQG,93.720001220703125
2017-10-18,BHP,23.649229049682617
2017-10-18,WES,30.53788185119629
2017-10-19,MQG,93.86000061035156
2017-10-19,BHP,23.756078720092773
2017-10-19,WES,30.673099517822266
2017-10-22,MQG,93.80000305175781
2017-10-22,BHP,23.58690071105957
2017-10-22,WES,30.445363998413086
2017-10-23,MQG,93.5
2017-10-23,BHP,23.64032554626465
2017-10-23,WES,30.409780502319336
2017-10-24,MQG,93.8499984741211
2017-10-24,BHP,23.880735397338867
2017-10-24,WES,29.527305603027344
2017-10-25,MQG,94.220001220703125
2017-10-25,BHP,23.720460891723633
2017-10-25,WES,29.733692169189453
2017-10-26,MQG,97.910003662109375
2017-10-26,BHP,23.675941467285156
2017-10-26,WES,29.598474502563477
2017-10-29,MQG,98.839996337890625
2017-10-29,BHP,23.711557388305664
2017-10-29,WES,29.690990447998047
2017-10-30,MQG,98.3499984741211
2017-10-30,BHP,23.631420135498047
2017-10-30,WES,29.7479248046875
2017-10-31,MQG,98.3499984741211
2017-10-31,BHP,23.996488571166992
2017-10-31,WES,30.06106185913086
2017-11-01,MQG,99.38999938964844
2017-11-01,BHP,24.352651596069336
2017-11-01,WES,30.13222885131836
2017-11-02,MQG,99.16999816894531
2017-11-02,BHP,24.6553897857666
2017-11-02,WES,30.20339584350586
2017-11-05,MQG,99.4000015258789
2017-11-05,BHP,24.63758087158203
2017-11-05,WES,30.182044982910156
2017-11-06,MQG,97.93000030517578
2017-11-06,BHP,25.59922218322754
2017-11-06,WES,30.331497192382813
2017-11-07,MQG,97.23999786376953
2017-11-07,BHP,25.36771583557129
2017-11-07,WES,30.38131332397461
2017-11-08,MQG,97.75
2017-11-08,BHP,25.492372512817383
2017-11-08,WES,30.68021583557129
2017-11-09,MQG,97.94000244140625
2017-11-09,BHP,24.993743896484375
2017-11-09,WES,30.758499145507813
2017-11-12,MQG,98.31999969482422
2017-11-12,BHP,25.18073081970215
2017-11-12,WES,30.80120086669922
2017-11-13,MQG,97.79000091552734
2017-11-13,BHP,24.88689422607422
2017-11-13,WES,30.744266510009766
2017-11-14,MQG,98.4000015258789
2017-11-14,BHP,24.352651596069336
2017-11-14,WES,30.601932525634766
2017-11-15,MQG,97.98999786376953
2017-11-15,BHP,24.281417846679688
2017-11-15,WES,30.281679153442383
2017-11-16,MQG,98.94999694824219
2017-11-16,BHP,24.147857666015625
2017-11-16,WES,30.103761672973633
2017-11-19,MQG,98.41999816894531
2017-11-19,BHP,24.147857666015625
2017-11-19,WES,30.18916130065918
2017-11-20,MQG,99.45999908447266
2017-11-20,BHP,24.24580192565918
2017-11-20,WES,30.146461486816406
2017-11-21,MQG,99.5
2017-11-21,BHP,24.575252532958984
2017-11-21,WES,30.45248031616211
2017-11-22,MQG,99.66999816894531
2017-11-22,BHP,24.89579963684082
2017-11-22,WES,30.52364730834961
2017-11-23,MQG,99.339996337890625
2017-11-23,BHP,24.90470314025879
2017-11-23,WES,30.751384735107422
2017-11-26,MQG,100.19999694824219
2017-11-26,BHP,24.88689422607422
2017-11-26,WES,30.69445037841797
2017-11-27,MQG,99.5
2017-11-27,BHP,24.379362106323242
2017-11-27,WES,30.99335289001465
2017-11-28,MQG,99.7699966430664
2017-11-28,BHP,24.610868453979492
2017-11-28,WES,31.078752517700195
2017-11-29,MQG,98.2300033569336
2017-11-29,BHP,24.308130264282227
2017-11-29,WES,31.256671905517578
2017-11-30,MQG,98.19999694824219
2017-11-30,BHP,24.557445526123047
2017-11-30,WES,31.235321044921875
2017-12-03,MQG,97.44999694824219
2017-12-03,BHP,24.940319061279297
2017-12-03,WES,31.256671905517578
2017-12-04,MQG,96.19000244140625
2017-12-04,BHP,24.70881462097168
2017-12-04,WES,31.142803192138672
2017-12-05,MQG,95.98999786376953
2017-12-05,BHP,24.21908950805664
2017-12-05,WES,31.20685386657715
2017-12-06,MQG,96.79000091552734
2017-12-06,BHP,24.165664672851563
2017-12-06,WES,31.399005889892578
2017-12-07,MQG,98.6500015258789
2017-12-07,BHP,24.1923770904541
2017-12-07,WES,31.29937171936035
2017-12-10,MQG,97.9000015258789
2017-12-10,BHP,24.21908950805664
2017-12-10,WES,31.27802276611328
2017-12-11,MQG,98.339996337890625
2017-12-11,BHP,24.619773864746094
2017-12-11,WES,31.164154052734375
2017-12-12,MQG,98
2017-12-12,BHP,24.6553897857666
2017-12-12,WES,31.44170570373535
2017-12-13,MQG,97.4000015258789
2017-12-13,BHP,24.66429328918457
2017-12-13,WES,31.63385772705078
2017-12-14,MQG,96.87999725341797
2017-12-14,BHP,24.673198699951172
2017-12-14,WES,31.733491897583008
2017-12-17,MQG,98.69999694824219
2017-12-17,BHP,25.15401840209961
2017-12-17,WES,31.86159324645996
2017-12-18,MQG,99.62000274658203
2017-12-18,BHP,25.34990692138672
2017-12-18,WES,31.87582778930664
2017-12-19,MQG,100.08999633789063
2017-12-19,BHP,25.32319450378418
2017-12-19,WES,31.98257827758789
2017-12-20,MQG,100.16000366210938
2017-12-20,BHP,25.679357528686523
2017-12-20,WES,31.776193618774414
2017-12-21,MQG,99.93000030517578
2017-12-21,BHP,25.910863876342773
2017-12-21,WES,31.470172882080078
2017-12-26,MQG,99.61000061035156
2017-12-26,BHP,26.133466720581055
2017-12-26,WES,31.519990921020508
2017-12-27,MQG,99.44000244140625
2017-12-27,BHP,26.27593231201172
2017-12-27,WES,31.81177520751953
2017-12-28,MQG,99.62999725341797
2017-12-28,BHP,26.329355239868164
2017-12-28,WES,31.61250877380371
2018-01-01,MQG,99.05000305175781
2018-01-01,BHP,26.42730140686035
2018-01-01,WES,31.64809226989746
2018-01-02,MQG,98.83000183105469
2018-01-02,BHP,26.87250518798828
2018-01-02,WES,31.619625091552734
2018-01-03,MQG,99.80000305175781
2018-01-03,BHP,27.006065368652344
2018-01-03,WES,31.498640060424805
2018-01-04,MQG,101.33999633789063
2018-01-04,BHP,27.228668212890625
2018-01-04,WES,31.712142944335938
2018-01-07,MQG,101.9800033569336
2018-01-07,BHP,27.201955795288086
2018-01-07,WES,31.712142944335938
2018-01-08,MQG,102.0199966430664
2018-01-08,BHP,27.656063079833984
2018-01-08,WES,31.640975952148438
2018-01-09,MQG,101.93000030517578
2018-01-09,BHP,27.5670223236084
2018-01-09,WES,31.56269073486328
2018-01-10,MQG,101.13999938964844
2018-01-10,BHP,27.460174560546875
2018-01-10,WES,31.42035675048828
2018-01-11,MQG,101.47000122070313
2018-01-11,BHP,28.074554443359375
2018-01-11,WES,31.1214542388916
2018-01-14,MQG,100.98999786376953
2018-01-14,BHP,28.40400505065918
2018-01-14,WES,31.20685386657715
2018-01-15,MQG,100.95999908447266
2018-01-15,BHP,28.1903076171875
2018-01-15,WES,31.08587074279785
2018-01-16,MQG,102
2018-01-16,BHP,27.37113380432129
2018-01-16,WES,31.007585525512695
2018-01-17,MQG,102.1500015258789
2018-01-17,BHP,27.406749725341797
2018-01-17,WES,30.97911834716797
2018-01-18,MQG,102.04000091552734
2018-01-18,BHP,27.32661247253418
2018-01-18,WES,31.114337921142578
2018-01-21,MQG,101.61000061035156
2018-01-21,BHP,27.406749725341797
2018-01-21,WES,31.149921417236328
2018-01-22,MQG,102.72000122070313
2018-01-22,BHP,27.415653228759766
2018-01-22,WES,31.213970184326172
2018-01-23,MQG,104.4000015258789
2018-01-23,BHP,27.31770896911621
2018-01-23,WES,31.114337921142578
2018-01-24,MQG,104.95999908447266
2018-01-24,BHP,27.469078063964844
2018-01-24,WES,31.185504913330078
2018-01-28,MQG,105.18000030517578
2018-01-28,BHP,27.362228393554688
2018-01-28,WES,31.363422393798828
2018-01-29,MQG,103.4800033569336
2018-01-29,BHP,27.014970779418945
2018-01-29,WES,31.199737548828125
2018-01-30,MQG,103.12999725341797
2018-01-30,BHP,26.89031219482422
2018-01-30,WES,31.178386688232422
2018-01-31,MQG,103.70999908447266
2018-01-31,BHP,27.29990005493164
2018-01-31,WES,31.413238525390625
2018-02-01,MQG,104.98999786376953
2018-02-01,BHP,27.433462142944336
2018-02-01,WES,31.42035675048828
2018-02-04,MQG,103.36000061035156
2018-02-04,BHP,26.845792770385742
2018-02-04,WES,30.004127502441406
2018-02-05,MQG,97.87999725341797
2018-02-05,BHP,26.115657806396484
2018-02-05,WES,29.178586959838867
2018-02-06,MQG,101.7300033569336
2018-02-06,BHP,26.587574005126953
2018-02-06,WES,29.22128677368164
2018-02-07,MQG,103.08000183105469
2018-02-07,BHP,26.22250747680664
2018-02-07,WES,29.192819595336914
2018-02-08,MQG,100.52999877929688
2018-02-08,BHP,25.937576293945313
2018-02-08,WES,29.014902114868164
2018-02-11,MQG,101.25
2018-02-11,BHP,26.320451736450195
2018-02-11,WES,28.901033401489258
2018-02-12,MQG,102.4000015258789
2018-02-12,BHP,26.623191833496094
2018-02-12,WES,28.92238426208496
2018-02-13,MQG,102.0999984741211
2018-02-13,BHP,26.730039596557617
2018-02-13,WES,28.85121726989746
2018-02-14,MQG,103.4000015258789
2018-02-14,BHP,27.94989776611328
2018-02-14,WES,29.071836471557617
2018-02-15,MQG,103.05000305175781
2018-02-15,BHP,28.065650939941406
2018-02-15,WES,28.943735122680664
2018-02-18,MQG,103.55999755859375
2018-02-18,BHP,27.98551368713379
2018-02-18,WES,29.000667572021484
2018-02-19,MQG,103.3499984741211
2018-02-19,BHP,27.869760513305664
2018-02-19,WES,29.00778579711914
2018-02-20,MQG,102.94999694824219
2018-02-20,BHP,26.543054580688477
2018-02-20,WES,29.883142471313477
2018-02-21,MQG,102.72000122070313
2018-02-21,BHP,26.89031219482422
2018-02-21,WES,29.804859161376953
2018-02-22,MQG,101.97000122070313
2018-02-22,BHP,27.31770896911621
2018-02-22,WES,30.267446517944336
2018-02-25,MQG,102.5
2018-02-25,BHP,27.477981567382813
2018-02-25,WES,29.427671432495117
2018-02-26,MQG,103.58999633789063
2018-02-26,BHP,27.700584411621094
2018-02-26,WES,29.107418060302734
2018-02-27,MQG,103.6500015258789
2018-02-27,BHP,27.157434463500977
2018-02-27,WES,29.41343879699707
2018-02-28,MQG,102.93000030517578
2018-02-28,BHP,26.801271438598633
2018-02-28,WES,29.57000732421875
2018-03-01,MQG,102.62999725341797
2018-03-01,BHP,26.382780075073242
2018-03-01,WES,29.242637634277344
2018-03-04,MQG,102.1500015258789
2018-03-04,BHP,25.919767379760742
2018-03-04,WES,29.164352416992188
2018-03-05,MQG,103.56999969482422
2018-03-05,BHP,26.46291732788086
2018-03-05,WES,29.39208984375
2018-03-06,MQG,102.1500015258789
2018-03-06,BHP,26.1957950592041
2018-03-06,WES,28.950851440429688
2018-03-07,MQG,104.0199966430664
2018-03-07,BHP,25.661550521850586
2018-03-07,WES,29.036251068115234
2018-03-08,MQG,105.45999908447266
2018-03-08,BHP,25.216346740722656
2018-03-08,WES,29.121652603149414
2018-03-11,MQG,106.62000274658203
2018-03-11,BHP,25.741687774658203
2018-03-11,WES,29.014902114868164
2018-03-12,MQG,106.5999984741211
2018-03-12,BHP,25.52798843383789
2018-03-12,WES,29.157236099243164
2018-03-13,MQG,105.68000030517578
2018-03-13,BHP,25.501277923583984
2018-03-13,WES,29.093185424804688
2018-03-14,MQG,105.83999633789063
2018-03-14,BHP,25.697166442871094
2018-03-14,WES,29.320920944213867
2018-03-15,MQG,104.9000015258789
2018-03-15,BHP,25.96428871154785
2018-03-15,WES,31.1712703704834
2018-03-18,MQG,105.38999938964844
2018-03-18,BHP,26.0266170501709
2018-03-18,WES,31.000469207763672
2018-03-19,MQG,105.02999877929688
2018-03-19,BHP,25.52798843383789
2018-03-19,WES,30.8866024017334
2018-03-20,MQG,105.80999755859375
2018-03-20,BHP,25.750591278076172
2018-03-20,WES,30.637516021728516
2018-03-21,MQG,106.69000244140625
2018-03-21,BHP,26.44510841369629
2018-03-21,WES,30.281679153442383
2018-03-22,MQG,103.9800033569336
2018-03-22,BHP,25.617029190063477
2018-03-22,WES,29.755041122436523
2018-03-25,MQG,102.88999938964844
2018-03-25,BHP,25.465660095214844
2018-03-25,WES,29.6055908203125
2018-03-26,MQG,104.0999984741211
2018-03-26,BHP,25.81291961669922
2018-03-26,WES,29.6767578125
2018-03-27,MQG,102.80999755859375
2018-03-27,BHP,25.52798843383789
2018-03-27,WES,29.7479248046875
2018-03-28,MQG,102.9000015258789
2018-03-28,BHP,25.11840057373047
2018-03-28,WES,29.577123641967773
2018-04-03,MQG,102.08000183105469
2018-04-03,BHP,25.5636043548584
2018-04-03,WES,29.498838424682617
2018-04-04,MQG,100.91999816894531
2018-04-04,BHP,25.5636043548584
2018-04-04,WES,29.470373153686523
2018-04-05,MQG,100.81999969482422
2018-04-05,BHP,25.38552474975586
2018-04-05,WES,29.71234130859375
2018-04-06,MQG,101.3499984741211
2018-04-06,BHP,25.501277923583984
2018-04-06,WES,29.6055908203125
2018-04-09,MQG,101.5999984741211
2018-04-09,BHP,25.519084930419922
2018-04-09,WES,29.840442657470703
2018-04-10,MQG,103.08999633789063
2018-04-10,BHP,25.714975357055664
2018-04-10,WES,29.883142471313477
2018-04-11,MQG,103.79000091552734
2018-04-11,BHP,26.21360206604004
2018-04-11,WES,29.420555114746094
2018-04-12,MQG,103.36000061035156
2018-04-12,BHP,26.391685485839844
2018-04-12,WES,29.263986587524414
2018-04-13,MQG,104.20999908447266
2018-04-13,BHP,26.471820831298828
2018-04-13,WES,29.207054138183594
2018-04-16,MQG,104.54000091552734
2018-04-16,BHP,26.69442367553711
2018-04-16,WES,29.228403091430664
2018-04-17,MQG,104.31999969482422
2018-04-17,BHP,26.64990234375
2018-04-17,WES,29.285337448120117
2018-04-18,MQG,104.75
2018-04-18,BHP,26.774560928344727
2018-04-18,WES,29.48460578918457
2018-04-19,MQG,104.44999694824219
2018-04-19,BHP,27.53140640258789
2018-04-19,WES,29.406322479248047
2018-04-20,MQG,104.80000305175781
2018-04-20,BHP,27.477981567382813
2018-04-20,WES,29.534423828125
2018-04-23,MQG,105.5199966430664
2018-04-23,BHP,27.807432174682617
2018-04-23,WES,29.897375106811523
2018-04-24,MQG,105.87999725341797
2018-04-24,BHP,27.843048095703125
2018-04-24,WES,30.50229835510254
2018-04-26,MQG,105.41999816894531
2018-04-26,BHP,27.629350662231445
2018-04-26,WES,30.69445037841797
2018-04-27,MQG,108.0999984741211
2018-04-27,BHP,27.700584411621094
2018-04-27,WES,30.879484176635742
2018-04-30,MQG,108.69000244140625
2018-04-30,BHP,27.55811882019043
2018-04-30,WES,31.149921417236328
2018-05-01,MQG,107.72000122070313
2018-05-01,BHP,27.825241088867188
2018-05-01,WES,31.007585525512695
2018-05-02,MQG,106.97000122070313
2018-05-02,BHP,27.78072166442871
2018-05-02,WES,31.05028533935547
2018-05-03,MQG,107.75
2018-05-03,BHP,28.065650939941406
2018-05-03,WES,31.185504913330078
2018-05-04,MQG,108.01000213623047
2018-05-04,BHP,28.038938522338867
2018-05-04,WES,31.15703773498535
2018-05-07,MQG,110.08999633789063
2018-05-07,BHP,28.44852638244629
2018-05-07,WES,31.270904541015625
2018-05-08,MQG,112
2018-05-08,BHP,28.323869705200195
2018-05-08,WES,31.342071533203125
2018-05-09,MQG,112.87000274658203
2018-05-09,BHP,28.66222381591797
2018-05-09,WES,31.399005889892578
2018-05-10,MQG,113.98999786376953
2018-05-10,BHP,29.160852432250977
2018-05-10,WES,31.185504913330078
2018-05-11,MQG,113.4000015258789
2018-05-11,BHP,29.525920867919922
2018-05-11,WES,31.3349552154541
2018-05-14,MQG,111.75
2018-05-14,BHP,30.086877822875977
2018-05-14,WES,31.569807052612305
2018-05-15,MQG,112.7699966430664
2018-05-15,BHP,29.873178482055664
2018-05-15,WES,31.534223556518555
2018-05-16,MQG,114.9000015258789
2018-05-16,BHP,30.282766342163086
2018-05-16,WES,31.70502471923828
2018-05-17,MQG,113.69000244140625
2018-05-17,BHP,30.66564178466797
2018-05-17,WES,31.840242385864258
2018-05-18,MQG,114.55000305175781
2018-05-18,BHP,30.345094680786133
2018-05-18,WES,32.02527618408203
2018-05-21,MQG,115.33999633789063
2018-05-21,BHP,30.22043800354004
2018-05-21,WES,32.06086349487305
2018-05-22,MQG,114.41999816894531
2018-05-22,BHP,30.015644073486328
2018-05-22,WES,31.783309936523438
2018-05-23,MQG,116.43000030517578
2018-05-23,BHP,30.16701316833496
2018-05-23,WES,31.854476928710938
2018-05-24,MQG,116.23999786376953
2018-05-24,BHP,30.1937255859375
2018-05-24,WES,32.10356140136719
2018-05-25,MQG,116.87999725341797
2018-05-25,BHP,29.445783615112305
2018-05-25,WES,32.395347595214844
2018-05-28,MQG,115.7300033569336
2018-05-28,BHP,28.590991973876953
2018-05-28,WES,32.1177978515625
2018-05-29,MQG,116.0999984741211
2018-05-29,BHP,28.742361068725586
2018-05-29,WES,32.4522819519043
2018-05-30,MQG,113.25
2018-05-30,BHP,28.671127319335938
2018-05-30,WES,32.430931091308594
2018-05-31,MQG,114.33000183105469
2018-05-31,BHP,29.196468353271484
2018-05-31,WES,32.4238166809082
2018-06-01,MQG,112.83999633789063
2018-06-01,BHP,29.454687118530273
2018-06-01,WES,32.12491226196289
2018-06-04,MQG,113.0999984741211
2018-06-04,BHP,29.56153678894043
2018-06-04,WES,32.34553146362305
2018-06-05,MQG,112.30000305175781
2018-06-05,BHP,29.151948928833008
2018-06-05,WES,32.217430114746094
2018-06-06,MQG,113.16000366210938
2018-06-06,BHP,29.730712890625
2018-06-06,WES,32.502098083496094
2018-06-07,MQG,113.48999786376953
2018-06-07,BHP,30.345094680786133
2018-06-07,WES,33.07855224609375
2018-06-08,MQG,113.06999969482422
2018-06-08,BHP,30.336191177368164
2018-06-08,WES,32.9931526184082
2018-06-12,MQG,113.19999694824219
2018-06-12,BHP,29.997835159301758
2018-06-12,WES,33.42015838623047
2018-06-13,MQG,113.80000305175781
2018-06-13,BHP,29.606056213378906
2018-06-13,WES,33.2066535949707
2018-06-14,MQG,113.44999694824219
2018-06-14,BHP,29.72180938720703
2018-06-14,WES,33.44862365722656
2018-06-15,MQG,117.19000244140625
2018-06-15,BHP,29.882083892822266
2018-06-15,WES,34.16741180419922
2018-06-18,MQG,116.4000015258789
2018-06-18,BHP,29.169757843017578
2018-06-18,WES,34.07489776611328
2018-06-19,MQG,118.5
2018-06-19,BHP,28.813594818115234
2018-06-19,WES,33.65501022338867
2018-06-20,MQG,121.72000122070313
2018-06-20,BHP,29.02729034423828
2018-06-20,WES,33.825809478759766
2018-06-21,MQG,122.7300033569336
2018-06-21,BHP,29.169757843017578
2018-06-21,WES,34.71540069580078
2018-06-22,MQG,122.02999877929688
2018-06-22,BHP,28.956058502197266
2018-06-22,WES,35.014305114746094
2018-06-25,MQG,122.58999633789063
2018-06-25,BHP,29.365646362304688
2018-06-25,WES,34.77945327758789
2018-06-26,MQG,120.97000122070313
2018-06-26,BHP,29.062908172607422
2018-06-26,WES,35.28474044799805
2018-06-27,MQG,122.20999908447266
2018-06-27,BHP,29.588247299194336
2018-06-27,WES,35.18510437011719
2018-06-28,MQG,126.69999694824219
2018-06-28,BHP,30.113588333129883
2018-06-28,WES,35.121055603027344
2018-06-29,MQG,123.6500015258789
2018-06-29,BHP,30.1937255859375
2018-06-29,WES,35.128173828125
2018-07-02,MQG,123.08000183105469
2018-07-02,BHP,29.917699813842773
2018-07-02,WES,34.82926940917969
2018-07-03,MQG,123.0999984741211
2018-07-03,BHP,29.427974700927734
2018-07-03,WES,35.334556579589844
2018-07-04,MQG,121.05999755859375
2018-07-04,BHP,29.427974700927734
2018-07-04,WES,35.04277038574219
2018-07-05,MQG,122.44999694824219
2018-07-05,BHP,29.2677001953125
2018-07-05,WES,35.298973083496094
2018-07-06,MQG,122.95999908447266
2018-07-06,BHP,29.51701545715332
2018-07-06,WES,35.846961975097656
2018-07-09,MQG,123.62999725341797
2018-07-09,BHP,30.14920425415039
2018-07-09,WES,35.583641052246094
2018-07-10,MQG,122.5199966430664
2018-07-10,BHP,30.478656768798828
2018-07-10,WES,35.128173828125
2018-07-11,MQG,121.98999786376953
2018-07-11,BHP,30.077972412109375
2018-07-11,WES,34.78656768798828
2018-07-12,MQG,122.58000183105469
2018-07-12,BHP,29.890987396240234
2018-07-12,WES,35.22068786621094
2018-07-13,MQG,123.01000213623047
2018-07-13,BHP,29.677288055419922
2018-07-13,WES,35.049888610839844
