"id1","id2","id3","id4","item_id","itemname","s11ba_1","s11ba_2","s11bb_1","s11bb_2","s11bc_1","s11bc_2","s11bd_1","s11bd_2","s11be_1","s11be_2","hhno"
1,1,3,12,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101003012
1,1,3,12,5,"SHIRTS/JACKETS",70,,,,10,,,,80,,101003012
1,1,3,12,1,"SUITS",,,,,,,,,,,101003012
1,1,3,12,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101003012
1,1,3,12,10,"FOOTWEAR",16,,,,,,,,16,,101003012
1,1,3,12,3,"CLOTH",,,,,,,,,,,101003012
1,1,3,12,4,"TROUSERS",,,,,18,,,,18,,101003012
1,1,3,12,6,"JEANS",,,,,5,,,,5,,101003012
1,1,3,12,7,"UNDERWEAR",15,,,,,,8,,23,,101003012
1,1,3,12,2,"SMOCKS",,,,,,,,,,,101003012
1,1,3,13,7,"UNDERWEAR",5,,,,,,,,5,,101003013
1,1,3,13,1,"SUITS",,,,,,,,,,,101003013
1,1,3,13,5,"SHIRTS/JACKETS",,,,,,,,,,,101003013
1,1,3,13,10,"FOOTWEAR",,,,,,,,,,,101003013
1,1,3,13,4,"TROUSERS",,,,,,,,,,,101003013
1,1,3,13,2,"SMOCKS",,,,,,,,,,,101003013
1,1,3,13,6,"JEANS",,,,,,,,,,,101003013
1,1,3,13,8,"CLOTH FOR GARMENTS",,,,,,,,,,,101003013
1,1,3,13,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101003013
1,1,3,13,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101003013
1,1,3,13,3,"CLOTH",,,,,,,,,,,101003013
1,1,3,15,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101003015
1,1,3,15,7,"UNDERWEAR",5,,,,,,,,5,,101003015
1,1,3,15,3,"CLOTH",,,,,,,,,,,101003015
1,1,3,15,1,"SUITS",,,,,,,,,,,101003015
1,1,3,15,5,"SHIRTS/JACKETS",10,,,,5,,,,15,,101003015
1,1,3,15,8,"CLOTH FOR GARMENTS",,,,,,,,,,,101003015
1,1,3,15,10,"FOOTWEAR",,,,,,,,,,,101003015
1,1,3,15,6,"JEANS",,,,,,,,,,,101003015
1,1,3,15,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101003015
1,1,3,15,4,"TROUSERS",,,,,12,,,,12,,101003015
1,1,3,15,2,"SMOCKS",,,,,,,,,,,101003015
1,1,3,20,1,"SUITS",,,,,,,,,,,101003020
1,1,3,20,2,"SMOCKS",,,,,,,,,,,101003020
1,1,3,20,8,"CLOTH FOR GARMENTS",,,,,,,,,,,101003020
1,1,3,20,5,"SHIRTS/JACKETS",,,,,,,,,,,101003020
1,1,3,20,7,"UNDERWEAR",,,,,,,,,,,101003020
1,1,3,20,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101003020
1,1,3,20,6,"JEANS",,,,,,,,,,,101003020
1,1,3,20,10,"FOOTWEAR",,,,,,,,,,,101003020
1,1,3,20,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101003020
1,1,3,20,4,"TROUSERS",,,,,,,,,,,101003020
1,1,3,20,3,"CLOTH",,,,,,,,,,,101003020
1,1,3,26,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101003026
1,1,3,26,8,"CLOTH FOR GARMENTS",,,,,,,,,,,101003026
1,1,3,26,2,"SMOCKS",,,,,,,,,,,101003026
1,1,3,26,3,"CLOTH",,,,,,,,,,,101003026
1,1,3,26,6,"JEANS",,,,,,,,,,,101003026
1,1,3,26,5,"SHIRTS/JACKETS",,,,,,,,,,,101003026
1,1,3,26,4,"TROUSERS",,,,,,,,,,,101003026
1,1,3,26,9,"OTHER GARMENTS AND CLOTHING",,,,,10,,,,10,,101003026
1,1,3,26,10,"FOOTWEAR",,,,,,,,,,,101003026
1,1,3,26,1,"SUITS",,,,,,,,,,,101003026
1,1,3,26,7,"UNDERWEAR",,,,,,,,,,,101003026
1,1,3,32,10,"FOOTWEAR",,,,,,,,,,,101003032
1,1,3,32,8,"CLOTH FOR GARMENTS",,,,,,,,,,,101003032
1,1,3,32,6,"JEANS",,,,,3,,,,3,,101003032
1,1,3,32,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101003032
1,1,3,32,2,"SMOCKS",,,,,,,,,,,101003032
1,1,3,32,5,"SHIRTS/JACKETS",,,,,,,,,,,101003032
1,1,3,32,4,"TROUSERS",,,,,4,,,,4,,101003032
1,1,3,32,7,"UNDERWEAR",,,,,4,,,,4,,101003032
1,1,3,32,1,"SUITS",,,,,,,,,,,101003032
1,1,3,32,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101003032
1,1,3,32,3,"CLOTH",,,,,,,,,,,101003032
1,1,3,37,4,"TROUSERS",,,,,,,,,,,101003037
1,1,3,37,6,"JEANS",,,,,,,,,,,101003037
1,1,3,37,2,"SMOCKS",,,,,,,,,,,101003037
1,1,3,37,5,"SHIRTS/JACKETS",,,,,10,50,,,10,50,101003037
1,1,3,37,10,"FOOTWEAR",,,,,,,,,,,101003037
1,1,3,37,7,"UNDERWEAR",,,,,,,,,,,101003037
1,1,3,37,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101003037
1,1,3,37,1,"SUITS",,,,,,,,,,,101003037
1,1,3,37,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101003037
1,1,3,37,8,"CLOTH FOR GARMENTS",,,,,,,,,,,101003037
1,1,3,37,3,"CLOTH",,,,,,,,,,,101003037
1,1,3,40,5,"SHIRTS/JACKETS",,,,,,,,,,,101003040
1,1,3,40,8,"CLOTH FOR GARMENTS",,,,,,,,,,,101003040
1,1,3,40,7,"UNDERWEAR",,,,,,,8,,8,,101003040
1,1,3,40,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101003040
1,1,3,40,2,"SMOCKS",,,,,,,,,,,101003040
1,1,3,40,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101003040
1,1,3,40,1,"SUITS",,,,,,,,,,,101003040
1,1,3,40,4,"TROUSERS",,,,,,,,,,,101003040
1,1,3,40,10,"FOOTWEAR",,,,,,,,,,,101003040
1,1,3,40,3,"CLOTH",,,,,,,,,,,101003040
1,1,3,40,6,"JEANS",,,,,,,,,,,101003040
1,1,3,43,8,"CLOTH FOR GARMENTS",,,,,,,10,,10,,101003043
1,1,3,43,4,"TROUSERS",6,,,,5,,,,11,,101003043
1,1,3,43,1,"SUITS",,,,,,,,,,,101003043
1,1,3,43,3,"CLOTH",,,,,,,,,,,101003043
1,1,3,43,6,"JEANS",,,,,,,,,,,101003043
1,1,3,43,7,"UNDERWEAR",6,,,,4,,,,10,,101003043
1,1,3,43,10,"FOOTWEAR",,,,,,,10,,10,,101003043
1,1,3,43,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101003043
1,1,3,43,5,"SHIRTS/JACKETS",15,,,,,,,,15,,101003043
1,1,3,43,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101003043
1,1,3,43,2,"SMOCKS",,,,,,,,,,,101003043
1,1,3,46,6,"JEANS",,,,,,,,,,,101003046
1,1,3,46,7,"UNDERWEAR",2,,,,,,,,,,101003046
1,1,3,46,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101003046
1,1,3,46,1,"SUITS",,,,,,,,,,,101003046
1,1,3,46,2,"SMOCKS",,,,,,,,,,,101003046
1,1,3,46,8,"CLOTH FOR GARMENTS",,,,,,,12,,12,,101003046
1,1,3,46,9,"OTHER GARMENTS AND CLOTHING",,,,,,,4,,4,,101003046
1,1,3,46,3,"CLOTH",,,,,,,,,,,101003046
1,1,3,46,10,"FOOTWEAR",,,,,,,2,,,,101003046
1,1,3,46,5,"SHIRTS/JACKETS",3,,,,3,,,,6,,101003046
1,1,3,46,4,"TROUSERS",,,,,5,,,,5,,101003046
1,1,3,50,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101003050
1,1,3,50,6,"JEANS",,,,,,,,,,,101003050
1,1,3,50,5,"SHIRTS/JACKETS",,,,,,,,,,,101003050
1,1,3,50,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101003050
1,1,3,50,2,"SMOCKS",,,,,,,,,,,101003050
1,1,3,50,1,"SUITS",,,,,,,,,,,101003050
1,1,3,50,8,"CLOTH FOR GARMENTS",,,,,,,,,,,101003050
1,1,3,50,4,"TROUSERS",,,,,,,,,,,101003050
1,1,3,50,10,"FOOTWEAR",,,,,,,,,,,101003050
1,1,3,50,3,"CLOTH",,,,,,,,,,,101003050
1,1,3,50,7,"UNDERWEAR",,,,,5,,,,5,,101003050
1,5,4,1,4,"TROUSERS",,,,,,,5,,5,,101004001
1,5,4,1,11,"TAILORING/LAUNDRY/CLEANING, CL",5,,,,,,27,,32,,101004001
1,5,4,1,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101004001
1,5,4,1,3,"CLOTH",,,,,,,,,,,101004001
1,5,4,1,2,"SMOCKS",,,,,,,,,,,101004001
1,5,4,1,7,"UNDERWEAR",,,,,,,20,,20,,101004001
1,5,4,1,6,"JEANS",,,,,,,23,,23,,101004001
1,5,4,1,10,"FOOTWEAR",10,,,,15,,40,,65,,101004001
1,5,4,1,5,"SHIRTS/JACKETS",,,,,,,9,,9,,101004001
1,5,4,1,8,"CLOTH FOR GARMENTS",,,,,,,17,,17,,101004001
1,5,4,1,1,"SUITS",,,,,,,,,,,101004001
1,5,4,2,1,"SUITS",,,,,,,,,,,101004002
1,5,4,2,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101004002
1,5,4,2,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,175,,,,175,,101004002
1,5,4,2,3,"CLOTH",,,,,,,,,,,101004002
1,5,4,2,10,"FOOTWEAR",,,,,105,,,,105,,101004002
1,5,4,2,8,"CLOTH FOR GARMENTS",,,,,10,,,,10,,101004002
1,5,4,2,6,"JEANS",,,,,175,,,,175,,101004002
1,5,4,2,4,"TROUSERS",,,,,25,,,,25,,101004002
1,5,4,2,2,"SMOCKS",,,,,,,,,,,101004002
1,5,4,2,5,"SHIRTS/JACKETS",,,,,30,,,,30,,101004002
1,5,4,2,7,"UNDERWEAR",,,,,20,,,,20,,101004002
1,5,4,5,6,"JEANS",,,,,,,50,,50,,101004005
1,5,4,5,7,"UNDERWEAR",,,,,,,25,,25,,101004005
1,5,4,5,4,"TROUSERS",,,,,,,,,,,101004005
1,5,4,5,5,"SHIRTS/JACKETS",,,,,,,10,,10,,101004005
1,5,4,5,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101004005
1,5,4,5,10,"FOOTWEAR",,,,,,,12,,12,,101004005
1,5,4,5,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,20,,20,,101004005
1,5,4,5,1,"SUITS",,,,,,,,,,,101004005
1,5,4,5,8,"CLOTH FOR GARMENTS",,,,,,,40,,40,,101004005
1,5,4,5,3,"CLOTH",,,,,,,,,,,101004005
1,5,4,5,2,"SMOCKS",,,,,,,,,,,101004005
1,5,4,6,8,"CLOTH FOR GARMENTS",25,,,,30,,100,,155,,101004006
1,5,4,6,11,"TAILORING/LAUNDRY/CLEANING, CL",12,,,,,,25,,37,,101004006
1,5,4,6,2,"SMOCKS",,,,,,,,,,,101004006
1,5,4,6,10,"FOOTWEAR",19,,,,50,,80,,149,,101004006
1,5,4,6,6,"JEANS",,,,,90,,,,90,,101004006
1,5,4,6,4,"TROUSERS",,,,,60,,,,60,,101004006
1,5,4,6,1,"SUITS",,,,,,,,,,,101004006
1,5,4,6,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101004006
1,5,4,6,7,"UNDERWEAR",12,,,,24,,28,,64,,101004006
1,5,4,6,5,"SHIRTS/JACKETS",,,,,76,,24,,100,,101004006
1,5,4,6,3,"CLOTH",,,,,,,,,,,101004006
1,5,4,10,1,"SUITS",,,,,,,,,,,101004010
1,5,4,10,3,"CLOTH",,,,,,,,,,,101004010
1,5,4,10,9,"OTHER GARMENTS AND CLOTHING",,,,,,,20,,20,,101004010
1,5,4,10,10,"FOOTWEAR",5,,,,44,,86,,135,,101004010
1,5,4,10,11,"TAILORING/LAUNDRY/CLEANING, CL",6,,,,15,,60,,81,,101004010
1,5,4,10,2,"SMOCKS",,,,,,,,,,,101004010
1,5,4,10,4,"TROUSERS",5,,,,18,,15,,38,,101004010
1,5,4,10,8,"CLOTH FOR GARMENTS",5,,,,27,,180,,212,,101004010
1,5,4,10,5,"SHIRTS/JACKETS",2,50,,,35,,50,,87,50,101004010
1,5,4,10,7,"UNDERWEAR",5,,,,20,,40,,65,,101004010
1,5,4,10,6,"JEANS",,,,,35,,,,35,,101004010
1,5,4,12,6,"JEANS",,,,,,,48,,48,,101004012
1,5,4,12,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101004012
1,5,4,12,5,"SHIRTS/JACKETS",,,,,,,,,,,101004012
1,5,4,12,10,"FOOTWEAR",,,,,,,100,,100,,101004012
1,5,4,12,2,"SMOCKS",,,,,,,,,,,101004012
1,5,4,12,4,"TROUSERS",,,,,,,8,,8,,101004012
1,5,4,12,7,"UNDERWEAR",,,,,,,10,,10,,101004012
1,5,4,12,1,"SUITS",,,,,,,,,,,101004012
1,5,4,12,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,25,,25,,101004012
1,5,4,12,3,"CLOTH",,,,,,,,,,,101004012
1,5,4,12,8,"CLOTH FOR GARMENTS",,,,,,,80,,80,,101004012
1,5,4,14,3,"CLOTH",,,,,,,,,,,101004014
1,5,4,14,1,"SUITS",,,,,,,,,,,101004014
1,5,4,14,10,"FOOTWEAR",65,,,,90,,45,,200,,101004014
1,5,4,14,5,"SHIRTS/JACKETS",20,,,,10,,8,,38,,101004014
1,5,4,14,2,"SMOCKS",,,,,,,,,,,101004014
1,5,4,14,4,"TROUSERS",8,,,,,,,,8,,101004014
1,5,4,14,7,"UNDERWEAR",17,,,,6,,10,,33,,101004014
1,5,4,14,8,"CLOTH FOR GARMENTS",50,,,,100,,135,,285,,101004014
1,5,4,14,6,"JEANS",,,,,90,,,,90,,101004014
1,5,4,14,11,"TAILORING/LAUNDRY/CLEANING, CL",15,,,,,,22,,37,,101004014
1,5,4,14,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101004014
1,5,4,16,6,"JEANS",,,,,,,,,,,101004016
1,5,4,16,7,"UNDERWEAR",20,,,,,,14,,34,,101004016
1,5,4,16,8,"CLOTH FOR GARMENTS",18,,,,25,,53,,96,,101004016
1,5,4,16,5,"SHIRTS/JACKETS",9,,,,5,,32,,46,,101004016
1,5,4,16,2,"SMOCKS",,,,,,,,,,,101004016
1,5,4,16,10,"FOOTWEAR",15,,,,3,,10,,28,,101004016
1,5,4,16,3,"CLOTH",,,,,,,,,,,101004016
1,5,4,16,1,"SUITS",,,,,,,,,,,101004016
1,5,4,16,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101004016
1,5,4,16,4,"TROUSERS",5,,,,3,,,,8,,101004016
1,5,4,16,11,"TAILORING/LAUNDRY/CLEANING, CL",13,50,,,,,8,,21,50,101004016
1,5,4,17,11,"TAILORING/LAUNDRY/CLEANING, CL",15,,,,,,30,,45,,101004017
1,5,4,17,3,"CLOTH",,,,,,,,,,,101004017
1,5,4,17,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101004017
1,5,4,17,4,"TROUSERS",5,,,,,,5,,10,,101004017
1,5,4,17,2,"SMOCKS",,,,,,,,,,,101004017
1,5,4,17,6,"JEANS",10,,,,,,20,,30,,101004017
1,5,4,17,8,"CLOTH FOR GARMENTS",10,,,,,,80,,90,,101004017
1,5,4,17,7,"UNDERWEAR",5,,,,,,5,,10,,101004017
1,5,4,17,1,"SUITS",,,,,,,,,,,101004017
1,5,4,17,10,"FOOTWEAR",25,,,,,,18,,43,,101004017
1,5,4,17,5,"SHIRTS/JACKETS",5,,,,,,12,,17,,101004017
1,5,4,20,7,"UNDERWEAR",,,,,3,,5,,8,,101004020
1,5,4,20,6,"JEANS",,,,,,,,,,,101004020
1,5,4,20,4,"TROUSERS",,,,,3,,,,3,,101004020
1,5,4,20,5,"SHIRTS/JACKETS",,,,,4,,17,,21,,101004020
1,5,4,20,3,"CLOTH",,,,,,,,,,,101004020
1,5,4,20,1,"SUITS",,,,,,,,,,,101004020
1,5,4,20,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,9,,15,,24,,101004020
1,5,4,20,2,"SMOCKS",,,,,,,,,,,101004020
1,5,4,20,8,"CLOTH FOR GARMENTS",,,,,9,,45,,54,,101004020
1,5,4,20,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101004020
1,5,4,20,10,"FOOTWEAR",,,,,10,,20,,30,,101004020
1,5,4,22,6,"JEANS",,,,,,,,,,,101004022
1,5,4,22,4,"TROUSERS",,,,,5,,,,5,,101004022
1,5,4,22,7,"UNDERWEAR",5,,,,5,,8,,18,,101004022
1,5,4,22,2,"SMOCKS",,,,,,,,,,,101004022
1,5,4,22,1,"SUITS",,,,,,,,,,,101004022
1,5,4,22,5,"SHIRTS/JACKETS",,,,,12,,19,,31,,101004022
1,5,4,22,8,"CLOTH FOR GARMENTS",5,,,,,,54,,59,,101004022
1,5,4,22,11,"TAILORING/LAUNDRY/CLEANING, CL",3,,,,,,16,,19,,101004022
1,5,4,22,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101004022
1,5,4,22,10,"FOOTWEAR",10,,,,18,,20,,48,,101004022
1,5,4,22,3,"CLOTH",,,,,,,,,,,101004022
1,5,4,24,3,"CLOTH",,,,,,,,,,,101004024
1,5,4,24,10,"FOOTWEAR",20,,,,15,,20,,55,,101004024
1,5,4,24,2,"SMOCKS",,,,,,,,,,,101004024
1,5,4,24,1,"SUITS",,,,,,,,,,,101004024
1,5,4,24,11,"TAILORING/LAUNDRY/CLEANING, CL",6,,,,,,,,6,,101004024
1,5,4,24,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101004024
1,5,4,24,8,"CLOTH FOR GARMENTS",12,,,,8,,50,,70,,101004024
1,5,4,24,6,"JEANS",10,,,,15,,,,25,,101004024
1,5,4,24,7,"UNDERWEAR",20,,,,5,,20,,45,,101004024
1,5,4,24,5,"SHIRTS/JACKETS",6,,,,5,,5,,16,,101004024
1,5,4,24,4,"TROUSERS",2,,,,5,,,,7,,101004024
1,5,4,27,2,"SMOCKS",,,,,,,,,,,101004027
1,5,4,27,11,"TAILORING/LAUNDRY/CLEANING, CL",10,,,,7,,13,,30,,101004027
1,5,4,27,3,"CLOTH",,,,,,,,,,,101004027
1,5,4,27,5,"SHIRTS/JACKETS",4,50,,,30,,,,34,50,101004027
1,5,4,27,8,"CLOTH FOR GARMENTS",15,,,,9,,34,,58,,101004027
1,5,4,27,7,"UNDERWEAR",5,,,,6,,3,,14,,101004027
1,5,4,27,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101004027
1,5,4,27,10,"FOOTWEAR",22,,,,24,,2,,48,,101004027
1,5,4,27,6,"JEANS",,,,,28,,,,28,,101004027
1,5,4,27,4,"TROUSERS",4,50,,,5,,,,9,50,101004027
1,5,4,27,1,"SUITS",,,,,,,,,,,101004027
1,5,4,31,8,"CLOTH FOR GARMENTS",,,,,,,,,,,101004031
1,5,4,31,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101004031
1,5,4,31,3,"CLOTH",,,,,,,,,,,101004031
1,5,4,31,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101004031
1,5,4,31,2,"SMOCKS",,,,,,,,,,,101004031
1,5,4,31,5,"SHIRTS/JACKETS",5,,,,,,3,,8,,101004031
1,5,4,31,10,"FOOTWEAR",15,,,,,,5,,20,,101004031
1,5,4,31,7,"UNDERWEAR",4,,,,,,3,,7,,101004031
1,5,4,31,1,"SUITS",,,,,,,,,,,101004031
1,5,4,31,6,"JEANS",,,,,,,,,,,101004031
1,5,4,31,4,"TROUSERS",8,,,,,,,,8,,101004031
1,5,4,32,4,"TROUSERS",,,,,,,,,,,101004032
1,5,4,32,2,"SMOCKS",,,,,,,,,,,101004032
1,5,4,32,9,"OTHER GARMENTS AND CLOTHING",10,,,,,,16,,26,,101004032
1,5,4,32,5,"SHIRTS/JACKETS",10,,,,,,12,,22,,101004032
1,5,4,32,1,"SUITS",,,,,,,,,,,101004032
1,5,4,32,8,"CLOTH FOR GARMENTS",15,,,,,,12,,27,,101004032
1,5,4,32,3,"CLOTH",,,,,,,,,,,101004032
1,5,4,32,7,"UNDERWEAR",15,,,,,,5,,20,,101004032
1,5,4,32,10,"FOOTWEAR",18,,,,,,9,,27,,101004032
1,5,4,32,6,"JEANS",,,,,,,,,,,101004032
1,5,4,32,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101004032
1,2,5,1,10,"FOOTWEAR",,,,,,,,,,,101005001
1,2,5,1,7,"UNDERWEAR",,,,,,,,,,,101005001
1,2,5,1,4,"TROUSERS",,,,,,,,,,,101005001
1,2,5,1,5,"SHIRTS/JACKETS",,,,,,,,,,,101005001
1,2,5,1,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101005001
1,2,5,1,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101005001
1,2,5,1,2,"SMOCKS",,,,,,,,,,,101005001
1,2,5,1,8,"CLOTH FOR GARMENTS",,,,,,,50,,50,,101005001
1,2,5,1,3,"CLOTH",,,,,,,,,,,101005001
1,2,5,1,6,"JEANS",,,,,,,,,,,101005001
1,2,5,1,1,"SUITS",,,,,,,,,,,101005001
1,2,5,3,8,"CLOTH FOR GARMENTS",30,,,,,,4,,,,101005003
1,2,5,3,3,"CLOTH",,,,,,,,,,,101005003
1,2,5,3,7,"UNDERWEAR",,,,,,,,,,,101005003
1,2,5,3,4,"TROUSERS",,,,,,,,,,,101005003
1,2,5,3,1,"SUITS",,,,,,,,,,,101005003
1,2,5,3,2,"SMOCKS",,,,,,,,,,,101005003
1,2,5,3,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101005003
1,2,5,3,6,"JEANS",,,,,,,,,,,101005003
1,2,5,3,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101005003
1,2,5,3,10,"FOOTWEAR",10,,,,,,,,,,101005003
1,2,5,3,5,"SHIRTS/JACKETS",,,,,,,,,,,101005003
1,2,5,4,6,"JEANS",,,,,,,,,,,101005004
1,2,5,4,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101005004
1,2,5,4,3,"CLOTH",,,,,,,,,,,101005004
1,2,5,4,5,"SHIRTS/JACKETS",,,,,,,,,,,101005004
1,2,5,4,10,"FOOTWEAR",,,,,,,,,,,101005004
1,2,5,4,8,"CLOTH FOR GARMENTS",50,,,,,,70,,120,,101005004
1,2,5,4,4,"TROUSERS",,,,,,,,,,,101005004
1,2,5,4,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101005004
1,2,5,4,1,"SUITS",,,,,,,,,,,101005004
1,2,5,4,7,"UNDERWEAR",,,,,,,,,,,101005004
1,2,5,4,2,"SMOCKS",,,,,,,,,,,101005004
1,2,5,13,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101005013
1,2,5,13,1,"SUITS",,,,,,,,,,,101005013
1,2,5,13,7,"UNDERWEAR",,,,,,,,,,,101005013
1,2,5,13,2,"SMOCKS",,,,,,,,,,,101005013
1,2,5,13,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101005013
1,2,5,13,6,"JEANS",,,,,,,,,,,101005013
1,2,5,13,10,"FOOTWEAR",50,,,,,,,,50,,101005013
1,2,5,13,3,"CLOTH",,,,,20,,,,20,,101005013
1,2,5,13,8,"CLOTH FOR GARMENTS",140,,,,,,,,140,,101005013
1,2,5,13,5,"SHIRTS/JACKETS",,,,,,,,,,,101005013
1,2,5,13,4,"TROUSERS",,,,,40,,,,40,,101005013
1,2,5,19,8,"CLOTH FOR GARMENTS",,,,,,,10,,10,,101005019
1,2,5,19,10,"FOOTWEAR",,,,,,,30,,30,,101005019
1,2,5,19,2,"SMOCKS",,,,,,,,,,,101005019
1,2,5,19,1,"SUITS",,,,,,,,,,,101005019
1,2,5,19,5,"SHIRTS/JACKETS",,,,,,,,,,,101005019
1,2,5,19,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,30,,30,,101005019
1,2,5,19,7,"UNDERWEAR",,,,,,,,,,,101005019
1,2,5,19,4,"TROUSERS",,,,,,,,,,,101005019
1,2,5,19,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101005019
1,2,5,19,3,"CLOTH",,,,,,,20,,20,,101005019
1,2,5,19,6,"JEANS",,,,,,,,,,,101005019
1,2,5,22,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101005022
1,2,5,22,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101005022
1,2,5,22,6,"JEANS",,,,,,,,,,,101005022
1,2,5,22,7,"UNDERWEAR",,,,,,,,,,,101005022
1,2,5,22,2,"SMOCKS",,,,,,,,,,,101005022
1,2,5,22,3,"CLOTH",,,,,,,30,0,30,0,101005022
1,2,5,22,10,"FOOTWEAR",,,,,,,,,,,101005022
1,2,5,22,4,"TROUSERS",,,,,,,,,,,101005022
1,2,5,22,8,"CLOTH FOR GARMENTS",4,0,,,,,,,4,0,101005022
1,2,5,22,1,"SUITS",,,,,,,,,,,101005022
1,2,5,22,5,"SHIRTS/JACKETS",,,,,,,,,,,101005022
1,2,5,23,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101005023
1,2,5,23,2,"SMOCKS",,,,,,,,,,,101005023
1,2,5,23,7,"UNDERWEAR",,,,,,,,,,,101005023
1,2,5,23,10,"FOOTWEAR",8,,,,13,,,,21,,101005023
1,2,5,23,4,"TROUSERS",,,,,,,,,,,101005023
1,2,5,23,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,101005023
1,2,5,23,8,"CLOTH FOR GARMENTS",30,,,,50,,,,80,,101005023
1,2,5,23,5,"SHIRTS/JACKETS",,,,,,,,,,,101005023
1,2,5,23,3,"CLOTH",,,,,,,,,,,101005023
1,2,5,23,1,"SUITS",,,,,,,,,,,101005023
1,2,5,23,6,"JEANS",,,,,,,,,,,101005023
1,2,5,24,2,"SMOCKS",,,,,,,,,,,101005024
1,2,5,24,6,"JEANS",,,,,,,,,,,101005024
1,2,5,24,7,"UNDERWEAR",,,,,,,,,,,101005024
1,2,5,24,5,"SHIRTS/JACKETS",,,,,,,,,,,101005024
1,2,5,24,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,20,,15,,35,,101005024
1,2,5,24,10,"FOOTWEAR",,,,,30,,15,,45,,101005024
1,2,5,24,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,101005024
1,2,5,24,8,"CLOTH FOR GARMENTS",,,,,50,,30,,80,,101005024
1,2,5,24,4,"TROUSERS",,,,,,,,,,,101005024
1,2,5,24,3,"CLOTH",,,,,,,30,,30,,101005024
1,2,5,24,1,"SUITS",,,,,,,,,,,101005024
1,2,5,25,8,"CLOTH FOR GARMENTS",30,,,,,,,,30,,101005025
1,2,5,25,6,"JEANS",,,,,,,,,,,101005025
1,2,5,25,3,"CLOTH",,,,,,,40,,40,,101005025
1,2,5,25,1,"SUITS",,,,,,,,,,,101005025
1,2,5,25,5,"SHIRTS/JACKETS",,,,,,,,,,,101005025
