"id1","id2","hhno","s4aix1_plotno","s4aix_289i","s4aix_289ii","s4aix_290i","s4aix_290ii","s4aix_290iii","s4aix_291i","s4aix_291ii","s4aix_291iii","s4aix_292i","s4aix_292ii","s4aix_292iii","s4aix_293i","s4aix_293ii","s4aix_293iii","s4aix_294i","s4aix_294ii","s4aix_294iii","s4aix_295i","s4aix_295ii","s4aix_295iii","s4aix_296i","s4aix_296ii","s4aix_296iii","s4aix_297i","s4aix_297ii","s4aix_297iii","s4aix_298i","s4aix_298ii","s4aix_298iii"
2,20,102048068,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,102048068,3,1,12,1,5,2,,,,,,,,,,,,,,,,,,,2,5,1,,,
2,20,102048078,1,3,8,1,6,2,,,,,,,,,,,,,,,,,,,5,5,1,5,5,3
2,20,102048098,1,3,10,3,7,3,,,,,,,,,,,,,,,,20,6,1,20,6,1,,,
2,22,102053002,1,2,5,3,5,2,,,,,,,,,,,,,,,,10,6,1,,,,,,
2,22,102053002,2,2,5,2,5,2,,,,,,,,,,,,,,,,15,6,1,,,,,,
2,22,102053010,2,2,5,2,5,2,,,,,,,,,,,,,,,,10,6,1,,,,,,
2,22,102053010,1,2,5,5,5,5,,,,,,,,,,,,,,,,10,6,1,,,,,,
2,22,102053027,3,2,5,,,,,,,,,,,,,,,,,,,8,6,2,2,5,1,3,5,1
2,22,102053027,2,2,5,,,,,,,,,,,,,,,,,,,10,6,2,2,5,1,3,5,1
2,22,102053027,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,102053029,1,2,5,4,5,3,,,,,,,,,,,,,,,,12,6,2,4,6,2,2,6,1
2,22,102053029,2,2,5,2,5,3,,,,,,,,,,,,,,,,6,6,2,10,6,2,2,6,1
2,22,102053040,2,2,5,2,5,2,,,,,,,,,,,,,,,,,,,10,6,1,,,
2,22,102053040,1,2,5,1,5,1,,,,,,,,,,,,,,,,,,,12,6,1,,,
2,22,102053047,1,2,5,15,6,10,,,,,,,,,,,,,,,,10,8,1,8,8,1,,,
2,22,102053047,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,102053047,4,2,5,5,6,4,,,,,,,,,,,,,,,,3,6,1,3,6,1,,,
2,22,102053047,2,2,5,15,6,10,,,,,,,,,,,,,,,,10,9,1,8,8,1,,,
2,22,102053058,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,102053058,3,2,5,2,5,2,,,,,,,,,,,,,,,,10,6,3,10,6,1,4,6,2
2,22,102053058,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,102053059,2,2,5,,,,,,,,,,,,,,,,,,,,,,12,6,2,1,6,1
2,22,102053059,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,102053059,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,102053074,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,102053074,2,2,5,,,,,,,,,,,,,,,,,,,6,6,2,8,6,1,,,
2,22,102053076,1,2,5,4,5,2,,,,,,,,,,,,,,,,5,5,2,10,5,1,,,
2,22,102053076,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,102053079,1,2,5,5,5,1,,,,,,,,,,,,,,,,6,6,1,5,6,1,,,
2,22,102053079,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,102053079,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,102053085,2,2,5,4,5,3,,,,,,,,,,,,,,,,6,6,5,,,,,,
2,22,102053085,1,2,5,12,5,6,,,,,,,,,,,,,,,,12,6,5,,,,,,
2,22,102053087,3,2,5,2,5,2,,,,,,,,,,,,,,,,6,6,1,4,6,1,1,6,1
2,22,102053087,2,2,5,2,5,2,,,,,,,,,,,,,,,,6,6,1,4,6,1,1,6,1
2,22,102053087,1,2,5,4,5,2,,,,,,,,,,,,,,,,10,6,1,10,6,1,1,6,1
2,22,102053088,1,2,5,5,5,5,,,,,,,,,,,,,,,,20,6,4,20,6,1,,,
2,22,102053089,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,102053089,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,102053089,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102056014,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102056014,2,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102056016,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102056027,4,1,12,2,5,10,,,,,,,,,,,,,,,,20,5,1,10,5,1,,,
2,23,102056027,3,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102056027,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102056027,2,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102056035,1,1,12,5,5,2,,,,,,,,,,,,,,,,14,5,1,,,,,,
2,23,102056035,2,1,12,,,,,,,,,,,,,,,,,,,10,5,1,,,,,,
2,23,102056041,1,3,9,,,,,,,,,,,,,,,,,,,,,,5,5,1,,,
2,23,102056043,2,4,8,,,,,,,,,,,,,,,,,,,10,4,2,,,,,,
2,23,102056043,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102056049,2,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102056049,1,1,12,,,,,,,,,,,,,,,,,,,16,5,1,,,,,,
2,23,102056050,1,4,8,14,8,5,,,,,,,,,,,,,,,,14,8,2,14,8,1,,,
2,23,102056050,3,4,8,5,6,2,,,,,,,,,,,,,,,,15,6,1,15,6,1,,,
2,23,102056050,2,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102056051,2,8,1,4,5,4,,,,,,,,,,,,,,,,,,,8,5,1,,,
2,23,102056051,1,4,3,2,5,3,,,,,,,,,,,,,,,,22,5,1,,,,,,
2,23,102056058,1,4,8,,,,,,,,,,,,,,,,,,,8,5,1,,,,,,
2,23,102056069,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102056069,2,12,12,,,,,,,,,,,,,,,,,,,5,5,1,2,5,1,,,
2,23,102056072,2,1,1,5,5,3,,,,,,,,,,,,,,,,,,,4,4,1,3,4,3
2,23,102056072,1,3,3,3,5,3,,,,,,,,,,,,,,,,,,,3,4,1,3,4,3
2,23,102057012,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057012,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057012,2,2,5,,,,,,,,,,,,,,,,,,,5,6,1,5,6,1,,,
2,23,102057014,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057014,3,2,5,20,5,3,,,,,,,,,,,,,,,,20,5,1,6,6,1,,,
2,23,102057014,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057039,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057039,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057039,2,2,5,10,5,1,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057039,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057043,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057043,2,2,5,4,6,3,,,,,,,,,,,,,,,,6,6,3,6,6,1,2,6,1
2,23,102057043,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057051,2,2,5,,,,,,,,,,,,,,,,,,,10,4,2,5,4,1,,,
2,23,102057051,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057072,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057072,3,2,5,10,6,3,10,5,2,,,,,,,,,,,,,,,,,,,,,
2,23,102057072,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057073,1,2,5,,,,,,,,,,,,,,,,,,,4,6,1,10,6,1,,,
2,23,102057084,1,2,5,10,5,4,,,,,,,,,,,,,,,,10,6,1,6,5,2,,,
2,23,102057084,2,2,5,8,5,4,,,,,,,,,,,,,,,,8,6,1,4,5,2,,,
2,23,102057090,1,2,5,,,,,,,,,,,,,,,,,,,15,6,1,12,6,1,4,6,2
2,23,102057093,4,2,5,,,,,,,,,,,,,,,,,,,5,6,3,8,6,1,3,6,1
2,23,102057093,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057093,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057093,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057099,1,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057099,3,7,5,5,5,1,,,,,,,,,,,,,,,,,,,10,6,1,,,
2,23,102057099,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057134,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057134,5,2,5,2,5,5,2,5,1,,,,,,,,,,,,,,,,,,,,,
2,23,102057134,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057134,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057134,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102057163,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,102058037,1,3,4,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,,,
2,23,102058047,1,3,4,,,,,,,,,,,,,,,,,,,,,,7,3,1,,,
2,23,102058050,1,3,4,,,,,,,,,,,,,,,,,,,30,4,1,,,,,,
2,23,102058115,1,3,5,,,,,,,,,,,,,,,,,,,3,2,4,,,,,,
2,23,102058115,2,3,5,,,,,,,,,,,,,,,,,,,3,2,4,,,,,,
2,23,102058116,1,2,5,,,,,,,,,,,,,,,,,,,14,9,1,,,,,,
2,23,102058123,1,3,4,1,5,2,,,,,,,,,,,,,,,,,,,2,2,2,,,
2,23,102058131,1,3,4,,,,,,,,,,,,,,,,,,,,,,7,8,1,,,
2,25,102047005,1,3,4,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,
2,25,102047008,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,102047008,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,102047009,3,3,4,5,7,4,,,,,,,,,,,,,,,,,,,,,,,,
2,25,102047009,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,102047009,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,102047011,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,102047011,1,3,6,12,1,,,,,,,,,,,,,,,,,,,,10,6,2,,,
2,25,102047016,1,3,3,4,5,4,,,,,,,,,,,,,,,,4,5,1,4,5,1,,,
2,25,102047016,2,3,3,4,5,4,,,,,,,,,,,,,,,,4,5,1,4,5,1,,,
2,25,102047024,2,3,3,4,6,4,,,,,,,,,,,,,,,,1,6,5,1,6,3,,,
2,25,102047024,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,102047042,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,102047043,1,2,3,5,6,3,,,,,,,,,,,,,,,,,,,14,6,1,14,6,2
2,25,102047047,1,1,3,4,5,6,,,,,,,,,,,,,,,,4,5,1,4,5,1,,,
2,25,102047060,2,3,4,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,
2,25,102047060,1,3,4,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,
2,25,102047064,2,1,3,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,
2,25,102047064,1,1,3,7,8,2,,,,,,,,,,,,,,,,7,8,1,7,8,1,,,
2,25,102047066,1,3,4,,,,,,,,,,,,,,,,,,,10,3,1,10,3,1,,,
2,25,102047074,2,3,,1,6,4,,,,,,,,,,,,,,,,1,6,1,,,,,,
2,25,102047074,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,102047076,1,2,3,5,6,3,,,,,,,,,,,,,,,,,,,,,,,,
2,25,102047092,1,2,3,3,5,2,,,,,,,,,,,,,,,,6,4,1,2,3,1,,,
2,27,102046115,1,3,12,1,7,3,,,,,,,,,,,,,,,,,,,5,4,2,1,4,1
2,27,102046119,1,3,9,8,5,6,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102041002,1,3,4,,,,,,,,,,,,,,,,,,,2,6,7,,,,,,
2,29,102041006,2,3,4,6,7,4,,,,,,,,,,,,,,,,,,,6,7,1,,,
2,29,102041006,1,3,4,6,7,4,,,,,,,,,,,,,,,,,,,6,7,1,,,
2,29,102041029,2,3,4,6,6,3,,,,,,,,,,,,,2,4,1,2,4,1,,,,,,
2,29,102041029,1,3,4,6,6,3,,,,,,,,,,,,,2,4,1,2,4,1,,,,,,
2,29,102041032,2,3,4,2,3,2,2,3,3,2,3,1,,,,,,,,,,2,3,2,2,3,3,2,3,1
2,29,102041032,1,3,4,2,8,5,2,8,6,2,5,3,,,,,,,,,,2,8,5,2,8,5,2,5,3
2,29,102041054,1,3,4,3,9,4,3,9,2,,,,,,,,,,,,,3,9,1,,,,,,
2,29,102041060,2,3,4,2,8,4,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102041060,1,3,4,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102041061,1,1,2,21,9,4,1,7,8,,,,,,,,,,,,,21,9,2,1,7,1,,,
2,29,102041061,2,3,4,21,9,8,21,9,8,,,,,,,,,,,,,21,9,2,21,9,1,,,
2,29,102041063,1,3,4,,,,,,,,,,,,,,,,,,,5,2,3,5,2,3,,,
2,29,102041071,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102041071,1,3,5,3,8,5,1,8,6,,,,,,,,,,,,,3,8,1,1,8,1,,,
2,29,102041080,1,4,5,2,11,6,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102043017,1,1,12,,,,,,,,,,,,,,,,,,,20,4,1,,,,,,
2,29,102043028,1,4,7,,,,,,,,,,,,,,,,,,,,,,10,4,1,,,
2,29,102043079,3,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102043079,2,2,9,1,6,5,,,,,,,,,,,,,,,,20,5,1,,,,,,
2,29,102043079,1,2,9,10,5,4,,,,,,,,,,,,,,,,3,5,4,14,5,6,,,
2,29,102043113,1,4,8,,,,,,,,,,,,,,,,,,,,,,21,6,2,,,
2,29,102044013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102044013,2,3,5,4,9,10,,,,,,,,,,,,,,,,4,9,1,4,9,1,,,
2,29,102044013,1,3,5,2,9,5,,,,,,,,,,,,,,,,2,9,1,2,9,1,,,
2,29,102044019,1,,,,,,,,,,,,,,,,,,,,,21,6,2,21,3,2,,,
2,29,102044019,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102044020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102044020,2,3,5,21,6,4,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102044053,1,3,5,14,3,2,,,,,,,,,,,,,,,,,,,3,3,2,,,
2,29,102044061,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102044061,1,3,4,1,6,4,,,,,,,,,,,,,,,,,,,1,6,1,,,
2,29,102044074,1,3,4,14,8,2,,,,,,,,,,,,,,,,14,8,1,,,,,,
2,29,102044092,1,3,4,7,8,2,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102044105,1,3,5,3,5,4,,,,,,,,,,,,,,,,3,5,1,3,5,1,,,
2,29,102044105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102044109,1,3,5,,,,,,,,,,,,,,,,,,,21,6,5,,,,,,
2,29,102044113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102044113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,102044128,1,3,4,1,6,5,,,,,,,,,,,,,,,,1,6,1,,,,,,
2,29,102060001,2,2,4,4,4,3,,,,,,,,,,,,,,,,15,6,1,4,5,1,,,
2,29,102060001,1,2,4,2,4,2,,,,,,,,,,,,,,,,10,6,1,4,5,1,,,
2,29,102060010,1,2,4,,,,,,,,,,,,,,,,,,,12,4,1,5,4,1,,,
2,29,102060011,2,2,4,,,,,,,,,,,,,,,,,,,8,4,1,20,6,1,8,4,1
