"id1","id2","id3","id4","hhno","total_exp_s11b","food_exp","gifts_given","own_produce","children_exp","elderly_exp","maleAdults_exp","femaleAdults_exp","otherItems_exp","fuel_exp","avg_s11_monthly_exp","education_expenditure","health_expenses","dwelling_expenses","avg_monthly_exp_overall"
6,92,196,19,106196019,0,107.300003051758,0,0,8.33333301544189,0,4.41666650772095,5.41666698455811,21.0833320617676,14,160.550003051758,352,0,43,232.883331298828
6,92,196,22,106196022,0,90.5999984741211,0,0,7.75,0,0,3.91666674613953,15.3333330154419,10,127.599998474121,551,51,88,312.516662597656
6,92,196,23,106196023,0,109.599998474121,0,0,3.83333325386047,0,0,10.6666669845581,28.6666660308838,8,160.766662597656,755,14,35,272.683319091797
6,92,196,24,106196024,0,93.5,0,0,5.83333301544189,0,0,2.91666674613953,16,3,121.25,924,26,30,254.25
6,92,196,29,106196029,0,71,0,0,0,1.83333325386047,0,0,23.5,8,104.333335876465,0,29,35,168.333343505859
6,92,196,31,106196031,0,117.599998474121,0,0,2.33333349227905,0,3,5.33333349227905,27,14,169.266662597656,365,22,39,260.683319091797
6,100,197,1,106197001,0,33.4000015258789,0,53.2000007629395,7.91666650772095,0,5,3.5,14.9166660308838,0,117.933334350586,122,50,0,178.100006103516
6,100,197,8,106197008,14,25.2000007629395,0,4,1.5,0,0,4.58333301544189,11.25,0,46.533332824707,0,0,0,46.533332824707
6,100,197,10,106197010,0,29.2999992370605,0,19,5.66666650772095,0,4.83333349227905,3.33333325386047,38.9166679382324,0,101.050003051758,356,50,3.33333325386047,184.050003051758
6,100,197,15,106197015,0,50.9000015258789,0,39,0,0,0,2.08333325386047,227.20832824707,0,319.191680908203,0,69,0,388.191680908203
6,100,197,18,106197018,0,39.9000015258789,0,25.3999996185303,0,0,0.833333313465118,3.08333325386047,32.2083320617676,0,101.425003051758,434,14,0,151.591674804688
6,100,197,22,106197022,0,0,0,0,0,5.41666650772095,0,0,10,0,15.4166660308838,80,0,0,22.0833320617676
6,100,197,23,106197023,0,17.5,0,8.80000019073486,0.5,0,0,2.33333325386047,9.08333301544189,3,41.216667175293,0,0,0,41.216667175293
6,100,197,24,106197024,0,22.5,0,1,1.5,0,1.5,1.58333325386047,8.75,5,41.8333320617676,108,12,0,62.8333320617676
6,100,197,25,106197025,0,20.5,0,9,0,0,3.16666650772095,3.83333325386047,19.4166660308838,3,58.9166679382324,75,0,0,65.1666717529297
6,100,197,26,106197026,0,26.5,0,12,0,0,7.75,3.83333325386047,25.6666660308838,4,79.75,0,45,0,124.75
6,100,197,37,106197037,0,23.8999996185303,5.5,21.5,2.83333325386047,0,0,4.16666650772095,9.25,3,70.1500015258789,53,0,0,74.5666656494141
6,100,197,39,106197039,0,24.5,0,16,3.75,0,4.58333349227905,4.83333349227905,12.9166660308838,7,73.5833358764648,75,0,0,79.8333358764648
6,100,197,40,106197040,0,46.7000007629395,0,6.90000009536743,3.75,0,0.833333313465118,6.5,36.125,0,100.808334350586,942,489,0,668.308349609375
6,100,197,41,106197041,0,255.399993896484,0,8,4.58333349227905,0,15,10.4166660308838,217.16667175293,25,535.566650390625,2957,80,8,869.983337402344
6,100,197,44,106197044,0,0,0,0,2.5,0,0,3.75,34.5,0,40.75,15,9,30,81
6,100,198,29,106198029,0,54,0,0,5.83333301544189,5,0,1.66666662693024,207.91667175293,31,305.416656494141,744,52,68.3333282470703,487.75
6,100,198,40,106198040,0,71.6999969482422,0,74,0,0,7.5,0,44.375,10,207.574996948242,0,0,11,218.574996948242
6,100,198,58,106198058,0,74.3000030517578,0,10,0,0,5,7.08333349227905,59,5,160.383331298828,457,0,0,198.466659545898
6,100,198,71,106198071,0,219.5,0,52.4000015258789,0,0,12.9166660308838,5.41666650772095,77.9583282470703,56,424.191650390625,2521,64,56,754.274963378906
6,100,198,73,106198073,0,8.80000019073486,0,0,0,0,7.08333301544189,0,20.4583320617676,5,41.341667175293,360,0,49,120.341667175293
6,100,198,79,106198079,0,372.600006103516,0,20.3999996185303,2.91666650772095,0,2.5,3.33333325386047,112.208335876465,0,513.958312988281,391,52,442,1040.54162597656
6,100,198,96,106198096,0,78.6999969482422,0,24,4.16666650772095,0,6.08333301544189,7.08333301544189,28.8333339691162,6,154.866668701172,745,24,218,458.950012207031
6,100,198,117,106198117,0,77.9000015258789,0,40,0,0,5,0,61.625,14,198.524993896484,0,0,7,205.524993896484
6,100,198,127,106198127,0,91.1999969482422,0,95.5,0,6.66666650772095,0,0,25.125,16,234.491668701172,0,175,131,540.49169921875
6,100,198,133,106198133,0,98.6999969482422,0,243,7.5,0,0.833333313465118,1.66666662693024,33.5,0,385.200012207031,852,34,0,490.200012207031
6,100,198,139,106198139,0,111.400001525879,0,0,0,0,0,12.0833330154419,21.5416660308838,31.6000003814697,176.625,220,0,20,214.95832824707
6,100,198,141,106198141,0,227.699996948242,0,0,5,0,8.33333301544189,13.75,72.2083358764648,26,352.991668701172,730,26,15,454.825012207031
6,100,198,143,106198143,0,79.3000030517578,0,3,2.08333325386047,0,5.41666650772095,7.91666650772095,43.7916641235352,14.1999998092651,155.70832824707,401,28,15,232.125
6,100,198,152,106198152,0,97.6999969482422,0,17.2999992370605,7.5,0,0,15,54.375,5.5,197.375,641,2,0,252.79167175293
6,100,198,154,106198154,0,144.399993896484,0,81.5,4.16666650772095,0,0,10,15.1666669845581,4,259.233337402344,231,13,4,295.483337402344
6,96,199,2,106199002,0,40.5,0,24,5,0,3.5,4.08333301544189,24.1666660308838,0,101.25,260,0,40,162.91667175293
6,96,199,3,106199003,0,44.5999984741211,0,28,0,0,5.83333349227905,5.83333301544189,35.4166641235352,0,119.683334350586,0,0,0,119.683334350586
6,96,199,4,106199004,0,54.5,3,19,2.5,0,2.5,2.5,18.75,0,102.75,45,20,0,126.5
6,96,199,5,106199005,0,29.7000007629395,0,23,2.5,0,0,3.25,12.8333330154419,0,71.283332824707,82,0,0,78.1166687011719
6,96,199,8,106199008,0,42.5,0,37.0999984741211,3.75,0,1.91666662693024,3.33333325386047,54.2083320617676,0,142.808334350586,177,35,0,192.558334350586
6,96,199,11,106199011,0,66.1999969482422,0,5,4.58333301544189,0,2.08333325386047,1.5,17.0249996185303,0,96.3916702270508,938,3,0,177.558334350586
6,96,199,14,106199014,0,12.5,0,8,0,0,9.16666603088379,0,20.3333320617676,3,53,229,20,0,92.0833358764648
6,96,199,15,106199015,0,17.5,0,0,0,4.58333301544189,0,0,9.75,2,33.8333320617676,0,0,0,33.8333320617676
6,96,199,16,106199016,0,60.0999984741211,0,16.5,0,0,3.58333325386047,0,15.875,4.5,100.558334350586,20,1,0,103.224998474121
6,96,199,19,106199019,0,14.8000001907349,0,2,0,0,5.83333301544189,5.83333349227905,10.5833330154419,3,42.0499992370605,0,0,0,42.0499992370605
6,96,199,25,106199025,15,9.5,0,5,0,16.25,0,0,17.75,4,52.5,0,0,0,52.5
6,96,199,27,106199027,0,21,0,11.5,0,0,2.08333325386047,1.25,5.16666650772095,2.5,43.5,0,0,0,43.5
6,96,199,30,106199030,0,33.5,0,0,0,0,0,5.58333349227905,10.5833330154419,10,59.6666679382324,0,0,0,59.6666679382324
6,96,199,32,106199032,0,63.2000007629395,0,206.800003051758,1.25,0,2.54166650772095,1.75,24.7916660308838,7,307.333343505859,50,100,50,461.5
6,96,199,33,106199033,0,0,0,60,0,0.125,3.41666650772095,0,16.375,5,84.9166641235352,194,1,120,222.08332824707
6,99,200,3,106200003,0,48.7999992370605,0,27,8.33333301544189,0,0,6.66666650772095,27.0833320617676,14,131.883331298828,97,82,10,231.966659545898
6,99,200,9,106200009,0,39.5,0,38.5,3.16666674613953,0,3.5,4.25,20.5,8,117.416664123535,122,0,3,130.58332824707
6,99,200,15,106200015,0,99,0.5,32,8.25,0,7.91666650772095,8.41666698455811,20.4166660308838,8,184.5,450,40,8,270
6,99,200,21,106200021,0,72,0,63.0999984741211,7.91666650772095,0,4.16666650772095,7.08333301544189,22.2083320617676,10,186.475006103516,776,71,10.25,332.391662597656
6,99,200,25,106200025,0,5.09999990463257,0,0,0,7.5,0,0,40.2083320617676,45,97.8083343505859,0,25,65.25,188.058334350586
6,99,200,34,106200034,0,1.5,0,0,0,1,0,0,11.125,0,13.625,0,0,0.25,13.875
6,99,200,39,106200039,0,9.60000038146973,0,0,0,0,2.08333325386047,0,28.4583339691162,2,42.1416664123535,50,0,152.25,198.558334350586
6,99,200,43,106200043,0,9.89999961853027,0,0,0,0,0,0,7.5,3.5,20.8999996185303,0,13,0.25,34.1500015258789
6,99,200,51,106200051,0,162,0,0,0,0,12.0833330154419,8.33333301544189,57.9166641235352,10,250.33332824707,0,10,6.66666650772095,267
6,99,200,57,106200057,0,8,0,0,0,5.83333301544189,0,0,28.8333320617676,0,42.6666679382324,0,24,0.25,66.9166717529297
6,99,200,59,106200059,20,82,0,8.5,0,0,5.83333301544189,5.83333301544189,32.3333320617676,7,141.5,0,24,0.25,165.75
6,99,200,60,106200060,0,160.300003051758,0,0,0,0,11.25,12.9166669845581,60.6666641235352,12,257.133331298828,1611,24,608.25,1023.63330078125
6,99,200,63,106200063,0,48.5,0,36,5.66666650772095,0,6.58333301544189,3.66666650772095,25.5833339691162,9.5,135.5,387,54,0,221.75
6,99,200,65,106200065,0,65.6999969482422,0,78.5,3.33333325386047,0,0,5,24.0833339691162,5,181.616668701172,769,37,46.8333320617676,329.533325195313
6,99,200,76,106200076,0,72.5,0,30,0,0,13.75,9.75,56.1666679382324,28,210.16667175293,4035,60,16,622.416687011719
6,102,201,2,106201002,0,12,0,0,0,0,12.9166660308838,12.0833330154419,62.75,12,111.75,0,21,0,132.75
6,102,201,3,106201003,0,68.1999969482422,0,0,0,0,16.5,0,145.04167175293,11.8999996185303,241.641662597656,50,12,7,264.808319091797
6,102,201,5,106201005,0,5.30000019073486,0,0,0,0,6.25,0,63.5666656494141,0,75.1166687011719,0,36,100,211.116668701172
6,102,201,6,106201006,0,16.3999996185303,0,0,0,0,7.5,0,268.666656494141,0,292.566680908203,0,15,0,307.566680908203
6,102,201,8,106201008,25,117.400001525879,0,0,3.58333325386047,0,4.58333301544189,3.75,46.2083320617676,5,180.524993896484,80,23,24,234.191665649414
6,102,201,10,106201010,0,211.100006103516,0,0,7.91666650772095,0,0,15.4166660308838,96.7083358764648,60,391.141662597656,984,22,90,585.141662597656
6,102,201,17,106201017,0,50,0,0,0,0,0,29.1666660308838,56.1666679382324,0,135.33332824707,1206,19,0.833333313465118,255.666656494141
6,102,201,23,106201023,0,61.5999984741211,0,0,0,0,6.33333301544189,0,18.0833339691162,5,91.0166702270508,0,0,3,94.0166702270508
6,102,201,25,106201025,0,26.8999996185303,0,0,0,0,7.25,0,28.9166660308838,5,68.0666656494141,20,22,46,137.733337402344
6,102,201,26,106201026,0,89.3000030517578,0,0,0,0,0,7.04166650772095,25.3333320617676,9.5,131.175003051758,0,0,83,214.175003051758
6,102,201,27,106201027,0,92.3000030517578,0,0,7.08333301544189,0,0,7.08333349227905,27,15.5,148.966659545898,280,0,57,229.299987792969
6,102,201,31,106201031,0,0,0,0,0,0,0,0,11.25,0,11.25,0,10,0,21.25
6,102,201,33,106201033,0,24,0,0,0,0,0,12.0833330154419,33.3333320617676,0,69.4166641235352,0,21,3,93.4166641235352
6,102,201,35,106201035,0,139.5,0,0,8.33333301544189,0,0,9.58333301544189,29.3333320617676,7,193.75,564,72,4,316.75
6,102,201,44,106201044,0,122.800003051758,0,0,4.41666650772095,0,3.25,3.66666650772095,27.283332824707,12,173.41667175293,550,64,29,312.25
6,10,202,4,106202004,7,80.4499969482422,0,0,2.66666674613953,1.5,0,4.58333349227905,24.75,28,141.949996948242,479,30,808,1019.86663818359
6,10,202,5,106202005,0,196,0,0,2.41666674613953,0,0,4.375,74.0416641235352,8.5,285.333343505859,1015,0,1898,2267.91674804688
6,10,202,10,106202010,0,115.550003051758,0,0,0,0,0,1.25,28.533332824707,16,161.33332824707,320,12,467,667
6,10,202,12,106202012,0,5,0,0,0,0,5.83333349227905,0,17.6375007629395,25,53.470832824707,58,0,390,448.304168701172
6,10,202,14,106202014,80,181.899993896484,0,34.4000015258789,22.5,16.6666660308838,0,83.3333358764648,59.5833320617676,46,444.383331298828,754,104,1883,2494.21655273438
6,10,202,18,106202018,0,217.600006103516,0,0,2.5,0,10.4166669845581,2.08333325386047,36.6666679382324,18,287.266662597656,471,0,866.5,1193.0166015625
6,10,202,19,106202019,0,235.399993896484,0,0,2.5,0.833333313465118,2.91666674613953,1.25,11.9166660308838,14,268.816680908203,750,83,1386,1800.31665039063
6,10,202,21,106202021,0,185.899993896484,0,0,7.16666650772095,0,7.08333301544189,2.08333325386047,0,9,211.233337402344,1856,72,1512,1949.90002441406
6,10,202,40,106202040,0,180.399993896484,0,0,9.58333301544189,0,12.5,14.1666660308838,0,15,231.649993896484,460,20,370,659.983337402344
6,10,202,45,106202045,0,122,0,0,1.66666662693024,0,13.75,11.6666660308838,0,12,161.08332824707,556,185,656,1048.41662597656
6,10,202,47,106202047,0,95,0,0,4.16666650772095,0,0,5.41666650772095,6.33333301544189,11.5,122.416664123535,309,36,350,534.166687011719
6,10,202,63,106202063,0,168,0,10,0,0,0,48.3333320617676,35.5833320617676,375,636.916687011719,1580,0,35,803.583374023438
6,10,202,64,106202064,0,36,0,0,0,0,13.75,0,4.58333301544189,5,59.3333320617676,0,0,35,94.3333282470703
6,10,202,68,106202068,0,55.4000015258789,0,0,1.33333337306976,0,0,0,1.95833325386047,28,86.6916656494141,145,,,
6,10,202,69,106202069,0,478,0,0,4.91666650772095,5.25,7.91666650772095,3.33333325386047,10.25,12,521.666687011719,7595,32,60,1246.58337402344
6,10,203,2,106203002,0,17.5,0,0,0,0,30,0,87.3833312988281,9.77000045776367,144.653335571289,0,0,133,277.6533203125
6,10,203,10,106203010,0,172.899993896484,0,0,2.5,0,2.91666674613953,3.58333325386047,167.125,86,435.024993896484,1054,0,31.6666660308838,554.524963378906
6,10,203,12,106203012,0,179.100006103516,0,0,3.58333325386047,0,5.41666650772095,5.83333301544189,156.25,19,369.183319091797,1119,60,22.8333320617676,545.266662597656
6,10,203,14,106203014,0,199.300003051758,0,0,0,0,5,2.5,96.4349975585938,23,326.235015869141,40,37,26.3333320617676,392.901672363281
6,10,203,16,106203016,0,164.399993896484,0,0,7.5,0,0,6.25,92.7083358764648,15,285.858337402344,1608,35,29,483.858337402344
6,10,203,19,106203019,0,129.699996948242,0,0,1.83333325386047,0,0,6.16666650772095,89.25,57,283.950012207031,0,170,301,754.950012207031
6,10,203,28,106203028,0,157.100006103516,0,0,0.833333313465118,0,0.833333313465118,0,70.9249954223633,23,252.691665649414,878,220,332,877.858337402344
6,10,203,36,106203036,0,236,0,0,11.6666669845581,0,2.66666674613953,4.58333301544189,207.25,49,511.166656494141,1735,278,1000,1933.75
,,,,106203052,,,,,,,,,,,,80,,,
6,10,203,57,106203057,0,27.2000007629395,0,0,0,0,4.25,0,25.8333339691162,2.40000009536743,59.6833343505859,400,0,42,135.016662597656
6,10,203,63,106203063,0,115.800003051758,0,0,0,0,1.33333337306976,0.416666656732559,94.3333358764648,8,219.883331298828,0,0,932,1151.88330078125
6,10,203,64,106203064,0,65.4000015258789,0,0,0,0,0,3.75,34.8333320617676,8,111.983337402344,30,0,44,158.483337402344
6,10,203,70,106203070,0,126.900001525879,0,0,7.54166650772095,0,0,6,37.8333320617676,14,192.274993896484,951,0,24,295.524993896484
6,10,203,74,106203074,0,62.4000015258789,0,0,0,0,0,3.33333325386047,51,9,125.733329772949,0,102,85,312.733337402344
6,10,203,77,106203077,0,189,0,0,2.33333325386047,0,0,5,202.550003051758,18,416.883331298828,222,97,701,1233.38330078125
6,10,204,3,106204003,0,117,0,0,5.66666650772095,0,6.25,2.25,86.25,32,249.41667175293,619,210,107.166664123535,618.166687011719
6,10,204,4,106204004,0,0,0,0,0,0,0,0,0,0,0,801,,653,
6,10,204,16,106204016,0,43.5,0,0,0,0,13.4166660308838,0,63.6083335876465,6,126.525001525879,40,0,66,195.858337402344
6,10,204,17,106204017,0,88.5,0,0,5.5,0,0,8.33333301544189,12.9166660308838,10,125.25,700,0,8.83333301544189,192.41667175293
6,10,204,22,106204022,0,79,0,4,6.66666650772095,0,8.75,3.08333325386047,60.375,13,174.875,1041,219,940,1420.625
6,10,204,29,106204029,0,202.600006103516,0,0,9.16666698455811,0,0,3.33333325386047,112.125,30.7000007629395,357.924987792969,232,97,525,999.25830078125
6,10,204,30,106204030,0,177.75,0,0,16.25,0,11.25,14.1666660308838,170.316665649414,29.5,419.233337402344,289,74,1549,2066.31665039063
6,10,204,32,106204032,0,54.1500015258789,0,0,0,0,0,11.25,52.375,14.5,132.274993896484,0,24,226,382.274993896484
6,10,204,34,106204034,0,170.300003051758,0,0,16,12,0,11.6666660308838,88.0499954223633,26,324.016662597656,257,90,523,958.433349609375
6,10,204,35,106204035,0,154.600006103516,0,14.5,0,0,0,10.6666669845581,93.1166687011719,13.3999996185303,286.283325195313,236,124,708,1137.94995117188
6,10,204,39,106204039,0,97.0999984741211,0,0,0,5.83333301544189,0,0,57.7000007629395,6.09999990463257,166.733337402344,0,0,827,993.733337402344
6,10,204,42,106204042,0,135.100006103516,0,0,0,0,0,2.5,37.0833320617676,10,184.683334350586,0,20,357.833343505859,562.516662597656
6,10,204,46,106204046,0,189.600006103516,0,0,5.41666650772095,0,9.58333301544189,5.83333301544189,98.1666641235352,24.3999996185303,333,444,160,1675.66662597656,2205.66650390625
6,10,204,49,106204049,0,164,11,0,0,0,4.16666650772095,6.66666650772095,135.375,10.5,331.708343505859,1093,60,308,790.791687011719
6,10,204,56,106204056,0,13,0,0,0,0,7.5,0,81.5999984741211,5,107.099998474121,0,0,42,149.100006103516
6,102,205,3,106205003,0,203,0,0,6.66666650772095,0,26.6666660308838,23.3333320617676,196.66667175293,22,478.333343505859,3130,67,12,818.166687011719
6,102,205,5,106205005,0,144,0,0,7.5,0,0,12.0833330154419,44.9166641235352,21,229.5,550,0,35,310.333343505859
6,102,205,9,106205009,0,141,0,0,7.91666650772095,0,0,15.8333330154419,56.5833320617676,9.5,230.83332824707,581,0,10.3333339691162,289.583343505859
6,102,205,12,106205012,0,163,0,0,0,8.75,0,22.0833320617676,222.08332824707,30,445.916656494141,0,20,668.333312988281,1134.25
6,102,205,14,106205014,0,32.5,0,0,0,0,19.5833339691162,0,43.75,5,100.833335876465,0,6,313,419.833343505859
6,102,205,18,106205018,0,108,0,0,3.33333325386047,0,0,6.25,41.5,8.5,167.58332824707,80,0,33,207.25
6,102,205,19,106205019,0,195.5,0,0,0,0,18.3333339691162,12.9166660308838,235,16,477.75,1550,4,15,625.916687011719
6,102,205,23,106205023,0,187.5,0,0,14.5833330154419,0,5.41666650772095,5.83333301544189,72.0833358764648,16,301.416656494141,1521,4,629,1061.16662597656
6,102,205,24,106205024,0,87.0999984741211,0,0,0,0,9.16666603088379,7.08333301544189,63.6666641235352,14,181.016662597656,0,8,617.833312988281,806.849975585938
6,102,205,25,106205025,0,95.1999969482422,0,0,11.6666660308838,0,0,12.0833330154419,72.9166641235352,9,200.866668701172,953,38,603,921.283325195313
6,102,205,27,106205027,0,100.5,0,0,4.16666650772095,0,11.6666660308838,8.75,81.5,15,221.58332824707,70,0,625,852.416687011719
6,102,205,28,106205028,0,155.699996948242,0,0,11.25,0,13.75,8.33333301544189,71.5,9.05000019073486,269.583343505859,864,60,624,1025.58337402344
6,102,205,30,106205030,0,24,0,0,0,0,21.6666660308838,0,72.5,40,158.16667175293,0,0,350,508.166687011719
6,102,205,34,106205034,0,49.5,0,0,0,13.75,0,0,42.9166679382324,11,117.166664123535,12,87,606,811.166687011719
6,102,205,36,106205036,0,114.5,0,0,12.9166660308838,0,0,8.75,56.25,14,206.41667175293,277,0,325.833343505859,555.333374023438
6,99,206,2,106206002,0,61.5,0,0,0,0,0,7.91666650772095,33.75,8,111.166664123535,0,37,155.5,303.666656494141
6,99,206,6,106206006,0,119,0,2.5,2.08333325386047,0,4.16666650772095,1.66666662693024,37.25,64,230.66667175293,1417,61,672.5,1082.25
6,99,206,8,106206008,0,134,0.409999996423721,0,0,0,0,4.16666650772095,26.9166660308838,4,169.49333190918,0,0,0,169.49333190918
6,99,206,14,106206014,0,143.5,0,0,0,0,6.08333301544189,4.58333301544189,26.25,5,185.41667175293,514,10,600.5,838.75
6,99,206,23,106206023,0,12,0,0,0,0,5,0,22.5833339691162,0,39.5833320617676,0,0,150.5,190.08332824707
6,99,206,24,106206024,0,48,0,0,0,0,6.66666650772095,0,13.4166660308838,3,71.0833358764648,0,96,153,320.083343505859
6,99,206,26,106206026,0,5,0,0,0,0,9.16666603088379,0,28.3333320617676,4,46.5,0,6,174.16667175293,226.66667175293
6,99,206,29,106206029,0,12,0,0,0,0,0,0,56.6666641235352,10,78.6666641235352,0,4,61,143.666656494141
6,99,206,30,106206030,0,74.5,5,0,0,0,0,7.91666650772095,18.5833339691162,7,113,0,20,153.5,286.5
6,99,206,31,106206031,0,56.5,0,0,0,2.5,0,0,17.3333320617676,8,84.3333358764648,0,4,150.5,238.833343505859
6,99,206,34,106206034,0,130.399993896484,0,0,0,0,10.8333330154419,8.75,44.4166641235352,10,204.399993896484,0,0,358,562.400024414063
6,99,206,37,106206037,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4
6,99,206,40,106206040,0,20,0,0,0,0,8.33333301544189,0,38.4166679382324,8,74.75,0,106,176.5,357.25
6,99,206,44,106206044,0,129,0,0,3.33333325386047,0,7.5,5,35.9166641235352,9,189.75,212,0,606,813.416687011719
6,99,206,51,106206051,0,0,0,0,0,1.66666662693024,0,0,13.1666669845581,0,14.8333330154419,0,56,0,70.8333358764648
6,102,207,7,106207007,0,90.5,0,0,8.33333301544189,0,7.08333301544189,6.66666650772095,80.0583343505859,14,206.641662597656,1104,16,923,1237.6416015625
6,102,207,18,106207018,0,103.5,0,0,4.58333301544189,0,6.66666650772095,9.16666698455811,55.6666679382324,16,195.58332824707,95,49,1136,1388.5
6,102,207,20,106207020,0,141.899993896484,0,0,9.16666698455811,0,5,7.5,47.533332824707,20.2399997711182,231.339996337891,430,40,1016,1323.17333984375
6,102,207,23,106207023,0,130.199996948242,0,0,0,0,3.33333325386047,4.16666650772095,39.9333343505859,14,191.633331298828,0,50,946,1187.63330078125
6,102,207,27,106207027,0,85,0,0,5.41666650772095,0,8.33333301544189,8.75,94.0250015258789,16.2000007629395,217.725006103516,373,20,1484,1752.80834960938
6,102,207,31,106207031,0,128,0,0,15,0,0,12.9166660308838,44.375,23,223.29167175293,705,89,12,383.041687011719
6,102,207,32,106207032,0,140.399993896484,0,0,0,0,40,0,146.75,24,351.149993896484,0,25,114,490.149993896484
6,102,207,33,106207033,0,109,0,0,13.3333330154419,0,0,10.4166660308838,44.25,12,189,1134,57,12,352.5
6,102,207,38,106207038,0,112.900001525879,0,0,6.25,5,0,0,190.316665649414,46.5,360.966674804688,201,35,90,502.716674804688
6,102,207,39,106207039,0,137.300003051758,0,0,10.8333330154419,0,7.08333301544189,7.5,146.291656494141,11.1999998092651,320.208343505859,1294,84,100,612.041687011719
6,102,207,41,106207041,0,1.20000004768372,0,0,0,0.416666656732559,0,0,61.2916679382324,0,62.908332824707,0,135,0,197.908325195313
6,102,207,42,106207042,0,237.399993896484,0,0,9.58333301544189,0,17.5,16.25,198.949996948242,52.5,532.183349609375,3759,143,375,1363.43334960938
6,102,207,46,106207046,0,193.300003051758,0,0,14.1666660308838,0,12.3333330154419,5,128.383331298828,36.2000007629395,389.383331298828,5942,67,55,1006.54998779297
6,102,207,53,106207053,0,162.600006103516,0,0,17.9166660308838,0,8.75,4.58333301544189,38.7999992370605,12,244.649993896484,1716,42,23,452.649993896484
6,102,207,54,106207054,0,92.5,0,0,3.75,0,0,7.08333301544189,60.4583320617676,7,170.79167175293,0,0,109.166664123535,279.958343505859
6,102,208,7,106208007,0,32.5,0,0,0,0,0,0,19.1833343505859,28,79.6833343505859,0,27,40,146.683334350586
6,102,208,18,106208018,0,184.199996948242,0,0,5.5,0,15.5833330154419,14.1666660308838,35.3333320617676,12,266.783325195313,250,51,68,406.616668701172
6,102,208,19,106208019,0,218.399993896484,0,0,7.5,0,0,9.33333301544189,26.1499996185303,4,265.383331298828,283,24,55,367.966674804688
6,102,208,21,106208021,15,29.5,0,0,0,0,15,0,19.7333335876465,6,70.2333297729492,0,15,57,142.233337402344
6,102,208,30,106208030,0,99.1999969482422,0,10,11.25,0,7.66666650772095,6.91666650772095,28.7999992370605,25,188.83332824707,1050,84,112,472.333312988281
6,102,208,31,106208031,25,141,0,0,0,0,0,8.58333301544189,25.7666664123535,12,187.350006103516,0,3,19,209.350006103516
6,102,208,37,106208037,0,129.399993896484,0,0,11.9166669845581,0,12.0833330154419,10.1666660308838,36.5166664123535,29,229.08332824707,570,42,83,401.583312988281
6,102,208,40,106208040,0,34.7000007629395,0,0,0,0,14.75,0,28.1499996185303,3.5,81.0999984741211,0,0,94,175.100006103516
6,102,208,41,106208041,0,174.5,0,0,5.25,0,10.5833330154419,7.25,34,25,256.583343505859,200,60,83,416.25
6,102,208,47,106208047,0,100.5,1,0,6.58333349227905,0,8.91666603088379,6.66666650772095,29.6666660308838,15.4200000762939,168.753326416016,150,240,164,585.253295898438
6,102,208,48,106208048,0,155.5,0,0,12.5833330154419,0,7.91666650772095,6.66666650772095,31.1499996185303,10,223.816665649414,1330,70,109,513.650024414063
6,102,208,54,106208054,0,37.0999984741211,0,0,0,0,10.4166660308838,0,24.4166660308838,0,71.9333343505859,30,0,41,115.433334350586
6,102,208,59,106208059,0,88,0,0,18.3333339691162,0,0,18.9166660308838,35,57,217.25,1020,20,109,431.25
6,102,208,73,106208073,0,131.5,0,0,0,13.25,0,0,25.5,11,181.25,0,19,58,258.25
6,102,208,80,106208080,0,151.899993896484,0,0,12.9166660308838,0,24.3333339691162,14.9166660308838,32.4000015258789,32,268.466674804688,210,30,124,439.966674804688
6,102,209,14,106209014,0,543.75,0,0,6.25,0,30.8333320617676,10,342.5,23,956.333312988281,3120,27,755,1998.33325195313
6,102,209,18,106209018,0,133,0,0,0,0,24.1666660308838,7.5,234.33332824707,76,475,500,60,951.666625976563,1528.33325195313
6,102,209,23,106209023,0,142.899993896484,0,0,4.58333301544189,0,9.58333301544189,5,92.0833282470703,13,267.149993896484,1006,58,610,1018.98333740234
6,102,209,25,106209025,0,122.199996948242,0,0,5,0,19.1666660308838,0,105.916664123535,14,266.283325195313,369,180,102,579.033325195313
6,102,209,28,106209028,0,99.4000015258789,0,0,2.5,0,3.33333325386047,5.83333301544189,56.6666679382324,9,176.733337402344,405,17,653,880.483337402344
6,102,209,34,106209034,0,49.2200012207031,0,0,0,10.4166660308838,0,0,41.6666679382324,11,112.303329467773,0,14,616,742.303344726563
6,102,209,36,106209036,0,53.7000007629395,0,0,2.08333325386047,0,3.33333325386047,2.08333325386047,31,7,99.1999969482422,105,33,1212,1352.94995117188
6,102,209,37,106209037,0,72.1999969482422,0,0,0,0,5.83333301544189,4.58333349227905,43.3333320617676,14,139.949996948242,600,36,925,1150.94995117188
6,102,209,42,106209042,0,195.399993896484,0,0,0,0,5.83333301544189,15,522.333312988281,30,768.566650390625,3900,20,694.333312988281,1807.89990234375
6,102,209,44,106209044,0,124.400001525879,0,0,8.75,0,9.16666603088379,6.66666650772095,117.25,13,279.233337402344,1270,42,344,771.066650390625
6,102,209,54,106209054,0,231.5,0,0,0,0,11.6666660308838,15.4166660308838,287.5,8,554.083312988281,100,7,648,1217.41662597656
6,102,209,59,106209059,0,11.5,0,0,0,0,7.08333301544189,0,33.3333320617676,0,51.9166641235352,710,0,300,411.083343505859
