"id1","id2","id3","id4","hhmid","s8b_1","s8b_2i","s8b_2ii","s8b_3i","s8b_3ii","s8b_4i","s8b_4ii","s8b_5","s8b_6","s8b_7","s8b_8","s8b_9","s8b_10","s8b_11","s8b_12","s8b_13","s8b_14","s8b_15","s8b_16","s8b_17","s8b_18","s8b_19","s8b_20","s8b_21","s8b_22","s8b_23","s8b_24","s8b_25","hhno"
6,99,200,63,1,1,30,,,,,,2,2,,2,1,1,2,2,1,1,2,2,1,2,2,1,2,4,4,4,4,106200063
6,99,200,76,1,1,150,,,,,,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,106200076
6,102,201,2,1,1,100,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106201002
6,102,201,3,1,2,,,,,,,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,106201003
6,102,201,5,1,2,,,,,,,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,4,4,4,4,106201005
6,102,201,6,1,2,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,106201006
6,102,201,8,1,1,80,,,,,,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,4,4,4,4,106201008
6,102,201,23,1,1,112,0,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106201023
6,102,201,25,1,,,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106201025
6,102,201,44,1,1,80,0,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106201044
6,10,202,4,1,1,80,,,,,,2,2,2,2,1,1,2,1,2,1,2,2,1,2,2,2,2,4,4,4,4,106202004
6,10,202,12,1,1,150,,,,,,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,3,4,4,4,106202012
6,10,202,19,1,1,150,,,,,,2,2,,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,106202019
6,10,202,40,1,1,70,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106202040
6,10,202,64,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106202064
6,10,202,69,1,1,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106202069
6,10,203,2,1,1,210,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,3,4,4,4,106203002
6,10,203,10,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106203010
6,10,203,12,1,1,150,,,,,,,2,2,,1,1,2,2,2,2,2,2,1,2,2,1,1,1,4,4,4,106203012
6,10,203,14,1,1,150,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106203014
6,10,203,16,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106203016
6,10,203,28,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106203028
6,10,203,28,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106203028
6,10,203,36,1,1,180,,,,,,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,3,4,4,4,106203036
6,10,203,57,1,,,,,,,,1,1,1,2,1,1,2,2,2,2,1,2,2,,,,,,,,,106203057
6,10,204,3,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106204003
6,10,204,16,1,1,140,,,,,,1,2,2,1,1,1,2,2,2,2,1,2,1,1,2,2,1,4,4,4,4,106204016
6,10,204,22,1,1,40,60,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,106204022
6,10,204,30,1,1,150,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106204030
6,10,204,30,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106204030
6,10,204,30,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106204030
6,10,204,34,1,1,98,,,,,,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,4,4,4,4,106204034
6,10,204,34,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106204034
6,10,204,35,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106204035
6,10,204,46,1,1,210,,,,,,2,2,2,2,1,1,2,2,,2,2,2,2,,,,,,,,,106204046
6,10,204,46,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106204046
6,10,204,46,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106204046
6,10,204,49,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106204049
6,10,204,56,1,2,,,,,,,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106204056
6,102,205,3,1,1,300,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106205003
6,102,205,12,1,1,200,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106205012
6,102,205,14,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106205014
6,102,205,23,1,1,300,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106205023
6,102,205,23,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106205023
6,102,205,24,1,1,90,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106205024
6,102,205,27,1,1,250,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106205027
6,102,205,34,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106205034
6,99,206,6,1,1,150,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106206006
6,99,206,14,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106206014
6,99,206,14,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106206014
6,99,206,23,1,1,160,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106206023
6,99,206,24,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106206024
6,99,206,26,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106206026
6,99,206,29,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106206029
6,99,206,34,1,1,120,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106206034
6,99,206,40,1,1,95,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106206040
6,99,206,44,1,1,150,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106206044
6,102,207,7,1,1,210,,,,,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106207007
6,102,207,18,1,1,150,,,,,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106207018
6,102,207,20,1,1,150,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106207020
6,102,207,23,1,1,20,,,,,,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,106207023
6,102,207,27,1,1,150,,,,,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106207027
6,102,207,32,1,2,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106207032
6,102,207,38,1,2,,,,,,,2,2,2,2,2,1,1,2,2,1,2,2,2,,,,,,,,,106207038
6,102,207,39,1,1,150,,,,,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106207039
6,102,207,42,1,1,300,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,106207042
6,102,207,42,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106207042
6,102,207,42,5,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106207042
6,102,207,46,1,1,150,,,,,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106207046
6,102,207,53,1,1,150,,,,,,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,4,4,4,4,106207053
6,102,208,7,1,1,500,0,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106208007
6,102,208,18,1,,160,0,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106208018
6,102,208,21,1,,,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106208021
6,102,208,30,1,1,50,0,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106208030
6,102,208,37,1,1,200,0,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106208037
6,102,208,40,1,,,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106208040
6,102,208,41,1,1,144,0,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106208041
6,102,208,47,1,1,70,0,,,,,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,4,4,4,4,106208047
6,102,208,48,1,1,200,0,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106208048
6,102,208,54,1,,,,,,,,2,2,2,2,1,1,2,2,1,2,1,2,2,,,,,,,,,106208054
6,102,208,73,1,1,50,0,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106208073
6,102,208,80,1,1,200,0,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106208080
6,102,209,18,1,1,300,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106209018
6,102,209,18,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106209018
6,102,209,25,1,,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,106209025
6,102,209,25,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106209025
6,102,209,28,1,1,150,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106209028
6,102,209,44,1,1,180,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106209044
6,102,209,64,1,1,150,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106209064
6,102,209,64,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106209064
6,102,209,67,1,,,,,,,,,,,,1,1,2,2,2,2,2,2,2,,,,,,,,,106209067
6,102,210,3,1,1,90,,,,,,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,4,4,4,4,106210003
6,102,210,11,1,2,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,106210011
6,102,210,12,2,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106210012
6,102,210,15,1,1,120,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106210015
6,102,210,16,1,1,50,,,,,,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106210016
6,102,210,16,3,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106210016
6,102,210,16,6,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106210016
6,102,210,17,1,1,120,,,,,,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106210017
6,102,210,30,1,1,150,,,,,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106210030
6,102,210,30,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106210030
6,102,210,36,1,1,180,,,,,,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,4,4,4,4,106210036
6,102,210,46,1,2,,,,,,,2,2,2,2,2,1,1,2,2,1,2,2,2,,,,,,,,,106210046
6,102,210,86,1,1,50,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,106210086
6,102,210,96,1,2,,,,,,,2,2,2,2,2,1,2,1,2,1,2,2,2,,,,,,,,,106210096
6,102,210,103,1,1,180,,,,,,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,4,4,4,4,106210103
6,102,210,103,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106210103
6,10,211,14,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106211014
6,10,211,15,1,1,200,,,,,,2,2,2,2,2,1,2,2,,,2,2,1,2,2,2,2,4,4,4,4,106211015
6,10,211,19,1,2,,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106211019
6,10,211,21,1,1,90,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106211021
6,10,211,23,1,,,,,,,,,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106211023
6,10,211,37,1,1,300,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,106211037
6,10,211,39,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106211039
6,10,211,39,5,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106211039
6,10,211,39,6,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106211039
6,10,211,47,1,1,60,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106211047
6,10,211,76,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106211076
6,10,211,77,1,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106211077
6,10,211,80,1,1,200,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106211080
6,10,211,80,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106211080
6,10,211,80,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,106211080
6,102,212,6,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106212006
6,102,212,8,2,2,,,,,,,2,2,2,2,1,1,2,2,2,1,2,1,2,,,,,,,,,106212008
6,102,212,8,5,2,,,,,,,2,2,2,2,1,1,1,2,2,1,2,2,2,,,,,,,,,106212008
6,102,212,19,1,1,60,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,3,4,4,4,106212019
6,102,212,22,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106212022
6,102,212,30,1,1,180,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106212030
6,102,212,34,1,1,300,,,,,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106212034
6,102,212,35,1,1,200,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106212035
6,102,212,35,3,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106212035
6,102,212,35,4,2,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,106212035
6,102,212,36,1,1,200,,,,,,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,106212036
6,102,212,37,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106212037
6,102,212,38,1,2,,,,,,,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,4,4,4,4,106212038
6,102,212,39,1,1,150,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,106212039
6,10,213,3,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106213003
6,10,213,5,1,1,50,0,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106213005
6,10,213,8,1,1,200,0,,,,,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,106213008
6,10,213,17,1,2,,,,,,,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106213017
6,10,213,23,2,2,,,,,,,2,2,2,2,1,2,2,2,2,1,2,2,2,,,,,,,,,106213023
6,10,213,24,1,1,50,0,,,,,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,4,4,4,4,106213024
6,10,213,25,1,1,200,0,,,,,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,106213025
6,10,213,34,1,1,100,0,,,,,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,106213034
6,10,213,34,6,2,,,,,,,2,2,2,2,1,1,2,2,2,1,2,2,2,,,,,,,,,106213034
6,10,213,53,1,1,50,0,,,,,2,1,,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106213053
6,10,213,54,1,1,100,0,,,,,2,2,2,,,,,,,,,,,,,,,,,,,106213054
6,10,213,61,1,1,100,0,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,,2,4,4,4,4,106213061
6,10,213,66,1,1,50,0,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106213066
6,10,213,68,1,2,,,,,,,2,2,2,2,1,1,2,2,2,1,2,2,2,,,,,,,,,106213068
6,102,214,1,1,1,150,,,,,,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,4,4,4,4,106214001
6,102,214,2,1,1,100,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,2,4,,4,4,106214002
6,102,214,14,1,2,,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106214014
6,102,214,15,1,,,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106214015
6,102,214,16,1,1,70,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,4,,4,4,106214016
6,102,214,16,7,2,,,,,,,2,2,1,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106214016
6,102,214,17,2,,,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106214017
6,102,214,20,2,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106214020
6,102,214,22,1,2,,,,,,,2,2,,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106214022
6,102,214,25,1,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106214025
6,102,214,38,2,,,,,,,,2,2,2,2,1,1,2,2,1,1,2,2,2,,,,,,,,,106214038
6,10,215,5,1,1,120,,,,,,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,106215005
6,10,215,12,2,,,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106215012
6,10,215,49,1,2,,,,,,,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,106215049
6,10,215,50,1,1,100,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106215050
6,10,215,53,1,1,100,,,,,,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,4,4,4,4,106215053
6,10,215,59,1,,,,,,,,2,2,2,2,2,1,1,2,1,2,2,2,2,,,,,,,,,106215059
6,10,215,60,1,1,150,,,,,,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106215060
6,10,215,64,1,1,600,,,,,,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106215064
6,10,215,67,1,,,,,,,,2,2,2,2,1,1,2,2,1,1,2,2,2,,,,,,,,,106215067
6,10,215,67,2,,,,,,,,2,2,2,2,2,1,1,2,2,1,2,2,2,,,,,,,,,106215067
6,10,215,89,1,1,120,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,4,4,4,4,106215089
6,10,215,89,4,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106215089
6,10,216,10,2,,,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106216010
6,10,216,12,1,,,,,,,,2,2,2,2,1,1,1,2,1,1,2,2,2,,,,,,,,,106216012
6,10,216,13,5,,,,,,,,2,2,2,2,1,1,1,2,2,2,2,2,2,,,,,,,,,106216013
6,10,216,13,6,,,,,,,,2,2,2,2,1,2,1,2,1,2,2,2,2,,,,,,,,,106216013
6,10,216,16,1,2,,,,,,,2,2,2,2,1,1,2,1,1,1,2,2,2,,,,,,,,,106216016
6,10,216,32,1,1,80,,,,,,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,4,4,4,4,106216032
6,10,216,54,1,1,150,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106216054
6,10,216,66,4,,,,,,,,2,2,2,2,1,1,2,1,2,1,2,2,2,,,,,,,,,106216066
6,10,216,74,1,2,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,,,,,,,,,106216074
6,10,216,75,1,2,,,,,,,2,2,2,2,2,1,1,1,2,1,2,2,2,,,,,,,,,106216075
6,10,216,75,4,,,,,,,,3,3,2,2,2,2,2,1,2,1,1,1,2,,,,,,,,,106216075
6,10,216,83,1,1,150,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,4,4,4,4,106216083
6,10,216,84,1,2,,,,,,,2,2,2,2,1,1,2,1,1,1,2,2,2,,,,,,,,,106216084
6,10,216,84,2,2,,,,,,,2,2,2,2,2,1,1,2,1,1,2,2,2,,,,,,,,,106216084
6,1,217,25,3,,,,,,,,2,2,2,2,1,1,2,1,2,2,2,2,2,,,,,,,,,106217025
6,1,217,26,7,,,,,,,,2,2,1,2,1,1,2,1,1,2,2,2,2,,,,,,,,,106217026
6,1,217,26,8,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106217026
6,1,217,43,1,1,90,,,,,,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,106217043
6,1,217,45,1,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106217045
6,1,217,58,2,,,,,,,,2,2,2,2,1,1,2,2,2,2,1,2,2,,,,,,,,,106217058
6,1,217,65,3,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,106217065
6,1,217,73,1,,,,,,,,1,2,1,2,1,1,2,2,1,2,2,2,2,,,,,,,,,106217073
6,1,217,84,1,1,150,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,3,4,4,4,106217084
6,1,217,97,1,,,,,,,,2,2,2,2,1,1,1,1,2,1,1,2,2,,,,,,,,,106217097
6,1,217,109,1,1,150,,,,,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,106217109
6,1,217,109,4,,,,,,,,2,2,2,2,1,1,2,2,2,1,2,2,2,,,,,,,,,106217109
6,1,217,109,5,,,,,,,,1,2,2,2,1,2,2,1,2,2,2,2,2,,,,,,,,,106217109
6,10,218,1,1,,,,,,,,2,2,2,2,1,1,2,1,2,2,2,2,2,,,,,,,,,106218001
6,10,218,3,3,,,,,,,,2,2,,2,2,1,2,2,1,2,2,2,2,,,,,,,,,106218003
6,10,218,12,2,,,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,106218012
6,10,218,19,1,1,50,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106218019
6,10,218,19,3,2,,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,106218019
6,10,218,20,1,2,,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106218020
6,10,218,24,1,,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,106218024
6,10,218,33,1,1,150,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,4,,4,4,106218033
6,10,218,33,3,2,,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,106218033
6,10,218,35,1,1,210,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,106218035
6,10,218,35,3,,,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,106218035
6,10,218,37,1,1,210,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,106218037
6,10,218,39,1,,,,,,,,2,2,2,2,2,1,2,1,1,1,2,2,2,,,,,,,,,106218039
6,10,218,52,1,1,250,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,4,4,4,4,106218052
6,10,218,53,1,,,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,106218053
6,10,218,54,1,,,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,106218054
6,10,219,12,1,1,60,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,3,4,4,4,106219012
6,10,219,12,3,,,,,,,,2,2,2,2,2,2,2,2,1,,2,2,2,,,,,,,,,106219012
6,10,219,12,4,,,,,,,,2,2,2,2,2,2,2,2,1,,2,2,2,,,,,,,,,106219012
6,10,219,31,1,2,,,,,,,2,2,2,2,2,1,2,1,1,1,2,2,1,1,2,2,2,4,4,4,4,106219031
6,10,219,34,1,,,,,,,,2,2,2,2,2,1,2,1,1,1,1,2,2,,,,,,,,,106219034
6,10,219,38,1,1,90,,,,,,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,4,4,4,4,106219038
6,10,219,41,3,,,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,106219041
6,10,219,42,1,1,60,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,4,4,4,4,106219042
6,10,219,53,1,1,25,,,,,,2,2,2,2,2,1,2,1,1,1,2,2,1,1,2,1,1,3,4,4,4,106219053
6,10,219,73,1,2,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,1,3,4,4,4,106219073
6,10,219,82,3,,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106219082
6,10,219,82,4,,,,,,,,3,3,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106219082
6,10,219,82,5,,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106219082
6,10,219,89,1,2,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,4,4,4,4,106219089
6,10,219,94,1,1,90,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,4,4,4,4,106219094
6,10,219,98,2,,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106219098
6,10,219,126,3,,,,,,,,2,2,2,2,2,1,2,1,1,2,2,2,2,,,,,,,,,106219126
6,10,219,126,4,,,,,,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,106219126
6,10,219,126,5,,,,,,,,2,2,2,2,2,1,2,1,1,2,2,2,2,,,,,,,,,106219126
