"id1","id2","id3","id4","hhmid","s1gi_1","s1gi_2i","s1gi_2ii","s1gi_3","s1gi_4","s1gi_5","s1gi_6","s1gi_7","s1gi_8i","s1gi_8ii","s1gi_9i","s1gi_9ii","s1gi_10ii","s1gi_10iii","s1gi_11ii","s1gi_11iii","s1gi_12ii","s1gi_12iii","hhno"
6,86,220,42,3,,,,,,,,,,,,,,,,,,,106220042
6,86,220,42,2,2,6,,1,6,3,26,26,,,2,,,1,,1,,3,106220042
6,86,220,42,1,,,,,,,,,,,,,,,,,,,106220042
6,86,224,36,1,1,1,10,2,2,11,34,,,,,,56,,,1,-8,,106224036
6,86,224,46,2,,,,,,,,,,,,,,,,,,,106224046
6,86,224,46,1,2,1,,1,6,11,23,,,,,,,,,,,3,106224046
6,88,238,2,2,1,5,,1,7,11,117,,,,,,,,,,,3,106238002
6,88,238,2,3,,,,,,,,,,,,,,,,,,,106238002
6,88,238,2,1,1,35,,1,5,11,87,,,,,,,,,,,3,106238002
6,88,238,14,8,,,,,,,,,,,,,,,,,,,106238014
6,88,238,14,4,,,,,,,,,,,,,,,,,,,106238014
6,88,238,14,6,,,,,,,,,,,,,,,,,,,106238014
6,88,238,14,9,,,,,,,,,,,,,,,,,,,106238014
6,88,238,14,1,2,25,,1,5,11,104,,,,,,,,,,,3,106238014
6,88,238,14,10,,,,,,,,,,,,,,,,,,,106238014
6,88,238,14,5,,,,,,,,,,,,,,,,,,,106238014
6,88,238,14,3,,,,,,,,,,,,,,,,,,,106238014
6,88,238,14,2,,,,,,,,,,,,,,,,,,,106238014
6,88,238,14,7,,,,,,,,,,,,,,,,,,,106238014
6,88,238,16,3,,,,,,,,,,,,,,,,,,,106238016
6,88,238,16,1,1,5,,1,7,11,95,,,,,,,,,,,3,106238016
6,88,238,16,2,,,,,,,,,,,,,,,,,,,106238016
6,88,238,29,2,,,,,,,,,,,,,,,,,,,106238029
6,88,238,29,4,,,,,,,,,,,,,,,,,,,106238029
6,88,238,29,3,,,,,,,,,,,,,,,,,,,106238029
6,88,238,29,1,2,13,,1,5,11,105,,,,,,,,,,,3,106238029
6,88,238,33,2,,,,,,,,,,,,,,,,,,,106238033
6,88,238,33,4,,,,,,,,,,,,,,,,,,,106238033
6,88,238,33,3,,,,,,,,,,,,,,,,,,,106238033
6,88,238,33,1,1,5,,1,3,3,26,,,,3,,2,,,1,2,,106238033
6,88,238,38,2,1,4,,2,5,11,116,,,,2,,-8,,-8,,-8,,106238038
6,88,238,38,3,1,4,,2,5,11,116,,,,,,,,,,1,,106238038
6,88,238,38,5,,,,,,,,,,,,,,,,,,,106238038
6,88,238,38,4,1,4,,2,5,11,116,,,,,,,,,,1,,106238038
6,88,238,38,1,1,4,,2,3,11,116,,1,,3,,-8,,-8,,-8,,106238038
6,88,238,49,3,,,,,,,,,,,,,,,,,,,106238049
6,88,238,49,1,,,,,,,,,,,,,,,,,,,106238049
6,88,238,49,4,,,,,,,,,,,,,,,,,,,106238049
6,88,238,49,2,2,30,,1,6,11,,,,,,70,1,,1,,1,,106238049
6,88,238,49,5,,,,,,,,,,,,,,,,,,,106238049
6,88,238,71,5,,,,,,,,,,,,,,,,,,,106238071
6,88,238,71,3,,,,,,,,,,,,,,,,,,,106238071
6,88,238,71,2,,,,,,,,,,,,,,,,,,,106238071
6,88,238,71,1,1,22,,1,5,11,114,,,,,,,,,,,3,106238071
6,88,238,71,4,,,,,,,,,,,,,,,,,,,106238071
6,88,238,76,1,1,4,,1,3,11,116,,2,50,1,,,1,,1,,3,106238076
6,88,238,76,4,1,1,,1,5,11,116,,,,,,,,,,,3,106238076
6,88,238,76,2,1,4,,1,3,11,119,,,,,,,1,,1,,3,106238076
6,88,238,76,3,1,3,,1,5,11,116,,,,,,,,,,,3,106238076
6,88,238,82,3,,,,,,,,,,,,,,,,,,,106238082
6,88,238,82,1,1,41,,1,5,11,87,,,,,,,,,,,3,106238082
6,88,238,82,2,,,,,,,,,,,,,,,,,,,106238082
6,89,187,18,1,1,2,,1,2,11,39,,,,,,-8,,,,-8,,106187018
6,89,187,18,2,2,2,,1,5,11,39,,,,,,-8,,,,1,,106187018
6,89,187,55,2,,,,,,,,,,,,,,,,,,,106187055
6,89,187,55,3,,,,,,,,,,,,,,,,,,,106187055
6,89,187,55,6,,,,,,,,,,,,,,,,,,,106187055
6,89,187,55,5,,,,,,,,,,,,,,,,,,,106187055
6,89,187,55,1,1,35,,1,1,11,55,,,,,,,,,,,,106187055
6,89,187,55,7,,,,,,,,,,,,,,,,,,,106187055
6,89,187,55,4,,,,,,,,,,,,,,,,,,,106187055
6,89,187,56,1,1,56,,1,2,11,105,,2,,3,,,1,,1,,3,106187056
6,89,187,56,2,1,54,,1,6,11,91,,,,2,,,1,,1,,3,106187056
6,89,187,60,1,1,8,,1,2,11,156,,3,,5,,,1,,1,,3,106187060
6,89,187,60,2,,,,,,,,,,,,,,,,,,,106187060
6,89,187,70,4,,,,,,,,,,,,,,,,,,,106187070
6,89,187,70,2,1,15,,1,6,11,97,,2,,2,50,,1,,1,,3,106187070
6,89,187,70,6,,,,,,,,,,,,,,,,,,,106187070
6,89,187,70,5,,,,,,,,,,,,,,,,,,,106187070
6,89,187,70,3,,,,,,,,,,,,,,,,,,,106187070
6,89,187,70,1,1,20,,1,2,11,97,,3,,4,,,1,,1,,3,106187070
6,89,187,89,4,,,,,,,,,,,,,,,,,,,106187089
6,89,187,89,3,,,,,,,,,,,,,,,,,,,106187089
6,89,187,89,5,,,,,,,,,,,,,,,,,,,106187089
6,89,187,89,2,,20,,1,2,11,33,,,10,10,,-8,,,,-8,,106187089
6,89,187,89,6,,,,,,,,,,,,,,,,,,,106187089
6,89,187,89,1,1,20,,1,2,11,89,,,20,20,,-8,,,,-8,,106187089
6,89,187,108,1,1,57,,1,17,11,89,,,,,,,1,,1,-8,,106187108
6,89,187,110,5,,,,,,,,,,,,,,,,,,,106187110
6,89,187,110,4,,,,,,,,,,,,,,,,,,,106187110
6,89,187,110,6,,,,,,,,,,,,,,,,,,,106187110
6,89,187,110,3,,,,,,,,,,,,,,,,,,,106187110
6,89,187,110,1,1,,2,1,1,5,35,,,,,,,1,,1,,3,106187110
6,89,187,110,2,,,,,,,,,,,,,,,,,,,106187110
6,89,188,4,3,,,,,,,,,,,,,,,,,,,106188004
6,89,188,4,2,,,,,,,,,,,,,,,,,,,106188004
6,89,188,4,1,2,4,,1,1,11,105,,10,,10,,,,,,-8,,106188004
6,89,188,10,3,,,,,,,,,,,,,,,,,,,106188010
6,89,188,10,5,,,,,,,,,,,,,,,,,,,106188010
6,89,188,10,2,,,,,,,,,,,,,,,,,,,106188010
6,89,188,10,7,,,,,,,,,,,,,,,,,,,106188010
6,89,188,10,1,1,50,,1,5,11,89,,2,,2,,-8,,-8,,,,106188010
6,89,188,10,4,,,,,,,,,,,,,,,,,,,106188010
6,89,188,10,8,,,,,,,,,,,,,,,,,,,106188010
6,89,188,10,6,,,,,,,,,,,,,,,,,,,106188010
6,89,188,21,6,,,,,,,,,,,,,,,,,,,106188021
6,89,188,21,3,,,,,,,,,,,,,,,,,,,106188021
6,89,188,21,8,,,,,,,,,,,,,,,,,,,106188021
6,89,188,21,4,,,,,,,,,,,,,,,,,,,106188021
6,89,188,21,1,1,17,,1,6,1,102,,2,,2,,2,,,,2,,106188021
6,89,188,21,2,,,,,,,,,,,,,,,,,,,106188021
6,89,188,21,7,,2,,1,5,11,6,,,,,,1,,,,1,,106188021
6,89,188,21,5,,,,,,,,,,,,,,,,,,,106188021
6,89,188,28,1,1,15,,1,2,11,105,,1,,,50,,1,,1,,3,106188028
6,89,188,34,4,,,,,,,,,,,,,,,,,,,106188034
6,89,188,34,1,1,37,,1,2,10,48,,,,,,,1,,1,,3,106188034
6,89,188,34,3,,,,,,,,,,,,,,,,,,,106188034
6,89,188,34,2,,,,,,,,,,,,,,,,,,,106188034
6,89,188,45,3,,,,,,,,,,,,,,,,,,,106188045
6,89,188,45,1,2,2,,1,6,11,15,,,,,,,1,,1,,3,106188045
6,89,188,45,2,,,,,,,,,,,,,,,,,,,106188045
6,89,188,51,2,,,,,,,,,,,,,,,,,,,106188051
6,89,188,51,1,1,8,,1,2,11,90,,,,,,-8,,,1,-8,,106188051
6,89,188,51,3,,,,,,,,,,,,,,,,,,,106188051
6,89,188,53,2,,,,,,,,,,,,,,,,,,,106188053
6,89,188,53,1,1,2,,1,6,11,89,,,,,,,1,,1,,3,106188053
6,89,188,53,3,,,,,,,,,,,,,,,,,,,106188053
6,89,191,26,1,1,2,,1,2,11,89,,2,,10,,,,,,,,106191026
6,89,191,33,1,1,34,,1,7,11,89,,,,,,,,,,-8,,106191033
6,89,191,33,2,,,,,,,,,,,,,,,,,,,106191033
6,89,191,33,3,,,,,,,,,,,,,,,,,,,106191033
6,89,191,56,1,,,,,,,,,,,,,,,,,,,106191056
6,89,191,56,2,2,15,,1,6,1,102,,,,40,,,1,,1,,3,106191056
6,89,191,56,4,,,,,,,,,,,,,,,,,,,106191056
6,89,191,56,3,,,,,,,,,,,,,,,,,,,106191056
6,89,191,56,5,,,,,,,,,,,,,,,,,,,106191056
6,89,191,69,4,,,,,,,,,,,,,,,,,,,106191069
6,89,191,69,1,1,9,,1,2,11,97,,,,3,,,1,,1,,3,106191069
6,89,191,69,3,,,,,,,,,,,,,,,,,,,106191069
6,89,191,69,5,,,,,,,,,,,,,,,,,,,106191069
6,89,191,69,2,,,,,,,,,,,,,,,,,,,106191069
6,89,191,101,2,,,,,,,,,,,,,,,,,,,106191101
6,89,191,101,1,1,50,,1,7,11,1,,,,,,,,,,-8,,106191101
6,89,192,4,3,,,,,,,,,,,,,,,,,,,106192004
6,89,192,4,2,,,,,,,,,,,,,,,,,,,106192004
6,89,192,4,1,1,32,,1,7,11,13,,,,,,,,-8,,,,106192004
6,89,192,4,5,,,,,,,,,,,,,,,,,,,106192004
6,89,192,4,4,,,,,,,,,,,,,,,,,,,106192004
6,89,192,6,1,1,10,,,3,11,89,,,,,,,,,,-8,,106192006
6,89,192,6,3,,,,,,,,,,,,,,,,,,,106192006
6,89,192,6,2,,,,,,,,,,,,,,,,,,,106192006
6,89,192,13,3,,,,,,,,,,,,,,,,,,,106192013
6,89,192,13,5,,,,,,,,,,,,,,,,,,,106192013
6,89,192,13,2,,,,,,,,,,,,,,,,,,,106192013
6,89,192,13,4,,,,,,,,,,,,,,,,,,,106192013
6,89,192,13,1,2,24,,1,5,11,89,,,,,,,,,,,,106192013
6,89,192,17,2,2,,3,2,9,11,90,,,,,,,,,,,,106192017
6,89,192,17,1,1,2,4,2,1,5,35,,,,9,7,,1,,1,,3,106192017
6,89,192,50,2,2,3,,1,2,1,102,,7,,15,,-8,,,1,-8,,106192050
6,89,192,50,3,,,,,,,,,,,,,,,,,,,106192050
6,89,192,50,1,1,3,,1,2,11,76,,,,15,,-8,,,1,-8,,106192050
6,91,185,12,1,1,5,,1,5,11,91,,,,,,-8,,,,-8,,106185012
6,91,185,12,4,,,,,,,,,,,,,,,,,,,106185012
6,91,185,12,3,1,5,,1,5,11,91,,,,,,12,,,,12,,106185012
6,91,185,12,2,1,5,,1,5,11,91,,,,,,12,,,,12,,106185012
6,91,185,17,1,1,,,1,5,11,91,,,,,,,,,,-8,,106185017
6,91,185,49,1,,,,,,,,,,,,,,,,,,,106185049
6,91,185,49,2,2,,5,1,6,1,102,,2,,3,,,1,,1,,3,106185049
6,92,195,3,2,2,16,,1,6,11,158,,,,,,,1,,1,,3,106195003
6,92,195,3,3,,,,,,,,,,,,,,,,,,,106195003
6,92,195,3,5,,,,,,,,,,,,,,,,,,,106195003
6,92,195,3,1,1,16,,1,2,11,158,,,,,,,1,,1,,3,106195003
6,92,195,3,4,,,,,,,,,,,,,,,,,,,106195003
6,92,195,26,1,1,26,,1,2,11,160,,,,,,,1,,1,,,106195026
6,92,195,26,5,,,,,,,,,,,,,,,,,,,106195026
6,92,195,26,4,,,,,,,,,,,,,,,,,,,106195026
6,92,195,26,2,1,26,,1,6,11,160,,,,,,,1,,1,,3,106195026
6,92,195,26,6,,,,,,,,,,,,,,,,,,,106195026
6,92,195,26,3,,,,,,,,,,,,,,,,,,,106195026
6,92,195,35,5,,,,,,,,,,,,,,,,,,,106195035
6,92,195,35,8,,,,,,,,,,,,,,,,,,,106195035
6,92,195,35,9,,,,,,,,,,,,,,,,,,,106195035
6,92,195,35,4,,,,,,,,,,,,,,,,,,,106195035
6,92,195,35,2,,,,,,,,,,,,,,,,,,,106195035
6,92,195,35,6,,,,,,,,,,,,,,,,,,,106195035
6,92,195,35,1,1,31,,1,7,11,27,,,,,,,1,,1,,3,106195035
6,92,195,35,7,,,,,,,,,,,,,,,,,,,106195035
6,92,195,35,3,,,,,,,,,,,,,,,,,,,106195035
6,92,195,123,1,1,1,4,2,,11,159,,20,,,,,,,,2,,106195123
6,92,195,123,2,2,1,1,2,,11,115,,20,,,,,,,,2,,106195123
6,92,195,123,4,1,1,4,2,,11,159,,10,,,,,,,,1,,106195123
6,92,195,123,3,,,,,,,,,,,,,,,,,,,106195123
6,92,195,133,1,1,58,,,1,11,71,,,,,,,,,,,,106195133
6,92,195,232,5,,,,,,,,,,,,,,,,,,,106195232
6,92,195,232,4,,,,,,,,,,,,,,,,,,,106195232
6,92,195,232,1,1,15,,1,6,11,1,,,,,,,,,,,,106195232
6,92,195,232,3,,,,,,,,,,,,,,,,,,,106195232
6,92,195,232,2,,,,,,,,,,,,,,,,,,,106195232
6,92,195,232,6,,,,,,,,,,,,,,,,,,,106195232
6,92,196,12,1,1,50,,1,5,11,93,,,,,,,1,,1,,3,106196012
6,92,196,12,2,2,2,,1,6,11,92,,4,0,5,0,,1,,1,,3,106196012
6,92,196,29,1,1,80,,1,5,1,102,,3,,,,,1,,1,,3,106196029
6,93,194,1,1,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,3,,,,,,,,,,,,,,,,,,,106194001
6,93,194,1,2,1,6,,1,6,11,93,,,,,,,,,,,,106194001
6,93,194,7,6,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,3,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,2,2,25,,1,5,11,79,,,,,,,,,,-8,,106194007
6,93,194,7,5,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,4,,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,1,1,44,,1,5,11,65,,,,,,,,,,-8,,106194007
6,93,194,13,4,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,1,1,25,,1,7,,,2,,,,,,,,,-8,,106194013
6,93,194,13,2,2,15,,1,6,11,93,,,,,,,,,,,,106194013
6,93,194,13,5,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,3,,,,,,,,,,,,,,,,,,,106194013
6,93,194,15,2,2,5,,1,2,11,92,,,,,,,,,,1,,106194015
6,93,194,15,3,1,5,,1,5,11,92,,,,,,,,,,1,,106194015
6,93,194,15,1,1,5,,1,2,11,92,,,,,,,,,,1,,106194015
6,93,194,15,4,,,,,,,,,,,,,,,,,,,106194015
6,93,194,18,5,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,3,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,4,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,2,1,30,,1,6,11,64,,,,,,,,,,-8,,106194018
6,93,194,18,1,1,30,,1,2,11,64,,,,,,,,,,-8,,106194018
6,93,194,21,6,,6,,1,5,11,16,,,,,,1,,,,,,106194021
6,93,194,21,7,,6,,1,5,11,16,,,,,,1,,,,,,106194021
6,93,194,21,8,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,2,1,6,,1,2,1,102,,,,,,1,,,,,,106194021
6,93,194,21,3,2,,9,1,5,11,54,,,,,,1,,,,,,106194021
6,93,194,21,4,2,6,,1,5,11,16,,,,,,1,,,,,,106194021
6,93,194,21,1,1,6,,1,2,11,82,,5,,5,,1,,,,1,,106194021
6,93,194,21,5,2,6,,1,5,11,16,,,,,,1,,,,,,106194021
6,93,194,22,2,1,27,,1,7,11,80,,,,,,,,,,1,,106194022
6,93,194,22,3,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,1,1,33,,1,7,11,80,,,,,,,,,,,,106194022
6,93,194,22,4,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,6,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,5,,,,,,,,,,,,,,,,,,,106194022
6,93,194,43,1,1,18,,1,5,11,64,,,,,,,,,,,,106194043
6,93,194,43,4,1,14,,1,5,11,64,,,,,,,,,,1,,106194043
6,93,194,43,2,2,17,,1,6,,,2,,,,,,,,,1,,106194043
6,93,194,43,3,3,18,,1,5,11,64,,,,,,,,,,1,,106194043
6,93,194,45,5,,,,,,,,,,,,,,,,,,,106194045
6,93,194,45,2,,,,,,,,,,,,,,,,,,,106194045
6,93,194,45,4,,,,,,,,,,,,,,,,,,,106194045
6,93,194,45,1,1,24,,1,2,11,80,,,,,,,,,1,,,106194045
6,93,194,45,6,,,,,,,,,,,,,,,,,,,106194045
6,93,194,45,3,,,,,,,,,,,,,,,,,,,106194045
6,93,194,55,8,,,,,,,,,,,,,,,,,,,106194055
6,93,194,55,3,,,,,,,,,,,,,,,,,,,106194055
6,93,194,55,10,,,,,,,,,,,,,,,,,,,106194055
6,93,194,55,4,,,,,,,,,,,,,,,,,,,106194055
6,93,194,55,5,,,,,,,,,,,,,,,,,,,106194055
6,93,194,55,6,,,,,,,,,,,,,,,,,,,106194055
6,93,194,55,2,,,,,,,,,,,,,,,,,,,106194055
6,93,194,55,1,,20,,1,2,11,97,,,,,,,,,,,,106194055
6,93,194,55,7,,,,,,,,,,,,,,,,,,,106194055
6,93,194,55,9,,,,,,,,,,,,,,,,,,,106194055
6,93,194,57,3,,,,,,,,,,,,,,,,,,,106194057
6,93,194,57,6,,,,,,,,,,,,,,,,,,,106194057
6,93,194,57,8,,,,,,,,,,,,,,,,,,,106194057
6,93,194,57,4,,,,,,,,,,,,,,,,,,,106194057
6,93,194,57,1,1,23,,1,2,11,64,,,,,,,,,,,,106194057
6,93,194,57,2,2,10,,1,6,11,78,,,,,,,,,,1,,106194057
6,93,194,57,7,,,,,,,,,,,,,,,,,,,106194057
6,93,194,57,5,,,,,,,,,,,,,,,,,,,106194057
6,93,194,69,1,1,6,,,7,11,80,,8,,8,,1,,1,,,,106194069
6,94,179,24,5,,,,,,,,,,,,,,,,,,,106179024
6,94,179,24,4,,,,,,,,,,,,,,,,,,,106179024
6,94,179,24,2,,,,,,,,,,,,,,,,,,,106179024
6,94,179,24,6,,,,,,,,,,,,,,,,,,,106179024
6,94,179,24,1,1,34,,1,2,11,33,,,,,,-8,,,,-8,,106179024
6,94,179,24,3,,,,,,,,,,,,,,,,,,,106179024
6,94,179,56,1,1,40,,1,5,1,102,,,,,,-8,,,,-8,,106179056
6,94,179,102,4,,,,,,,,,,,,,,,,,,,106179102
6,94,179,102,3,,,,,,,,,,,,,,,,,,,106179102
6,94,179,102,2,,,,,,,,,,,,,,,,,,,106179102
6,94,179,102,1,1,40,,1,1,11,94,,,,,,-8,,-8,,-8,,106179102
6,94,179,116,1,1,9,,1,1,11,61,,2,,3,,-8,,,,-8,,106179116
6,94,179,116,2,2,5,,1,1,11,61,,2,,2,,1,,,,1,,106179116
6,94,179,116,3,,,,,,,,,,,,,,,,,,,106179116
6,94,179,116,4,,,,,,,,,,,,,,,,,,,106179116
6,94,179,120,3,,,,,,,,,,,,,,,,,,,106179120
6,94,179,120,1,1,29,,1,5,9,13,,6,,,,-8,,,,,,106179120
6,94,179,120,5,,,,,,,,,,,,,,,,,,,106179120
6,94,179,120,4,,,,,,,,,,,,,,,,,,,106179120
6,94,179,120,2,,,,,,,,,,,,,,,,,,,106179120
6,94,179,134,1,1,,,,2,11,94,,,,,,,,,,,,106179134
6,94,179,134,2,2,6,,1,6,11,4,,,,,,,,,,,,106179134
6,94,179,146,2,2,7,,1,1,7,156,,,,,,-8,,,,,,106179146
6,94,179,146,4,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,6,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,3,,,,,,,,,,,,,,,,,,,106179146
6,94,179,146,1,1,7,,1,1,7,156,,,,,,-8,,,,,,106179146
6,94,179,146,5,,,,,,,,,,,,,,,,,,,106179146
6,94,179,155,6,,,,,,,,,,,,,,,,,,,106179155
6,94,179,155,1,1,11,,1,2,11,154,,,,,,-8,,,1,,3,106179155
6,94,179,155,2,1,8,,1,5,11,154,,,,,,155,,,1,,3,106179155
6,94,179,155,3,,,,,,,,,,,,,,,,,,,106179155
6,94,179,155,7,1,10,,1,9,11,116,,,,,,155,,,1,,3,106179155
6,94,179,155,8,1,10,,1,7,11,154,,,,,,155,,,1,,3,106179155
6,94,179,155,5,,,,,,,,,,,,,,,,,,,106179155
6,94,179,155,4,,,,,,,,,,,,,,,,,,,106179155
6,94,180,1,10,,,,,,,,,,,,,,,,,,,106180001
6,94,180,1,4,,,,,,,,,,,,,,,,,,,106180001
6,94,180,1,6,,,,,,,,,,,,,,,,,,,106180001
6,94,180,1,1,1,48,,1,2,11,154,,,,,,,,,,,3,106180001
6,94,180,1,2,1,48,,1,2,,,,,,,,,,,,,3,106180001
6,94,180,1,8,,,,,,,,,,,,,,,,,,,106180001
6,94,180,1,3,,,,,,,,,,,,,,,,,,,106180001
6,94,180,1,5,,,,,,,,,,,,,,,,,,,106180001
6,94,180,1,7,,,,,,,,,,,,,,,,,,,106180001
6,94,180,1,9,,,,,,,,,,,,,,,,,,,106180001
6,94,180,2,2,2,20,,1,2,1,102,,,,,,,,,,,,106180002
6,94,180,2,1,1,6,,1,2,11,27,,,50,,,2,,,,,,106180002
6,94,180,2,8,,,,,,,,,,,,,,,,,,,106180002
6,94,180,2,7,,,,,,,,,,,,,,,,,,,106180002
6,94,180,2,4,,,,,,,,,,,,,,,,,,,106180002
6,94,180,2,6,,,,,,,,,,,,,,,,,,,106180002
6,94,180,2,3,,,,,,,,,,,,,,,,,,,106180002
6,94,180,2,5,,,,,,,,,,,,,,,,,,,106180002
6,94,180,3,3,3,2,,1,7,,154,,,,,,1,,,,1,,106180003
6,94,180,3,1,1,16,,1,2,11,154,,,,,,-8,,,,-8,,106180003
6,94,180,3,2,2,16,,1,2,,154,,,,,,1,,,,1,,106180003
6,94,180,3,4,,,,,,,,,,,,,,,,,,,106180003
6,94,180,3,5,,,,,,,,,,,,,,,,,,,106180003
6,94,180,4,2,2,14,,,2,11,154,,,,,,1,,,,1,,106180004
6,94,180,4,3,,,,,,,,,,,,,,,,,,,106180004
6,94,180,4,1,1,15,,1,2,11,94,,,,,,-8,,-8,,-8,,106180004
6,94,180,4,4,,,,,,,,,,,,,,,,,,,106180004
6,94,180,6,2,1,6,,1,2,11,154,,3,,,,,1,,1,,3,106180006
6,94,180,6,3,1,6,,1,2,11,154,,3,,,,,1,,1,,3,106180006
6,94,180,6,1,1,6,,1,2,11,154,,3,,,,,1,,1,,3,106180006
6,94,180,6,5,1,6,,1,2,11,154,,3,,,,,1,,1,,3,106180006
6,94,180,6,9,,,,,,,,,,,,,,,,,,,106180006
6,94,180,6,4,1,6,,1,2,11,154,,3,,,,,1,,1,,3,106180006
6,94,180,6,8,,,,,,,,,,,,,,,,,,,106180006
6,94,180,6,7,,,,,,,,,,,,,,,,,,,106180006
6,94,180,6,6,1,6,,1,2,11,154,,,,,,,1,,1,,3,106180006
6,94,180,8,1,1,20,,1,2,11,154,,,,,,-8,,,,,3,106180008
6,94,180,8,2,2,20,,1,2,11,154,,,,,,-8,,,,,3,106180008
6,94,180,9,2,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,3,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,4,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,1,1,21,,1,6,11,154,,3,,,,,,,,,3,106180009
6,94,180,9,6,,,,,,,,,,,,,,,,,,,106180009
6,94,180,9,5,,,,,,,,,,,,,,,,,,,106180009
6,94,180,11,1,1,17,,1,2,11,154,,,,,,4,,4,,,3,106180011
6,94,180,11,2,2,4,,1,2,11,154,,,,,,-8,,-8,,,3,106180011
6,94,180,15,3,,,,,,,,,,,,,,,,,,,106180015
6,94,180,15,1,1,16,,1,2,11,154,,,,,,,,,,10,,106180015
6,94,180,15,2,2,16,,1,2,11,154,,,,,,,,,,10,,106180015
6,94,180,15,4,,,,,,,,,,,,,,,,,,,106180015
6,94,180,16,5,,,,,,,,,,,,,,,,,,,106180016
6,94,180,16,3,,,,,,,,,,,,,,,,,,,106180016
6,94,180,16,1,2,5,,1,7,11,,,,,,,1,,,,-8,,106180016
6,94,180,16,2,3,5,,1,7,11,,,,,,,1,,,,-8,,106180016
6,94,180,16,4,,,,,,,,,,,,,,,,,,,106180016
6,94,180,20,4,,,,,,,,,,,,,,,,,,,106180020
6,94,180,20,7,,,,,,,,,,,,,,,,,,,106180020
6,94,180,20,9,,,,,,,,,,,,,,,,,,,106180020
6,94,180,20,3,,,,,,,,,,,,,,,,,,,106180020
6,94,180,20,10,,,,,,,,,,,,,,,,,,,106180020
6,94,180,20,6,,,,,,,,,,,,,,,,,,,106180020
6,94,180,20,8,,,,,,,,,,,,,,,,,,,106180020
6,94,180,20,1,1,27,,1,17,11,100,,,,500,,-8,,,,-8,,106180020
6,94,180,20,5,,,,,,,,,,,,,,,,,,,106180020
6,94,180,20,2,,,,,,,,,,,,,,,,,,,106180020
6,94,180,22,2,2,14,,1,6,11,,,3,,,,,1,,1,,3,106180022
6,94,180,22,4,1,1,,1,9,,,,,,,,,,,,,,106180022
6,94,180,22,1,,,,,,,,,,,,,,,,,,,106180022
6,94,180,22,3,,,,,,,,,,,,,,,,,,,106180022
6,94,180,23,1,1,5,,1,2,11,156,,,,,,,,,,,,106180023
6,94,180,35,2,2,6,,2,4,11,154,,,,,,,1,,1,,3,106180035
6,94,180,35,5,,,,,,,,,,,,,,,,,,,106180035
6,94,180,35,6,,,,,,,,,,,,,,,,,,,106180035
6,94,180,35,3,,,,,,,,,,,,,,,,,,,106180035
6,94,180,35,1,1,6,,2,7,11,154,,,,,,,1,,1,,3,106180035
6,94,180,35,4,,,,,,,,,,,,,,,,,,,106180035
6,94,183,20,1,1,20,,1,5,11,106,,,,,,,1,,1,,3,106183020
6,94,183,20,3,1,16,,1,5,11,95,,,,,,,1,,1,,3,106183020
6,94,183,20,2,2,17,,1,7,11,95,,,,,,,1,,1,,3,106183020
6,94,183,33,4,,,,,,,,,,,,,,,,,,,106183033
6,94,183,33,1,2,26,,1,5,6,148,,,,,,,1,,1,,3,106183033
6,94,183,33,3,,,,,,,,,,,,,,,,,,,106183033
6,94,183,33,2,,,,,,,,,,,,,,,,,,,106183033
6,94,183,33,5,,,,,,,,,,,,,,,,,,,106183033
6,94,183,33,6,,,,,,,,,,,,,,,,,,,106183033
6,94,183,33,7,,,,,,,,,,,,,,,,,,,106183033
6,95,182,20,1,,,,,,,,,,,,,,,,,,,106182020
6,95,182,20,2,,,,,,,,,,,,,,,,,,,106182020
6,95,182,20,3,3,,2,2,2,1,102,,,,,,,,,,,3,106182020
6,95,182,47,1,2,26,,1,6,11,68,,5,,2,,1,,,,,,106182047
6,95,182,47,2,,,,,,,,,,,,,,,,,,,106182047
6,95,182,47,4,,,,,,,,,,,,,,,,,,,106182047
6,95,182,47,3,,,,,,,,,,,,,,,,,,,106182047
6,95,182,47,5,,,,,,,,,,,,,,,,,,,106182047
6,95,182,58,1,1,7,,1,2,1,102,,,,,,,1,,1,,3,106182058
6,95,182,58,4,4,,5,1,7,6,148,,,,,,,,,,,3,106182058
6,95,182,58,3,3,2,,1,7,6,148,,,,,,,,,,,3,106182058
