"id1","id2","id3","id4","s1ei_0","s1ei_01","hhno"
4,58,129,18,2,,104129018
4,58,129,20,2,,104129020
4,58,129,21,2,,104129021
4,58,129,22,1,1,104129022
4,58,129,25,2,,104129025
4,58,129,26,2,,104129026
4,58,129,31,2,,104129031
4,58,129,33,2,,104129033
4,58,130,2,2,,104130002
4,58,130,3,2,,104130003
4,58,130,6,2,,104130006
4,58,130,9,1,1,104130009
4,58,130,16,2,,104130016
4,58,130,18,2,,104130018
4,58,130,20,1,2,104130020
4,58,130,21,2,,104130021
4,58,130,23,2,,104130023
4,58,130,27,2,,104130027
4,58,130,28,2,,104130028
4,58,130,30,2,,104130030
4,58,130,40,2,,104130040
4,58,130,43,2,,104130043
4,58,130,46,2,,104130046
4,58,131,7,2,,104131007
4,58,131,8,2,,104131008
4,58,131,9,2,,104131009
4,58,131,13,2,,104131013
4,58,131,15,2,,104131015
4,58,131,17,2,,104131017
4,58,131,18,2,,104131018
4,58,131,21,2,,104131021
4,58,131,24,2,,104131024
4,58,131,28,2,,104131028
4,58,131,31,2,,104131031
4,58,131,33,2,,104131033
4,58,131,53,2,,104131053
4,58,131,56,2,,104131056
4,58,131,59,2,,104131059
4,58,132,4,2,,104132004
4,58,132,6,2,,104132006
4,58,132,9,2,,104132009
4,58,132,13,2,,104132013
4,58,132,18,2,,104132018
4,58,132,19,2,,104132019
4,58,132,23,2,,104132023
4,58,132,26,2,,104132026
4,58,132,27,2,,104132027
4,58,132,28,2,,104132028
4,58,132,29,2,,104132029
4,58,132,36,2,,104132036
4,58,132,37,2,,104132037
4,58,132,39,2,,104132039
4,58,132,50,2,,104132050
4,59,128,12,2,,104128012
4,59,128,15,1,1,104128015
4,59,128,21,1,1,104128021
4,59,128,24,2,,104128024
4,59,128,28,2,,104128028
4,59,128,38,2,,104128038
4,59,128,42,2,,104128042
4,59,128,47,2,,104128047
4,59,128,60,1,2,104128060
4,59,128,62,2,,104128062
4,59,128,65,2,,104128065
4,59,128,66,2,,104128066
4,59,128,83,1,1,104128083
4,59,128,93,2,,104128093
4,59,128,98,2,,104128098
4,60,110,2,2,,104110002
4,60,110,3,2,,104110003
4,60,110,8,2,,104110008
4,60,110,9,1,1,104110009
4,60,110,11,2,,104110011
4,60,110,12,2,,104110012
4,60,110,14,2,,104110014
4,60,110,15,2,,104110015
4,60,110,21,1,1,104110021
4,60,110,22,2,,104110022
4,60,110,23,2,,104110023
4,60,110,33,2,,104110033
4,60,110,34,2,,104110034
4,60,110,37,2,,104110037
4,60,110,42,2,,104110042
4,60,111,5,2,,104111005
4,60,111,7,2,,104111007
4,60,111,8,2,,104111008
4,60,111,10,2,,104111010
4,60,111,23,2,,104111023
4,60,111,33,2,,104111033
4,60,111,34,2,,104111034
4,60,111,35,2,,104111035
4,60,111,36,2,,104111036
4,60,111,45,2,,104111045
4,60,111,51,2,,104111051
4,60,111,53,2,,104111053
4,60,111,70,2,,104111070
4,60,111,71,2,,104111071
4,60,111,78,2,,104111078
4,60,112,1,2,,104112001
4,60,112,11,1,1,104112011
4,60,112,12,2,,104112012
4,60,112,20,2,,104112020
4,60,112,32,2,,104112032
4,60,112,34,2,,104112034
4,60,112,35,2,,104112035
4,60,112,44,2,,104112044
4,60,112,46,2,,104112046
4,60,112,48,1,1,104112048
4,60,112,51,2,,104112051
4,60,112,52,2,,104112052
4,60,112,56,2,,104112056
4,60,112,59,1,1,104112059
4,60,112,63,2,,104112063
4,60,113,6,2,,104113006
4,60,113,11,2,,104113011
4,60,113,12,2,,104113012
4,60,113,19,2,,104113019
4,60,113,25,2,,104113025
4,60,113,27,2,,104113027
4,60,113,28,2,,104113028
4,60,113,35,2,,104113035
4,60,113,38,2,,104113038
4,60,113,40,1,1,104113040
4,60,113,44,2,,104113044
4,60,113,48,2,,104113048
4,60,113,54,2,,104113054
4,60,113,89,2,,104113089
4,60,113,90,2,,104113090
4,62,118,2,2,,104118002
4,62,118,3,2,,104118003
4,62,118,6,2,,104118006
4,62,118,8,2,,104118008
4,62,118,11,2,,104118011
4,62,118,16,2,,104118016
4,62,118,17,2,,104118017
4,62,118,21,2,,104118021
4,62,118,27,2,,104118027
4,62,118,28,2,,104118028
4,62,118,29,2,,104118029
4,62,118,31,2,,104118031
4,62,118,33,2,,104118033
4,62,118,34,2,,104118034
4,62,118,35,2,,104118035
5,5,147,4,2,,105147004
5,5,147,5,2,,105147005
5,5,147,13,2,,105147013
5,5,147,14,1,1,105147014
5,5,147,15,2,,105147015
5,5,147,18,1,2,105147018
5,5,147,25,2,,105147025
5,5,147,37,2,,105147037
5,5,147,39,2,,105147039
5,5,147,51,2,,105147051
5,5,147,52,2,,105147052
5,5,147,54,2,,105147054
5,5,147,62,1,1,105147062
5,5,147,69,2,,105147069
5,5,147,77,2,,105147077
5,7,155,1,2,,105155001
5,7,155,2,2,,105155002
5,7,155,11,1,1,105155011
5,7,155,12,2,,105155012
5,7,155,14,2,,105155014
5,7,155,15,2,,105155015
5,7,155,18,2,,105155018
5,7,155,20,1,1,105155020
5,7,155,21,2,,105155021
5,7,155,23,1,1,105155023
5,7,155,24,2,,105155024
5,7,155,27,2,,105155027
5,7,155,29,2,,105155029
5,7,155,30,2,,105155030
5,7,155,36,2,,105155036
5,7,156,3,1,1,105156003
5,7,156,8,1,1,105156008
5,7,156,10,1,1,105156010
5,7,156,11,2,,105156011
5,7,156,13,2,,105156013
5,7,156,16,2,,105156016
5,7,156,21,2,,105156021
5,7,156,34,2,,105156034
5,7,156,35,2,,105156035
5,7,156,41,2,,105156041
5,7,156,48,2,,105156048
5,7,156,49,2,,105156049
5,7,156,66,2,,105156066
5,7,156,68,2,,105156068
5,7,156,70,2,,105156070
5,8,157,3,2,,105157003
5,8,157,10,2,,105157010
5,8,157,21,2,,105157021
5,8,157,22,2,,105157022
5,8,157,28,2,,105157028
5,8,157,36,1,1,105157036
5,8,157,43,2,,105157043
5,8,157,53,1,1,105157053
5,8,157,65,1,1,105157065
5,8,157,70,1,1,105157070
5,8,157,78,1,1,105157078
5,8,157,83,2,,105157083
5,8,157,84,2,,105157084
5,8,157,86,1,1,105157086
5,8,157,89,2,,105157089
5,8,158,4,1,1,105158004
5,8,158,14,1,3,105158014
5,8,158,15,1,1,105158015
5,8,158,19,1,1,105158019
5,8,158,24,2,,105158024
5,8,158,25,2,,105158025
5,8,158,26,2,,105158026
5,8,158,28,2,,105158028
5,8,158,34,2,,105158034
5,8,158,35,2,,105158035
5,8,158,37,2,,105158037
5,8,158,41,1,1,105158041
5,8,158,45,1,1,105158045
5,8,158,48,2,,105158048
5,8,158,51,2,,105158051
5,8,159,2,2,,105159002
5,8,159,3,1,2,105159003
5,8,159,5,1,1,105159005
5,8,159,9,2,,105159009
5,8,159,10,1,1,105159010
5,8,159,11,2,,105159011
5,8,159,13,2,,105159013
5,8,159,15,2,,105159015
5,8,159,16,2,,105159016
5,8,159,18,2,,105159018
5,8,159,20,2,,105159020
5,8,159,21,2,,105159021
5,8,159,23,2,,105159023
5,8,159,25,1,1,105159025
5,8,159,28,2,,105159028
5,8,160,7,1,1,105160007
5,8,160,8,2,,105160008
5,8,160,11,1,1,105160011
5,8,160,12,1,1,105160012
5,8,160,13,1,2,105160013
5,8,160,16,2,,105160016
5,8,160,17,1,1,105160017
5,8,160,18,1,1,105160018
5,8,160,27,1,1,105160027
5,8,160,29,2,,105160029
5,8,160,32,1,1,105160032
5,8,160,34,1,1,105160034
5,8,160,39,2,,105160039
5,8,160,41,2,,105160041
5,8,160,48,1,1,105160048
5,9,161,3,2,,105161003
5,9,161,4,1,1,105161004
5,9,161,6,2,,105161006
5,9,161,11,2,,105161011
5,9,161,13,2,,105161013
5,9,161,15,2,,105161015
5,9,161,16,2,,105161016
5,9,161,17,1,1,105161017
5,9,161,18,2,,105161018
5,9,161,29,2,,105161029
5,9,161,30,2,,105161030
5,9,161,33,2,,105161033
5,9,161,35,2,,105161035
5,9,161,36,2,,105161036
5,9,161,38,1,1,105161038
5,9,162,1,2,,105162001
5,9,162,5,2,,105162005
5,9,162,8,2,,105162008
5,9,162,9,2,,105162009
5,9,162,15,2,,105162015
5,9,162,17,2,,105162017
5,9,162,19,2,,105162019
5,9,162,20,2,,105162020
5,9,162,24,2,,105162024
5,9,162,27,2,,105162027
5,9,162,28,2,,105162028
5,9,162,29,2,,105162029
5,9,162,31,2,,105162031
5,9,162,32,1,1,105162032
5,9,162,35,2,,105162035
5,9,163,3,1,1,105163003
5,9,163,9,1,1,105163009
5,9,163,11,1,1,105163011
5,9,163,16,2,,105163016
5,9,163,24,1,1,105163024
5,9,163,26,2,,105163026
5,9,163,34,2,,105163034
5,9,163,37,2,,105163037
5,9,163,47,2,,105163047
5,9,163,53,2,,105163053
5,9,163,65,1,1,105163065
5,9,163,69,1,1,105163069
5,9,163,72,2,,105163072
5,9,163,78,1,1,105163078
5,9,163,79,2,,105163079
5,10,164,6,2,,105164006
5,10,164,8,1,1,105164008
5,10,164,9,2,,105164009
5,10,164,19,2,,105164019
5,10,164,20,2,,105164020
5,10,164,21,2,,105164021
5,10,164,25,2,,105164025
5,10,164,26,2,,105164026
5,10,164,29,2,,105164029
5,10,164,30,2,,105164030
5,10,164,31,2,,105164031
5,10,164,33,2,,105164033
5,10,164,35,1,1,105164035
5,10,164,36,2,,105164036
5,10,164,38,2,,105164038
5,10,165,5,2,,105165005
5,10,165,10,2,,105165010
5,10,165,15,2,,105165015
5,10,165,19,2,,105165019
5,10,165,20,2,,105165020
5,10,165,23,2,,105165023
5,10,165,27,2,,105165027
5,10,165,31,2,,105165031
5,10,165,35,2,,105165035
5,10,165,38,2,,105165038
5,10,165,42,1,1,105165042
5,10,165,47,2,,105165047
5,10,165,53,1,1,105165053
5,10,165,57,2,,105165057
5,10,165,58,2,,105165058
5,11,166,1,1,1,105166001
5,11,166,8,2,,105166008
5,11,166,12,2,,105166012
5,11,166,19,2,,105166019
5,11,166,23,2,,105166023
5,11,166,27,1,1,105166027
5,11,166,31,2,,105166031
5,11,166,39,2,,105166039
5,11,166,40,2,,105166040
5,11,166,47,2,,105166047
5,11,166,52,2,,105166052
5,11,166,56,2,,105166056
5,11,166,57,1,1,105166057
5,11,166,60,1,1,105166060
5,11,166,62,2,,105166062
5,12,168,9,2,,105168009
5,12,168,25,2,,105168025
5,12,168,42,2,,105168042
5,12,168,43,2,,105168043
5,12,168,44,2,,105168044
5,12,168,46,1,1,105168046
5,12,168,52,2,,105168052
5,12,168,54,1,1,105168054
5,12,168,63,2,,105168063
5,12,168,67,2,,105168067
5,12,168,71,2,,105168071
5,12,168,78,2,,105168078
5,12,168,82,1,1,105168082
5,12,168,86,2,,105168086
5,12,168,88,2,,105168088
5,12,169,3,1,1,105169003
5,12,169,4,2,,105169004
5,12,169,7,2,,105169007
5,12,169,8,2,,105169008
5,12,169,14,2,,105169014
5,12,169,15,2,,105169015
5,12,169,16,2,,105169016
5,12,169,17,2,,105169017
5,12,169,23,2,,105169023
5,12,169,24,2,,105169024
5,12,169,27,2,,105169027
5,12,169,32,2,,105169032
5,12,169,35,2,,105169035
5,12,169,36,2,,105169036
5,12,169,38,1,1,105169038
5,12,170,1,2,,105170001
5,12,170,7,2,,105170007
5,12,170,8,2,,105170008
5,12,170,10,2,,105170010
5,12,170,11,1,5,105170011
5,12,170,12,2,,105170012
5,12,170,19,1,1,105170019
5,12,170,21,2,,105170021
5,12,170,22,2,,105170022
5,12,170,25,2,,105170025
5,12,170,27,1,1,105170027
5,12,170,30,2,,105170030
5,12,170,35,2,,105170035
5,12,170,36,1,1,105170036
5,12,170,37,1,1,105170037
5,13,171,3,2,,105171003
5,13,171,4,2,,105171004
5,13,171,5,2,,105171005
5,13,171,8,1,1,105171008
5,13,171,10,2,,105171010
5,13,171,11,2,,105171011
5,13,171,13,2,,105171013
5,13,171,17,1,1,105171017
5,13,171,18,2,,105171018
5,13,171,20,2,,105171020
5,13,171,22,2,,105171022
5,13,171,23,2,,105171023
5,13,171,25,2,,105171025
5,13,171,29,2,,105171029
5,13,171,32,2,,105171032
5,14,173,1,2,,105173001
5,14,173,3,2,,105173003
5,14,173,4,2,,105173004
5,14,173,5,2,,105173005
5,14,173,6,2,,105173006
5,14,173,9,2,,105173009
5,14,173,11,2,,105173011
5,14,173,13,2,,105173013
5,14,173,19,2,,105173019
5,14,173,23,2,,105173023
5,14,173,25,2,,105173025
5,14,173,28,2,,105173028
5,14,173,29,2,,105173029
5,14,173,31,2,,105173031
5,14,173,32,2,,105173032
5,14,174,3,2,,105174003
5,14,174,7,2,,105174007
5,14,174,8,2,,105174008
5,14,174,11,2,,105174011
5,14,174,29,2,,105174029
5,14,174,31,2,,105174031
5,14,174,32,2,,105174032
5,14,174,40,2,,105174040
5,14,174,52,2,,105174052
5,14,174,53,2,,105174053
5,14,174,54,1,1,105174054
5,14,174,55,2,,105174055
5,14,174,61,2,,105174061
5,14,174,65,2,,105174065
5,14,174,70,2,,105174070
5,15,175,7,2,,105175007
5,15,175,14,2,,105175014
5,15,175,20,2,,105175020
5,15,175,28,2,,105175028
5,15,175,31,1,1,105175031
5,15,175,32,2,,105175032
5,15,175,38,1,1,105175038
5,15,175,41,1,1,105175041
5,15,175,65,2,,105175065
5,15,175,70,2,,105175070
5,15,175,81,2,,105175081
5,15,175,85,2,,105175085
5,15,175,102,2,,105175102
5,15,175,105,2,,105175105
5,15,175,107,1,1,105175107
5,15,176,3,1,1,105176003
5,15,176,5,2,,105176005
5,15,176,6,1,1,105176006
5,15,176,8,2,,105176008
5,15,176,13,2,,105176013
5,15,176,15,2,,105176015
5,15,176,22,2,,105176022
5,15,176,30,1,1,105176030
5,15,176,34,2,,105176034
5,15,176,40,2,,105176040
5,15,176,47,2,,105176047
5,15,176,53,2,,105176053
5,15,176,87,2,,105176087
5,15,176,90,2,,105176090
5,15,176,92,2,,105176092
5,15,177,1,2,,105177001
5,15,177,2,2,,105177002
5,15,177,4,2,,105177004
5,15,177,8,2,,105177008
5,15,177,9,2,,105177009
5,15,177,10,2,,105177010
5,15,177,11,2,,105177011
5,15,177,12,2,,105177012
5,15,177,13,2,,105177013
5,15,177,17,2,,105177017
5,15,177,21,2,,105177021
5,15,177,22,2,,105177022
5,15,177,27,2,,105177027
5,15,177,28,2,,105177028
5,15,177,39,2,,105177039
5,66,172,3,2,,105172003
5,66,172,4,2,,105172004
5,66,172,5,2,,105172005
5,66,172,9,1,2,105172009
5,66,172,15,2,,105172015
5,66,172,16,2,,105172016
5,66,172,19,2,,105172019
5,66,172,26,2,,105172026
5,66,172,28,2,,105172028
5,66,172,30,2,,105172030
5,66,172,31,2,,105172031
5,66,172,33,2,,105172033
5,66,172,34,1,1,105172034
5,66,172,40,2,,105172040
5,66,172,46,2,,105172046
5,67,149,2,2,,105149002
5,67,149,4,2,,105149004
5,67,149,5,2,,105149005
5,67,149,13,2,,105149013
5,67,149,15,2,,105149015
5,67,149,25,2,,105149025
5,67,149,26,2,,105149026
5,67,149,29,2,,105149029
5,67,149,43,2,,105149043
5,67,149,44,2,,105149044
5,67,149,46,2,,105149046
5,67,149,49,2,,105149049
5,67,149,67,2,,105149067
5,67,149,69,2,,105149069
5,67,149,122,2,,105149122
5,67,150,1,2,,105150001
5,67,150,6,2,,105150006
5,67,150,8,2,,105150008
5,67,150,16,1,1,105150016
5,67,150,17,2,,105150017
5,67,150,21,2,,105150021
5,67,150,28,2,,105150028
5,67,150,33,2,,105150033
5,67,150,45,2,,105150045
5,67,150,53,2,,105150053
5,67,150,55,2,,105150055
5,67,150,57,2,,105150057
5,67,150,58,2,,105150058
5,67,150,61,2,,105150061
5,67,150,66,2,,105150066
5,67,151,1,2,,105151001
5,67,151,4,2,,105151004
5,67,151,5,2,,105151005
5,67,151,6,2,,105151006
5,67,151,7,2,,105151007
5,67,151,10,2,,105151010
5,67,151,11,2,,105151011
5,67,151,12,1,1,105151012
5,67,151,14,2,,105151014
5,67,151,18,2,,105151018
5,67,151,21,2,,105151021
5,67,151,29,2,,105151029
5,67,151,31,2,,105151031
5,67,151,32,2,,105151032
5,67,151,34,2,,105151034
5,67,152,5,2,,105152005
5,67,152,6,2,,105152006
5,67,152,10,2,,105152010
5,67,152,11,2,,105152011
5,67,152,15,2,,105152015
5,67,152,20,2,,105152020
5,67,152,23,2,,105152023
5,67,152,28,2,,105152028
5,67,152,29,1,1,105152029
5,67,152,32,2,,105152032
5,67,152,41,2,,105152041
5,67,152,44,2,,105152044
5,67,152,45,2,,105152045
5,67,152,48,2,,105152048
5,67,152,55,2,,105152055
5,67,153,3,2,,105153003
5,67,153,4,2,,105153004
5,67,153,10,2,,105153010
5,67,153,13,2,,105153013
5,67,153,19,2,,105153019
5,67,153,21,2,,105153021
5,67,153,24,2,,105153024
5,67,153,25,2,,105153025
5,67,153,29,2,,105153029
5,67,153,30,2,,105153030
5,67,153,31,2,,105153031
5,67,153,37,1,1,105153037
5,67,153,50,1,1,105153050
5,67,153,52,1,1,105153052
5,67,153,53,2,,105153053
5,67,154,4,2,,105154004
5,67,154,11,2,,105154011
5,67,154,18,2,,105154018
5,67,154,21,1,1,105154021
5,67,154,22,1,1,105154022
5,67,154,23,2,,105154023
5,67,154,32,1,1,105154032
5,67,154,40,2,,105154040
5,67,154,42,2,,105154042
5,67,154,43,2,,105154043
5,67,154,44,2,,105154044
5,67,154,46,1,1,105154046
5,67,154,51,1,1,105154051
5,67,154,52,2,,105154052
5,67,154,61,2,,105154061
5,68,137,4,1,1,105137004
5,68,137,5,2,,105137005
5,68,137,8,1,1,105137008
5,68,137,11,2,,105137011
5,68,137,13,2,,105137013
5,68,137,14,2,,105137014
5,68,137,17,1,1,105137017
5,68,137,19,2,,105137019
5,68,137,20,2,,105137020
5,68,137,23,2,,105137023
5,68,137,27,2,,105137027
5,68,137,29,1,1,105137029
5,68,137,30,1,1,105137030
5,68,137,31,2,,105137031
5,68,137,35,2,,105137035
5,69,134,6,2,,105134006
5,69,134,11,2,,105134011
5,69,134,17,2,,105134017
5,69,134,19,2,,105134019
5,69,134,22,2,,105134022
5,69,134,28,2,,105134028
5,69,134,30,2,,105134030
5,69,134,34,2,,105134034
5,69,134,35,2,,105134035
5,69,134,36,2,,105134036
5,69,134,45,2,,105134045
5,69,134,46,2,,105134046
5,69,134,48,2,,105134048
5,69,134,49,2,,105134049
5,69,134,50,2,,105134050
5,69,135,3,2,,105135003
5,69,135,5,2,,105135005
5,69,135,12,2,,105135012
5,69,135,20,2,,105135020
5,69,135,30,2,,105135030
5,69,135,33,1,1,105135033
5,69,135,37,2,,105135037
5,69,135,53,1,1,105135053
5,69,135,59,2,,105135059
5,69,135,66,2,,105135066
5,69,135,69,1,1,105135069
5,69,135,76,2,,105135076
5,69,135,78,2,,105135078
5,69,135,86,1,1,105135086
5,69,135,99,2,,105135099
5,70,136,3,2,,105136003
5,70,136,5,2,,105136005
5,70,136,6,1,1,105136006
5,70,136,7,2,,105136007
5,70,136,10,1,1,105136010
5,70,136,11,2,,105136011
5,70,136,14,2,,105136014
5,70,136,22,1,1,105136022
5,70,136,25,2,,105136025
5,70,136,27,2,,105136027
5,70,136,29,2,,105136029
5,70,136,30,1,1,105136030
5,70,136,34,1,1,105136034
5,70,136,38,2,,105136038
5,70,136,40,2,,105136040
5,70,138,1,2,,105138001
5,70,138,4,2,,105138004
5,70,138,5,2,,105138005
5,70,138,9,2,,105138009
5,70,138,17,2,,105138017
5,70,138,19,1,1,105138019
5,70,138,23,2,,105138023
5,70,138,27,2,,105138027
5,70,138,28,1,1,105138028
5,70,138,30,1,1,105138030
5,70,138,33,2,,105138033
5,70,138,36,2,,105138036
5,70,138,53,2,,105138053
5,70,138,79,2,,105138079
5,70,138,81,2,,105138081
5,71,148,5,2,,105148005
5,71,148,11,2,,105148011
5,71,148,13,2,,105148013
5,71,148,35,2,,105148035
5,71,148,40,2,,105148040
5,71,148,46,2,,105148046
5,71,148,50,2,,105148050
5,71,148,53,2,,105148053
5,71,148,60,2,,105148060
5,71,148,69,2,,105148069
5,71,148,73,2,,105148073
5,71,148,74,2,,105148074
5,71,148,77,1,1,105148077
5,71,148,78,2,,105148078
5,71,148,82,2,,105148082
5,73,142,1,2,,105142001
5,73,142,2,1,2,105142002
5,73,142,12,2,,105142012
5,73,142,13,1,1,105142013
5,73,142,20,1,2,105142020
5,73,142,24,1,1,105142024
5,73,142,25,2,,105142025
5,73,142,33,2,,105142033
5,73,142,37,2,,105142037
5,73,142,38,1,1,105142038
5,73,142,49,2,,105142049
5,73,142,51,2,,105142051
5,73,142,54,2,,105142054
5,73,142,55,2,,105142055
5,73,142,59,2,,105142059
5,80,143,7,2,,105143007
5,80,143,8,1,1,105143008
5,80,143,9,2,,105143009
5,80,143,10,2,,105143010
5,80,143,13,2,,105143013
5,80,143,14,1,1,105143014
5,80,143,20,1,1,105143020
5,80,143,24,2,,105143024
5,80,143,27,1,2,105143027
5,80,143,28,2,,105143028
5,80,143,30,1,1,105143030
5,80,143,32,2,,105143032
5,80,143,35,1,2,105143035
5,80,143,38,2,,105143038
5,80,143,40,2,,105143040
5,80,144,7,2,,105144007
5,80,144,9,2,,105144009
5,80,144,19,1,1,105144019
5,80,144,32,1,1,105144032
5,80,144,34,1,1,105144034
5,80,144,41,1,1,105144041
5,80,144,52,1,1,105144052
5,80,144,59,2,,105144059
5,80,144,65,1,1,105144065
5,80,144,68,1,4,105144068
5,80,144,71,2,,105144071
5,80,144,86,2,,105144086
5,80,144,93,2,,105144093
5,80,144,106,2,,105144106
5,80,144,110,2,,105144110
5,80,145,6,2,,105145006
5,80,145,12,2,,105145012
5,80,145,13,1,1,105145013
5,80,145,14,2,,105145014
5,80,145,15,2,,105145015
5,80,145,17,2,,105145017
5,80,145,19,2,,105145019
5,80,145,21,2,,105145021
5,80,145,30,1,1,105145030
5,80,145,31,2,,105145031
5,80,145,33,2,,105145033
5,80,145,41,2,,105145041
5,80,145,43,2,,105145043
5,80,145,82,1,1,105145082
5,80,145,83,2,,105145083
5,80,146,4,2,,105146004
5,80,146,5,2,,105146005
5,80,146,7,2,,105146007
5,80,146,13,2,,105146013
5,80,146,19,2,,105146019
5,80,146,25,2,,105146025
5,80,146,28,2,,105146028
5,80,146,29,2,,105146029
5,80,146,33,2,,105146033
5,80,146,36,2,,105146036
5,80,146,42,2,,105146042
5,80,146,45,2,,105146045
5,80,146,49,2,,105146049
5,80,146,53,2,,105146053
5,80,146,58,2,,105146058
5,82,139,1,1,1,105139001
5,82,139,8,1,1,105139008
5,82,139,9,2,,105139009
5,82,139,10,2,,105139010
5,82,139,26,2,,105139026
5,82,139,51,2,,105139051
5,82,139,61,2,,105139061
5,82,139,65,2,,105139065
5,82,139,67,1,1,105139067
5,82,139,71,2,,105139071
5,82,139,79,2,,105139079
5,82,139,84,2,,105139084
5,82,139,88,1,1,105139088
5,82,139,100,2,,105139100
5,82,139,107,2,,105139107
5,82,140,1,2,,105140001
5,82,140,2,2,,105140002
5,82,140,4,2,,105140004
5,82,140,5,2,,105140005
5,82,140,9,2,,105140009
5,82,140,11,2,,105140011
5,82,140,15,2,,105140015
5,82,140,16,2,,105140016
5,82,140,22,2,,105140022
5,82,140,23,2,,105140023
5,82,140,24,2,,105140024
5,82,140,28,2,,105140028
5,82,140,32,2,,105140032
5,82,140,38,2,,105140038
5,82,140,40,2,,105140040
6,109,296,1,2,,108296001
6,109,296,2,2,,108296002
6,109,296,5,1,1,108296005
6,109,296,10,2,,108296010
6,109,296,20,2,,108296020
6,109,296,29,2,,108296029
6,109,296,34,2,,108296034
6,109,296,45,2,,108296045
6,109,296,48,2,,108296048
6,109,296,49,1,1,108296049
6,109,296,52,2,,108296052
6,109,296,58,2,,108296058
6,109,296,62,2,,108296062
6,109,296,65,2,,108296065
6,109,296,73,2,,108296073
6,1,178,4,2,,106178004
6,1,178,7,2,,106178007
6,1,178,15,2,,106178015
6,1,178,29,2,,106178029
6,1,178,30,2,,106178030
6,1,178,40,2,,106178040
6,1,178,55,1,1,106178055
6,1,178,58,1,1,106178058
6,1,178,69,2,,106178069
6,1,178,71,2,,106178071
6,1,178,72,2,,106178072
6,1,178,95,2,,106178095
6,1,178,103,2,,106178103
6,1,178,106,1,1,106178106
6,1,178,173,1,1,106178173
6,1,181,3,2,,106181003
6,1,181,5,2,,106181005
6,1,181,7,2,,106181007
6,1,181,8,2,,106181008
6,1,181,10,2,,106181010
6,1,181,13,2,,106181013
6,1,181,18,2,,106181018
6,1,181,20,2,,106181020
6,1,181,23,2,,106181023
6,1,181,24,2,,106181024
6,1,181,27,2,,106181027
6,1,181,30,2,,106181030
6,1,181,31,1,1,106181031
6,1,181,32,2,,106181032
6,1,181,34,2,,106181034
6,1,183,6,2,,106183006
6,1,183,7,1,1,106183007
6,1,183,8,2,,106183008
6,1,183,13,2,,106183013
6,1,183,21,2,,106183021
6,1,183,27,2,,106183027
6,1,183,28,1,1,106183028
6,1,183,32,2,,106183032
6,1,183,34,2,,106183034
6,1,183,50,2,,106183050
6,1,183,64,2,,106183064
6,1,183,65,2,,106183065
6,1,217,23,2,,106217023
6,1,217,25,2,,106217025
6,1,217,26,1,5,106217026
6,1,217,43,2,,106217043
6,1,217,45,1,1,106217045
6,1,217,58,2,,106217058
6,1,217,61,2,,106217061
6,1,217,63,1,1,106217063
6,1,217,65,2,,106217065
6,1,217,73,2,,106217073
6,1,217,77,2,,106217077
6,1,217,83,2,,106217083
6,1,217,84,2,,106217084
6,1,217,97,1,1,106217097
6,1,217,109,1,2,106217109
6,10,202,4,2,,106202004
6,10,202,5,2,,106202005
6,10,202,10,2,,106202010
6,10,202,12,1,1,106202012
6,10,202,14,2,,106202014
6,10,202,18,2,,106202018
6,10,202,19,2,,106202019
6,10,202,21,2,,106202021
6,10,202,40,1,1,106202040
6,10,202,45,2,,106202045
6,10,202,47,2,,106202047
6,10,202,63,1,1,106202063
6,10,202,64,1,1,106202064
6,10,202,68,2,,106202068
6,10,202,69,1,1,106202069
6,10,203,2,2,,106203002
6,10,203,10,2,,106203010
6,10,203,12,2,,106203012
6,10,203,14,2,,106203014
6,10,203,16,2,,106203016
6,10,203,19,2,,106203019
6,10,203,28,2,,106203028
6,10,203,36,2,,106203036
6,10,203,52,2,,106203052
6,10,203,57,1,1,106203057
6,10,203,63,2,,106203063
6,10,203,64,2,,106203064
6,10,203,70,1,1,106203070
6,10,203,74,2,,106203074
6,10,203,77,2,,106203077
6,10,204,3,1,1,106204003
6,10,204,4,1,1,106204004
6,10,204,16,2,,106204016
6,10,204,17,2,,106204017
6,10,204,22,2,,106204022
6,10,204,29,2,,106204029
6,10,204,30,2,,106204030
6,10,204,32,2,,106204032
6,10,204,34,2,,106204034
6,10,204,35,2,,106204035
6,10,204,39,2,,106204039
6,10,204,42,2,,106204042
6,10,204,46,2,,106204046
6,10,204,49,2,,106204049
6,10,204,56,2,,106204056
6,10,211,2,1,1,106211002
6,10,211,14,1,1,106211014
6,10,211,15,1,2,106211015
6,10,211,19,1,1,106211019
6,10,211,21,1,1,106211021
6,10,211,23,1,1,106211023
6,10,211,27,1,2,106211027
6,10,211,37,1,1,106211037
6,10,211,38,1,1,106211038
6,10,211,39,2,,106211039
6,10,211,42,1,1,106211042
6,10,211,47,1,1,106211047
6,10,211,76,2,,106211076
6,10,211,77,1,1,106211077
6,10,211,80,1,1,106211080
6,10,213,3,2,,106213003
6,10,213,5,2,,106213005
6,10,213,8,1,1,106213008
6,10,213,17,2,,106213017
6,10,213,23,1,1,106213023
6,10,213,24,2,,106213024
6,10,213,25,2,,106213025
6,10,213,27,1,1,106213027
6,10,213,34,1,1,106213034
6,10,213,51,1,1,106213051
6,10,213,53,2,,106213053
6,10,213,54,2,,106213054
6,10,213,61,2,,106213061
