"id1","id2","id3","id4","s10ci","s10c_1","s10c_2","s10c_3i","s10c_3ii","s10c_4","s10c_5","s10c_6","s10c_7","s10c_8","s10c_9","s10c_10","hhno"
6,10,211,77,15,2,,,,,,,,,,"DK",106211077
6,10,211,77,80,1,5,15,,2,2,1,1,1,1,"CR",106211077
6,10,211,77,27,2,,,,,,,,,,"CR",106211077
6,10,211,77,47,2,,,,,,,,,,"CR",106211077
6,10,211,77,2,2,,,,,,,,,,"DK",106211077
6,10,211,77,23,2,,,,,,,,,,"CR",106211077
6,10,211,77,21,2,,,,,,,,,,"CR",106211077
6,10,211,77,19,2,,,,,,,,,,"DK",106211077
6,10,211,77,42,2,,,,,,,,,,"CR",106211077
6,10,211,77,39,2,,,,,,,,,,"CR",106211077
6,10,211,77,37,2,,,,,,,,,,"CR",106211077
6,10,211,80,47,2,,,,,,,,,,"CR",106211080
6,10,211,80,23,2,,,,,,,,,,"CR",106211080
6,10,211,80,19,2,,,,,,,,,,"DK",106211080
6,10,211,80,2,2,,,,,,,,,,"DK",106211080
6,10,211,80,15,2,,,,,,,,,,"DK",106211080
6,10,211,80,77,1,6,15,,2,2,1,1,1,1,"CR",106211080
6,10,211,80,76,2,,,,,,,,,,"CR",106211080
6,10,211,80,39,2,,,,,,,,,,"CR",106211080
6,10,211,80,42,2,,,,,,,,,,"CR",106211080
6,10,211,80,37,2,,,,,,,,,,"CR",106211080
6,10,211,80,27,2,,,,,,,,,,"CR",106211080
6,10,211,80,38,2,,,,,,,,,,"CR",106211080
6,10,211,80,14,2,,,,,,,,,,"DK",106211080
6,10,211,80,21,2,,,,,,,,,,"CR",106211080
6,10,213,3,9,2,,,,,,,,,,"CR",106213003
6,10,213,3,54,2,,,,,,,,,,"DK",106213003
6,10,213,3,5,2,,,,,,,,,,"CR",106213003
6,10,213,3,24,2,,,,,,,,,,"DK",106213003
6,10,213,3,68,2,,,,,,,,,,"DK",106213003
6,10,213,3,25,2,,,,,,,,,,"DK",106213003
6,10,213,3,17,2,,,,,,,,,,"2",106213003
6,10,213,3,34,2,,,,,,,,,,"DK",106213003
6,10,213,3,51,2,,,,,,,,,,"DK",106213003
6,10,213,3,61,2,,,,,,,,,,"DK",106213003
6,10,213,3,23,2,,,,,,,,,,"DK",106213003
6,10,213,3,66,2,,,,,,,,,,"DK",106213003
6,10,213,3,53,2,,,,,,,,,,"DK",106213003
6,10,213,3,3,2,,,,,,,,,,"2",106213003
6,10,213,8,34,2,,,,,,,,,,"DK",106213008
6,10,213,8,66,2,,,,,,,,,,"DK",106213008
6,10,213,8,25,2,,,,,,,,,,"DK",106213008
6,10,213,8,51,2,,,,,,,,,,"DK",106213008
6,10,213,8,61,2,,,,,,,,,,"DK",106213008
6,10,213,8,68,2,,,,,,,,,,"DK",106213008
6,10,213,8,8,2,,,,,,,,,,"2",106213008
6,10,213,8,27,2,,,,,,,,,,"DK",106213008
6,10,213,8,53,2,,,,,,,,,,"DK",106213008
6,10,213,8,24,2,,,,,,,,,,"DK",106213008
6,10,213,8,23,2,,,,,,,,,,"DK",106213008
6,10,213,8,17,2,,,,,,,,,,"DK",106213008
6,10,213,8,5,2,,,,,,,,,,"2",106213008
6,10,213,8,54,2,,,,,,,,,,"DK",106213008
6,10,213,17,4,2,,,,,,,,,,"DK",106213017
6,10,213,17,53,2,,,,,,,,,,"DK",106213017
6,10,213,17,51,2,,,,,,,,,,"DK",106213017
6,10,213,17,3,2,,,,,,,,,,"DK",106213017
6,10,213,17,23,2,,,,,,,,,,"DK",106213017
6,10,213,17,25,2,,,,,,,,,,"DK",106213017
6,10,213,17,27,2,,,,,,,,,,"DK",106213017
6,10,213,17,61,2,,,,,,,,,,"DK",106213017
6,10,213,17,54,2,,,,,,,,,,"DK",106213017
6,10,213,17,34,2,,,,,,,,,,"DK",106213017
6,10,213,17,5,2,,,,,,,,,,"DK",106213017
6,10,213,17,8,2,,,,,,,,,,"DK",106213017
6,10,213,17,24,2,,,,,,,,,,"DK",106213017
6,10,213,17,66,2,,,,,,,,,,"DK",106213017
6,10,213,23,66,2,,,,,,,,,,"CR",106213023
6,10,213,23,17,2,,,,,,,,,,"CR",106213023
6,10,213,23,53,2,,,,,,,,,,"CR",106213023
6,10,213,23,61,2,,,,,,,,,,"CR",106213023
6,10,213,23,8,2,,,,,,,,,,"DK",106213023
6,10,213,23,34,2,,,,,,,,,,"CR",106213023
6,10,213,23,9,2,,,,,,,,,,"2",106213023
6,10,213,23,24,2,,,,,,,,,,"CR",106213023
6,10,213,23,5,2,,,,,,,,,,"DK",106213023
6,10,213,23,68,2,,,,,,,,,,"CR",106213023
6,10,213,23,25,2,,,,,,,,,,"CR",106213023
6,10,213,23,3,2,,,,,,,,,,"DK",106213023
6,10,213,23,57,2,,,,,,,,,,"CR",106213023
6,10,213,23,54,2,,,,,,,,,,"CR",106213023
6,10,213,24,5,2,,,,,,,,,,"CR",106213024
6,10,213,24,54,2,,,,,,,,,,"CR",106213024
6,10,213,24,27,2,,,,,,,,,,"CR",106213024
6,10,213,24,51,2,,,,,,,,,,"CR",106213024
6,10,213,24,3,2,,,,,,,,,,"CR",106213024
6,10,213,24,17,2,,,,,,,,,,"CR",106213024
6,10,213,24,61,2,,,,,,,,,,"CR",106213024
6,10,213,24,34,2,,,,,,,,,,"CR",106213024
6,10,213,24,68,2,,,,,,,,,,"CR",106213024
6,10,213,24,66,2,,,,,,,,,,"CR",106213024
6,10,213,24,53,2,,,,,,,,,,"CR",106213024
6,10,213,24,23,2,,,,,,,,,,"CR",106213024
6,10,213,24,25,2,,,,,,,,,,"CR",106213024
6,10,213,24,8,2,,,,,,,,,,"CR",106213024
6,10,213,25,51,2,,,,,,,,,,"DK",106213025
6,10,213,25,66,2,,,,,,,,,,"DK",106213025
6,10,213,25,61,2,,,,,,,,,,"DK",106213025
6,10,213,25,54,2,,,,,,,,,,"DK",106213025
6,10,213,25,68,2,,,,,,,,,,"DK",106213025
6,10,213,25,23,2,,,,,,,,,,"2",106213025
6,10,213,25,17,2,,,,,,,,,,"DK",106213025
6,10,213,25,24,2,,,,,,,,,,"CR",106213025
6,10,213,25,34,2,,,,,,,,,,"2",106213025
6,10,213,25,53,2,,,,,,,,,,"DK",106213025
6,10,213,25,27,2,,,,,,,,,,"2",106213025
6,10,213,25,5,2,,,,,,,,,,"DK",106213025
6,10,213,25,8,2,,,,,,,,,,"DK",106213025
6,10,213,25,3,2,,,,,,,,,,"DK",106213025
6,10,213,27,34,2,,,,,,,,,,"2",106213027
6,10,213,27,53,2,,,,,,,,,,"DK",106213027
6,10,213,27,23,2,,,,,,,,,,"CR",106213027
6,10,213,27,5,2,,,,,,,,,,"DK",106213027
6,10,213,27,24,2,,,,,,,,,,"CR",106213027
6,10,213,27,51,2,,,,,,,,,,"2",106213027
6,10,213,27,54,2,,,,,,,,,,"DK",106213027
6,10,213,27,3,2,,,,,,,,,,"DK",106213027
6,10,213,27,8,2,,,,,,,,,,"2",106213027
6,10,213,27,66,2,,,,,,,,,,"DK",106213027
6,10,213,27,25,2,,,,,,,,,,"3",106213027
6,10,213,27,17,2,,,,,,,,,,"DK",106213027
6,10,213,27,61,2,,,,,,,,,,"DK",106213027
6,10,213,27,68,2,,,,,,,,,,"DK",106213027
6,10,213,34,61,2,,,,,,,,,,"DK",106213034
6,10,213,34,17,2,,,,,,,,,,"DK",106213034
6,10,213,34,8,2,,,,,,,,,,"DK",106213034
6,10,213,34,9,2,,,,,,,,,,"DK",106213034
6,10,213,34,5,2,,,,,,,,,,"DK",106213034
6,10,213,34,23,2,,,,,,,,,,"DK",106213034
6,10,213,34,53,2,,,,,,,,,,"DK",106213034
6,10,213,34,25,2,,,,,,,,,,"DK",106213034
6,10,213,34,24,2,,,,,,,,,,"DK",106213034
6,10,213,34,3,2,,,,,,,,,,"DK",106213034
6,10,213,34,54,2,,,,,,,,,,"DK",106213034
6,10,213,34,51,2,,,,,,,,,,"DK",106213034
6,10,213,34,27,2,,,,,,,,,,"DK",106213034
6,10,213,34,66,2,,,,,,,,,,"DK",106213034
6,10,213,51,23,2,,,,,,,,,,"DK",106213051
6,10,213,51,27,2,,,,,,,,,,"DK",106213051
6,10,213,51,8,2,,,,,,,,,,"DK",106213051
6,10,213,51,54,2,,,,,,,,,,"DK",106213051
6,10,213,51,34,2,,,,,,,,,,"DK",106213051
6,10,213,51,61,2,,,,,,,,,,"DK",106213051
6,10,213,51,3,2,,,,,,,,,,"DK",106213051
6,10,213,51,17,2,,,,,,,,,,"DK",106213051
6,10,213,51,53,2,,,,,,,,,,"DK",106213051
6,10,213,51,25,2,,,,,,,,,,"DK",106213051
6,10,213,51,24,2,,,,,,,,,,"DK",106213051
6,10,213,51,68,2,,,,,,,,,,"DK",106213051
6,10,213,51,5,2,,,,,,,,,,"DK",106213051
6,10,213,51,66,2,,,,,,,,,,"DK",106213051
6,10,213,53,25,2,,,,,,,,,,,106213053
6,10,213,53,8,2,,,,,,,,,,,106213053
6,10,213,53,34,2,,,,,,,,,,,106213053
6,10,213,53,3,2,,,,,,,,,,,106213053
6,10,213,53,17,2,,,,,,,,,,,106213053
6,10,213,53,24,2,,,,,,,,,,,106213053
6,10,213,53,51,2,,,,,,,,,,,106213053
6,10,213,53,54,2,,,,,,,,,,,106213053
6,10,213,53,27,2,,,,,,,,,,,106213053
6,10,213,53,5,2,,,,,,,,,,,106213053
6,10,213,53,53,2,,,,,,,,,,,106213053
6,10,213,53,23,2,,,,,,,,,,,106213053
6,10,213,53,66,2,,,,,,,,,,,106213053
6,10,213,53,61,2,,,,,,,,,,,106213053
6,10,213,54,51,2,,,,,,,,,,,106213054
6,10,213,54,5,2,,,,,,,,,,,106213054
6,10,213,54,53,2,,,,,,,,,,,106213054
6,10,213,54,24,2,,,,,,,,,,,106213054
6,10,213,54,35,2,,,,,,,,,,,106213054
6,10,213,54,8,2,,,,,,,,,,,106213054
6,10,213,54,68,2,,,,,,,,,,,106213054
6,10,213,54,17,2,,,,,,,,,,,106213054
6,10,213,54,23,2,,,,,,,,,,,106213054
6,10,213,54,66,2,,,,,,,,,,,106213054
6,10,213,54,3,2,,,,,,,,,,,106213054
6,10,213,54,61,2,,,,,,,,,,,106213054
6,10,213,54,34,2,,,,,,,,,,,106213054
6,10,213,54,25,2,,,,,,,,,,,106213054
6,10,213,61,34,2,,,,,,,,,,"2",106213061
6,10,213,61,27,2,,,,,,,,,,"DK",106213061
6,10,213,61,54,2,,,,,,,,,,"DK",106213061
6,10,213,61,25,2,,,,,,,,,,"DK",106213061
6,10,213,61,53,2,,,,,,,,,,"DK",106213061
6,10,213,61,8,2,,,,,,,,,,"DK",106213061
6,10,213,61,61,2,,,,,,,,,,"DK",106213061
6,10,213,61,68,2,,,,,,,,,,"2",106213061
6,10,213,61,3,2,,,,,,,,,,"DK",106213061
6,10,213,61,23,2,,,,,,,,,,"DK",106213061
6,10,213,61,17,2,,,,,,,,,,"DK",106213061
6,10,213,61,24,2,,,,,,,,,,"DK",106213061
6,10,213,61,51,2,,,,,,,,,,"CR",106213061
6,10,213,61,5,2,,,,,,,,,,"DK",106213061
6,10,213,66,24,2,,,,,,,,,,,106213066
6,10,213,66,8,2,,,,,,,,,,,106213066
6,10,213,66,51,2,,,,,,,,,,,106213066
6,10,213,66,61,2,,,,,,,,,,,106213066
6,10,213,66,68,2,,,,,,,,,,,106213066
6,10,213,66,5,2,,,,,,,,,,,106213066
6,10,213,66,25,2,,,,,,,,,,,106213066
6,10,213,66,23,2,,,,,,,,,,,106213066
6,10,213,66,53,2,,,,,,,,,,,106213066
6,10,213,66,3,2,,,,,,,,,,,106213066
6,10,213,66,34,2,,,,,,,,,,,106213066
6,10,213,66,17,2,,,,,,,,,,,106213066
6,10,213,66,54,2,,,,,,,,,,,106213066
6,10,213,66,27,2,,,,,,,,,,,106213066
6,10,213,68,5,2,,,,,,,,,,"DK",106213068
6,10,213,68,8,2,,,,,,,,,,"2",106213068
6,10,213,68,25,2,,,,,,,,,,"DK",106213068
6,10,213,68,27,2,,,,,,,,,,"2",106213068
6,10,213,68,54,2,,,,,,,,,,"DK",106213068
6,10,213,68,34,2,,,,,,,,,,"DK",106213068
6,10,213,68,24,2,,,,,,,,,,"DK",106213068
6,10,213,68,23,2,,,,,,,,,,"DK",106213068
6,10,213,68,61,2,,,,,,,,,,"DK",106213068
6,10,213,68,3,2,,,,,,,,,,"DK",106213068
6,10,213,68,53,2,,,,,,,,,,"DK",106213068
6,10,213,68,9,2,,,,,,,,,,"DK",106213068
6,10,213,68,51,2,,,,,,,,,,"DK",106213068
6,10,213,68,17,2,,,,,,,,,,"DK",106213068
6,10,215,5,21,2,,,,,,,,,,"DK",106215005
6,10,215,5,12,2,,,,,,,,,,"DK",106215005
6,10,215,5,33,2,,,,,,,,,,"DK",106215005
6,10,215,5,49,2,,,,,,,,,,"DK",106215005
6,10,215,5,59,2,,,,,,,,,,"DK",106215005
6,10,215,5,64,2,,,,,,,,,,"DK",106215005
6,10,215,5,89,2,,,,,,,,,,"DK",106215005
6,10,215,5,53,2,,,,,,,,,,"DK",106215005
6,10,215,5,83,2,,,,,,,,,,"DK",106215005
6,10,215,5,60,2,,,,,,,,,,"DK",106215005
6,10,215,5,67,2,,,,,,,,,,"DK",106215005
6,10,215,5,68,2,,,,,,,,,,"DK",106215005
6,10,215,5,44,2,,,,,,,,,,"DK",106215005
6,10,215,5,16,2,,,,,,,,,,"DK",106215005
6,10,215,12,59,2,,,,,,,,,,"DK",106215012
6,10,215,12,67,2,,,,,,,,,,"DK",106215012
6,10,215,12,49,2,,,,,,,,,,"DK",106215012
6,10,215,12,5,2,,,,,,,,,,"DK",106215012
6,10,215,12,68,2,,,,,,,,,,"DK",106215012
6,10,215,12,44,2,,,,,,,,,,"DK",106215012
6,10,215,12,60,2,,,,,,,,,,"DK",106215012
6,10,215,12,83,2,,,,,,,,,,"DK",106215012
6,10,215,12,33,2,,,,,,,,,,"DK",106215012
6,10,215,12,16,2,,,,,,,,,,"DK",106215012
6,10,215,12,89,2,,,,,,,,,,"DK",106215012
6,10,215,12,21,2,,,,,,,,,,"DK",106215012
6,10,215,12,53,2,,,,,,,,,,"DK",106215012
6,10,215,12,64,2,,,,,,,,,,"DK",106215012
6,10,215,16,50,2,,,,,,,,,,"DK",106215016
6,10,215,16,83,2,,,,,,,,,,"DK",106215016
6,10,215,16,44,2,,,,,,,,,,"DK",106215016
6,10,215,16,67,2,,,,,,,,,,"DK",106215016
6,10,215,16,68,2,,,,,,,,,,"DK",106215016
6,10,215,16,60,2,,,,,,,,,,"DK",106215016
6,10,215,16,59,2,,,,,,,,,,"DK",106215016
6,10,215,16,49,2,,,,,,,,,,"DK",106215016
6,10,215,16,64,2,,,,,,,,,,"DK",106215016
6,10,215,16,53,2,,,,,,,,,,"DK",106215016
6,10,215,16,12,2,,,,,,,,,,"DK",106215016
6,10,215,16,21,2,,,,,,,,,,"DK",106215016
6,10,215,16,89,2,,,,,,,,,,"DK",106215016
6,10,215,16,5,2,,,,,,,,,,"DK",106215016
6,10,215,21,53,2,,,,,,,,,,"DK",106215021
6,10,215,21,49,2,,,,,,,,,,"DK",106215021
6,10,215,21,33,2,,,,,,,,,,"DK",106215021
6,10,215,21,12,2,,,,,,,,,,"DK",106215021
6,10,215,21,89,2,,,,,,,,,,"DK",106215021
6,10,215,21,68,2,,,,,,,,,,"DK",106215021
6,10,215,21,60,2,,,,,,,,,,"DK",106215021
6,10,215,21,5,2,,,,,,,,,,"DK",106215021
6,10,215,21,64,2,,,,,,,,,,"DK",106215021
6,10,215,21,44,2,,,,,,,,,,"DK",106215021
6,10,215,21,59,2,,,,,,,,,,"DK",106215021
6,10,215,21,16,2,,,,,,,,,,"DK",106215021
6,10,215,21,83,2,,,,,,,,,,"DK",106215021
6,10,215,21,67,2,,,,,,,,,,"DK",106215021
6,10,215,44,68,2,,,,,,,,,,"DK",106215044
6,10,215,44,49,2,,,,,,,,,,"DK",106215044
6,10,215,44,64,2,,,,,,,,,,"DK",106215044
6,10,215,44,16,2,,,,,,,,,,"DK",106215044
6,10,215,44,53,2,,,,,,,,,,"DK",106215044
6,10,215,44,60,2,,,,,,,,,,"DK",106215044
6,10,215,44,59,2,,,,,,,,,,"DK",106215044
6,10,215,44,12,2,,,,,,,,,,"DK",106215044
6,10,215,44,21,2,,,,,,,,,,"DK",106215044
6,10,215,44,67,2,,,,,,,,,,"DK",106215044
6,10,215,44,50,2,,,,,,,,,,"DK",106215044
6,10,215,44,5,2,,,,,,,,,,"DK",106215044
6,10,215,44,83,2,,,,,,,,,,"DK",106215044
6,10,215,44,89,2,,,,,,,,,,"DK",106215044
6,10,215,49,44,2,,,,,,,,,,"DK",106215049
6,10,215,49,16,2,,,,,,,,,,"DK",106215049
6,10,215,49,53,2,,,,,,,,,,"DK",106215049
6,10,215,49,21,2,,,,,,,,,,"DK",106215049
6,10,215,49,12,2,,,,,,,,,,"DK",106215049
6,10,215,49,5,2,,,,,,,,,,"DK",106215049
6,10,215,49,83,2,,,,,,,,,,"DK",106215049
6,10,215,49,50,2,,,,,,,,,,"DK",106215049
6,10,215,49,67,2,,,,,,,,,,"DK",106215049
6,10,215,49,68,2,,,,,,,,,,"DK",106215049
6,10,215,49,64,2,,,,,,,,,,"DK",106215049
6,10,215,49,59,2,,,,,,,,,,"DK",106215049
6,10,215,49,60,2,,,,,,,,,,"DK",106215049
6,10,215,49,89,2,,,,,,,,,,"DK",106215049
6,10,215,50,67,2,,,,,,,,,,"DK",106215050
6,10,215,50,60,2,,,,,,,,,,"DK",106215050
6,10,215,50,64,2,,,,,,,,,,"DK",106215050
6,10,215,50,12,2,,,,,,,,,,"DK",106215050
6,10,215,50,21,2,,,,,,,,,,"DK",106215050
6,10,215,50,49,2,,,,,,,,,,"DK",106215050
6,10,215,50,44,2,,,,,,,,,,"DK",106215050
6,10,215,50,16,2,,,,,,,,,,"DK",106215050
6,10,215,50,59,2,,,,,,,,,,"DK",106215050
6,10,215,50,83,2,,,,,,,,,,"DK",106215050
6,10,215,50,68,2,,,,,,,,,,"DK",106215050
6,10,215,50,89,2,,,,,,,,,,"DK",106215050
6,10,215,50,53,2,,,,,,,,,,"DK",106215050
6,10,215,50,5,2,,,,,,,,,,"DK",106215050
6,10,215,53,12,2,,,,,,,,,,"DK",106215053
6,10,215,53,33,2,,,,,,,,,,"DK",106215053
6,10,215,53,44,2,,,,,,,,,,"DK",106215053
6,10,215,53,16,2,,,,,,,,,,"DK",106215053
6,10,215,53,67,2,,,,,,,,,,"DK",106215053
6,10,215,53,49,2,,,,,,,,,,"DK",106215053
6,10,215,53,60,2,,,,,,,,,,"DK",106215053
6,10,215,53,5,2,,,,,,,,,,"DK",106215053
6,10,215,53,83,2,,,,,,,,,,"DK",106215053
6,10,215,53,59,2,,,,,,,,,,"DK",106215053
6,10,215,53,89,2,,,,,,,,,,"DK",106215053
6,10,215,53,64,2,,,,,,,,,,"DK",106215053
6,10,215,53,68,2,,,,,,,,,,"DK",106215053
6,10,215,53,21,2,,,,,,,,,,"DK",106215053
6,10,215,59,64,2,,,,,,,,,,"DK",106215059
6,10,215,59,44,2,,,,,,,,,,"DK",106215059
6,10,215,59,21,2,,,,,,,,,,"DK",106215059
6,10,215,59,5,2,,,,,,,,,,"DK",106215059
6,10,215,59,67,2,,,,,,,,,,"DK",106215059
6,10,215,59,12,2,,,,,,,,,,"DK",106215059
6,10,215,59,89,2,,,,,,,,,,"DK",106215059
6,10,215,59,68,2,,,,,,,,,,"DK",106215059
6,10,215,59,33,2,,,,,,,,,,"DK",106215059
6,10,215,59,53,2,,,,,,,,,,"DK",106215059
6,10,215,59,16,2,,,,,,,,,,"DK",106215059
6,10,215,59,49,2,,,,,,,,,,"DK",106215059
6,10,215,59,60,2,,,,,,,,,,"DK",106215059
6,10,215,59,83,2,,,,,,,,,,"DK",106215059
6,10,215,60,5,2,,,,,,,,,,"DK",106215060
6,10,215,60,64,2,,,,,,,,,,"DK",106215060
6,10,215,60,16,2,,,,,,,,,,"DK",106215060
6,10,215,60,23,2,,,,,,,,,,"DK",106215060
6,10,215,60,89,2,,,,,,,,,,"DK",106215060
6,10,215,60,44,2,,,,,,,,,,"DK",106215060
6,10,215,60,53,2,,,,,,,,,,"DK",106215060
6,10,215,60,59,2,,,,,,,,,,"DK",106215060
6,10,215,60,12,2,,,,,,,,,,"DK",106215060
6,10,215,60,49,2,,,,,,,,,,"DK",106215060
6,10,215,60,83,2,,,,,,,,,,"DK",106215060
6,10,215,60,21,2,,,,,,,,,,"DK",106215060
6,10,215,60,68,2,,,,,,,,,,"DK",106215060
6,10,215,60,67,2,,,,,,,,,,"DK",106215060
6,10,215,64,60,2,,,,,,,,,,"DK",106215064
6,10,215,64,83,2,,,,,,,,,,"DK",106215064
6,10,215,64,68,2,,,,,,,,,,"DK",106215064
6,10,215,64,49,2,,,,,,,,,,"DK",106215064
6,10,215,64,53,2,,,,,,,,,,"DK",106215064
6,10,215,64,89,2,,,,,,,,,,"DK",106215064
6,10,215,64,44,2,,,,,,,,,,"DK",106215064
6,10,215,64,59,2,,,,,,,,,,"DK",106215064
6,10,215,64,16,2,,,,,,,,,,"DK",106215064
6,10,215,64,21,2,,,,,,,,,,"DK",106215064
6,10,215,64,67,2,,,,,,,,,,"DK",106215064
6,10,215,64,50,2,,,,,,,,,,"DK",106215064
6,10,215,64,5,2,,,,,,,,,,"DK",106215064
6,10,215,64,12,2,,,,,,,,,,"DK",106215064
6,10,215,67,60,2,,,,,,,,,,"DK",106215067
6,10,215,67,53,2,,,,,,,,,,"DK",106215067
6,10,215,67,59,2,,,,,,,,,,"DK",106215067
6,10,215,67,21,2,,,,,,,,,,"DK",106215067
6,10,215,67,33,2,,,,,,,,,,"DK",106215067
6,10,215,67,89,2,,,,,,,,,,"DK",106215067
6,10,215,67,49,2,,,,,,,,,,"DK",106215067
6,10,215,67,16,2,,,,,,,,,,"DK",106215067
6,10,215,67,5,2,,,,,,,,,,"DK",106215067
6,10,215,67,83,2,,,,,,,,,,"DK",106215067
6,10,215,67,68,2,,,,,,,,,,"DK",106215067
6,10,215,67,12,2,,,,,,,,,,"DK",106215067
6,10,215,67,44,2,,,,,,,,,,"DK",106215067
6,10,215,67,64,2,,,,,,,,,,"DK",106215067
6,10,215,68,89,2,,,,,,,,,,"DK",106215068
6,10,215,68,44,2,,,,,,,,,,"DK",106215068
6,10,215,68,5,2,,,,,,,,,,"DK",106215068
6,10,215,68,67,2,,,,,,,,,,"DK",106215068
6,10,215,68,53,2,,,,,,,,,,"DK",106215068
6,10,215,68,21,2,,,,,,,,,,"DK",106215068
6,10,215,68,60,2,,,,,,,,,,"DK",106215068
6,10,215,68,50,2,,,,,,,,,,"DK",106215068
6,10,215,68,83,2,,,,,,,,,,"DK",106215068
6,10,215,68,12,2,,,,,,,,,,"DK",106215068
6,10,215,68,59,2,,,,,,,,,,"DK",106215068
6,10,215,68,49,2,,,,,,,,,,"DK",106215068
6,10,215,68,16,2,,,,,,,,,,"DK",106215068
6,10,215,68,64,2,,,,,,,,,,"DK",106215068
6,10,215,83,59,2,,,,,,,,,,"DK",106215083
6,10,215,83,60,2,,,,,,,,,,"DK",106215083
6,10,215,83,53,2,,,,,,,,,,"DK",106215083
6,10,215,83,5,2,,,,,,,,,,"DK",106215083
6,10,215,83,33,2,,,,,,,,,,"DK",106215083
6,10,215,83,21,2,,,,,,,,,,"DK",106215083
6,10,215,83,49,2,,,,,,,,,,"DK",106215083
6,10,215,83,89,2,,,,,,,,,,"DK",106215083
6,10,215,83,16,2,,,,,,,,,,"DK",106215083
6,10,215,83,12,2,,,,,,,,,,"DK",106215083
6,10,215,83,64,2,,,,,,,,,,"DK",106215083
6,10,215,83,44,2,,,,,,,,,,"DK",106215083
6,10,215,83,67,2,,,,,,,,,,"DK",106215083
6,10,215,83,68,2,,,,,,,,,,"DK",106215083
6,10,215,89,16,,,,,,,,,,,"DK",106215089
6,10,215,89,83,,,,,,,,,,,"DK",106215089
6,10,215,89,21,,,,,,,,,,,"DK",106215089
6,10,215,89,60,,,,,,,,,,,"DK",106215089
6,10,215,89,67,,,,,,,,,,,"DK",106215089
6,10,215,89,53,,,,,,,,,,,"DK",106215089
6,10,215,89,44,,,,,,,,,,,"DK",106215089
6,10,215,89,49,,,,,,,,,,,"DK",106215089
6,10,215,89,33,,,,,,,,,,,"DK",106215089
6,10,215,89,64,,,,,,,,,,,"DK",106215089
6,10,215,89,12,,,,,,,,,,,"DK",106215089
6,10,215,89,5,,,,,,,,,,,"DK",106215089
6,10,215,89,68,,,,,,,,,,,"DK",106215089
6,10,215,89,59,,,,,,,,,,,"DK",106215089
6,10,216,9,68,2,,,,,,,,,,,106216009
6,10,216,9,13,2,,,,,,,,,,,106216009
6,10,216,9,10,2,,,,,,,,,,,106216009
6,10,216,9,16,2,,,,,,,,,,,106216009
6,10,216,9,83,2,,,,,,,,,,,106216009
6,10,216,9,66,2,,,,,,,,,,,106216009
6,10,216,9,32,2,,,,,,,,,,,106216009
6,10,216,9,12,2,,,,,,,,,,,106216009
6,10,216,9,75,2,,,,,,,,,,,106216009
6,10,216,9,85,2,,,,,,,,,,,106216009
6,10,216,9,48,2,,,,,,,,,,,106216009
6,10,216,9,54,2,,,,,,,,,,,106216009
6,10,216,9,74,2,,,,,,,,,,,106216009
6,10,216,9,56,2,,,,,,,,,,,106216009
6,10,216,10,66,2,,,,,,,,,,,106216010
6,10,216,10,85,2,,,,,,,,,,,106216010
6,10,216,10,83,2,,,,,,,,,,,106216010
6,10,216,10,48,2,,,,,,,,,,,106216010
6,10,216,10,56,2,,,,,,,,,,,106216010
6,10,216,10,32,2,,,,,,,,,,,106216010
6,10,216,10,68,2,,,,,,,,,,,106216010
6,10,216,10,9,2,,,,,,,,,,,106216010
6,10,216,10,75,2,,,,,,,,,,,106216010
6,10,216,10,54,2,,,,,,,,,,,106216010
6,10,216,10,12,2,,,,,,,,,,,106216010
6,10,216,10,74,2,,,,,,,,,,,106216010
6,10,216,10,13,2,,,,,,,,,,,106216010
6,10,216,10,16,2,,,,,,,,,,,106216010
6,10,216,12,85,2,,,,,,,,,,"DK",106216012
6,10,216,12,83,2,,,,,,,,,,"DK",106216012
6,10,216,12,75,2,,,,,,,,,,"DK",106216012
6,10,216,12,48,2,,,,,,,,,,"DK",106216012
6,10,216,12,10,1,8,38,,2,2,2,2,1,1,"1",106216012
6,10,216,12,54,2,,,,,,,,,,"DK",106216012
6,10,216,12,16,2,,,,,,,,,,"DK",106216012
6,10,216,12,66,2,,,,,,,,,,"DK",106216012
6,10,216,12,74,2,,,,,,,,,,"DK",106216012
6,10,216,12,13,1,2,38,,2,2,2,2,1,1,"2",106216012
6,10,216,12,56,2,,,,,,,,,,"DK",106216012
6,10,216,12,32,2,,,,,,,,,,"DK",106216012
6,10,216,12,68,2,,,,,,,,,,"DK",106216012
6,10,216,12,9,1,5,38,,2,2,2,2,1,1,"3",106216012
6,10,216,13,75,2,,,,,,,,,,"DK",106216013
6,10,216,13,66,2,,,,,,,,,,"DK",106216013
6,10,216,13,74,2,,,,,,,,,,"DK",106216013
6,10,216,13,16,2,,,,,,,,,,"DK",106216013
6,10,216,13,9,1,7,70,,2,2,2,2,1,1,"CR",106216013
6,10,216,13,54,2,,,,,,,,,,"DK",106216013
6,10,216,13,83,2,,,,,,,,,,"DK",106216013
6,10,216,13,48,2,,,,,,,,,,"DK",106216013
6,10,216,13,10,1,6,30,,2,2,2,2,1,1,"CR",106216013
6,10,216,13,68,2,,,,,,,,,,"DK",106216013
6,10,216,13,32,2,,,,,,,,,,"DK",106216013
6,10,216,13,56,2,,,,,,,,,,"DK",106216013
