"id1","id2","id3","id4","s4av1_plotno","s4v_a78i","s4v_a78ii","s4v_a78iii","s4v_a78iv","s4v_a78v","s4v_a78vi","s4v_a78vii","s4v_a78viii","s4v_a78ix","s4v_a78x","s4v_a79","s4v_a80i","s4v_a80ii","s4v_a81i","s4v_a81ii","s4v_a82i","s4v_a82ii","s4v_a83i","s4v_a83ii","s4v_a84","s4v_a85i","s4v_a85ii","s4v_a86","s4v_a87","s4v_a88i","s4v_a88ii","s4v_a89i","s4v_a89ii","s4v_a90i","s4v_a90ii","s4v_a91i","s4v_a91ii","s4v_a92","s4v_a93i","s4v_a93ii","s4v_a94","s4v_a95","s4v_a96i","s4v_a96ii","s4v_a97i","s4v_a97ii","s4v_a98i","s4v_a98ii","s4v_a99i","s4v_a99ii","s4v_a100","s4v_a101i","s4v_a102ii","s4v_a102","s4v_a103","s4v_a104i","s4v_a104ii","s4v_a105i","s4v_a105ii","s4v_a106i","s4v_a106ii","s4v_a107i","s4v_a107ii","s4v_a108","s4v_a109i","s4v_a109ii","s4v_a110","s4v_a111","s4v_a112i","s4v_a112ii","s4v_a113i","s4v_a113ii","s4v_a114i","s4v_a114ii","s4v_a115i","s4v_a115ii","s4v_a116","s4v_a117i","s4v_a117ii","s4v_a118","s4v_a119","hhno"
6,94,179,29,1,6,,,,,,,,,,1,6,7,22,18,3600,,3600,,1,130,,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,3,29,,,,,,,,,,1,29,4,200,8,800,,800,,1,100,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,5,5,,,,,,,,,,1,5,6,54,19,500,,500,,1,80,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179029
6,94,179,29,7,6,,,,,,,,,,1,6,7,6,18,828,,828,,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179029
6,94,179,56,1,29,5,12,,,,,,,,,29,7,30,8,20,,,,1,50,,1,10,5,6,15,18,50,0,30,0,1,65,0,1,20,12,7,30,18,25,0,25,0,1,40,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,106179056
6,94,179,80,1,6,29,19,5,8,,,,,,5,6,7,1,18,138,,138,,1,60,,1,10,29,6,60,8,60,,25,,1,40,,1,20,,,,,,,,,,,,,,19,7,6,18,300,,150,,1,100,,1,20,5,5,6,18,480,,40,,1,80,,2,,106179080
6,94,179,89,1,6,,,,,,,,,,1,6,7,6,18,780,,780,,1,120,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,5,5,,,,,,,,,,1,6,6,35,18,250,,250,,1,60,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,2,6,29,5,40,,,,,,,4,6,7,10,18,1300,,1300,,1,312,,1,40,29,7,50,8,40,,45,,1,20,,2,,6,6,2,18,25,,25,,1,30,,2,,5,6,3,19,30,,30,,2,,,2,,,,,,,,,,,,,,,106179089
6,94,179,89,3,22,,,,,,,,,,2,22,7,30,18,150,,150,,1,20,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,4,29,,,,,,,,,,2,29,6,900,8,200,,200,,1,70,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179089
6,94,179,89,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179089
6,94,179,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179099
6,94,179,102,1,6,29,,,,,,,,,1,29,7,20,8,7,,7,,1,5,,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179102
6,94,179,116,1,6,29,5,8,,,,,,,4,6,7,3,18,414,,414,,1,414,,1,30,29,5,30,8,50,,25,,1,40,,1,30,5,5,10,18,80,,50,,1,100,,1,20,8,6,4,4,916,,916,,1,20,,1,30,,,,,,,,,,,,,,106179116
6,94,179,119,2,5,,,,,,,,,,1,5,7,3,18,15,,,,1,70,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179119
6,94,179,119,1,6,,,,,,,,,,1,6,7,3,18,112,,112,,2,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179119
6,94,179,120,1,31,19,,,,,,,,,2,31,7,30,18,3000,,2800,,2,,,1,30,19,7,2,19,600,,500,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179120
6,94,179,127,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179127
6,94,179,127,1,6,,,,,,,,,,1,6,7,4,18,560,0,560,0,1,560,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179127
6,94,179,128,2,19,5,29,,,,,,,,,19,7,5,18,400,,,,2,,,2,,5,6,15,18,60,,60,,2,,,2,,29,7,50,8,250,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,1,19,6,,,,,,,,,,19,7,5,18,400,,,,2,,,2,,6,,15,18,2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179128
6,94,179,128,3,6,19,,,,,,,,,,6,7,1,18,138,,,,1,,,2,,19,7,1,18,80,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179128
6,94,179,134,3,29,8,5,12,,,,,,,3,29,7,2,8,100,,70,,,400,,2,,8,5,20,18,120,,100,,1,400,,2,,5,5,10,4,30,,20,,2,,,1,10,12,7,4,4,44,,34,,1,25,,1,5,,,,,,,,,,,,,,106179134
6,94,179,134,1,6,,,,,,,,,,1,6,,4,18,552,,552,,1,5000,,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179134
6,94,179,134,2,6,,,,,,,,,,1,6,,2,18,276,,276,,1,3500,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179134
6,94,179,146,1,6,29,5,,,,,,,,,6,7,3,18,276,,276,0,1,138,0,1,30,29,7,45,8,675,0,475,0,1,50,0,1,20,5,6,20,19,1100,0,900,0,1,150,0,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,106179146
6,94,179,155,3,6,,,,,,,,,,,6,7,4,18,552,0,552,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179155
6,94,179,155,4,22,,,,,,,,,,,22,7,75,37,150,0,150,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179155
6,94,179,155,2,6,,,,,,,,,,,6,7,3,18,414,0,414,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179155
6,94,179,155,1,6,,,,,,,,,,,6,7,17,18,2346,0,2346,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106179155
6,94,180,1,1,6,29,19,,,,,,,,3,6,7,5,18,680,,690,,1,680,,1,20,29,7,50,8,50,,60,,1,50,,2,,19,7,4,19,48,,50,,2,48,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106180001
6,94,180,2,1,6,,,,,,,,,,,6,7,4,,552,,552,,1,272,,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106180002
6,94,180,3,1,6,40,29,,,,,,,,3,6,7,13,18,1033,,1033,,1,1500,,1,30,40,6,10,4,100,,80,,1,150,,2,,29,7,100,8,100,,80,,1,200,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,106180003
6,94,180,4,2,22,5,29,8,,,,,,,1,22,7,40,12,280,,100,,1,500,,1,50,5,6,20,4,40,,50,,1,100,,1,50,29,8,60,8,180,,100,,1,100,,1,20,8,6,50,4,100,,115,,2,,,1,20,,,,,,,,,,,,,,106180004
6,94,180,4,1,6,19,5,29,8,,,,,,1,6,7,4,18,552,,552,,1,2700,,1,30,19,7,8,18,400,,150,,1,100,,1,20,5,6,10,4,20,,30,,1,15,,1,30,29,7,100,8,300,,200,,2,,,1,20,8,6,50,4,250,,240,,2,,,1,30,106180004
6,94,180,6,4,6,29,5,8,,,,,,,4,6,7,,,,,,,1,,,1,10,29,7,20,8,50,,40,,2,,,2,,5,6,3,19,9,,12,,2,12,,2,,8,6,3,19,15,,20,,2,,,2,,,,,,,,,,,,,,,106180006
6,94,180,6,1,6,29,5,8,40,,,,,,5,6,7,20,,44,,44,,1,20,,1,10,29,7,50,8,100,,80,,2,,,2,,5,6,3,19,9,,12,0,2,12,,2,,8,6,5,19,25,,30,,2,,,2,,,,20,26,15,,20,,2,,,2,,106180006
6,94,180,6,3,6,29,5,8,,,,,,,4,6,7,,,,,,,1,,,1,10,29,7,20,8,50,,40,,2,,,2,,5,6,3,19,9,,12,,2,12,,2,,8,6,3,19,15,,20,,2,,,2,,,,,,,,,,,,,,,106180006
6,94,180,6,2,6,29,5,8,,,,,,,4,6,7,,,,,,,1,,,1,10,29,7,20,8,50,,40,,2,,,2,,5,6,3,19,9,,12,,2,12,,2,,8,6,3,19,15,,20,,2,,,2,,,,,,,,,,,,,,,106180006
6,94,180,8,1,6,1,25,,,,,,,,3,6,7,7,18,714,,714,,1,414,,1,30,1,7,2,18,20,,15,,2,,,1,30,25,7,3,18,90,,80,,2,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,106180008
6,94,180,9,1,6,29,5,8,,,,,,,4,6,7,10,18,1500,,1500,,1,500,,1,5,29,7,20,,20,,15,,1,50,,2,,5,5,10,6,50,,50,0,1,50,,2,,8,6,10,6,60,0,60,0,2,,,2,,,,,,,,,,,,,,,106180009
6,94,180,11,2,6,5,,,,,,,,,4,6,7,3,18,414,,400,,,414,,2,,5,6,20,19,100,,100,,2,100,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106180011
6,94,180,11,3,6,25,,,,,,,,,3,6,7,10,18,1380,,1300,,,1380,,2,,25,7,15,19,45,,45,,2,45,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106180011
6,94,180,11,1,6,29,,,,,,,,,1,6,7,4,18,552,,500,,1,552,,2,,29,7,30,8,300,,300,,2,300,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106180011
6,94,180,15,1,6,5,,,,,,,,,4,6,7,7,18,966,,966,,1,1500,,1,20,5,7,6,18,420,,500,0,2,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106180015
6,94,180,16,1,6,29,5,8,,,,,,,4,6,7,6,18,828,,828,,1,1200,,1,10,29,7,50,8,100,0,120,0,,100,,1,10,5,6,20,4,100,,110,0,1,50,,1,5,8,6,2,4,12,,15,0,1,20,,1,5,,,,,,,,,,,,,,106180016
6,94,180,18,1,6,,,,,,,,,,1,6,7,3,18,306,,306,,1,450,,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106180018
6,94,180,20,3,6,22,19,,,,,,,,3,6,7,3,18,414,,414,,1,50,,1,50,22,7,7,4,31,50,,,1,250,,1,10,19,7,3,18,12,,15,,2,12,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,106180020
6,94,180,20,1,6,,,,,,,,,,1,6,7,4,18,4080,,4080,,1,200,,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106180020
6,94,180,20,2,6,,,,,,,,,,1,6,7,3,18,306,,,,1,200,,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106180020
6,94,180,22,1,19,8,22,5,,,,,,,4,19,7,1.5,19,80,,75,,2,,,2,,8,6,1,18,10,,12,,2,,,2,,29,7,40,8,40,,50,,1,30,,2,,5,6,20,,160,,120,,2,110,,2,,,,,,,,,,,,,,,106180022
6,94,180,22,2,19,8,22,5,,,,,,,4,19,7,1,19,60,,58,,2,,,2,,8,6,0.5,18,5,,8,,2,,,2,,29,7,50,8,50,,60,,1,30,,2,,5,6,15,,120,,100,,1,100,,2,,,,,,,,,,,,,,,106180022
6,94,180,22,3,6,,,,,,,,,,1,6,7,3,18,410,,410,,1,41,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106180022
6,94,180,23,1,6,,,,,,,,,,1,6,7,3,18,414,,414,,1,500,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106180023
6,94,180,35,1,6,29,5,5,22,25,5,,,,7,6,7,3,18,306,,306,,1,500,,1,10,29,6,10,5,10,0,,,1,50,,2,,5,6,7,19,168,0,102,0,1,100,0,2,,8,6,2,4,12,0,8,0,2,,,2,,22,7,30,4,150,,50,,1,100,,2,,106180035
6,94,183,20,1,19,5,,,,,,,,,2,19,7,1,19,25,0,25,0,2,,,,,5,7,1,4,5,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106183020
6,94,183,20,4,43,43,,,,,,,,,2,43,1,40,4,200,,200,,2,,,,,43,1,,,200,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106183020
6,94,183,20,3,12,27,,,,,,,,,2,12,7,4,4,8,0,0,0,2,,,,,27,7,1,4,4,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106183020
6,94,183,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106183020
6,94,183,33,1,6,,,,,,,,,,1,6,7,5,18,900,0,900,0,1,102,0,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106183033
6,94,183,33,2,29,5,8,,,,,,,,3,29,7,30,29,180,0,120,0,2,,,2,,5,7,20,29,120,0,100,0,1,,,1,10,8,7,10,29,60,0,50,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106183033
6,94,183,33,3,5,19,,,,,,,,,2,5,7,10,29,60,0,50,0,2,,,2,,19,,3,18,150,0,120,0,2,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106183033
6,95,182,20,1,22,,,,,,,,,,,22,4,6,37,150,0,100,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182020
6,95,182,20,2,6,29,5,19,,,,,,,,6,7,4,18,408,,408,,1,200,,2,,29,7,16,8,32,0,16,0,2,,,2,,5,7,4,19,20,0,20,0,2,,,2,,19,7,10,18,38,0,30,0,2,,,2,,,,,,,,,,,,,,,106182020
6,95,182,26,1,29,5,8,6,19,,,,,,,29,7,100,8,200,,50,,1,100,,1,15,5,6,6,4,30,,20,,1,40,,1,20,8,7,10,4,60,,40,,1,50,,1,20,6,7,,,,,,,1,600,,1,40,19,7,3,18,150,,120,,2,,,1,30,106182026
6,95,182,42,1,6,29,5,40,8,,,,,,2,6,7,,,,,,,,1200,0,1,2,29,7,,,,,,,,52,50,2,,5,6,,,,,,,,30,0,2,,40,6,,,,,,,,52,0,2,,8,6,,,,,,,,15,0,2,,106182042
6,95,182,42,3,5,8,29,,,,,,,,3,5,6,3,18,18,0,,,1,48,0,1,10,8,6,4,18,28,0,,,1,14,0,2,,29,7,47,8,70,50,30,0,1,19,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182042
6,95,182,42,2,6,,,,,,,,,,1,6,7,2,18,276,0,276,0,1,138,0,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182042
6,95,182,47,1,29,5,19,,,,,,,,3,29,7,100,8,200,,60,,2,,,1,50,5,6,10,4,30,,30,,2,,,1,20,19,7,1,18,38,,14,,2,,,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,106182047
6,95,182,49,1,22,29,5,19,,,,,,,3,22,,,,,,,,1,500,0,2,,29,7,100,8,200,0,100,0,1,200,0,2,,5,7,50,18,500,0,,,1,100,0,2,,19,7,1,18,60,0,60,0,2,,,2,,,,,,,,,,,,,,,106182049
6,95,182,50,1,6,,,,,,,,,,1,6,7,2,18,204,,204,,2,,,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182050
6,95,182,50,2,22,,,,,,,,,,1,22,7,,,,,,,1,,,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182050
6,95,182,54,1,6,,,,,,,,,,1,6,7,6,18,828,0,828,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182054
6,95,182,58,1,6,,,,,,,,,,1,6,7,2,18,276,0,276,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182058
6,95,182,58,3,6,,,,,,,,,,1,6,7,4,18,552,0,552,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182058
6,95,182,58,2,6,,,,,,,,,,1,6,7,3,18,414,0,414,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182058
6,95,182,61,2,6,25,,,,,,,,,2,6,7,5,18,690,,690,,2,,,1,40,25,7,1,4,10,,10,,2,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182061
6,95,182,61,1,6,25,,,,,,,,,2,6,7,10,18,1380,,1380,,2,,,1,30,25,7,1,4,10,,10,,2,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182061
6,95,182,61,3,22,,,,,,,,,,1,22,6,5,14,100,,80,,1,60,,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182061
6,95,182,65,1,19,,,,,,,,,,1,19,7,1,19,50,,,,2,,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182065
6,95,182,88,3,22,,,,,,,,,,1,22,7,,,,,,,1,300,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182088
6,95,182,88,5,19,,,,,,,,,,1,19,7,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182088
6,95,182,88,1,22,,,,,,,,,,1,22,7,50,11,100,,80,,1,200,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182088
6,95,182,88,2,22,,,,,,,,,,1,22,7,40,11,80,,50,,1,120,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182088
6,95,182,88,4,29,5,8,19,,,,,,,4,29,7,,,,,,,1,200,,1,10,5,5,50,23,10,0,10,0,1,80,,1,15,8,6,,,,,,,1,90,,1,10,19,7,,,,,,,1,300,,1,10,,,,,,,,,,,,,,106182088
6,95,182,95,2,5,8,29,,,,,,,,3,5,6,5,18,30,0,,,1,15,0,2,,8,6,5,4,50,0,,,1,15,0,2,,29,7,10,8,10,0,,,1,10,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182095
6,95,182,95,1,5,8,29,,,,,,,,3,5,6,10,18,60,0,60,0,1,45,0,1,10,8,6,5,4,50,0,50,0,1,30,0,2,,29,7,15,8,15,0,15,0,1,20,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182095
6,95,182,124,4,6,,,,,,,,,,1,6,7,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182124
6,95,182,124,3,19,,,,,,,,,,1,19,7,5,18,225,0,200,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182124
6,95,182,124,2,25,,,,,,,,,,1,25,7,,,,,,,1,100,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182124
6,95,182,124,1,6,,,,,,,,,,1,6,7,2,18,240,0,240,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182124
6,95,184,83,1,5,29,,,,,,,,,2,5,6,10,4,30,,,,1,100,,1,10,29,5,20,6,80,,,,1,10,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106184083
6,95,184,89,1,5,,,,,,,,,,1,5,6,12,18,120,,100,,2,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106184089
6,95,184,107,1,5,,,,,,,,,,1,5,6,4,4,12,,,,2,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106184107
6,96,199,2,1,6,8,19,,,,,,,,3,6,7,3,18,306,,306,,1,6000,,1,10,8,6,7,4,35,,,,1,45,,2,,19,7,9,18,405,,360,,2,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,106199002
6,96,199,2,3,5,,,,,,,,,,1,5,6,11,19,7,,77,,1,50,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199002
6,96,199,2,2,29,8,8,27,12,,,,,,5,29,7,22,8,100,,80,,1,300,,2,,8,6,9,4,45,,,,1,50,,2,,8,1,20,9,6,,,,1,10,,2,,27,7,4,6,8,,,,1,5,,2,,12,7,5,6,10,,,,2,,,2,,106199002
6,96,199,3,1,6,,,,,,,,,,1,6,7,10,18,1020,,1020,,1,2000,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199003
6,96,199,3,2,6,,,,,,,,,,1,6,7,8,18,816,,816,,1,2000,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199003
6,96,199,3,4,8,5,27,,,,,,,,3,8,6,10,4,50,,30,,1,50,,2,,5,6,15,4,75,,50,,1,30,,2,,27,7,2,4,10,,,,1,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199003
6,96,199,3,3,29,,,,,,,,,,1,29,7,15,8,75,,60,,1,50,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199003
6,96,199,4,3,3,,,,,,,,,,1,3,7,6,2,20,,,,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199004
6,96,199,4,2,19,,,,,,,,,,1,19,7,1,18,60,,,,2,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199004
6,96,199,4,1,5,,,,,,,,,,1,5,6,10,4,40,,,,1,150,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199004
6,96,199,5,1,5,8,29,,,,,,,,3,5,6,10,19,70,,50,,1,30,,1,5,8,6,6,4,40,,30,,1,35,,2,,29,7,10,8,85,,65,,1,40,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199005
6,96,199,5,2,19,,,,,,,,,,1,19,7,5,19,110,,90,,2,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199005
6,96,199,8,2,6,,,,,,,,,,1,6,7,1,18,150,,,,1,150,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199008
6,96,199,8,3,6,,,,,,,,,,1,6,7,1,18,150,,,,1,120,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199008
6,96,199,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199008
6,96,199,8,4,19,,,,,,,,,,1,19,7,19,29,85,50,45,,2,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199008
6,96,199,8,1,6,,,,,,,,,,1,6,7,1,18,150,,,,1,120,,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199008
6,96,199,11,1,6,,,,,,,,,,1,6,7,3,18,450,,450,,1,200,,1,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199011
6,96,199,11,2,19,,,,,,,,,,1,19,7,2,6,8,,,,2,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199011
6,96,199,11,3,19,,,,,,,,,,1,19,7,5,18,200,,10,,2,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106199011
6,96,199,14,1,6,29,5,8,8,,,,,,5,6,7,15,18,1530,,1530,,1,510,,1,40,29,7,30,8,15,,,,1,5,,1,10,5,6,5,4,20,,,,1,8,,1,15,8,6,4,4,12,,,,1,6,,1,10,8,1,10,9,3,,,,2,,,2,,106199014
6,96,199,16,2,6,29,8,5,19,,,,,,5,6,7,6,14,12,,12,,1,34,,1,34,29,7,40,8,80,,,,1,30,,1,10,8,6,2,18,24,,,,1,20,,1,15,5,6,2,18,12,,,,1,24,,1,70,19,7,1,18,30,,,,2,,,1,80,106199016
6,96,199,16,3,6,29,8,5,19,,,,,,5,6,7,7,14,14,,14,,1,48,,1,48,29,7,20,8,40,,,,1,30,,1,20,8,6,1,18,12,,,,1,18,,1,10,5,6,1,18,6,,,,1,20,,1,70,19,7,4,18,120,,60,,2,,,1,40,106199016
