"id1","id3","id4","id2","s12a_1","s12a_2i","s12a_2ii","s12a_2iii","s12a_3","s12a_4i","s12a_4ii","s12a_4iii","s12a_5","s12a_6","s12a_7i","s12a_7ii","s12a_7iii","s12a_8i","s12a_8ii","s12a_8iii","s12a_9i","s12a_9ii","s12a_10ai","s12a_10aii","s12a_10bi","s12a_10bii","s12a_11","s12a_11ii","s12a_11iii","s12a_12i","s12a_12ii","s12a_13i","s12a_13ii","s12a_14","s12a_15","s12a_15i","s12a_16","s12a_17","s12a_18i","s12a_18ii","s12a_18iii","s12a_19i","s12a_19ii","s12a_20","s12a_21i","s12a_21ii","s12a_22","s12a_23i","s12a_23ii","s12a_23iii","s12a_24","s12a_25","s12a_26i","s12a_26ii","s12a_26iii","s12a_27","s12a_28","s12a_29i","s12a_29ii","s12a_29iii","s12a_30","s12a_31","s12a_32","s12a_33i","s12a_33ii","s12a_33iii","s12a_33iv","s12a_33v","s12a_33vi","s12a_35","s12a_36","hhno"
7,244,14,112,2,,,,,,,,,,,,,,,,7,7,10,2,10,2,3,,,1,1,1,3,2,,,3,2,,,,,70,2,,,1,4,0,3,1,2,,,,,5,,10,1,,,,2,1,2,2,2,2,1,12.28,107244014
3,100,56,38,2,,,,,,,,,,,,,35,,6,7,7,50,2,50,2,4,2,,24,1,8,3,2,"8",,4,2,,,,6,,2,,,1,3,0,3,3,2,,,,1,2,,,,6,4,3,2,1,2,2,2,2,1,10.4,103100056
4,103,46,3,2,,,,,,,,,,,,,0,0,,7,7,200,2,200,2,3,,,1,1,5,3,2,,,4,1,,15,1,0,,2,,,1,2,0,3,2,2,,,,3,5,,5,1,6,4,3,2,1,2,2,2,2,2,14.4,104103046
6,233,8,109,1,6,,3,2,,,,3,,,,,13,50,6,4,4,10,2,10,2,10,,,1,1,2,2,2,,,6,2,,,,4,20,2,,,1,6,0,3,1,3,,,,,5,,10,1,6,4,3,2,1,2,2,2,1,1,13.4,106233008
3,77,97,1,2,,,,,,,,,,,,,0,0,0,3,3,21,2,21,2,30,,,2,2,1,3,2,,,2,2,,,,3,0,2,,,1,0,0,0,3,3,,,,,4,,,,6,4,3,2,2,2,2,2,2,1,23.42,103077097
7,249,51,130,2,,,,,,,,,,,,,,,,9,9,150,2,150,2,10,,,1,1,2,3,2,,,2,2,,,,,20,2,,,1,2,0,3,2,2,,,,,3,,,,6,4,3,2,1,2,2,2,2,1,12.37,107249051
3,78,8,1,2,,,,,,,,,,,,,5,0,,8,4,1,1,1,1,2,,,2,2,2,2,2,,,2,2,,,,3,0,2,,,1,4,0,3,3,,,,,,,,,,,,,,,,,,,1,15.12,103078008
3,61,122,1,1,15,,3,2,,,,3,,,,,,,,2,2,,,,,,2,,7,1,7,3,2,,,4,1,5,,3,,,1,4,,1,15,0,3,3,3,,,,2,5,,40,1,6,4,5,2,1,2,2,2,2,1,21.6,103061122
6,195,60,92,2,,,,,,,,,,,,,,,,9,9,0.5,3,0.5,3,35,,,24,1,7,3,2,,,2,2,,,,2,40,2,,,1,2,0,3,3,2,,,,1,2,,,,6,4,3,2,1,2,2,2,2,2,24.78,106195060
3,80,1,1,2,,,,,,,,,,,,,20,,6,6,6,100,2,100,2,10,,,2,2,3,3,2,,,1,2,,,,2,,2,,,7,0,0,,3,1,1,50,3,,3,,,,6,4,3,2,1,2,2,2,2,1,13.6,103080001
1,10,193,13,2,,,,,,,,,,,,,,,,2,2,,,,,,2,,1,1,3,2,2,"10",,4,2,,,,3,50,2,,,1,4,0,3,3,2,,,,,5,,10,2,6,4,3,2,1,2,2,2,2,1,11.3,101010193
4,101,107,3,1,7,,3,2,,,,3,,,,,,,,7,7,100,2,100,2,10,,,1,1,8,3,2,,,2,2,,,,,,2,,,2,0,0,,3,2,,,,6,5,,50,,6,4,3,2,1,2,2,2,2,1,16,104101107
3,82,32,1,1,25,,3,2,,,,3,,,,,,,,6,6,2,1,,,4,,,,1,3,2,2,,,6,2,,,,4,,2,,,1,10,0,3,4,1,2,50,3,1,1,,,,6,4,3,2,1,1,2,2,2,2,196,103082032
7,264,32,124,2,,,,,,,,,,,,,,,,7,7,40,2,40,2,2,,,7,2,5,3,2,,,2,2,,,,1,50,2,,,1,10,0,3,2,2,,,,,2,,,,6,4,3,2,2,2,2,2,2,1,19.05,107264032
1,12,39,13,2,,,,,,,,,,,,,,,,1,1,,,,,,2,,1,1,4,2,2,,,4,2,,,,,,2,,,1,30,0,3,4,1,3,,3,,1,,,,6,4,3,1,1,1,1,1,2,1,57.12,101012039
5,165,5,10,2,,,,,,,,,,,,,,,,5,13,300,2,800,2,30,,,1,2,4,3,2,,,4,2,,,,2,,2,,,2,0,0,,3,2,,,,,3,,,,6,4,3,2,1,1,1,2,2,2,18.7,105165005
2,42,21,29,2,,,,,,,,,,,,,,,,8,8,40,2,40,2,20,,,2,2,2,3,2,,,4,2,,,,7,,2,,,1,5,0,3,3,3,,,,,5,,10,1,6,4,3,2,1,2,2,2,2,1,15.75,102042021
3,82,36,1,2,,,,,,,,,,,,,450,,6,8,2,,,,,,2,,,1,4,3,2,,,4,1,5,,3,,,1,10,,1,20,0,3,4,2,,,,6,4,,,,6,4,5,2,1,1,1,2,2,2,39.87,103082036
3,64,9,1,1,16,,3,2,,,,3,,,,,235,,6,6,6,150,2,150,2,20,,,6,2,3,3,2,,,4,2,,,,1,30,2,,,1,5,0,3,4,2,,,,,5,,40,,6,4,5,2,1,2,2,2,,1,20.25,103064009
2,42,38,29,2,,,,,,,,,,,,,,,,8,3,10,2,10,2,15,,,2,2,4,3,2,,,4,2,,,,14,,2,,,1,3,50,3,3,3,,,,,3,,,,6,4,3,2,1,2,2,2,2,2,10.85,102042038
3,64,44,1,2,,,,,,,,,,,,,,,,2,2,,,,,,2,,5,2,5,3,2,,,4,1,7,,3,,,2,,,1,15,0,3,3,2,,,,,5,,50,1,6,4,5,2,1,2,2,2,2,1,23.633,103064044
1,12,14,13,1,68,,3,2,,,,1,2,68,,3,,,,1,1,,,,,,2,,1,1,2,2,2,"7",,4,1,5,,3,,,2,,,1,18,0,3,4,1,3,,3,,1,,,,6,4,3,2,1,1,1,1,1,1,57.12,101012014
3,84,18,1,1,10,,3,2,,,,3,,,,,30,,6,2,2,0,0,0,0,,2,,3,2,3,3,2,,,4,1,2,,2,,,2,,,1,12,0,3,3,1,,50,2,,2,,,,9,4,3,2,1,2,2,2,2,2,8.8,103084018
4,102,8,3,2,,,,,,,,,,,,,,,,7,7,600,2,600,2,20,,,1,1,4,3,2,,,4,2,,,,2,,2,,,2,0,0,,2,3,,,,4,7,,,,6,4,3,2,1,2,2,2,2,2,9.4,104102008
5,137,31,68,2,,,,,,,,,,,,,0,,,9,10,180,2,180,2,25,,,24,1,12,3,2,,,4,1,,30,1,4,20,2,,,1,2,74,3,2,2,,,,,2,,,,6,1,3,2,1,2,2,2,2,1,,105137031
6,207,20,102,1,7,,3,2,,,,3,,,,,,,,6,6,50,2,50,2,15,,,1,1,7,3,2,,,6,2,,,,4,90,2,,,1,15,0,3,4,2,,,,4,5,,30,1,6,4,3,2,1,2,2,2,2,1,18.4786,106207020
8,301,9,10,2,,,,,,,,,,,,,5,,5,5,5,400,3,400,3,10,,,1,1,1,2,2,,,4,2,,,,,70,2,,,1,2,0,3,9,2,,,,6,3,,,,1,4,3,2,2,2,2,2,2,1,11.4,108301009
8,279,102,142,1,60,,6,2,,,,3,,,,,,,,5,5,100,2,100,2,5,,,2,2,72,3,2,"7",,4,1,3,,2,,,2,,,1,1,0,3,3,3,,,,3,7,,,,1,4,3,2,1,2,2,2,2,1,10.5,108279102
3,98,60,43,2,,,,,,,,,,,,,,,,8,1,120,2,,,,2,,24,1,3,3,2,,,4,1,2,50,3,,,2,,,1,20,0,3,4,1,5,,3,,1,,,,6,4,3,2,1,2,2,2,1,1,2.2908,103098060
7,244,17,112,1,5,,3,2,,,,3,,,,,,,,7,7,10,2,10,2,2,,,1,1,1,3,2,,,3,2,,,,,70,2,,,1,3,50,3,3,2,,,,3,5,,10,1,6,4,3,2,1,2,2,2,2,1,10.4,107244017
7,244,45,112,1,10,,3,2,,,,3,,,,,,,,8,7,10,2,5,2,3,,,1,1,1,3,2,,,3,2,,,,,70,2,,,1,3,50,3,1,2,,,,,5,,5,1,6,4,3,2,1,2,2,2,2,1,13.95,107244045
8,300,25,148,1,2,,3,2,,,,3,,,,,,,,5,5,100,2,100,2,30,,,2,2,9,3,2,,,4,2,,,,2,,2,,,1,6,0,3,3,3,,,,,5,,30,1,6,4,3,2,1,1,1,2,2,1,26.2,108300025
5,158,34,8,1,15,0,3,,0,0,0,3,,,,,0,0,0,5,9,8,3,40,3,8,,,2,2,1,2,2,,,2,2,,,,0,0,2,,,1,3,0,3,1,2,,,,,3,,,,6,4,3,2,2,2,2,2,2,2,26.46,105158034
3,86,90,1,2,,,,,,,,,,,,,0,,0,8,7,0,0,100,2,5,,,24,1,3,2,2,,,4,2,,,,2,,2,,,1,0,0,0,3,2,,,,,5,,10,1,2,2,3,2,1,2,2,2,2,1,6,103086090
8,301,15,10,2,,,,,,,,,,,,,10,,5,5,5,40,3,40,3,10,,,1,1,4,2,2,,,4,2,,,,2,80,2,,,2,0,0,,3,2,,,,,3,,,,1,4,3,2,2,2,2,2,2,1,9.9,108301015
3,72,1,1,2,,,,,,,,,,,,,,,,1,1,,,,,,2,,7,1,2,3,2,,,4,1,5,,3,,,2,,,1,20,0,3,1,2,,,,,1,,,,6,2,5,1,2,2,2,2,2,1,22.541,103072001
3,61,64,1,1,50,,3,2,,,,3,,,,,,,,1,1,,,,,,2,,7,1,4,3,2,,,4,1,10,,3,,,2,,,1,30,0,3,4,3,,,,,1,,,,6,4,5,2,1,2,2,2,2,2,47.0932,103061064
6,201,6,102,2,,,,,,,,,,,,,,,,2,2,,,,,,2,,1,1,3,3,2,,,4,2,,,,,,2,,,1,0,0,3,1,1,,,3,,1,,,,6,4,3,2,1,1,1,2,2,2,18.1888,106201006
8,305,36,10,1,300,,6,2,,,,3,,,,,,,,1,1,,,,,,1,,24,1,10,3,2,,,4,1,5,,3,,,2,,,1,7,0,3,4,2,,,,6,1,,,,6,4,3,2,1,1,1,2,1,1,22.39,108305036
6,213,54,10,2,,,,,,,,,,,,,,,,6,6,50,2,50,2,,,,1,1,4,3,3,"8",,7,2,,,,1,70,2,,,1,3,0,3,4,2,,,,7,1,,,,6,4,3,2,1,2,2,2,2,1,13.65,106213054
6,205,19,102,2,,,,,,,,,,,,,,,,10,10,,,,,,2,,1,1,4,3,1,"2",,1,2,,,,,,2,,,1,10,0,3,4,1,5,,3,,1,,,,6,4,3,2,1,1,1,2,2,2,17.81,106205019
1,29,36,12,2,,,,,,,,,,,,,,,,10,10,40,2,40,2,6,,,350,6,2,3,2,,,2,2,,,,,,2,,,1,2,0,3,2,2,,,,,2,,,,6,4,3,2,1,2,1,2,2,1,16.416,101029036
10,329,74,169,2,,,,,,,,,,,,,,,,9,9,300,2,300,2,10,,,,1,6,3,2,,,2,2,,,,,,2,,,1,2,0,,2,3,,,,4,7,,,,1,4,3,2,2,2,2,2,2,2,15.2,110329074
3,82,8,1,2,,,,,,,,,,,,,,,,2,2,,,,,,1,,4,2,16,3,2,,,4,2,,,,,,2,,,1,6,0,,3,2,,,,,1,,,,6,4,4,2,1,2,1,2,2,2,1446.24,103082008
4,120,10,49,1,12,,3,2,,,,2,,,,,,,,5,5,30,2,30,2,8,,,,1,2,3,2,,,4,2,,,,2,80,2,,,1,2,0,,2,2,,,,7,5,,20,1,6,4,3,2,1,2,2,2,2,2,21,104120010
1,10,132,13,1,30,,3,2,,,,1,5,30,,3,40,,6,2,2,,,,,,2,,1,1,5,3,2,"10",,4,1,1,50,3,2,1,2,,,1,2,50,3,4,2,,,,6,1,,,,6,4,3,2,1,2,2,2,2,1,24.76,101010132
4,130,30,58,1,36,,6,2,,,,3,,,,,,,,12,12,400,2,400,2,20,,,,1,8,3,2,"6",,2,2,,,,,,2,,,1,3,0,3,3,2,,,,3,5,,60,1,1,4,3,2,1,2,2,2,2,1,12.6,104130030
8,303,18,10,2,,,,,,,,,,,,,15,,4,2,2,1,0,1,0,0,,,1,1,3,2,2,,,4,1,9,,3,,,1,7,10,2,0,0,,3,2,,,,,3,,,,1,4,3,2,1,2,2,2,2,1,12.145,108303018
1,10,88,13,1,10,,3,2,,,,3,,,,,,,,5,5,15,2,15,2,5,,,1,1,5,3,2,,,4,2,,,,7,30,2,,,1,5,0,3,3,2,,,,,5,,25,1,6,4,3,2,1,2,2,2,2,1,12.07,101010088
2,34,19,2,2,,,,,,,,,,,,,,,,5,5,50,1,50,1,5,,,1,1,5,3,2,,,4,2,,,,2,80,2,,,1,10,0,3,3,2,,,,3,5,,30,1,6,4,3,2,1,2,2,1,,1,5.2875,102034019
8,303,9,10,2,,,,,,,,,,,,,3,,6,5,5,100,2,100,2,10,,,1,1,1,2,2,,,4,2,,,,0,70,2,,,1,3,0,3,1,2,,,,,5,,5,1,6,4,3,2,1,2,2,2,2,1,12.46,108303009
5,155,18,7,2,,,,,,,,,,,,,,,,11,11,400,2,400,2,15,,,7,2,5,3,2,,,7,2,,,,2,,2,,,2,0,0,,2,3,,,,1,2,,,,6,4,3,2,1,2,2,2,2,2,18.72,105155018
5,155,36,7,1,5,,3,2,,,,3,,,,,,,,12,12,300,2,300,2,8,,,1,1,12,3,2,,,7,2,,,,,,2,,,1,4,0,3,,4,,,,,2,,,,6,4,3,1,1,1,1,2,1,2,23.8,105155036
2,34,7,2,2,,,,,,,,,,,,,,,,7,7,100,2,100,2,7,,,1,1,5,3,2,,,4,2,,,,2,80,2,,,1,5,0,3,3,2,,,,3,5,,15,1,6,4,3,2,1,2,2,1,2,1,12.24,102034007
6,233,89,109,2,,,,,,,,,,,,,0,,0,4,4,30,2,30,2,15,,,1,1,2,3,2,"10",,6,2,,,,3,0,2,,,1,3,0,3,2,3,,,,,1,,,,6,4,3,2,1,2,1,2,2,2,13.07,106233089
3,66,133,1,1,120,,6,2,,,,1,1,120,,6,,,,2,2,1,1,1,1,,2,,24,1,3,1,2,,,4,1,6,,3,,,2,,,1,10,0,3,3,2,,20,1,,1,,,,6,4,5,2,1,2,2,2,2,1,20.16,103066133
7,271,17,126,2,,,,,,,,,,,,,0,,0,12,12,40,2,40,2,3,,,2,1,3,3,2,"10",,3,2,,,,,20,2,,,4,0,0,,2,2,,,,4,5,0,,0,6,4,1,2,2,2,2,2,2,2,14.41,107271017
2,34,76,2,2,,,,,,,,,,,,,350,,6,5,5,50,2,50,2,15,,,1,1,8,3,2,,,4,2,,,,6,,2,,,1,15,0,3,3,3,,,,3,7,,,,6,4,3,2,1,2,2,1,2,1,12.6,102034076
2,54,53,9,2,,,,,,,,,,,,,0,0,,5,5,5,4,5,4,1,,,25,3,2,3,2,,,4,2,,,,1,40,2,,,1,1,0,3,2,2,,,,,2,,,,6,4,5,2,1,2,2,2,2,1,11.02,102054053
3,82,41,1,1,14,,3,2,,,,3,,,,,,,,2,2,,,,,,,,5,2,10,3,2,,,4,1,7,,3,,,2,,,1,7,0,3,3,2,,,,1,5,,30,1,6,4,4,2,1,2,2,2,2,2,1387.75,103082041
6,196,5,92,2,,,,,,,,,,,,,,,,9,9,100,2,100,2,10,,,24,1,6,3,2,,,2,2,,,,6,0,2,,,1,6,0,3,3,2,,,,,3,,,,6,4,3,2,1,2,2,2,2,2,23.92,106196005
9,317,1,156,1,2,,3,2,,,,3,,,,,60,,6,9,9,5,2,5,2,10,,,1,1,6,3,2,,,7,2,,,,0,,2,,,2,0,0,,3,4,,,,7,7,,,,1,4,3,2,1,2,2,2,2,2,9.5,109317001
1,18,14,10,2,,,,,,,,,,,,,,,,7,7,200,2,200,2,20,,,20,3,10,3,2,,,4,2,,,,4,,2,,,1,4,0,3,3,2,,,,1,5,,30,1,6,4,5,2,1,2,1,2,2,1,30.5,101018014
2,32,18,2,2,,,,,,,,,,,,,66,0,6,5,5,150,2,150,2,5,,,1,1,4,3,2,,,4,2,,,,2,80,2,,,1,4,0,3,3,2,,,,2,3,,,,6,4,3,2,1,2,2,2,2,1,7.2,102032018
1,19,17,10,,,,,,,,,,,,,,0,0,0,7,7,165,2,165,2,18,,,6,2,7,3,2,,,4,2,,,,0,0,2,,,4,0,0,,4,3,,,,,1,,,,6,4,5,2,1,2,1,2,2,1,53.8756,101019017
2,50,8,7,2,,,,,,,,,,,,,0,0,,8,6,30,2,30,2,5,,,6,1,4,3,2,,,4,2,,,,2,80,2,,,1,5,0,3,3,3,,,,,5,,20,1,6,4,3,2,1,2,2,2,2,1,11.5,102050008
8,304,44,10,2,,,,,,,,,,,,,50,,6,7,7,50,2,50,2,5,,,1,2,6,3,2,,,4,2,,,,14,,2,,,1,5,0,3,2,2,,,,6,5,1,20,1,6,4,3,2,1,2,2,1,2,1,30.53,108304044
4,120,28,49,2,,,,,,,,,,,,,,,,2,2,6,2,6,2,,2,,1,1,4,3,2,,,4,1,2,,3,,,2,,,1,3,0,3,4,3,,,,,1,,,,6,4,3,1,1,1,1,1,1,2,20.4,104120028
2,35,1,2,2,,,,,,,,,,,,,,,0,8,2,0,0,0,0,,2,,1,1,12,3,2,,,1,1,20,,3,,,2,,,1,3,0,2,3,2,,,,,3,,,,6,4,3,1,1,2,1,2,2,1,26.3,102035001
5,136,29,70,2,,,,,,,,,,,,,,,,7,10,100,2,100,2,20,,,24,1,5,3,2,"6",,2,1,,,,,60,2,,,1,1,50,,2,2,,,,,3,,,,6,4,3,2,1,2,2,2,2,2,12.075,105136029
2,36,5,3,2,,,,,,,,,,,,,,,,5,5,100,2,100,2,9,,,1,1,2,2,2,"10",,4,2,,,,1,40,2,,,2,0,0,,3,3,,,,3,7,,,,6,4,3,2,2,2,2,2,2,1,12.96,102036005
2,33,21,2,2,,,,,,,,,,,,,,,,7,7,100,2,100,2,10,,,1,1,4,3,2,,,2,2,,,,,,2,,,1,0,9,3,3,2,,,,,5,,5,1,6,4,3,2,1,2,2,2,2,1,26.6,102033021
3,73,6,1,2,,,,,,,,,,,,,,,,8,5,8,2,4,2,8,,,1,1,2,3,2,,,6,2,,,,3,,2,,,1,3,0,3,3,1,,30,2,1,3,,20,1,6,4,3,2,1,2,2,2,2,2,46.56,103073006
2,35,18,2,2,,,,,,,,,,,,,,,,2,2,,,,,,2,,1,1,2,3,2,,,1,2,,,,,,2,,,1,4,0,3,3,2,,,,,1,,,,6,4,3,2,1,2,2,2,2,2,15.74,102035018
4,120,24,49,2,,,,,,,,,,,,,200,,,6,12,120,2,450,2,5,,,7,2,10,3,2,,,4,2,,,,1,20,2,,,2,0,0,,3,3,,,,,5,,50,1,6,4,3,1,1,2,1,2,2,1,41.04,104120024
4,120,27,49,2,,,,,,,,,,,,,,,,2,2,4,2,4,2,,2,,1,1,5,3,2,,,4,1,2,50,3,,,2,,,1,5,0,3,3,2,,,,,1,,,,6,4,3,1,1,1,1,1,1,2,9.6,104120027
3,89,53,44,2,,,,,,,3,,,,,,10,50,6,3,3,5,6,,,,2,,3,3,4,3,2,"8",,4,1,7,,3,,,2,,,1,10,0,3,4,1,10,,3,,1,,,,6,4,6,2,1,2,2,2,2,1,156,103089053
4,120,33,49,1,180,,6,2,,,,3,,,,,,,,6,6,100,2,100,2,3,,,5,2,5,3,2,,,4,2,,,,,,2,,,1,2,50,3,4,3,,,,,2,,,,6,4,3,1,1,1,1,1,1,1,25.9,104120033
3,73,80,1,2,,,,,,,,,,,,,,,,8,5,8,2,10,2,5,,,1,1,2,2,2,,,4,2,,,,2,,2,,,1,5,0,,4,1,10,,6,,3,,,,6,4,3,2,1,2,2,2,2,1,17.64,103073080
4,120,41,49,2,,,,,,,,,,,,,,,,6,12,40,2,300,2,4,,,7,2,4,3,2,,,4,2,,,,,50,2,,,4,0,0,,2,3,,,,,7,,,,6,4,3,1,1,2,1,2,2,2,11.55,104120041
1,29,33,12,2,,,,,,,,,,,,,220,0,6,10,10,40,2,40,2,6,,,349,6,4,3,2,,,2,2,,,,0,80,2,,,4,0,0,,2,2,,,,,2,,,,6,4,3,2,1,2,1,2,1,1,7.4692,101029033
3,100,68,38,2,,,,,,,,,,,,,5,50,6,7,7,40,2,40,2,3,2,,24,1,3,2,2,"8",,3,2,,,,1,20,2,,,1,3,50,3,3,2,,,,,2,,,,6,4,3,2,2,2,2,2,2,1,12.3,103100068
6,211,39,10,2,,,,,,,,,,,,,0,,0,6,6,50,2,50,2,3,,,1,1,7,3,2,,,1,2,,,,4,50,2,,,1,10,0,3,3,2,,,,,5,,70,1,6,4,3,2,1,2,2,2,2,2,23.51,106211039
3,84,127,1,2,,,,,,,,,,,,,0,,0,2,2,0,0,0,0,,2,,1,2,5,3,2,,,4,1,8,,3,,,2,,,1,25,0,3,4,1,2,,2,,1,,,,6,4,3,2,1,1,1,2,2,2,58.374,103084127
1,19,3,10,2,,,,,,,,,,,,,0,0,0,7,7,300,2,300,2,15,,,7,2,4,3,2,,,4,2,,,,0,0,2,,,2,0,0,,4,3,,,,,1,,,,6,4,5,2,1,2,1,2,2,1,13.4689,101019003
3,92,126,37,1,5,,3,2,,,,2,,,,,54,,,5,5,120,2,120,2,10,,,1,1,2,3,2,,,4,2,,,,8,40,2,,,2,0,0,,1,3,,,,,5,,10,1,2,4,3,2,1,2,1,2,2,2,16.362,103092126
2,35,20,2,2,,,,,,,,,,,,,,,,8,1,0,0,150,2,10,,,1,1,8,3,2,,,6,2,,,,5,20,2,,,1,25,0,3,3,2,,,,3,3,,,,6,4,3,2,1,2,2,2,2,2,24.41,102035020
8,299,20,10,1,120,,6,2,,,,3,,,,,0,,,2,2,5,0,5,0,,2,,2,2,8,3,2,,,4,1,4,,3,0,,2,,,1,4,0,3,3,2,,,,,5,,40,1,6,4,3,2,1,1,1,2,2,2,29.28,108299020
6,214,22,102,1,10,,3,2,,,,3,,,,,,,,2,2,,,,,,2,,1,1,2,3,2,"8",,7,2,,,,,10,2,,,1,4,50,3,1,2,,,,6,3,,,,6,4,3,2,1,2,2,2,2,1,14.76,106214022
5,158,48,8,1,15,,3,2,,,,3,,,,,0,0,0,7,9,60,2,60,2,6,,,3,2,4,2,2,,,2,2,,,,2,80,2,,,1,2,0,3,,2,,,,,5,,5,1,10,4,3,2,1,2,2,2,2,1,25.34,105158048
5,158,26,8,1,30,,3,2,,,,3,,,,,0,,,2,2,5,2,5,2,,,,3,2,2,3,2,,,4,1,0,30,1,4,0,2,,,,7,0,3,3,2,,,,,5,0,5,1,6,4,3,2,1,2,2,2,2,1,21.09,105158026
6,201,3,102,2,,,,,,,,,,,,,7,,,2,2,,,,,,2,,1,1,3,3,2,,,4,2,,,,,,2,,,1,0,0,,4,4,,,,,1,,,,6,4,3,2,1,2,2,2,2,1,17.0313,106201003
7,244,59,112,2,,,,,,,,,,,,,,,,7,7,30,2,30,2,15,,,1,1,2,3,2,,,3,2,,,,,7,2,,,1,2,60,3,3,2,,,,,5,,10,1,,,,2,1,2,2,2,2,1,16.4,107244059
8,302,41,148,2,,,,,,,,,,,,,,,,2,2,6,,6,,,2,,3,2,4,3,2,,,4,1,10,,3,,,2,,,1,5,0,3,3,2,,,,1,5,,15,1,1,4,3,2,1,2,1,2,1,1,24.51,108302041
3,64,36,1,2,,,,,,,,,,,,,,,,1,1,,,,,,2,,6,2,6,3,2,,,4,1,10,,3,2,,2,,,1,20,0,3,3,4,,,,7,1,,,,6,4,5,2,1,2,2,2,2,2,231.107,103064036
6,225,32,111,2,,,,,,,,,,,,,,,,9,9,100,2,100,2,30,,,1,1,8,3,2,,,2,1,1,,3,,,2,,,2,0,0,,2,3,,,,,7,,,,6,4,3,2,1,2,2,2,2,2,12.9,106225032
6,216,83,10,1,6,,3,2,,,,3,,,,,,,,5,5,15,2,15,2,7,,,5,1,5,3,2,,,4,2,,,,3,50,2,,,1,5,0,3,3,2,,,,,5,,30,1,6,4,4,2,1,2,1,2,2,1,15.05,106216083
3,81,44,1,1,300,,6,2,,,,3,,,,,20,,,5,,10,2,,,5,,,3,1,3,3,2,"8",,6,2,,,,3,80,2,,,1,10,0,3,4,1,5,,3,1,1,,,,6,4,3,2,1,2,2,2,2,2,100,103081044
3,82,27,1,1,30,,3,2,,,,3,,,,,,,,6,6,2,1,,,4,5,,5,1,3,,2,,,6,2,,,,2,50,2,,,1,5,0,3,4,1,1,50,,,1,,,,6,4,3,2,1,2,2,2,2,2,144,103082027
6,209,64,102,2,,,,,,,,,,,,,,,,5,5,50,2,50,2,5,,,2,2,6,3,2,,,4,2,,,,4,,2,,,2,0,0,,3,1,,,,,5,,40,3,6,4,3,2,2,2,2,2,2,2,29.24,106209064
7,263,32,124,2,,,,,,,,,,,,,350,,6,7,7,70,2,70,2,8,,,7,2,4,3,2,"10",,2,2,,,,3,,2,,,2,0,0,,2,2,,,,,2,,,,6,4,4,2,1,2,2,2,2,1,17.98,107263032
3,93,21,43,2,,,,,,,,,,,,,50,,6,7,7,50,2,50,2,3,2,,24,1,3,3,2,"8",,2,,,,,,,2,,,1,10,0,3,4,2,,,,,1,,,,6,4,3,2,1,2,2,2,2,1,14.4,103093021
4,120,1,49,2,,,,,,,,,,,,,,,,2,2,,,,,,2,,,1,4,3,2,"6",,4,1,1,,3,,,2,,,1,2,0,3,2,2,,,,7,3,,,,6,4,3,2,1,2,2,2,2,2,21.96,104120001
3,82,34,1,1,20,,3,2,,,,3,,,,,,,,8,2,,,,,,2,,24,1,2,3,2,,,4,2,,,,1,40,2,,,1,12,0,,4,1,,50,2,,4,,,,6,4,5,2,1,1,1,1,2,1,35.9,103082034
3,64,71,1,2,,,,,,,,,,,,,300,,,2,2,,,,,,2,,4,2,3,3,2,,,4,2,,,,1,20,2,,,1,20,0,3,4,2,,,,1,1,,,,6,4,5,2,1,2,2,2,2,2,37.698,103064071
4,131,21,58,2,,,,,,,,,,,,,0,,,12,12,200,2,200,2,20,,,,1,2,3,1,"6",,7,2,,,,0,,2,,,1,1,0,3,3,2,,,,3,5,0,,1,1,4,1,2,2,2,2,2,2,1,14.4,104131021
6,208,59,102,1,10,0,3,2,,,,3,,,,,,,,10,10,300,2,300,2,20,,,1,1,5,3,2,"8",,6,2,,,,3,50,2,,,1,46,0,3,4,2,,,,,1,,,,6,4,3,2,1,2,2,2,2,1,46.41,106208059
3,86,14,1,1,25,,3,2,,,,3,,,,,0,,0,5,5,30,1,30,1,3,,,1,1,2,3,1,"6",,4,1,2,8,3,1,4,2,,,4,0,0,,3,2,,,,,3,,,,1,4,3,2,1,2,2,2,2,2,422.6,103086014
4,128,21,59,2,,,,,,,,,,,,,1300,,6,7,12,150,2,450,2,45,,,26,1,26,3,2,,,4,2,,,,18,20,2,,,1,10,0,3,2,2,,,,3,5,,60,1,6,4,3,2,1,2,2,2,2,1,105.6,104128021
4,128,24,59,1,60,,6,2,,,,3,,,,,,,,7,7,50,2,50,2,10,,,,1,5,3,2,,,2,2,,,,2,10,2,,,1,2,0,3,3,2,,,,7,5,,20,1,6,4,3,2,1,2,2,2,2,1,9,104128024
6,193,74,84,1,5,0,3,2,,,,3,,,,,,,,9,9,100,1,100,1,10,,,18,1,10,3,2,,,7,2,,,,4,20,2,,,1,5,80,3,3,2,,,,,2,,,,6,4,3,2,1,2,2,2,2,2,22.68,106193074
2,32,64,2,1,10,,3,2,,,,3,,,,,0,,0,5,5,1,3,1,3,15,,,1,1,5,3,2,,,3,2,,,,4,20,2,,,1,4,50,3,3,2,,,,6,3,,,,6,4,3,2,1,2,2,2,2,1,9.36,102032064
6,209,36,102,1,8,,3,2,,,,3,,,,,,,,2,2,,,,,,2,,1,1,7,3,2,,,4,1,4,,3,,,2,,,2,0,0,,3,1,,10,1,,5,,30,1,6,4,3,2,2,2,2,2,2,2,22.62,106209036
