"id1","id2","id3","id4","s9c_ii","s9c_c1","s9c_c2","s9c_c3","s9c_c4","s9c_c5","s9c_c6","s9c_c7","s9c_c8","s9c_c9","s9c_c10","s9c_c11","s9c_c12","hhno"
6,12,226,83,3,"E","B","C","D","F","D","B","B","B","B","B","D",106226083
6,12,226,110,4,"A","A","F","D","F","D","E","B","B","B","C","D",106226110
6,16,234,1,2,"E","A","B","B","B","B","B","D","D","D","C","C",106234001
6,16,234,2,4,"E","D","A","D","E","A","A","F","E","A","C","E",106234002
6,16,234,21,3,"C","F","C","E","C","B","E","C","C","B","C","D",106234021
6,16,234,21,4,"B","E","B","B","C","D","E","B","F","E","E","A",106234021
6,16,234,27,2,"B","A","C","F","F","C","E","B","B","F","F","D",106234027
6,16,234,32,3,"E","A","B","D","D","A","E","B","B","A","A","B",106234032
6,16,234,32,5,"E","F","A","D","F","C","E","B","B","F","F","E",106234032
6,16,234,32,4,"E","B","F","D","E","E","B","F","A","E","B","C",106234032
6,16,234,38,6,"A","E","F","B","A","B","D","B","C","A","D","E",106234038
6,16,234,38,5,"E","F","B","D","D","B","E","B","B","B","A","F",106234038
6,16,234,42,2,"B","A","B","D","E","C","B","C","F","D","C","B",106234042
6,16,234,51,8,"C","D","A","D","B","C","C","B","C","F","F","F",106234051
6,16,234,51,6,"A","C","E","B","E","C","E","B","B","F","F","F",106234051
6,16,234,51,5,"B","D","E","B","E","E","E","B","B","F","F","F",106234051
6,16,235,16,3,"E","A","E","B","F","D","E","B","C","B","C","F",106235016
6,16,235,20,4,"E","D","C","E","D","A","E","B","C","B","C","E",106235020
6,16,235,20,6,"E","A","E","B","D","B","D","B","C","F","C","F",106235020
6,16,235,20,3,"F","C","E","E","D","F","E","B","C","B","F","B",106235020
6,16,235,53,3,"E","F","E","F","C","B","C","D","C","F","C","F",106235053
6,16,235,108,3,"E","A","A","D","C","B","E","B","C","A","F","D",106235108
6,16,235,108,4,"E","A","E","E","F","E","E","E","E","E","E","B",106235108
6,16,235,143,4,"C","F","B","C","F","B","E","B","C","F","B","C",106235143
6,16,235,143,3,"D","F","C","E","F","F","E","B","B","A","C","D",106235143
6,16,235,178,3,"E","A","B","E","F","E","E","B","B","B","A","D",106235178
6,16,235,180,2,"E","A","A","D","F","A","F","B","B","C","C","D",106235180
6,16,235,180,3,"E","A","A","E","C","C","D","B","B","B","A","C",106235180
6,16,236,6,3,"E","D","B","B","C","B","E","B","C","B","C","F",106236006
6,16,236,6,4,"E","A","B","B","D","A","E","B","C","B","C","D",106236006
6,16,236,6,5,"D","B","B","B","B","B","A","C","B","C","C","A",106236006
6,16,236,18,3,"E","D","B","E","F","C","E","B","C","B","E","D",106236018
6,16,236,18,4,"B","A","B","B","C","C","C","E","E","E","B","B",106236018
6,16,236,28,5,"E","D","B","B","D","B","E","B","C","B","C","D",106236028
6,16,236,28,4,"E","D","E","F","C","D","E","B","B","F","F","D",106236028
6,16,236,29,4,"E","D","B","B","C","D","E","B","C","F","C","D",106236029
6,16,236,51,4,"E","F","B","E","C","A","E","B","C","B","C","D",106236051
6,16,236,51,5,"E","D","E","B","C","A","E","B","C","B","C","F",106236051
6,16,236,51,6,"E","A","B","B","F","B","E","B","C","F","C","F",106236051
6,16,236,78,3,"B","A","B","E","F","A","E","C","C","C","B","D",106236078
6,16,236,78,2,"E","D","E","B","F","C","E","B","C","B","F","B",106236078
6,84,193,5,5,"C","D","B","C","C","D","E","B","C","B","C","B",106193005
6,84,193,5,6,"C","E","D","D","B","D","E","B","B","B","F","A",106193005
6,84,193,28,4,"D","B","C","B","D","F","E","B","C","B","F","D",106193028
6,84,193,28,3,"D","A","E","B","D","A","E","B","C","A","F","D",106193028
6,84,193,38,3,"E","F","B","B","F","C","E","B","C","B","F","C",106193038
6,84,193,59,3,"E","F","A","D","C","B","E","B","C","B","C","E",106193059
6,84,193,74,3,"E","F","E","B","C","A","E","B","C","B","C","E",106193074
6,84,193,74,4,"D","D","A","B","C","C","E","B","B","F","F","C",106193074
6,84,193,76,6,"E","F","E","B","C","C","E","B","C","B","C","C",106193076
6,84,193,93,4,"E","F","B","B","D","B","E","B","C","B","F","F",106193093
6,84,193,100,5,"E","E","B","A","C","C","B","C","C","A","F","E",106193100
6,84,193,100,6,"E","F","E","E","D","E","E","E","C","B","B","C",106193100
6,84,193,122,3,"C","F","B","D","C","C","E","B","C","B","C","C",106193122
6,84,193,122,6,"E","F","B","B","D","D","E","B","C","B","C","F",106193122
6,84,193,132,5,"C","D","E","B","C","C","E","B","B","F","F","C",106193132
6,84,193,132,6,"C","E","C","E","F","C","E","B","C","A","F","E",106193132
6,86,220,20,2,"C","D","E","C","F","B","B","C","A","C","C","B",106220020
6,86,220,20,4,"D","A","B","E","D","A","D","B","B","B","A","D",106220020
6,86,220,20,3,"C","B","B","F","F","C","E","B","B","F","F","E",106220020
6,86,220,33,4,"B","A","D","E","D","A","E","B","B","B","D","A",106220033
6,86,220,34,7,"C","C","E","B","E","F","E","F","E","F","E","E",106220034
6,86,220,34,4,"D","D","D","D","D","E","A","E","B","E","C","E",106220034
6,86,220,34,5,"A","A","B","B","C","C","E","F","D","E","D","F",106220034
6,86,220,34,8,"E","A","D","D","D","D","D","D","E","D","C","A",106220034
6,86,220,34,6,"D","D","D","D","D","D","D","D","D","D","D","D",106220034
6,86,220,52,2,"E","A","B","B","C","D","E","B","C","A","C","F",106220052
6,86,220,84,3,"E","F","B","B","F","B","E","C","C","B","C","C",106220084
6,86,224,14,2,"E","F","E","B","D","A","E","B","C","B","F","D",106224014
6,86,224,14,5,"C","B","B","A","A","A","B","C","B","B","E","D",106224014
6,86,224,14,3,"E","A","B","B","C","C","E","B","C","B","F","F",106224014
6,86,224,14,4,"E","D","F","E","D","C","E","B","B","B","B","D",106224014
6,86,224,15,4,"E","F","A","D","F","F","E","F","C","B","C","F",106224015
6,86,224,35,5,,,"B","D","C","B","E","B","C","D","C","E",106224035
6,86,224,35,6,"E","F","D","A","A","F","E","C","A","C","D","E",106224035
6,86,224,35,7,"E","D","E","E","B","E","B","E","C","B","B","B",106224035
6,86,224,37,5,"E","D","E","B","C","D","E","B","B","B","F","B",106224037
6,86,224,37,3,"E","F","E","E","F","A","A","B","B","A","F","F",106224037
6,86,224,37,4,"E","D","E","E","E","B","D","A","B","B","F","D",106224037
6,86,224,38,2,"E","F","A","D","C","A","E","B","C","F","C","E",106224038
6,86,224,41,3,"E","D","B","D","F","A","E","B","C","A","A","D",106224041
6,86,224,55,7,"E","D","E","E","F","C","E","C","B","B","F","F",106224055
6,86,224,55,6,"D","F","B","B","F","D","E","B","B","D","C","F",106224055
6,88,238,2,3,"E","A","B","E","C","D","E","B","B","B","A","B",106238002
6,88,238,14,8,"F","F","D","E","C","F","E","E","F","B","E","E",106238014
6,88,238,14,6,"E","D","B","E","C","D","E","B","C","B","F","C",106238014
6,88,238,14,10,"D","F","B","B","C","C","B","B","A","F","B","F",106238014
6,88,238,14,7,"E","D","B","E","D","C","E","B","B","F","F","E",106238014
6,88,238,14,5,"E","D","E","E","F","C","E","F","D","F","C","D",106238014
6,88,238,16,2,"E","F","E","D","F","E","E","C","E","A","F","D",106238016
6,88,238,29,3,"B","E","B","C","F","D","E","B","F","E","E","F",106238029
6,88,238,38,3,"E","A","B","B","F","A","E","B","C","A","F","D",106238038
6,88,238,38,4,"E","D","B","E","D","D","E","B","B","B","F","F",106238038
6,88,238,49,3,"E","F","E","E","C","C","E","B","C","A","F","A",106238049
6,88,238,49,4,"E","A","D","D","C","B","D","A","A","B","A","A",106238049
6,88,238,51,7,"E","A","E","E","D","A","E","B","B","B","D","A",106238051
6,88,238,51,8,"D","A","D","D","D","B","D","A","A","B","A","B",106238051
6,88,238,71,3,"E","D","B","B","C","C","E","B","B","B","B","B",106238071
6,88,238,71,4,"F","F","C","F","F","F","E","E","F","E","C","E",106238071
6,88,238,76,4,"E","A","B","E","D","C","C","C","A","E","B","E",106238076
6,88,238,80,3,"E","A","B","B","F","A","E","B","C","A","C","E",106238080
6,88,238,82,3,"D","B","D","D","D","E","E","E","B","E","F","D",106238082
6,88,238,82,2,"E","A","B","E","D","C","E","B","C","B","F","F",106238082
6,89,187,18,2,,,"A","B","E","D","C","C","D","E","C","D",106187018
6,89,187,24,5,"E","B","B","B","F","C","E","B","B","C","F","F",106187024
6,89,187,24,4,"C","D","B","B","F","C","E","B","B","B","A","F",106187024
6,89,187,30,,,,,,,,,,,,,,106187030
6,89,187,30,4,"C","B","B","B","B","B","E","B","B","B","B","B",106187030
6,89,187,55,7,"E","F","E","E","D","C","E","B","B","B","B","C",106187055
6,89,187,55,6,"E","B","E","E","C","C","E","B","B","B","D","F",106187055
6,89,187,70,6,"B","C","D","A","B","C","C","D","B","A","A","C",106187070
6,89,187,70,5,"B","D","E","E","D","C","E","B","B","D","F","A",106187070
6,89,187,70,4,"F","F","A","B","C","C","E","B","B","F","F","D",106187070
6,89,187,71,5,"A","F","C","D","F","C","E","B","C","B","C","C",106187071
6,89,187,89,5,"D","D","A","D","D","A","E","B","C","F","F","E",106187089
6,89,187,89,6,"B","E","F","E","D","E","E","B","B","E","F","E",106187089
6,89,187,89,4,"C","A","E","D","E","C","E","B","C","B","C","F",106187089
6,89,187,110,4,"E","F","E","E","D","E","C","F","D","D","E","F",106187110
6,89,187,110,5,"E","B","F","E","E","E","E","B","B","B","E","F",106187110
6,89,188,1,4,"C","E","B","C","B","C","B","B","B","B","F","D",106188001
6,89,188,1,3,"C","F","C","D","C","A","E","B","B","F","F","D",106188001
6,89,188,10,5,"C","C","D","E","C","F","C","B","B","B","F","C",106188010
6,89,188,10,6,"E","E","D","B","E","F","E","B","C","B","B","E",106188010
6,89,188,21,3,"C","D","E","D","F","A","E","B","B","F","F","D",106188021
6,89,188,21,6,"D","D","C","E","E","C","C","B","C","B","C","B",106188021
6,89,188,21,5,"C","D","E","E","C","C","E","B","C","E","D","D",106188021
6,89,188,21,4,"C","D","E","E","D","E","E","B","C","B","F","D",106188021
6,89,188,31,3,"A","B","C","D","D","F","E","D","C","F","C","E",106188031
6,89,188,34,3,"E","A","F","C","C","A","E","B","A","B","C","D",106188034
6,89,188,34,4,"E","D","E","F","C","E","E","B","B","A","E","F",106188034
6,89,188,49,6,"C","D","A","B","C","D","E","B","C","B","F","D",106188049
6,89,188,49,4,"B","F","C","E","D","F","E","B","C","B","F","D",106188049
6,89,188,49,5,"A","A","B","E","D","C","E","B","C","B","F","C",106188049
6,89,188,53,3,"B","C","A","B","B","C","E","B","C","B","C","C",106188053
6,89,191,15,4,"B","B","E","E","D","D","A","C","D","D","D","C",106191015
6,89,191,15,6,"A","B","D","C","D","A","B","C","C","B","C","B",106191015
6,89,191,15,5,"A","D","C","C","F","D","E","B","C","B","C","C",106191015
6,89,191,15,3,"B","D","C","E","C","E","D","B","B","B","F","D",106191015
6,89,191,33,3,"C","D","A","D","F","A","E","D","C","B","F","D",106191033
6,89,191,33,4,"B","A","D","B","A","A","E","D","B","D","F","D",106191033
6,89,191,50,6,"E","B","E","D","E","E","E","B","B","D","E","D",106191050
6,89,191,56,4,"B","A","E","B","C","F","E","B","B","A","F","C",106191056
6,89,191,56,3,"B","F","A","D","C","A","E","B","C","B","F","E",106191056
6,89,191,65,4,"F","B","B","D","C","B","E","B","B","A","F","F",106191065
6,89,191,65,5,"D","A","B","C","B","B","E","C","B","C","C","C",106191065
6,89,191,65,3,"A","E","A","D","C","A","E","B","C","B","C","F",106191065
6,89,191,69,4,"B","B","C","B","B","A","E","B","C","B","B","D",106191069
6,89,191,69,3,"A","D","E","B","C","F","E","B","C","D","F","D",106191069
6,89,191,69,5,"C","A","A","B","C","D","E","B","C","A","A","C",106191069
6,89,191,101,2,"A","F","A","D","C","A","E","B","C","B","C","C",106191101
6,89,192,4,4,"C","E","D","D","B","D","E","B","B","B","F","A",106192004
6,89,192,4,3,"C","D","B","C","C","D","E","B","C","B","C","B",106192004
6,89,192,4,5,"D","F","D","F","E","B","E","B","B","C","C","B",106192004
6,89,192,10,3,"E","F","A","D","C","A","E","B","C","B","C","F",106192010
6,89,192,10,4,"E","D","B","B","D","C","D","B","C","B","F","E",106192010
6,89,192,13,3,"C","F","B","B","C","C","E","B","B","A","F","C",106192013
6,89,192,17,2,"E","F","A","D","C","B","E","B","C","B","C","F",106192017
6,89,192,22,4,"B","F","F","B","D","B","E","B",,,"C","E",106192022
6,89,192,22,7,"B","A","E","E","B","E","C","E",,,"C","C",106192022
6,89,192,22,6,"E","B","C","D","E","D","E","B",,,"E","D",106192022
6,89,192,22,5,"E","F","A","E","C","C","E","B",,,"C","E",106192022
6,89,192,22,8,"C","A","F","A","C","A","E","B","B","B","F","D",106192022
6,89,192,28,3,"E","F","A","B","C","D","E","B","C","B","C","E",106192028
6,89,192,28,6,"C","C","E","D","F","B","E","B","A","F","E","C",106192028
6,89,192,28,5,"D","E","B","D","C","D","E","B","C","E","C","C",106192028
6,89,192,28,4,"B","B","A","B","B","B","E","B","B","B","F","E",106192028
6,89,192,32,6,"E","F","B","B","E","D","C","D","F","C","C","C",106192032
6,89,192,32,7,"D","F","A","B","F","D","E","B","C","B","C","C",106192032
6,89,192,34,3,"B","A","E","B","C","A","E","B","C","B","C","E",106192034
6,89,192,34,4,"C","D","B","E","F","C","E","B","B","B","F","E",106192034
6,91,185,12,3,"E","E","C","B","F","E","E","B","B","F","F","D",106185012
6,91,185,12,2,"E","A","B","E","F","E","E","B","B","F","A","D",106185012
6,91,185,13,5,"B","D","B","B","F","A","E","B","C","B","F","F",106185013
6,91,185,13,4,"C","D","A","E","A","C","E","B","C","B","F","C",106185013
6,91,185,13,3,"C","A","F","E","C","A","E","B","C","B","F","D",106185013
6,91,185,13,6,"C","A","E","E","D","C","E","B","C","B","F","D",106185013
6,91,185,14,4,"E","F","E","B","A","A","E","B","B","B","B","C",106185014
6,91,185,14,3,"E","F","C","B","C","C","E","B","C","B","F","C",106185014
6,91,185,21,3,"E","A","F","C","F","C","E","B","B","C","B","B",106185021
6,91,185,21,4,"E","D","A","E","E","D","F","E","C","D","B","D",106185021
6,91,185,36,3,"B","C","F","F","C","B","E","E","B","B","B","B",106185036
6,91,185,40,5,"A","D","B","D","B","A","E","C","B","F","C","B",106185040
6,91,185,40,4,"E","D","C","A","C","B","E","B","C","B","B","A",106185040
6,91,185,52,3,"A","B","C","D","E","C","D","D","C","C","A","C",106185052
6,91,185,52,4,"A","C","E","F","D","E","E","E","D","E","C","A",106185052
6,91,185,54,3,"E","F","A","D","D","A","E","B","C","F","C","E",106185054
6,91,185,54,6,"E","F","A","D","F","B","E","B","B","B","A","C",106185054
6,91,185,54,4,"E","D","C","D","C","C","E","B","B","A","A","F",106185054
6,91,185,56,3,"A","F","B","E","F","E","E","B","B","B","F","D",106185056
6,91,185,58,4,"B","B","B","B","C","A","C","B","B","B","B","B",106185058
6,91,185,58,3,"E","D","A","D","D","D","E","B","B","B","A","F",106185058
6,91,185,59,3,"E","F","A","B","F","B","E","B","B","B","C","B",106185059
6,91,185,60,4,"F","E","C","E","C","F","E","D","F","E","E","D",106185060
6,91,185,60,3,"E","E","A","D","F","D","F","B","B","B","C","E",106185060
6,91,185,60,5,"B","E","D","A","C","B","F","B","C","F","C","F",106185060
6,91,185,60,2,"B","D","B","C","C","E","E","B","C","F","A","E",106185060
6,92,195,3,3,"E","F","A","D","C","B","E","B","C","B","C","F",106195003
6,92,195,3,4,"B","B","F","B","C","D","E","B","C","B","C","E",106195003
6,92,195,26,5,"E","F","A","D","C","B","E","B","C","B","C","F",106195026
6,92,195,26,6,"E","F","A","B","F","B","E","B","C","B","C","E",106195026
6,92,195,35,6,"F","B","C","E","E","E","E","E","E","E","E","E",106195035
6,92,195,35,4,"E","D","C","B","D","A","E","B","C","B","A","C",106195035
6,92,195,35,5,"A","C","A","B","E","C","A","C","F","C","A","B",106195035
6,92,195,60,4,"B","F","A","B","F","D","E","B","C","F","C","E",106195060
6,92,195,60,3,"E","F","A","D","C","B","E","B","C","F","C","F",106195060
6,92,195,89,3,"C","B","B","D","C","C","E","B","C","B","F","C",106195089
6,92,195,89,4,"D","F","E","C","D","E","E","C","C","D","E","C",106195089
6,92,195,200,4,"B","F","A","D","F","D","E","B","C","B","C","F",106195200
6,92,195,200,2,"E","F","A","D","C","B","E","B","C","B","C","C",106195200
6,92,195,200,3,"E","F","A","D","C","B","E","B","C","B","C","E",106195200
6,92,195,232,4,"E","B","B","E","D","A","E","B","C","A","F","D",106195232
6,92,195,232,5,"A","C","E","C","E","D","E","B","E","C","E","B",106195232
6,92,195,232,2,"E","F","E","D","C","D","E","B","C","B","C","B",106195232
6,92,195,232,3,"E","D","A","E","C","D","E","B","B","A","C","D",106195232
6,92,196,5,3,"D","F","C","B","C","A","E","B","C","B","C","E",106196005
6,92,196,11,2,"D","F","A","D","C","B","E","B","B","B","C","E",106196011
6,92,196,11,4,"B","B","A","B","B","A","E","B","C","F","F","C",106196011
6,92,196,11,3,"E","D","C","D","C","C","E","B","C","B","F","C",106196011
6,92,196,13,3,"E","F","A","B","C","B","E","B","B","B","C","E",106196013
6,92,196,13,4,"D","A","D","D","D","A","E","B","C","A","D","C",106196013
6,92,196,14,6,"E","F","C","B","A","C","E","B","B","B","E","C",106196014
6,92,196,14,5,"D","D","A","D","D","C","E","B","C","A","C","E",106196014
6,92,196,16,2,"D","F","A","D","C","C","E","B","B","B","C","C",106196016
6,92,196,17,5,"D","A","A","A","C","D","E","B","B","B","C","F",106196017
6,92,196,17,6,"E","F","C","D","C","F","E","B","C","A","F","E",106196017
6,92,196,17,7,"E","D","E","B","A","A","E","B","B","B","C","C",106196017
6,92,196,18,3,"E","F","A","B","D","A","E","B","C","B","F","C",106196018
6,92,196,19,3,"E","F","A","D","C","A","E","B","B","B","F","C",106196019
6,92,196,22,4,"E","F","A","B","D","A","E","B","B","A","C","E",106196022
6,92,196,23,3,"D","F","A","B","C","A","E","B","B","A","C","C",106196023
6,92,196,24,4,"D","B","C","D","A","C","E","B","B","B","D","C",106196024
6,92,196,24,3,"E","D","A","B","F","B","E","B","C","A","A","F",106196024
6,92,196,24,2,"D","F","C","B","D","A","E","B","B","F","C","E",106196024
6,92,196,31,3,"E","F","A","D","D","C","E","B","B","B","C","E",106196031
6,93,194,7,5,"D","F","B","B","C","A","E","B","C","F","C","C",106194007
6,93,194,7,4,"C","B","C","D","D","B","E","C","C","B","B","C",106194007
6,93,194,7,3,"C","F","A","B","C","C","E","B","B","B","C","C",106194007
6,93,194,13,5,"C","F","D","E","F","C","E","B","B","B","B","D",106194013
6,93,194,13,4,"B","C","B","C","C","B","E","B","C","C","B","C",106194013
6,93,194,13,3,"C","D","B","C","C","C","E","B","C","B","C","C",106194013
6,93,194,15,3,"D","A","A","B","C","B","E","B","B","B","A","C",106194015
6,93,194,18,3,"D","F","B","B","C","C","E","B","C","B","C","C",106194018
6,93,194,18,4,"C","D","E","D","D","A","E","C","B","C","F","C",106194018
6,93,194,21,6,"F","C","C","B","D","C","E","B","C","B","C","F",106194021
6,93,194,21,7,"B","C","C","D","A","C","E","B","D","B","C","F",106194021
6,93,194,21,8,"D","E","B","B","C","C","E","B","C","F","F","F",106194021
6,93,194,21,5,"B","C","B","D","C","B","E","B","C","B","F","D",106194021
6,93,194,21,4,"C","D","B","D","C","C","E","B","C","B","F","C",106194021
6,93,194,22,6,"E","D","C","B","C","C","E","B","B","B","F","D",106194022
6,93,194,22,4,"E","D","E","B","D","A","E","B","B","B","F","E",106194022
6,93,194,22,5,"E","A","B","B","D","A","E","B","B","B","F","E",106194022
6,93,194,35,3,"A","D","E","D","C","E","E","B","C","B","C","B",106194035
6,93,194,42,4,"A","F","E","D","D","A","E","B","C","B","C","F",106194042
6,93,194,42,5,,,"A","B","E","A","C","D","C","D","C","E",106194042
6,93,194,43,4,"E","F","A","B","D","A","E","B","B","A","C","E",106194043
6,93,194,43,3,"D","A","C","D","C","C","E","B","C","B","C","C",106194043
6,93,194,45,5,"C","D","B","D","C","E","E","B","C","B","C","D",106194045
6,93,194,45,4,"F","F","A","D","C","E","E","B","C","B","C","E",106194045
6,93,194,45,6,"A","F","C","D","C","B","E","D","C","F","D","B",106194045
6,93,194,55,7,"C","D","E","D","A","B","E","A","B","B","F","D",106194055
6,93,194,55,8,"D","D","F","D","C","E","C","B","C","E","E","E",106194055
6,93,194,55,6,"E","C","B","D","A","E","D","F","A","B","A","C",106194055
6,93,194,55,9,"E","F","A","D","F","A","C","C","D","B","F","A",106194055
6,93,194,55,5,"E","F","A","D","C","E","E","B","C","B","F","C",106194055
6,93,194,57,4,"C","E","B","E","C","B","C","B","C","B","B","C",106194057
6,93,194,57,5,"B","C","C","D","C","B","E","B","B","B","B","D",106194057
6,93,194,57,3,"C","D","B","D","C","C","E","B","B","C","C","C",106194057
6,93,194,57,8,"C","D","D","D","D","C","E","B","C","B","C","D",106194057
6,93,194,57,7,"C","F","B","C","C","B","E","B","B","B","B","E",106194057
6,94,180,1,5,"A","B","C","D","C","C","C","C","A","B","E","F",106180001
6,94,180,1,8,"A","A","C","B","E","E","A","B","E","F","F","E",106180001
6,94,180,1,6,"C","B","B","F","D","E","D","E","B","E","C","C",106180001
6,94,180,1,7,"A","C","B","B","E","F","A","C","D","F","D","E",106180001
6,94,180,2,6,,"B","E","D","E","F","F","F","F","D","D","E",106180002
6,94,180,2,5,,"A","E","E","E","F","D","D","E","D","D","E",106180002
6,94,180,2,4,,"D","E","B","F","C","E","C","E","E","F","A",106180002
6,94,180,3,5,"C","F","E","B","C","C","E","B","B","B","F","F",106180003
6,94,180,4,3,"C","A","E","F","E","E","E","B","A","B","B","C",106180004
6,94,180,6,4,"B","B","C","B","D","E","E","B","B","D","A","A",106180006
6,94,180,6,6,"E","E","A","A","F","C","B","E","A","C","A","E",106180006
6,94,180,6,5,"A","A",,,"E","D","D","D","E","F","A","A",106180006
6,94,180,6,7,"E","E","F","E","E","F","C","D","F","D","A","E",106180006
6,94,180,9,6,"C","C","C","E","D","E","D","F","F","F","D","E",106180009
6,94,180,9,5,"F","D","D","E","F","F","B","B","E","F","C","C",106180009
6,94,180,9,4,"E","A","A","D","E","F","E","A","A","E","A","B",106180009
6,94,180,15,3,"C","F","E","D","A","C","E","B","B","E","A","A",106180015
6,94,180,15,4,"C","A","E","B","D","A","E","B","B","B","A","B",106180015
6,94,180,16,3,"C","A","A","D","D","A","E","B","B","B","F","B",106180016
6,94,180,20,6,"C","C",,,"C","C","C","A","C","C","E","E",106180020
6,94,180,20,8,"C","E","C","D","C","F","C","D","C","F","F","F",106180020
6,94,180,20,7,"C","E","B","B","D","E","E","C","F","C","D","E",106180020
6,94,180,20,4,"C",,"C","D","C","C","A","A","C","D","A","F",106180020
6,94,180,20,5,"C","A","B","B","D","E","A","B","B","B","F","A",106180020
6,94,180,22,4,,,"A","B","B","F","E","F","D","D","E","F",106180022
6,94,180,35,3,"B","B","B","B","E","C","B","B","D","B","C","A",106180035
6,94,180,35,4,"D","A","E","B","A","B","E","E","B","B","E","E",106180035
6,94,181,10,4,"B","A","B","E","F","A","E","B","C","E","F","C",106181010
6,94,181,13,3,"A","C","B","E","F","C","E","B","C","B","D","D",106181013
6,94,181,13,5,"E","A","B","A","C","A","E","B","A","A","B","B",106181013
6,94,181,13,4,"B","F","B","E","D","C","C","B","C","B","D","D",106181013
6,94,181,18,4,,,,,"C","B","A","B","C","A","F","F",106181018
6,94,181,18,5,"A","B","C","B","B","A","C","B","B","D","B","C",106181018
6,94,181,23,5,"D","F","A","B","C","C","E","B","C","B","C","F",106181023
6,94,181,23,6,"E","A","A","A","C","C","E","B","C","B","C","C",106181023
6,94,181,24,6,"F","F","E","F","B","C","C","C","C","F","C","C",106181024
6,94,181,24,5,"E","F","A","E","A","D","E","F","C","E","B","F",106181024
6,94,181,24,3,"A","F","A","D","F","E","B","B","F","D","C","E",106181024
6,94,181,24,4,"B","F","A","D","D","C","A","C","F","E","B","E",106181024
6,94,181,30,4,"A","B","B","C","A","D","B","D","A","B","E","A",106181030
6,94,181,30,7,"A","F","E","F","F","A","E","F","F","D","F","D",106181030
6,94,181,30,6,"E","E","D","D","E","C","D","F","E","F","D","C",106181030
6,94,181,30,5,"C","D","C","D","B","C","C","C","C","D","D","C",106181030
6,94,181,31,5,"E","F","E","F","E","F","A","B","E","F","C","D",106181031
6,94,181,31,4,"A","B","C","D","C","D","F","F","B","C","B","D",106181031
6,95,182,26,4,"C","A","C","B","C","C","E","B","B","F","C","C",106182026
6,95,182,47,5,,,"B","C","C","D","E","D","F","C","E","F",106182047
6,95,182,50,5,"D","D","B","C","F","A","E","B","B","F","C","E",106182050
6,95,182,50,4,"C","F","A","B","C","C","E","B","C","B","C","C",106182050
6,95,182,50,6,"C","D","C","C","C","C","E","C","C","C","C","B",106182050
6,95,182,50,7,"B","D","B","D","D","C","E","C","C","F","D","E",106182050
6,95,182,58,4,"B","B","B","D","C","F","E","B","B","B","A","C",106182058
6,95,182,58,3,"C","A","C","E","C","D","E","B","C","A","C","E",106182058
6,95,182,65,6,"C","B","C","E","C","F","E","C","C","F","C","D",106182065
6,95,182,65,4,"C","F","B","B","C","C","E","B","B","C","F","C",106182065
6,95,182,65,5,"D","D","B","D","B","A","E","B","C","B","B","D",106182065
6,95,182,88,5,"B","E","C","B","F","D","E","B","C","A","A","F",106182088
6,95,182,88,4,"E","D","A","D","C","B","E","B","C","B","C","F",106182088
6,95,182,88,6,"C","C","F","B","C","D","E","B","B","B","F","F",106182088
6,95,182,95,2,"E","E","A","B","C","D","E","B","C","B","C","E",106182095
6,95,182,95,3,"E","A","B","B","B","A","E","B","C","B","A","C",106182095
6,95,182,95,4,"B","B","F","B","E","C","E","C","C","A","F","F",106182095
6,95,184,27,3,"E","F","B","B","C","B","E","B","C","B","C","E",106184027
6,95,184,32,5,"E","F","A","B","C","B","E","B","C","B","C","F",106184032
6,95,184,71,3,"C","D","B","B","C","C","E","B","C","B","F","C",106184071
6,95,184,83,5,"A","C","E","B","D","C","E","E","E","D","E","B",106184083
6,95,184,83,3,"E","A","F","B","C","C","E","B","C","B","C","C",106184083
6,95,184,83,4,"E","C","C","D","C","D","E","B","C","C","C","B",106184083
6,95,184,93,2,"D","D","C","C","F","E","B","E","F","C","B","C",106184093
6,95,184,94,3,"D","A","E","B","F","C","E","B","C","A","B","D",106184094
6,95,184,94,2,"D","F","A","D","C","A","E","B","C","B","C","E",106184094
6,95,184,104,2,"C","B","C","D","C","D","E","B","B","A","C","B",106184104
6,95,184,104,3,"C","C","B","E","D","C","E","B","C","F","F","D",106184104
6,96,199,2,8,"D","B","A","D","D","C","E","B","E","B","C","C",106199002
6,96,199,2,7,"B","C","A","B","D","A","E","B","C","B","C","B",106199002
6,96,199,2,6,"A","C","A","D","C","C","E","B","C","B","C","C",106199002
6,96,199,2,5,"C","A","B","D","C","A","B","C","C","B","C","E",106199002
6,96,199,2,4,"A","B","C","B","C","C","E","B","C","B","C","E",106199002
6,96,199,4,3,"B","D","B","D","E","B","E","C","C","A","C","B",106199004
6,96,199,5,2,"B","B","A","B","C","C","E","B","B","B","C","C",106199005
6,96,199,8,3,"E","A","E","B","D","A","E","B","B","F","A","C",106199008
6,96,199,11,3,"E","A","B","B","D","C","E","B","B","A","A","D",106199011
6,96,199,11,4,"E","F","C","D","C","A","E","B","B","A","C","E",106199011
6,97,189,2,4,"B","A","D","C","D","C","E","B","C","A","F","D",106189002
6,97,189,2,3,"D","F","A","B","C","B","E","B","C","B","F","F",106189002
6,97,189,39,4,"E","F","E","D","C","C","E","B","C","B","C","C",106189039
6,97,189,39,3,"E","F","A","D","C","A","E","B","C","B","C","E",106189039
6,97,189,46,5,"D","D","C","B","F","C","E","C","C","B","C","B",106189046
