"id1","id2","id3","id4","s1fi_hhmid","s1fii_39","s1fii_40","s1fii_41","s1fii_42","s1fii_43","s1fii_44","s1fii_45","s1fii_46","s1fii_47","s1fii_48","s1fii_49","s1fii_50","s1fii_51","s1fii_52","hhno"
6,108,230,5,1,2,,,,2,,,,,2,,2,,,106230005
6,108,230,5,2,,,,,,,,,,,,,,,106230005
6,108,230,5,3,,,,,,,,,,,,,,,106230005
6,108,230,14,1,2,,,,2,,,,,2,,2,,,106230014
6,108,230,18,3,2,,,,2,,,,,2,,2,,,106230018
6,108,230,18,5,,,,,,,,,,,,,,,106230018
6,108,230,18,4,,,,,,,,,,,,,,,106230018
6,108,230,18,1,,,,,,,,,,,,,,,106230018
6,108,230,18,2,,,,,,,,,,,,,,,106230018
6,108,230,18,6,,,,,,,,,,,,,,,106230018
6,108,230,25,4,,,,,,,,,,,,,,,106230025
6,108,230,25,1,2,,,,2,,,,,2,,2,,,106230025
6,108,230,25,3,,,,,,,,,,,,,,,106230025
6,108,230,25,2,,,,,,,,,,,,,,,106230025
6,108,230,29,3,2,,,,2,,,,,2,,2,,,106230029
6,108,230,29,2,,,,,,,,,,,,,,,106230029
6,108,230,29,6,,,,,,,,,,,,,,,106230029
6,108,230,29,4,,,,,,,,,,,,,,,106230029
6,108,230,29,5,,,,,,,,,,,,,,,106230029
6,108,230,29,1,,,,,,,,,,,,,,,106230029
6,108,230,30,4,,,,,,,,,,,,,,,106230030
6,108,230,30,1,2,,,,2,,,,,2,,2,,,106230030
6,108,230,30,5,,,,,,,,,,,,,,,106230030
6,108,230,30,6,,,,,,,,,,,,,,,106230030
6,108,230,30,3,,,,,,,,,,,,,,,106230030
6,108,230,30,2,2,,,,2,,,,,2,,2,,,106230030
6,108,230,41,1,,,,,,,,,,,,,,,106230041
6,108,230,41,5,,,,,,,,,,,,,,,106230041
6,108,230,41,3,,,,,,,,,,,,,,,106230041
6,108,230,41,4,,,,,,,,,,,,,,,106230041
6,108,230,41,2,,,,,,,,,,,,,,,106230041
6,108,230,45,4,,,,,,,,,,,,,,,106230045
6,108,230,45,5,,,,,,,,,,,,,,,106230045
6,108,230,45,6,,,,,,,,,,,,,,,106230045
6,108,230,45,1,,,,,,,,,,,,,,,106230045
6,108,230,45,2,2,,,,2,,,,,2,,2,,,106230045
6,108,230,45,3,2,,,,2,,,,,2,,2,,,106230045
6,108,230,47,5,,,,,,,,,,,,,,,106230047
6,108,230,47,2,,,,,,,,,,,,,,,106230047
6,108,230,47,3,,,,,,,,,,,,,,,106230047
6,108,230,47,1,,,,,,,,,,,,,,,106230047
6,108,230,47,4,,,,,,,,,,,,,,,106230047
6,108,230,48,1,,,,,,,,,,,,,,,106230048
6,108,230,48,3,,,,,,,,,,,,,,,106230048
6,108,230,48,2,,,,,,,,,,,,,,,106230048
6,108,230,48,4,,,,,,,,,,,,,,,106230048
6,108,230,51,4,,,,,,,,,,,,,,,106230051
6,108,230,51,3,,,,,,,,,,,,,,,106230051
6,108,230,51,6,,,,,,,,,,,,,,,106230051
6,108,230,51,5,,,,,,,,,,,,,,,106230051
6,108,230,51,2,,,,,,,,,,,,,,,106230051
6,108,230,51,1,,,,,,,,,,,,,,,106230051
6,108,230,54,3,,,,,,,,,,,,,,,106230054
6,108,230,54,4,,,,,,,,,,,,,,,106230054
6,108,230,54,1,,,,,,,,,,,,,,,106230054
6,108,230,54,6,,,,,,,,,,,,,,,106230054
6,108,230,54,2,,,,,,,,,,,,,,,106230054
6,108,230,54,5,,,,,,,,,,,,,,,106230054
6,108,230,54,7,,,,,,,,,,,,,,,106230054
6,108,230,60,2,2,,,,2,,,,,2,,2,,,106230060
6,108,230,60,5,,,,,,,,,,,,,,,106230060
6,108,230,60,1,2,,,,2,,,,,2,,2,,,106230060
6,108,230,60,3,2,,,,2,,,,,2,,2,,,106230060
6,108,230,60,4,,,,,,,,,,,,,,,106230060
6,108,230,62,3,,,,,,,,,,,,,,,106230062
6,108,230,62,2,,,,,,,,,,,,,,,106230062
6,108,230,62,5,,,,,,,,,,,,,,,106230062
6,108,230,62,4,,,,,,,,,,,,,,,106230062
6,108,230,62,1,2,,,,2,,,,,2,,2,,,106230062
6,108,230,64,2,,,,,,,,,,,,,,,106230064
6,108,230,64,4,,,,,,,,,,,,,,,106230064
6,108,230,64,3,,,,,,,,,,,,,,,106230064
6,108,230,64,1,,,,,,,,,,,,,,,106230064
6,109,228,3,1,,,,,,,,,,,,,,,106228003
6,109,228,3,2,,,,,,,,,,,,,,,106228003
6,109,228,3,5,,,,,,,,,,,,,,,106228003
6,109,228,3,3,,,,,,,,,,,,,,,106228003
6,109,228,3,4,,,,,,,,,,,,,,,106228003
6,109,228,4,1,,,,,,,,,,,,,,,106228004
6,109,228,4,2,,,,,,,,,,,,,,,106228004
6,109,228,10,4,,,,,,,,,,,,,,,106228010
6,109,228,10,3,,,,,,,,,,,,,,,106228010
6,109,228,10,2,,,,,,,,,,,,,,,106228010
6,109,228,10,1,2,,,,2,,,,,2,,2,,,106228010
6,109,228,10,5,,,,,,,,,,,,,,,106228010
6,109,228,11,1,,,,,,,,,,,,,,,106228011
6,109,228,14,2,,,,,,,,,,,,,,,106228014
6,109,228,14,1,,,,,,,,,,,,,,,106228014
6,109,228,19,1,2,,,,2,,,,,2,,2,,,106228019
6,109,228,23,3,2,,,,2,,,,,2,,2,,,106228023
6,109,228,23,5,,,,,,,,,,,,,,,106228023
6,109,228,23,2,,,,,,,,,,,,,,,106228023
6,109,228,23,6,,,,,,,,,,,,,,,106228023
6,109,228,23,4,,,,,,,,,,,,,,,106228023
6,109,228,23,8,,,,,,,,,,,,,,,106228023
6,109,228,23,7,,,,,,,,,,,,,,,106228023
6,109,228,23,1,,,,,,,,,,,,,,,106228023
6,109,228,24,4,,,,,,,,,,,,,,,106228024
6,109,228,24,3,,,,,,,,,,,,,,,106228024
6,109,228,24,1,,,,,,,,,,,,,,,106228024
6,109,228,24,5,,,,,,,,,,,,,,,106228024
6,109,228,24,2,,,,,,,,,,,,,,,106228024
6,109,228,25,3,,,,,,,,,,,,,,,106228025
6,109,228,25,2,,,,,,,,,,,,,,,106228025
6,109,228,25,1,,,,,,,,,,,,,,,106228025
6,109,228,25,4,,,,,,,,,,,,,,,106228025
6,109,228,30,2,1,3,1,4,2,,,,,2,,2,,,106228030
6,109,228,30,1,2,,,,2,,,,,2,,2,,,106228030
6,109,228,30,3,,,,,,,,,,,,,,,106228030
6,109,228,35,1,,,,,,,,,,,,,,,106228035
6,109,228,35,3,2,,,,2,,,,,2,,2,,,106228035
6,109,228,35,4,,,,,,,,,,,,,,,106228035
6,109,228,35,2,,,,,,,,,,,,,,,106228035
6,109,228,46,3,2,,,,2,,,,,2,,2,,,106228046
6,109,228,46,2,,,,,,,,,,,,,,,106228046
6,109,228,46,1,,,,,,,,,,,,,,,106228046
6,109,228,46,4,2,,,,2,,,,,2,,2,,,106228046
6,109,228,46,5,2,,,,2,,,,,2,,2,,,106228046
6,109,228,47,1,2,,,,2,,,,,2,,2,,,106228047
6,109,228,50,1,2,,,,2,,,,,2,,2,,,106228050
6,109,228,58,1,2,,,,2,,,,,2,,2,,,106228058
6,109,228,58,3,2,,,,2,,,,,2,,2,,,106228058
6,109,228,58,2,,,,,2,,,,,2,,2,,,106228058
6,109,228,58,6,2,,,,2,,,,,2,,2,,,106228058
6,109,228,58,7,,,,,,,,,,,,,,,106228058
6,109,228,58,4,2,,,,2,,,,,2,,2,,,106228058
6,109,228,58,5,2,,,,2,,,,,2,,2,,,106228058
6,109,232,41,2,2,,,,2,,,,,2,,2,,,106232041
6,109,232,41,3,,,,,,,,,,,,,,,106232041
6,109,232,41,1,,,,,,,,,,,,,,,106232041
6,109,232,44,3,,,,,,,,,,,,,,,106232044
6,109,232,44,6,,,,,,,,,,,,,,,106232044
6,109,232,44,1,2,,,,2,,,,,2,,2,,,106232044
6,109,232,44,8,,,,,,,,,,,,,,,106232044
6,109,232,44,4,,,,,,,,,,,,,,,106232044
6,109,232,44,5,,,,,,,,,,,,,,,106232044
6,109,232,44,2,,,,,,,,,,,,,,,106232044
6,109,232,44,7,2,,,,2,,,,,1,1,2,,,106232044
6,109,232,48,4,,,,,,,,,,,,,,,106232048
6,109,232,48,1,,,,,,,,,,,,,,,106232048
6,109,232,48,3,,,,,,,,,,,,,,,106232048
6,109,232,48,2,,,,,,,,,,,,,,,106232048
6,109,232,57,1,,,,,,,,,,,,,,,106232057
6,109,232,57,4,,,,,,,,,,,,,,,106232057
6,109,232,57,3,,,,,,,,,,,,,,,106232057
6,109,232,57,2,,,,,,,,,,,,,,,106232057
6,109,232,62,3,,,,,,,,,,,,,,,106232062
6,109,232,62,1,,,,,,,,,,,,,,,106232062
6,109,232,62,2,,,,,,,,,,,,,,,106232062
6,109,232,70,2,,,,,,,,,,,,,,,106232070
6,109,232,70,1,2,,,,2,,,,,2,,2,,,106232070
6,109,232,76,1,2,,,,2,,,,,2,,2,,,106232076
6,109,232,76,8,,,,,,,,,,,,,,,106232076
6,109,232,76,3,2,,,,2,,,,,2,,2,,,106232076
6,109,232,76,7,,,,,,,,,,,,,,,106232076
6,109,232,76,6,,,,,,,,,,,,,,,106232076
6,109,232,76,2,2,,,,2,,,,,2,,2,,,106232076
6,109,232,76,4,2,,,,2,,,,,2,,2,,,106232076
6,109,232,76,5,2,,,,2,,,,,2,,2,,,106232076
6,109,232,81,2,2,,,,2,,,,,2,,2,,,106232081
6,109,232,81,4,2,,,,2,,,,,2,,2,,,106232081
6,109,232,81,3,2,,,,2,,,,,2,,2,,,106232081
6,109,232,81,6,2,,,,2,,,,,2,,2,,,106232081
6,109,232,81,7,,,,,,,,,,,,,,,106232081
6,109,232,81,1,2,,,,2,,,,,2,,2,,,106232081
6,109,232,81,5,2,,,,2,,,,,2,,2,,,106232081
6,109,232,82,5,2,,,,2,,,,,2,,2,,,106232082
6,109,232,82,1,,,,,,,,,,,,,,,106232082
6,109,232,82,2,,,,,,,,,,,,,,,106232082
6,109,232,82,4,2,,,,2,,,,,2,,2,,,106232082
6,109,232,82,3,2,,,,2,,,,,2,,2,,,106232082
6,109,232,82,6,,,,,,,,,,,,,,,106232082
6,109,232,82,7,,,,,,,,,,,,,,,106232082
6,109,232,83,1,,,,,,,,,,,,,,,106232083
6,109,232,83,3,,,,,,,,,,,,,,,106232083
6,109,232,83,2,2,,,,2,,,,,1,1,2,,,106232083
6,109,232,91,1,2,,,,2,,,,,2,,2,,,106232091
6,109,232,91,2,,,,,,,,,,,,,,,106232091
6,109,232,105,4,,,,,,,,,,,,,,,106232105
6,109,232,105,5,,,,,,,,,,,,,,,106232105
6,109,232,105,6,,,,,,,,,,,,,,,106232105
6,109,232,105,2,2,,,,2,,,,,2,,2,,,106232105
6,109,232,105,1,2,,,,2,,,,,2,,2,,,106232105
6,109,232,105,3,,,,,,,,,,,,,,,106232105
6,109,232,112,9,2,,,,2,,,,,2,,2,,,106232112
6,109,232,112,4,,,,,,,,,,,,,,,106232112
6,109,232,112,1,2,,,,2,,,,,2,,2,,,106232112
6,109,232,112,5,,,,,,,,,,,,,,,106232112
6,109,232,112,10,,,,,,,,,,,,,,,106232112
6,109,232,112,6,,,,,,,,,,,,,,,106232112
6,109,232,112,2,2,,,,2,,,,,2,,2,,,106232112
6,109,232,112,3,2,,,,2,,,,,2,,2,,,106232112
6,109,232,112,8,,,,,,,,,,,,,,,106232112
6,109,232,112,7,,,,,,,,,,,,,,,106232112
6,109,232,120,4,2,,,,2,,,,,2,,2,,,106232120
6,109,232,120,3,2,,,,2,,,,,2,,2,,,106232120
6,109,232,120,2,,,,,,,,,,,,,,,106232120
6,109,232,120,1,2,,,,2,,,,,2,,2,,,106232120
6,109,232,120,5,,,,,,,,,,,,,,,106232120
6,109,232,161,3,2,,,,2,,,,,2,,2,,,106232161
6,109,232,161,5,,,,,,,,,,,,,,,106232161
6,109,232,161,2,,,,,,,,,,,,,,,106232161
6,109,232,161,1,2,,,,2,,,,,2,,2,,,106232161
6,109,232,161,4,2,,,,2,,,,,2,,2,,,106232161
6,109,233,2,4,,,,,,,,,,,,,,,106233002
6,109,233,2,2,2,,,,2,,,,,2,,2,,,106233002
6,109,233,2,3,2,,,,2,,,,,2,,2,,,106233002
6,109,233,2,1,2,,,,2,,,,,2,,2,,,106233002
6,109,233,8,1,2,,,,2,,,,,2,,2,,,106233008
6,109,233,16,2,2,,,,1,1,3,,,2,,2,,,106233016
6,109,233,16,3,2,,,,2,,,,,2,,2,,,106233016
6,109,233,16,4,2,,,,2,,,,,2,,2,,,106233016
6,109,233,16,5,,,,,,,,,,,,,,,106233016
6,109,233,16,1,2,,,,2,,,,,2,,2,,,106233016
6,109,233,27,1,,,,,,,,,,,,,,,106233027
6,109,233,27,4,,,,,,,,,,,,,,,106233027
6,109,233,27,3,,,,,,,,,,,,,,,106233027
6,109,233,27,5,,,,,,,,,,,,,,,106233027
6,109,233,27,2,2,,,,2,,,,,1,1,2,,,106233027
6,109,233,35,1,,,,,,,,,,,,,,,106233035
6,109,233,40,1,2,,,,1,3,1,2,2,2,,2,,"7",106233040
6,109,233,49,3,,,,,,,,,,,,,,,106233049
6,109,233,49,1,,,,,,,,,,,,,,,106233049
6,109,233,49,2,,,,,,,,,,,,,,,106233049
6,109,233,52,1,2,,,,1,2,2,3,2,2,,2,,"7",106233052
6,109,233,65,4,,,,,,,,,,,,,,,106233065
6,109,233,65,3,2,,,,2,,,,,2,,2,,,106233065
6,109,233,65,1,2,,,,2,,,,,2,,2,,,106233065
6,109,233,65,2,2,,,,2,,,,,2,,2,,,106233065
6,109,233,69,1,2,,,,2,,,,,2,,2,,,106233069
6,109,233,69,2,2,,,,2,,,,,2,,2,,"11",106233069
6,109,233,69,3,2,,,,1,,6,,,2,,2,,"1",106233069
6,109,233,80,2,2,,,,2,,,,,2,,2,,,106233080
6,109,233,80,1,2,,,,2,,,,,2,,2,,,106233080
6,109,233,80,3,2,,,,2,,,,,2,,2,,,106233080
6,109,233,89,1,2,,,,2,,,,,2,,2,,,106233089
6,109,233,95,1,2,,,,2,,,,,2,,2,,,106233095
6,109,233,98,1,2,,,,2,,,,,2,1,2,,,106233098
6,109,233,111,3,2,,,,2,,,,,2,,2,,,106233111
6,109,233,111,1,2,,,,2,,,,,1,1,2,,,106233111
6,109,233,111,2,2,,,,2,,,,,2,,2,,,106233111
6,110,227,8,1,2,,,,2,,,,,2,,2,,,106227008
6,110,227,10,1,2,,,,2,,,,,2,,2,,,106227010
6,110,227,10,4,2,,,,2,,,,,2,,2,,,106227010
6,110,227,10,3,2,,,,2,,,,,2,,2,,,106227010
6,110,227,10,2,2,,,,2,,,,,2,,2,,,106227010
6,110,227,12,4,2,,,,2,,,,,2,,2,,,106227012
6,110,227,12,3,2,,,,2,,,,,2,,2,,,106227012
6,110,227,12,2,2,,,,2,,,,,2,,2,,,106227012
6,110,227,12,5,,,,,,,,,,,,,,,106227012
6,110,227,12,7,,,,,,,,,,,,,,,106227012
6,110,227,12,1,2,,,,2,,,,,2,,2,,,106227012
6,110,227,12,6,,,,,,,,,,,,,,,106227012
6,110,227,20,2,2,,,,2,,,,,2,,2,,,106227020
6,110,227,20,6,,,,,,,,,,,,,,,106227020
6,110,227,20,4,2,,,,2,,,,,2,,2,,,106227020
6,110,227,20,3,2,,,,2,,,,,2,,2,,"2",106227020
6,110,227,20,5,,,,,,,,,,,,,,,106227020
6,110,227,20,1,2,,,,1,2,2,4,2,2,,2,,"7",106227020
6,110,227,39,3,2,,,,2,,,,,1,2,2,,,106227039
6,110,227,39,2,2,,,,2,,,,,2,,2,,"2",106227039
6,110,227,39,6,,,,,,,,,,,,,,,106227039
6,110,227,39,1,2,,,,2,,,,,2,,2,,,106227039
6,110,227,39,5,,,,,,,,,,,,,,,106227039
6,110,227,39,4,,,,,,,,,,,,,,,106227039
6,110,227,44,5,,,,,,,,,,,,,,,106227044
6,110,227,44,4,2,,,,2,,,,,1,1,2,,,106227044
6,110,227,44,3,2,,,,2,,,,,1,1,2,,,106227044
6,110,227,44,1,2,,,,2,,,,,2,,2,,,106227044
6,110,227,44,2,2,,,,2,,,,,1,2,2,,,106227044
6,110,227,64,2,2,,,,2,,,,,1,1,2,,,106227064
6,110,227,64,3,2,,,,2,,,,,2,,2,,,106227064
6,110,227,64,1,2,,,,2,,,,,1,1,2,,,106227064
6,110,227,64,4,,,,,,,,,,,,,,,106227064
6,110,227,70,1,2,,,,1,2,2,3,2,2,,2,,"14",106227070
6,110,227,70,2,2,,,,2,,,,,2,,2,,,106227070
6,110,227,72,1,2,,,,2,,,,,2,,2,,"3",106227072
6,110,227,72,4,2,,,,2,,,,,1,2,2,,,106227072
6,110,227,72,3,2,,,,2,,,,,1,1,2,,,106227072
6,110,227,72,5,,,,,,,,,,,,,,,106227072
6,110,227,72,2,2,,,,2,,,,,2,,2,,,106227072
6,110,227,81,5,,,,,,,,,,,,,,,106227081
6,110,227,81,4,2,,,,2,,,,,2,,2,,,106227081
6,110,227,81,1,2,,,,2,,,,,2,,2,,,106227081
6,110,227,81,2,2,,,,2,,,,,2,,2,,,106227081
6,110,227,81,3,2,,,,2,,,,,2,,2,,,106227081
6,110,227,88,1,2,,,,2,,,,,2,,2,,,106227088
6,110,227,88,5,,,,,,,,,,,,,,,106227088
6,110,227,88,6,,,,,,,,,,,,,,,106227088
6,110,227,88,4,,,,,,,,,,,,,,,106227088
6,110,227,88,3,2,,,,2,,,,,2,,2,,,106227088
6,110,227,88,2,2,,,,2,,,,,2,,2,,,106227088
6,110,227,109,1,,,,,,,,,,,,,,,106227109
6,110,227,109,4,,,,,,,,,,,,,,,106227109
6,110,227,109,2,2,,,,2,,,,,2,,2,,,106227109
6,110,227,109,5,,,,,,,,,,,,,,,106227109
6,110,227,109,3,2,,,,2,,,,,1,1,2,,,106227109
6,110,227,112,2,2,,,,2,,,,,2,,2,,,106227112
6,110,227,112,3,2,,,,2,,,,,2,,2,,,106227112
6,110,227,112,4,2,,,,2,,,,,2,,2,,,106227112
6,110,227,112,1,2,,,,1,3,4,2,2,2,,2,,"7",106227112
6,110,227,115,1,,,,,,,,,,,,,,,106227115
6,110,227,115,2,,,,,,,,,,,,,,,106227115
6,110,227,116,4,1,6,4,2,2,,,,,2,,2,,"14",106227116
6,110,227,116,8,2,,,,2,,,,,2,,2,,,106227116
6,110,227,116,1,2,,,,1,3,4,3,2,2,,2,,"7",106227116
6,110,227,116,7,2,,,,2,,,,,2,,2,,,106227116
6,110,227,116,5,2,,,,2,,,,,2,,2,,"2",106227116
6,110,227,116,6,2,,,,2,,,,,2,,2,,,106227116
6,110,227,116,2,2,,,,2,,,,,2,,2,,,106227116
6,110,227,116,3,2,,,,2,,,,,2,,2,,,106227116
6,111,226,5,2,2,,,,2,,,,,2,,2,,,106226005
6,111,226,5,1,2,,,,2,,,,,2,,2,,,106226005
6,111,226,5,3,2,,,,2,,,,,2,,2,,,106226005
6,111,226,11,1,2,,,,2,,,,,2,,2,,,106226011
6,111,226,22,1,2,,,,2,,,,,2,,2,,,106226022
6,111,226,22,2,,,,,,,,,,,,,,,106226022
6,111,226,25,2,2,,,,2,,,,,2,,2,,,106226025
6,111,226,25,1,2,,,,2,,,,,2,,2,,,106226025
6,111,226,25,3,2,,,,2,,,,,2,,2,,,106226025
6,111,226,26,1,2,,,,2,,,,,2,,2,,,106226026
6,111,226,26,2,2,,,,2,,,,,2,,2,,,106226026
6,111,226,39,1,,,,,,,,,,,,,,,106226039
6,111,226,44,5,,,,,,,,,,,,,,,106226044
6,111,226,44,2,2,,,,2,,,,,2,,2,,,106226044
6,111,226,44,6,,,,,,,,,,,,,,,106226044
6,111,226,44,4,,,,,,,,,,,,,,,106226044
6,111,226,44,3,2,,,,2,,,,,2,,2,,,106226044
6,111,226,44,1,1,6,6,2,2,,,,,2,,2,,,106226044
6,111,226,50,1,1,7,4,2,2,,,,,2,,2,,"4",106226050
6,111,226,50,2,,,,,,,,,,,,,,,106226050
6,111,226,53,1,2,,,,2,,,,,2,,2,,,106226053
6,111,226,56,2,2,,,,2,,,,,2,,2,,,106226056
6,111,226,56,1,2,,,,2,,,,,2,,2,,,106226056
6,111,226,57,1,2,,,,2,,,,,2,,2,,,106226057
6,111,226,83,2,,,,,,,,,,,,,,,106226083
6,111,226,83,1,1,5,4,2,2,,,,,2,,2,,,106226083
6,111,226,83,3,,,,,,,,,,,,,,,106226083
6,111,226,102,1,2,,,,2,,,,,2,,2,,,106226102
6,111,226,110,1,2,,,,2,,,,,2,,2,,,106226110
6,111,226,110,4,,,,,,,,,,,,,,,106226110
6,111,226,110,3,,,,,,,,,,,,,,,106226110
6,111,226,110,2,2,,,,2,,,,,2,,2,,,106226110
6,111,226,114,1,2,,,,2,,,,,2,,2,,,106226114
6,111,226,114,2,2,,,,2,,,,,2,,2,,,106226114
7,8,258,4,4,,,,,,,,,,,,,,,107258004
7,8,258,4,3,,,,,,,,,,,,,,,107258004
7,8,258,4,1,2,,,,2,,,,,2,,2,,,107258004
7,8,258,4,2,2,,,,2,,,,,2,,2,,,107258004
7,8,258,10,1,2,,,,1,3,1,3,1,1,1,2,,"7",107258010
7,8,258,12,1,2,,,,2,,,,,2,,2,,,107258012
7,8,258,12,2,,,,,,,,,,,,,,,107258012
7,8,258,12,5,,,,,,,,,,,,,,,107258012
7,8,258,12,4,,,,,,,,,,,,,,,107258012
7,8,258,12,3,,,,,,,,,,,,,,,107258012
7,8,258,16,4,2,,,,2,,,,,2,,2,,,107258016
7,8,258,16,1,2,,,,2,,,,,2,,2,,,107258016
7,8,258,16,3,,,,,,,,,,,,,,,107258016
7,8,258,16,2,,,,,,,,,,,,,,,107258016
7,8,258,16,6,2,,,,2,,,,,2,,2,,,107258016
7,8,258,16,5,2,,,,2,,,,,2,,2,,,107258016
7,8,258,24,3,2,,,,2,,,,,2,,2,,,107258024
7,8,258,24,4,,,,,,,,,,,,,,,107258024
7,8,258,24,2,,,,,,,,,,,,,,,107258024
7,8,258,24,6,,,,,,,,,,,,,,,107258024
7,8,258,24,5,,,,,,,,,,,,,,,107258024
7,8,258,24,1,,,,,,,,,,,,,,,107258024
7,8,258,28,1,2,,,,2,,,,,2,,2,,,107258028
7,8,258,28,3,,,,,,,,,,,,,,,107258028
7,8,258,28,6,,,,,,,,,,,,,,,107258028
7,8,258,28,5,,,,,,,,,,,,,,,107258028
7,8,258,28,4,,,,,,,,,,,,,,,107258028
7,8,258,28,2,2,,,,2,,,,,2,,2,,,107258028
7,8,258,30,3,,,,,,,,,,,,,,,107258030
7,8,258,30,4,,,,,,,,,,,,,,,107258030
7,8,258,30,1,2,,,,2,,,,,2,,2,,,107258030
7,8,258,30,2,,,,,,,,,,,,,,,107258030
7,8,258,31,3,,,,,,,,,,,,,,,107258031
7,8,258,31,1,2,,,,1,,1,3,2,2,,2,,"7",107258031
7,8,258,31,2,2,,,,2,,,,,2,,2,,,107258031
7,8,258,39,2,,,,,,,,,,,,,,,107258039
7,8,258,39,1,2,,,,2,,,,,2,,2,,,107258039
7,8,258,39,3,,,,,,,,,,,,,,,107258039
7,8,258,39,6,,,,,,,,,,,,,,,107258039
7,8,258,39,4,,,,,,,,,,,,,,,107258039
7,8,258,39,5,,,,,,,,,,,,,,,107258039
7,8,258,49,4,,,,,,,,,,,,,,,107258049
7,8,258,49,1,,,,,,,,,,,,,,,107258049
7,8,258,49,3,2,,,,2,,,,,2,,2,,,107258049
7,8,258,49,2,2,,,,2,,,,,2,,2,,,107258049
7,8,258,55,3,,,,,,,,,,,,,,,107258055
7,8,258,55,1,,,,,,,,,,,,,,,107258055
7,8,258,55,4,,,,,,,,,,,,,,,107258055
7,8,258,55,2,2,,,,2,,,,,2,,2,,"1",107258055
7,8,258,62,2,2,,,,2,,,,,2,,2,,,107258062
7,8,258,62,1,,,,,,,,,,,,,,,107258062
7,8,258,62,3,,,,,,,,,,,,,,,107258062
7,8,258,63,1,2,,,,2,,,,,2,,2,,,107258063
7,8,258,68,4,,,,,,,,,,,,,,,107258068
7,8,258,68,3,2,,,,2,,,,,2,,2,,,107258068
7,8,258,68,1,1,4,1,3,2,,,,,2,,2,,,107258068
7,8,258,68,2,,,,,,,,,,,,,,,107258068
7,8,258,71,3,2,,,,2,,,,,2,,2,,,107258071
7,8,258,71,7,,,,,,,,,,,,,,,107258071
7,8,258,71,5,2,,,,2,,,,,2,,2,,,107258071
7,8,258,71,4,2,,,,2,,,,,2,,2,,,107258071
7,8,258,71,2,,,,,,,,,,,,,,,107258071
7,8,258,71,6,,,,,,,,,,,,,,,107258071
7,8,258,71,1,2,,,,2,,,,,2,,2,,,107258071
7,8,260,8,2,2,,,,2,,,,,2,,2,,,107260008
7,8,260,8,1,2,,,,2,,,,,1,2,2,,,107260008
7,8,260,8,4,2,,,,2,,,,,2,,2,,,107260008
7,8,260,8,3,2,,,,2,,,,,2,,2,,"2",107260008
7,8,260,8,5,2,,,,2,,,,,1,1,2,,,107260008
7,8,260,8,6,2,,,,2,,,,,1,2,2,,,107260008
7,8,260,8,7,2,,,,2,,,,,2,,2,,,107260008
7,8,260,9,1,2,,,,2,,,,,1,1,2,,,107260009
7,8,260,17,1,2,,,,2,,,,,2,,2,,,107260017
7,8,260,18,5,2,,,,2,,,,,2,,2,,,107260018
7,8,260,18,3,2,,,,2,,,,,2,,2,,,107260018
7,8,260,18,1,2,,,,2,,,,,2,,2,,,107260018
7,8,260,18,2,2,,,,2,,,,,2,,2,,,107260018
7,8,260,18,6,2,,,,2,,,,,2,,2,,"2",107260018
7,8,260,18,7,2,,,,2,,,,,2,,2,,"2",107260018
7,8,260,18,4,2,,,,2,,,,,2,,2,,,107260018
7,8,260,25,2,,,,,,,,,,,,,,,107260025
7,8,260,25,3,,,,,,,,,,,,,,,107260025
7,8,260,25,1,2,,,,2,,,,,2,,2,,"2",107260025
7,8,260,31,1,2,,,,2,,,,,2,,2,,,107260031
7,8,260,31,2,,,,,,,,,,,,,,,107260031
7,8,260,33,1,,,,,,,,,,2,,2,,,107260033
7,8,260,34,3,2,,,,2,,,,,2,,2,,,107260034
7,8,260,34,1,,,,,,,,,,,,,,,107260034
7,8,260,34,2,2,,,,2,,,,,2,,2,,"2",107260034
7,8,260,38,1,2,,,,2,,,,,2,,2,,,107260038
7,8,260,45,1,,,,,,,,,,,,,,,107260045
7,8,260,45,3,,,,,,,,,,,,,,,107260045
7,8,260,45,2,1,4,4,3,2,,,,,2,,,,,107260045
7,8,260,47,1,,,,,,,,,,,,,,,107260047
7,8,260,48,1,,,,,,,,,,2,,2,,,107260048
7,8,260,50,4,2,,,,2,,,,,2,,2,,,107260050
7,8,260,50,1,2,,,,2,,,,,2,,2,,,107260050
7,8,260,50,3,2,,,,2,,,,,2,,2,,,107260050
7,8,260,50,5,2,,,,2,,,,,2,,2,,,107260050
7,8,260,50,2,2,,,,2,,,,,2,,2,,,107260050
7,8,260,59,1,,,,,,,,,,,,,,,107260059
7,8,260,60,3,,,,,,,,,,,,,,,107260060
7,8,260,60,4,,,,,,,,,,,,,,,107260060
7,8,260,60,2,2,,,,2,,,,,2,,2,,,107260060
7,8,260,60,5,,,,,,,,,,,,,,,107260060
7,8,260,60,1,2,,,,2,,,,,2,,2,,,107260060
7,8,260,60,6,,,,,,,,,,,,,,,107260060
7,8,261,2,4,,,,,,,,,,,,,,,107261002
7,8,261,2,1,2,,,,2,,,,,2,,2,,,107261002
7,8,261,2,5,,,,,,,,,,,,,,,107261002
7,8,261,2,2,2,,,,2,,,,,2,,2,,,107261002
7,8,261,2,3,,,,,,,,,,,,,,,107261002
7,8,261,11,4,2,,,,2,,,,,2,,2,,,107261011
7,8,261,11,7,,,,,,,,,,,,,,,107261011
