"id1","id2","id3","id4","hhno","urbrur","loc7","hhweight3","ppweight3"
2,23,57,12,102057012,2,6,1741.2275390625,8706.1376953125
2,23,57,14,102057014,2,6,1741.2275390625,1741.2275390625
2,23,57,39,102057039,2,6,1741.2275390625,8706.1376953125
2,23,57,43,102057043,2,6,1741.2275390625,1741.2275390625
2,23,57,51,102057051,2,6,1741.2275390625,6964.91015625
2,23,57,55,102057055,2,6,1741.2275390625,6964.91015625
2,23,57,72,102057072,2,6,1741.2275390625,1741.2275390625
2,23,57,73,102057073,2,6,1741.2275390625,6964.91015625
2,23,57,84,102057084,2,6,1741.2275390625,8706.1376953125
2,23,57,90,102057090,2,6,1741.2275390625,10447.365234375
2,23,57,93,102057093,2,6,1741.2275390625,10447.365234375
2,23,57,99,102057099,2,6,1741.2275390625,1741.2275390625
2,23,57,134,102057134,2,6,1741.2275390625,5223.6826171875
2,23,57,163,102057163,2,6,1741.2275390625,6964.91015625
2,23,58,1,102058001,2,6,1253.64147949219,6268.20751953125
2,23,58,2,102058002,2,6,1253.64147949219,5014.56591796875
2,23,58,11,102058011,2,6,1253.64147949219,1253.64147949219
2,23,58,15,102058015,2,6,1253.64147949219,1253.64147949219
2,23,58,37,102058037,2,6,1253.64147949219,5014.56591796875
2,23,58,47,102058047,2,6,1253.64147949219,1253.64147949219
2,23,58,50,102058050,2,6,1253.64147949219,1253.64147949219
2,23,58,56,102058056,2,6,1253.64147949219,1253.64147949219
2,23,58,96,102058096,2,6,1253.64147949219,1253.64147949219
2,23,58,99,102058099,2,6,1253.64147949219,1253.64147949219
2,23,58,115,102058115,2,6,1253.64147949219,1253.64147949219
2,23,58,116,102058116,2,6,1253.64147949219,2507.28295898438
2,23,58,122,102058122,2,6,1253.64147949219,3760.92456054688
2,23,58,123,102058123,2,6,1253.64147949219,1253.64147949219
2,23,58,131,102058131,2,6,1253.64147949219,3760.92456054688
2,29,60,1,102060001,2,5,598.509582519531,1795.52880859375
2,29,60,10,102060010,2,5,598.509582519531,2394.03833007813
2,29,60,11,102060011,2,5,598.509582519531,2394.03833007813
2,29,60,14,102060014,2,5,598.509582519531,598.509582519531
2,29,60,18,102060018,2,5,598.509582519531,1795.52880859375
2,29,60,20,102060020,2,5,598.509582519531,1197.01916503906
2,29,60,26,102060026,2,5,598.509582519531,598.509582519531
2,29,60,40,102060040,2,5,598.509582519531,2992.5478515625
2,29,60,43,102060043,2,5,598.509582519531,598.509582519531
2,29,60,53,102060053,2,5,598.509582519531,5386.58642578125
2,29,60,78,102060078,2,5,598.509582519531,1197.01916503906
2,29,60,80,102060080,2,5,598.509582519531,598.509582519531
2,29,60,82,102060082,2,5,598.509582519531,598.509582519531
2,29,60,90,102060090,2,5,598.509582519531,1197.01916503906
2,29,60,91,102060091,2,5,598.509582519531,598.509582519531
3,1,61,20,103061020,1,1,1088.29675292969,5441.4833984375
3,1,61,29,103061029,1,1,1088.29675292969,1088.29675292969
3,1,61,45,103061045,1,1,1088.29675292969,3264.89038085938
3,1,61,47,103061047,1,1,1088.29675292969,2176.59350585938
3,1,61,50,103061050,1,1,1088.29675292969,2176.59350585938
3,1,61,55,103061055,1,1,1088.29675292969,1088.29675292969
3,1,61,58,103061058,1,1,1088.29675292969,3264.89038085938
3,1,61,64,103061064,1,1,1088.29675292969,3264.89038085938
3,1,61,69,103061069,1,1,1088.29675292969,1088.29675292969
3,1,61,85,103061085,1,1,1088.29675292969,2176.59350585938
3,1,61,120,103061120,1,1,1088.29675292969,1088.29675292969
3,1,61,122,103061122,1,1,1088.29675292969,5441.4833984375
3,1,61,131,103061131,1,1,1088.29675292969,3264.89038085938
3,1,61,134,103061134,1,1,1088.29675292969,1088.29675292969
3,1,61,145,103061145,1,1,1088.29675292969,1088.29675292969
3,1,62,13,103062013,1,1,3742.48559570313,3742.48559570313
3,1,62,18,103062018,1,1,3742.48559570313,3742.48559570313
3,1,62,22,103062022,1,1,3742.48559570313,14969.9423828125
3,1,62,24,103062024,1,1,3742.48559570313,3742.48559570313
3,1,62,51,103062051,1,1,3742.48559570313,7484.97119140625
3,1,62,62,103062062,1,1,3742.48559570313,7484.97119140625
3,1,62,69,103062069,1,1,3742.48559570313,3742.48559570313
3,1,62,78,103062078,1,1,3742.48559570313,3742.48559570313
3,1,62,96,103062096,1,1,3742.48559570313,7484.97119140625
3,1,62,144,103062144,1,1,3742.48559570313,18712.427734375
3,1,62,195,103062195,1,1,3742.48559570313,7484.97119140625
3,1,62,199,103062199,1,1,3742.48559570313,7484.97119140625
3,1,62,207,103062207,1,1,3742.48559570313,3742.48559570313
3,1,62,235,103062235,1,1,3742.48559570313,33682.37109375
3,1,62,247,103062247,1,1,3742.48559570313,11227.45703125
3,1,63,24,103063024,1,1,4751.1015625,4751.1015625
3,1,63,26,103063026,1,1,4751.1015625,9502.203125
3,1,63,27,103063027,1,1,4751.1015625,9502.203125
3,1,63,39,103063039,1,1,4751.1015625,4751.1015625
3,1,63,41,103063041,1,1,4751.1015625,4751.1015625
3,1,63,51,103063051,1,1,4751.1015625,4751.1015625
3,1,63,53,103063053,1,1,4751.1015625,4751.1015625
3,1,63,61,103063061,1,1,4751.1015625,4751.1015625
3,1,63,85,103063085,1,1,4751.1015625,4751.1015625
3,1,63,86,103063086,1,1,4751.1015625,4751.1015625
3,1,63,89,103063089,1,1,4751.1015625,4751.1015625
3,1,63,95,103063095,1,1,4751.1015625,4751.1015625
3,1,63,101,103063101,1,1,4751.1015625,4751.1015625
3,1,63,108,103063108,1,1,4751.1015625,14253.3037109375
3,1,63,111,103063111,1,1,4751.1015625,4751.1015625
3,1,64,1,103064001,1,1,1837.2998046875,3674.599609375
3,1,64,2,103064002,1,1,1837.2998046875,1837.2998046875
3,1,64,3,103064003,1,1,1837.2998046875,7349.19921875
3,1,64,4,103064004,1,1,1837.2998046875,7349.19921875
3,1,64,6,103064006,1,1,1837.2998046875,3674.599609375
3,1,64,9,103064009,1,1,1837.2998046875,3674.599609375
3,1,64,16,103064016,1,1,1837.2998046875,7349.19921875
3,1,64,27,103064027,1,1,1837.2998046875,7349.19921875
3,1,64,33,103064033,1,1,1837.2998046875,5511.8994140625
3,1,64,36,103064036,1,1,1837.2998046875,5511.8994140625
3,1,64,39,103064039,1,1,1837.2998046875,7349.19921875
3,1,64,44,103064044,1,1,1837.2998046875,9186.4990234375
3,1,64,53,103064053,1,1,1837.2998046875,1837.2998046875
3,1,64,69,103064069,1,1,1837.2998046875,1837.2998046875
3,1,64,71,103064071,1,1,1837.2998046875,3674.599609375
3,1,65,11,103065011,1,1,3086.51342773438,3086.51342773438
3,1,65,12,103065012,1,1,3086.51342773438,3086.51342773438
3,1,65,15,103065015,1,1,3086.51342773438,12346.0537109375
3,1,65,17,103065017,1,1,3086.51342773438,3086.51342773438
3,1,65,23,103065023,1,1,3086.51342773438,3086.51342773438
3,1,65,30,103065030,1,1,3086.51342773438,3086.51342773438
3,1,65,47,103065047,1,1,3086.51342773438,3086.51342773438
3,1,65,49,103065049,1,1,3086.51342773438,3086.51342773438
3,1,65,50,103065050,1,1,3086.51342773438,3086.51342773438
3,1,65,63,103065063,1,1,3086.51342773438,3086.51342773438
3,1,65,64,103065064,1,1,3086.51342773438,3086.51342773438
3,1,65,65,103065065,1,1,3086.51342773438,3086.51342773438
3,1,65,66,103065066,1,1,3086.51342773438,3086.51342773438
3,1,65,67,103065067,1,1,3086.51342773438,9259.5400390625
3,1,65,72,103065072,1,1,3086.51342773438,6173.02685546875
3,1,66,40,103066040,1,1,3149.85546875,3149.85546875
3,1,66,47,103066047,1,1,3149.85546875,6299.7109375
3,1,66,50,103066050,1,1,3149.85546875,3149.85546875
3,1,66,55,103066055,1,1,3149.85546875,3149.85546875
3,1,66,67,103066067,1,1,3149.85546875,3149.85546875
3,1,66,70,103066070,1,1,3149.85546875,3149.85546875
3,1,66,76,103066076,1,1,3149.85546875,3149.85546875
3,1,66,79,103066079,1,1,3149.85546875,3149.85546875
3,1,66,107,103066107,1,1,3149.85546875,3149.85546875
3,1,66,108,103066108,1,1,3149.85546875,3149.85546875
3,1,66,113,103066113,1,1,3149.85546875,6299.7109375
3,1,66,117,103066117,1,1,3149.85546875,9449.56640625
3,1,66,133,103066133,1,1,3149.85546875,3149.85546875
3,1,66,142,103066142,1,1,3149.85546875,12599.421875
3,1,66,149,103066149,1,1,3149.85546875,6299.7109375
3,1,67,1,103067001,1,1,3878.21923828125,3878.21923828125
3,1,67,3,103067003,1,1,3878.21923828125,15512.876953125
3,1,67,22,103067022,1,1,3878.21923828125,11634.658203125
3,1,67,29,103067029,1,1,3878.21923828125,15512.876953125
3,1,67,37,103067037,1,1,3878.21923828125,15512.876953125
3,1,67,44,103067044,1,1,3878.21923828125,7756.4384765625
3,1,67,46,103067046,1,1,3878.21923828125,3878.21923828125
3,1,67,48,103067048,1,1,3878.21923828125,11634.658203125
3,1,67,49,103067049,1,1,3878.21923828125,7756.4384765625
3,1,67,51,103067051,1,1,3878.21923828125,7756.4384765625
3,1,67,53,103067053,1,1,3878.21923828125,3878.21923828125
3,1,67,58,103067058,1,1,3878.21923828125,3878.21923828125
3,1,67,67,103067067,1,1,3878.21923828125,3878.21923828125
3,1,67,68,103067068,1,1,3878.21923828125,3878.21923828125
3,1,67,69,103067069,1,1,3878.21923828125,3878.21923828125
3,1,68,13,103068013,1,1,2300.28100585938,2300.28100585938
3,1,68,17,103068017,1,1,2300.28100585938,9201.1240234375
3,1,68,21,103068021,1,1,2300.28100585938,4600.56201171875
3,1,68,26,103068026,1,1,2300.28100585938,4600.56201171875
3,1,68,34,103068034,1,1,2300.28100585938,6900.84326171875
3,1,68,42,103068042,1,1,2300.28100585938,2300.28100585938
3,1,68,49,103068049,1,1,2300.28100585938,4600.56201171875
3,1,68,66,103068066,1,1,2300.28100585938,2300.28100585938
3,1,68,70,103068070,1,1,2300.28100585938,4600.56201171875
3,1,68,83,103068083,1,1,2300.28100585938,4600.56201171875
3,1,68,97,103068097,1,1,2300.28100585938,4600.56201171875
3,1,68,125,103068125,1,1,2300.28100585938,6900.84326171875
3,1,68,152,103068152,1,1,2300.28100585938,4600.56201171875
3,1,68,164,103068164,1,1,2300.28100585938,9201.1240234375
3,1,68,180,103068180,1,1,2300.28100585938,9201.1240234375
3,1,69,8,103069008,1,1,2251.33935546875,4502.6787109375
3,1,69,14,103069014,1,1,2251.33935546875,2251.33935546875
3,1,69,17,103069017,1,1,2251.33935546875,2251.33935546875
3,1,69,19,103069019,1,1,2251.33935546875,6754.0185546875
3,1,69,22,103069022,1,1,2251.33935546875,2251.33935546875
3,1,69,23,103069023,1,1,2251.33935546875,2251.33935546875
3,1,69,31,103069031,1,1,2251.33935546875,4502.6787109375
3,1,69,32,103069032,1,1,2251.33935546875,2251.33935546875
3,1,69,34,103069034,1,1,2251.33935546875,2251.33935546875
3,1,69,38,103069038,1,1,2251.33935546875,2251.33935546875
3,1,69,42,103069042,1,1,2251.33935546875,2251.33935546875
3,1,69,45,103069045,1,1,2251.33935546875,9005.357421875
3,1,69,47,103069047,1,1,2251.33935546875,2251.33935546875
3,1,69,50,103069050,1,1,2251.33935546875,2251.33935546875
3,1,69,53,103069053,1,1,2251.33935546875,2251.33935546875
3,1,70,1,103070001,1,1,2517.62646484375,7552.87939453125
3,1,70,2,103070002,1,1,2517.62646484375,2517.62646484375
3,1,70,3,103070003,1,1,2517.62646484375,5035.2529296875
3,1,70,9,103070009,1,1,2517.62646484375,12588.1318359375
3,1,70,10,103070010,1,1,2517.62646484375,2517.62646484375
3,1,70,12,103070012,1,1,2517.62646484375,2517.62646484375
3,1,70,15,103070015,1,1,2517.62646484375,5035.2529296875
3,1,70,19,103070019,1,1,2517.62646484375,2517.62646484375
3,1,70,20,103070020,1,1,2517.62646484375,2517.62646484375
3,1,70,26,103070026,1,1,2517.62646484375,2517.62646484375
3,1,70,28,103070028,1,1,2517.62646484375,7552.87939453125
3,1,70,31,103070031,1,1,2517.62646484375,5035.2529296875
3,1,70,36,103070036,1,1,2517.62646484375,5035.2529296875
3,1,70,37,103070037,1,1,2517.62646484375,2517.62646484375
3,1,70,38,103070038,1,1,2517.62646484375,5035.2529296875
3,1,72,1,103072001,1,1,4076.74926757813,4076.74926757813
3,1,72,2,103072002,1,1,4076.74926757813,4076.74926757813
3,1,72,5,103072005,1,1,4076.74926757813,36690.7421875
3,1,72,12,103072012,1,1,4076.74926757813,12230.248046875
3,1,72,19,103072019,1,1,4076.74926757813,4076.74926757813
3,1,72,20,103072020,1,1,4076.74926757813,4076.74926757813
3,1,72,21,103072021,1,1,4076.74926757813,32613.994140625
3,1,72,22,103072022,1,1,4076.74926757813,4076.74926757813
3,1,72,24,103072024,1,1,4076.74926757813,4076.74926757813
3,1,72,27,103072027,1,1,4076.74926757813,20383.74609375
3,1,72,30,103072030,1,1,4076.74926757813,16306.9970703125
3,1,72,35,103072035,1,1,4076.74926757813,12230.248046875
3,1,72,46,103072046,1,1,4076.74926757813,8153.49853515625
3,1,72,61,103072061,1,1,4076.74926757813,20383.74609375
3,1,72,63,103072063,1,1,4076.74926757813,4076.74926757813
3,1,73,4,103073004,1,1,4747.388671875,4747.388671875
3,1,73,6,103073006,1,1,4747.388671875,9494.77734375
3,1,73,10,103073010,1,1,4747.388671875,4747.388671875
3,1,73,24,103073024,1,1,4747.388671875,4747.388671875
3,1,73,25,103073025,1,1,4747.388671875,9494.77734375
3,1,73,26,103073026,1,1,4747.388671875,4747.388671875
3,1,73,29,103073029,1,1,4747.388671875,4747.388671875
3,1,73,45,103073045,1,1,4747.388671875,4747.388671875
3,1,73,49,103073049,1,1,4747.388671875,14242.1650390625
3,1,73,52,103073052,1,1,4747.388671875,4747.388671875
3,1,73,53,103073053,1,1,4747.388671875,9494.77734375
3,1,73,55,103073055,1,1,4747.388671875,4747.388671875
3,1,73,69,103073069,1,1,4747.388671875,4747.388671875
3,1,73,70,103073070,1,1,4747.388671875,4747.388671875
3,1,73,80,103073080,1,1,4747.388671875,4747.388671875
3,1,74,2,103074002,1,1,3170.2529296875,9510.7578125
3,1,74,7,103074007,1,1,3170.2529296875,9510.7578125
3,1,74,14,103074014,1,1,3170.2529296875,9510.7578125
3,1,74,15,103074015,1,1,3170.2529296875,12681.01171875
3,1,74,20,103074020,1,1,3170.2529296875,3170.2529296875
3,1,74,26,103074026,1,1,3170.2529296875,19021.515625
3,1,74,30,103074030,1,1,3170.2529296875,3170.2529296875
3,1,74,31,103074031,1,1,3170.2529296875,3170.2529296875
3,1,74,33,103074033,1,1,3170.2529296875,9510.7578125
3,1,74,34,103074034,1,1,3170.2529296875,3170.2529296875
3,1,74,36,103074036,1,1,3170.2529296875,3170.2529296875
3,1,74,37,103074037,1,1,3170.2529296875,3170.2529296875
3,1,74,46,103074046,1,1,3170.2529296875,3170.2529296875
3,1,74,52,103074052,1,1,3170.2529296875,3170.2529296875
3,1,74,65,103074065,1,1,3170.2529296875,6340.505859375
3,1,75,3,103075003,1,1,1887.58569335938,1887.58569335938
3,1,75,4,103075004,1,1,1887.58569335938,1887.58569335938
3,1,75,10,103075010,1,1,1887.58569335938,1887.58569335938
3,1,75,13,103075013,1,1,1887.58569335938,3775.17138671875
3,1,75,22,103075022,1,1,1887.58569335938,3775.17138671875
3,1,75,26,103075026,1,1,1887.58569335938,3775.17138671875
3,1,75,33,103075033,1,1,1887.58569335938,1887.58569335938
3,1,75,34,103075034,1,1,1887.58569335938,3775.17138671875
3,1,75,37,103075037,1,1,1887.58569335938,9437.9287109375
3,1,75,45,103075045,1,1,1887.58569335938,5662.7568359375
3,1,75,49,103075049,1,1,1887.58569335938,5662.7568359375
3,1,75,58,103075058,1,1,1887.58569335938,9437.9287109375
3,1,75,74,103075074,1,1,1887.58569335938,5662.7568359375
3,1,75,79,103075079,1,1,1887.58569335938,1887.58569335938
3,1,75,87,103075087,1,1,1887.58569335938,11325.513671875
3,1,76,16,103076016,1,1,3085.75146484375,3085.75146484375
3,1,76,33,103076033,1,1,3085.75146484375,3085.75146484375
3,1,76,40,103076040,1,1,3085.75146484375,3085.75146484375
3,1,76,42,103076042,1,1,3085.75146484375,9257.25390625
3,1,76,45,103076045,1,1,3085.75146484375,15428.7578125
3,1,76,48,103076048,1,1,3085.75146484375,3085.75146484375
3,1,76,63,103076063,1,1,3085.75146484375,6171.5029296875
3,1,76,70,103076070,1,1,3085.75146484375,6171.5029296875
3,1,76,72,103076072,1,1,3085.75146484375,6171.5029296875
3,1,76,73,103076073,1,1,3085.75146484375,6171.5029296875
3,1,76,79,103076079,1,1,3085.75146484375,12343.005859375
3,1,76,82,103076082,1,1,3085.75146484375,9257.25390625
3,1,76,83,103076083,1,1,3085.75146484375,3085.75146484375
3,1,76,84,103076084,1,1,3085.75146484375,12343.005859375
3,1,76,90,103076090,1,1,3085.75146484375,3085.75146484375
3,1,77,2,103077002,1,1,3244.28784179688,3244.28784179688
3,1,77,7,103077007,1,1,3244.28784179688,3244.28784179688
3,1,77,9,103077009,1,1,3244.28784179688,3244.28784179688
3,1,77,14,103077014,1,1,3244.28784179688,3244.28784179688
3,1,77,24,103077024,1,1,3244.28784179688,12977.1513671875
3,1,77,27,103077027,1,1,3244.28784179688,3244.28784179688
3,1,77,29,103077029,1,1,3244.28784179688,6488.57568359375
3,1,77,33,103077033,1,1,3244.28784179688,6488.57568359375
3,1,77,42,103077042,1,1,3244.28784179688,12977.1513671875
3,1,77,43,103077043,1,1,3244.28784179688,9732.8642578125
3,1,77,53,103077053,1,1,3244.28784179688,3244.28784179688
3,1,77,61,103077061,1,1,3244.28784179688,6488.57568359375
3,1,77,63,103077063,1,1,3244.28784179688,6488.57568359375
3,1,77,97,103077097,1,1,3244.28784179688,3244.28784179688
3,1,77,138,103077138,1,1,3244.28784179688,19465.728515625
3,1,78,7,103078007,1,1,4641.22265625,4641.22265625
3,1,78,8,103078008,1,1,4641.22265625,4641.22265625
3,1,78,10,103078010,1,1,4641.22265625,9282.4453125
3,1,78,12,103078012,1,1,4641.22265625,4641.22265625
3,1,78,17,103078017,1,1,4641.22265625,9282.4453125
3,1,78,18,103078018,1,1,4641.22265625,9282.4453125
3,1,78,19,103078019,1,1,4641.22265625,9282.4453125
3,1,78,23,103078023,1,1,4641.22265625,13923.6689453125
3,1,78,36,103078036,1,1,4641.22265625,13923.6689453125
3,1,78,42,103078042,1,1,4641.22265625,18564.890625
3,1,78,48,103078048,1,1,4641.22265625,9282.4453125
3,1,78,60,103078060,1,1,4641.22265625,4641.22265625
3,1,78,61,103078061,1,1,4641.22265625,4641.22265625
3,1,78,63,103078063,1,1,4641.22265625,13923.6689453125
3,1,78,67,103078067,1,1,4641.22265625,13923.6689453125
3,1,79,4,103079004,1,1,2102.89916992188,4205.79833984375
3,1,79,10,103079010,1,1,2102.89916992188,4205.79833984375
3,1,79,14,103079014,1,1,2102.89916992188,4205.79833984375
3,1,79,15,103079015,1,1,2102.89916992188,10514.49609375
3,1,79,16,103079016,1,1,2102.89916992188,8411.5966796875
3,1,79,20,103079020,1,1,2102.89916992188,4205.79833984375
3,1,79,21,103079021,1,1,2102.89916992188,2102.89916992188
3,1,79,23,103079023,1,1,2102.89916992188,2102.89916992188
3,1,79,27,103079027,1,1,2102.89916992188,2102.89916992188
3,1,79,33,103079033,1,1,2102.89916992188,10514.49609375
3,1,79,37,103079037,1,1,2102.89916992188,6308.69775390625
3,1,79,45,103079045,1,1,2102.89916992188,2102.89916992188
3,1,79,50,103079050,1,1,2102.89916992188,6308.69775390625
3,1,79,52,103079052,1,1,2102.89916992188,2102.89916992188
3,1,79,58,103079058,1,1,2102.89916992188,2102.89916992188
3,1,80,1,103080001,1,1,617.745483398438,617.745483398438
3,1,80,2,103080002,1,1,617.745483398438,617.745483398438
3,1,80,4,103080004,1,1,617.745483398438,3088.7275390625
3,1,80,6,103080006,1,1,617.745483398438,1235.49096679688
3,1,80,9,103080009,1,1,617.745483398438,3088.7275390625
3,1,80,15,103080015,1,1,617.745483398438,1853.23645019531
3,1,80,18,103080018,1,1,617.745483398438,617.745483398438
3,1,80,21,103080021,1,1,617.745483398438,2470.98193359375
3,1,80,26,103080026,1,1,617.745483398438,1853.23645019531
3,1,80,30,103080030,1,1,617.745483398438,3088.7275390625
3,1,80,41,103080041,1,1,617.745483398438,3706.47290039063
3,1,80,54,103080054,1,1,617.745483398438,2470.98193359375
3,1,80,56,103080056,1,1,617.745483398438,1853.23645019531
3,1,80,64,103080064,1,1,617.745483398438,3706.47290039063
3,1,80,68,103080068,1,1,617.745483398438,617.745483398438
3,1,81,4,103081004,1,1,2932.66552734375,5865.3310546875
3,1,81,13,103081013,1,1,2932.66552734375,23461.32421875
3,1,81,17,103081017,1,1,2932.66552734375,8797.99609375
3,1,81,23,103081023,1,1,2932.66552734375,5865.3310546875
3,1,81,25,103081025,1,1,2932.66552734375,5865.3310546875
3,1,81,31,103081031,1,1,2932.66552734375,2932.66552734375
3,1,81,34,103081034,1,1,2932.66552734375,5865.3310546875
3,1,81,39,103081039,1,1,2932.66552734375,2932.66552734375
3,1,81,44,103081044,1,1,2932.66552734375,2932.66552734375
3,1,81,47,103081047,1,1,2932.66552734375,11730.662109375
3,1,81,48,103081048,1,1,2932.66552734375,5865.3310546875
3,1,81,51,103081051,1,1,2932.66552734375,8797.99609375
3,1,81,70,103081070,1,1,2932.66552734375,11730.662109375
3,1,81,75,103081075,1,1,2932.66552734375,2932.66552734375
3,1,81,76,103081076,1,1,2932.66552734375,2932.66552734375
3,1,82,8,103082008,1,1,1623.05834960938,9738.349609375
3,1,82,15,103082015,1,1,1623.05834960938,8115.2919921875
3,1,82,16,103082016,1,1,1623.05834960938,4869.1748046875
3,1,82,17,103082017,1,1,1623.05834960938,1623.05834960938
3,1,82,21,103082021,1,1,1623.05834960938,3246.11669921875
3,1,82,22,103082022,1,1,1623.05834960938,1623.05834960938
3,1,82,23,103082023,1,1,1623.05834960938,6492.2333984375
3,1,82,27,103082027,1,1,1623.05834960938,3246.11669921875
3,1,82,28,103082028,1,1,1623.05834960938,6492.2333984375
3,1,82,30,103082030,1,1,1623.05834960938,4869.1748046875
3,1,82,32,103082032,1,1,1623.05834960938,6492.2333984375
3,1,82,34,103082034,1,1,1623.05834960938,1623.05834960938
3,1,82,36,103082036,1,1,1623.05834960938,4869.1748046875
3,1,82,39,103082039,1,1,1623.05834960938,6492.2333984375
3,1,82,41,103082041,1,1,1623.05834960938,6492.2333984375
3,1,83,6,103083006,1,1,3676.49853515625,14705.994140625
3,1,83,8,103083008,1,1,3676.49853515625,11029.4951171875
3,1,83,12,103083012,1,1,3676.49853515625,18382.494140625
3,1,83,15,103083015,1,1,3676.49853515625,3676.49853515625
3,1,83,16,103083016,1,1,3676.49853515625,14705.994140625
3,1,83,33,103083033,1,1,3676.49853515625,22058.990234375
3,1,83,45,103083045,1,1,3676.49853515625,14705.994140625
3,1,83,47,103083047,1,1,3676.49853515625,22058.990234375
3,1,83,48,103083048,1,1,3676.49853515625,14705.994140625
3,1,83,55,103083055,1,1,3676.49853515625,14705.994140625
3,1,83,56,103083056,1,1,3676.49853515625,7352.9970703125
3,1,83,59,103083059,1,1,3676.49853515625,3676.49853515625
3,1,83,60,103083060,1,1,3676.49853515625,3676.49853515625
3,1,83,70,103083070,1,1,3676.49853515625,18382.494140625
3,1,83,73,103083073,1,1,3676.49853515625,3676.49853515625
3,1,84,10,103084010,1,1,2088.34619140625,6265.0390625
3,1,84,18,103084018,1,1,2088.34619140625,2088.34619140625
3,1,84,26,103084026,1,1,2088.34619140625,6265.0390625
3,1,84,31,103084031,1,1,2088.34619140625,8353.384765625
3,1,84,50,103084050,1,1,2088.34619140625,2088.34619140625
3,1,84,53,103084053,1,1,2088.34619140625,6265.0390625
3,1,84,58,103084058,1,1,2088.34619140625,2088.34619140625
3,1,84,62,103084062,1,1,2088.34619140625,12530.078125
3,1,84,78,103084078,1,1,2088.34619140625,12530.078125
3,1,84,92,103084092,1,1,2088.34619140625,8353.384765625
3,1,84,95,103084095,1,1,2088.34619140625,4176.6923828125
3,1,84,117,103084117,1,1,2088.34619140625,8353.384765625
3,1,84,127,103084127,1,1,2088.34619140625,4176.6923828125
3,1,84,138,103084138,1,1,2088.34619140625,2088.34619140625
3,1,84,170,103084170,1,1,2088.34619140625,2088.34619140625
3,1,85,10,103085010,1,1,2370.7978515625,4741.595703125
3,1,85,14,103085014,1,1,2370.7978515625,7112.3935546875
3,1,85,21,103085021,1,1,2370.7978515625,2370.7978515625
3,1,85,28,103085028,1,1,2370.7978515625,7112.3935546875
3,1,85,50,103085050,1,1,2370.7978515625,2370.7978515625
3,1,85,56,103085056,1,1,2370.7978515625,14224.787109375
3,1,85,57,103085057,1,1,2370.7978515625,9483.19140625
3,1,85,62,103085062,1,1,2370.7978515625,7112.3935546875
3,1,85,70,103085070,1,1,2370.7978515625,9483.19140625
3,1,85,83,103085083,1,1,2370.7978515625,7112.3935546875
3,1,85,88,103085088,1,1,2370.7978515625,7112.3935546875
3,1,85,95,103085095,1,1,2370.7978515625,18966.3828125
3,1,85,116,103085116,1,1,2370.7978515625,7112.3935546875
3,1,85,125,103085125,1,1,2370.7978515625,11853.990234375
3,1,85,126,103085126,1,1,2370.7978515625,7112.3935546875
3,1,86,2,103086002,1,1,1871.90002441406,1871.90002441406
3,1,86,14,103086014,1,1,1871.90002441406,1871.90002441406
3,1,86,20,103086020,1,1,1871.90002441406,1871.90002441406
3,1,86,24,103086024,1,1,1871.90002441406,7487.60009765625
3,1,86,29,103086029,1,1,1871.90002441406,11231.400390625
3,1,86,37,103086037,1,1,1871.90002441406,7487.60009765625
3,1,86,41,103086041,1,1,1871.90002441406,1871.90002441406
3,1,86,46,103086046,1,1,1871.90002441406,3743.80004882813
3,1,86,47,103086047,1,1,1871.90002441406,7487.60009765625
3,1,86,58,103086058,1,1,1871.90002441406,5615.7001953125
3,1,86,59,103086059,1,1,1871.90002441406,7487.60009765625
3,1,86,63,103086063,1,1,1871.90002441406,5615.7001953125
3,1,86,68,103086068,1,1,1871.90002441406,3743.80004882813
3,1,86,89,103086089,1,1,1871.90002441406,1871.90002441406
3,1,86,90,103086090,1,1,1871.90002441406,1871.90002441406
3,41,87,1,103087001,2,5,1258.92028808594,1258.92028808594
3,41,87,3,103087003,2,5,1258.92028808594,2517.84057617188
3,41,87,4,103087004,2,5,1258.92028808594,1258.92028808594
3,41,87,5,103087005,2,5,1258.92028808594,10071.3623046875
3,41,87,6,103087006,2,5,1258.92028808594,5035.68115234375
3,41,87,7,103087007,2,5,1258.92028808594,3776.76098632813
3,41,87,12,103087012,2,5,1258.92028808594,8812.4423828125
3,41,87,13,103087013,2,5,1258.92028808594,5035.68115234375
3,41,87,15,103087015,2,5,1258.92028808594,3776.76098632813
3,41,87,22,103087022,2,5,1258.92028808594,3776.76098632813
3,41,87,24,103087024,2,5,1258.92028808594,5035.68115234375
3,41,87,32,103087032,2,5,1258.92028808594,6294.60107421875
3,41,87,34,103087034,2,5,1258.92028808594,11330.2822265625
3,41,87,36,103087036,2,5,1258.92028808594,1258.92028808594
3,41,87,44,103087044,2,5,1258.92028808594,2517.84057617188
3,41,88,1,103088001,2,5,1456.28527832031,5825.14111328125
3,41,88,2,103088002,2,5,1456.28527832031,5825.14111328125
3,41,88,3,103088003,2,5,1456.28527832031,4368.85595703125
3,41,88,4,103088004,2,5,1456.28527832031,4368.85595703125
3,41,88,5,103088005,2,5,1456.28527832031,2912.57055664063
3,41,88,8,103088008,2,5,1456.28527832031,1456.28527832031
3,41,88,10,103088010,2,5,1456.28527832031,1456.28527832031
3,41,88,11,103088011,2,5,1456.28527832031,1456.28527832031
3,41,88,12,103088012,2,5,1456.28527832031,1456.28527832031
