"id1","id2","id3","id4","fuel_id","itemname","s11d_1","s11d_a","s11d_b","s11d_c","s11d_d","s11d_e","s11d_f","hhno"
5,14,174,11,3,"KEROSENE",12,5,50,,,66,0,105174011
5,14,174,11,7,"DIESEL",,,,,,,,105174011
5,14,174,11,1,"ELECTRICITY",,,,,,,,105174011
5,14,174,11,6,"PETROL",,,,,,,,105174011
5,14,174,11,10,"RUBBISH/PLASTIC",,,,,,,,105174011
5,14,174,11,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105174011
5,14,174,29,10,"RUBBISH/PLASTIC",,,,,,,,105174029
5,14,174,29,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105174029
5,14,174,29,7,"DIESEL",,,,,,,,105174029
5,14,174,29,1,"ELECTRICITY",,,,,,,,105174029
5,14,174,29,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105174029
5,14,174,29,8,"DUNG CAKE",,,,,,,,105174029
5,14,174,29,3,"KEROSENE",,,,,,,,105174029
5,14,174,29,6,"PETROL",,,,,,,,105174029
5,14,174,29,5,"FIREWOOD",12,10,0,10,0,120,0,105174029
5,14,174,29,4,"CHARCOAL",,,,,,,,105174029
5,14,174,31,5,"FIREWOOD",12,8,0,8,0,96,0,105174031
5,14,174,31,3,"KEROSENE",,,,,,,,105174031
5,14,174,31,7,"DIESEL",,,,,,,,105174031
5,14,174,31,8,"DUNG CAKE",,,,,,,,105174031
5,14,174,31,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105174031
5,14,174,31,1,"ELECTRICITY",12,1,0,,,12,0,105174031
5,14,174,31,4,"CHARCOAL",,,,,,,,105174031
5,14,174,31,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105174031
5,14,174,31,10,"RUBBISH/PLASTIC",,,,,,,,105174031
5,14,174,31,6,"PETROL",,,,,,,,105174031
5,14,174,32,6,"PETROL",,,,,,,,105174032
5,14,174,32,8,"DUNG CAKE",,,,,,,,105174032
5,14,174,32,5,"FIREWOOD",12,8,0,8,0,96,0,105174032
5,14,174,32,3,"KEROSENE",,,,,,,,105174032
5,14,174,32,7,"DIESEL",,,,,,,,105174032
5,14,174,32,1,"ELECTRICITY",,,,,,,,105174032
5,14,174,32,4,"CHARCOAL",,,,,,,,105174032
5,14,174,32,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105174032
5,14,174,32,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105174032
5,14,174,32,10,"RUBBISH/PLASTIC",,,,,,,,105174032
5,14,174,40,5,"FIREWOOD",12,20,0,20,0,240,0,105174040
5,14,174,40,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105174040
5,14,174,40,1,"ELECTRICITY",,,,,,,,105174040
5,14,174,40,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105174040
5,14,174,40,8,"DUNG CAKE",,,,,,,,105174040
5,14,174,40,6,"PETROL",,,,,,,,105174040
5,14,174,40,4,"CHARCOAL",,,,,,,,105174040
5,14,174,40,3,"KEROSENE",12,7,50,,,90,0,105174040
5,14,174,40,10,"RUBBISH/PLASTIC",,,,,,,,105174040
5,14,174,40,7,"DIESEL",,,,,,,,105174040
5,14,174,52,3,"KEROSENE",,,,,,,,105174052
5,14,174,52,7,"DIESEL",,,,,,,,105174052
5,14,174,52,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105174052
5,14,174,52,6,"PETROL",,,,,,,,105174052
5,14,174,52,8,"DUNG CAKE",,,,,,,,105174052
5,14,174,52,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105174052
5,14,174,52,1,"ELECTRICITY",12,1,30,,,15,6,105174052
5,14,174,52,4,"CHARCOAL",,,,,,,,105174052
5,14,174,52,5,"FIREWOOD",12,6,0,6,0,72,0,105174052
5,14,174,52,10,"RUBBISH/PLASTIC",,,,,,,,105174052
5,14,174,53,6,"PETROL",,,,,,,,105174053
5,14,174,53,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105174053
5,14,174,53,5,"FIREWOOD",4,6,0,24,0,,,105174053
5,14,174,53,3,"KEROSENE",12,5,0,,,60,0,105174053
5,14,174,53,10,"RUBBISH/PLASTIC",,,,,,,,105174053
5,14,174,53,4,"CHARCOAL",7,5,0,,,35,0,105174053
5,14,174,53,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105174053
5,14,174,53,8,"DUNG CAKE",,,,,,,,105174053
5,14,174,53,1,"ELECTRICITY",,,,,,,,105174053
5,14,174,53,7,"DIESEL",,,,,,,,105174053
5,14,174,54,7,"DIESEL",,,,,,,,105174054
5,14,174,54,5,"FIREWOOD",12,6,0,72,0,,,105174054
5,14,174,54,4,"CHARCOAL",,,,,,,,105174054
5,14,174,54,3,"KEROSENE",12,5,0,,,60,0,105174054
5,14,174,54,6,"PETROL",,,,,,,,105174054
5,14,174,54,10,"RUBBISH/PLASTIC",,,,,,,,105174054
5,14,174,54,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105174054
5,14,174,54,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105174054
5,14,174,54,1,"ELECTRICITY",12,8,0,,,96,0,105174054
5,14,174,54,8,"DUNG CAKE",,,,,,,,105174054
5,14,174,55,6,"PETROL",,,,,,,,105174055
5,14,174,55,3,"KEROSENE",12,2,0,,,24,0,105174055
5,14,174,55,10,"RUBBISH/PLASTIC",,,,,,,,105174055
5,14,174,55,7,"DIESEL",,,,,,,,105174055
5,14,174,55,4,"CHARCOAL",12,5,0,,,60,0,105174055
5,14,174,55,5,"FIREWOOD",12,20,0,240,0,,,105174055
5,14,174,55,1,"ELECTRICITY",,,,,,,,105174055
5,14,174,55,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105174055
5,14,174,55,8,"DUNG CAKE",,,,,,,,105174055
5,14,174,55,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105174055
5,14,174,61,8,"DUNG CAKE",,,,,,,,105174061
5,14,174,61,1,"ELECTRICITY",,,,,,,,105174061
5,14,174,61,10,"RUBBISH/PLASTIC",,,,,,,,105174061
5,14,174,61,6,"PETROL",,,,,,,,105174061
5,14,174,61,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105174061
5,14,174,61,5,"FIREWOOD",12,10,0,120,0,,,105174061
5,14,174,61,3,"KEROSENE",12,5,0,,,60,0,105174061
5,14,174,61,7,"DIESEL",,,,,,,,105174061
5,14,174,61,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105174061
5,14,174,61,4,"CHARCOAL",,,,,,,,105174061
5,14,174,65,8,"DUNG CAKE",,,,,,,,105174065
5,14,174,65,10,"RUBBISH/PLASTIC",,,,,,,,105174065
5,14,174,65,4,"CHARCOAL",12,7,50,,,90,0,105174065
5,14,174,65,1,"ELECTRICITY",,,,,,,,105174065
5,14,174,65,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105174065
5,14,174,65,7,"DIESEL",,,,,,,,105174065
5,14,174,65,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105174065
5,14,174,65,6,"PETROL",,,,,,,,105174065
5,14,174,65,5,"FIREWOOD",12,5,0,,,60,0,105174065
5,14,174,65,3,"KEROSENE",,,,,,,,105174065
5,14,174,70,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105174070
5,14,174,70,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105174070
5,14,174,70,8,"DUNG CAKE",,,,,,,,105174070
5,14,174,70,4,"CHARCOAL",,,,,,,,105174070
5,14,174,70,1,"ELECTRICITY",,,,,,,,105174070
5,14,174,70,7,"DIESEL",,,,,,,,105174070
5,14,174,70,10,"RUBBISH/PLASTIC",,,,,,,,105174070
5,14,174,70,6,"PETROL",,,,,,,,105174070
5,14,174,70,3,"KEROSENE",12,5,0,,,6,0,105174070
5,14,174,70,5,"FIREWOOD",12,5,0,60,0,,,105174070
5,15,175,7,3,"KEROSENE",,,,,,,,105175007
5,15,175,7,6,"PETROL",,,,,,,,105175007
5,15,175,7,7,"DIESEL",,,,,,,,105175007
5,15,175,7,10,"RUBBISH/PLASTIC",,,,,,,,105175007
5,15,175,7,4,"CHARCOAL",6,10,0,,,60,0,105175007
5,15,175,7,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175007
5,15,175,7,1,"ELECTRICITY",12,8,0,,,96,0,105175007
5,15,175,7,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105175007
5,15,175,7,8,"DUNG CAKE",,,,,,,,105175007
5,15,175,7,5,"FIREWOOD",,,,,,,,105175007
5,15,175,14,6,"PETROL",,,,,,,,105175014
5,15,175,14,10,"RUBBISH/PLASTIC",,,,,,,,105175014
5,15,175,14,8,"DUNG CAKE",,,,,,,,105175014
5,15,175,14,5,"FIREWOOD",,,,,,,,105175014
5,15,175,14,4,"CHARCOAL",12,7,0,,,84,0,105175014
5,15,175,14,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105175014
5,15,175,14,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175014
5,15,175,14,7,"DIESEL",,,,,,,,105175014
5,15,175,14,1,"ELECTRICITY",12,6,0,,,72,0,105175014
5,15,175,14,3,"KEROSENE",,,,,,,,105175014
5,15,175,20,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105175020
5,15,175,20,3,"KEROSENE",,,,,,,,105175020
5,15,175,20,6,"PETROL",,,,,,,,105175020
5,15,175,20,10,"RUBBISH/PLASTIC",,,,,,,,105175020
5,15,175,20,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175020
5,15,175,20,8,"DUNG CAKE",,,,,,,,105175020
5,15,175,20,1,"ELECTRICITY",12,4,50,,,54,0,105175020
5,15,175,20,5,"FIREWOOD",,,,,,,,105175020
5,15,175,20,4,"CHARCOAL",12,6,0,,,72,0,105175020
5,15,175,20,7,"DIESEL",,,,,,,,105175020
5,15,175,28,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175028
5,15,175,28,5,"FIREWOOD",,,,,,,,105175028
5,15,175,28,1,"ELECTRICITY",12,20,0,,,24,0,105175028
5,15,175,28,4,"CHARCOAL",12,20,,,,240,0,105175028
5,15,175,28,8,"DUNG CAKE",,,,,,,,105175028
5,15,175,28,7,"DIESEL",,,,,,,,105175028
5,15,175,28,6,"PETROL",,,,,,,,105175028
5,15,175,28,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105175028
5,15,175,28,3,"KEROSENE",,,,,,,,105175028
5,15,175,28,10,"RUBBISH/PLASTIC",,,,,,,,105175028
5,15,175,31,4,"CHARCOAL",1,2,0,,,2,0,105175031
5,15,175,31,6,"PETROL",,,,,,,,105175031
5,15,175,31,7,"DIESEL",,,,,,,,105175031
5,15,175,31,8,"DUNG CAKE",,,,,,,,105175031
5,15,175,31,10,"RUBBISH/PLASTIC",,,,,,,,105175031
5,15,175,31,5,"FIREWOOD",,,,,,,,105175031
5,15,175,31,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105175031
5,15,175,31,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175031
5,15,175,31,3,"KEROSENE",,,,,,,,105175031
5,15,175,31,1,"ELECTRICITY",12,7,50,,,90,0,105175031
5,15,175,32,10,"RUBBISH/PLASTIC",,,,,,,,105175032
5,15,175,32,7,"DIESEL",,,,,,,,105175032
5,15,175,32,3,"KEROSENE",,,,,,,,105175032
5,15,175,32,1,"ELECTRICITY",12,15,0,,,180,0,105175032
5,15,175,32,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105175032
5,15,175,32,5,"FIREWOOD",,,,,,,,105175032
5,15,175,32,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175032
5,15,175,32,8,"DUNG CAKE",,,,,,,,105175032
5,15,175,32,4,"CHARCOAL",12,1,0,,,12,0,105175032
5,15,175,32,6,"PETROL",12,5,0,60,0,,,105175032
5,15,175,38,5,"FIREWOOD",,,,,,,,105175038
5,15,175,38,7,"DIESEL",,,,,,,,105175038
5,15,175,38,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105175038
5,15,175,38,8,"DUNG CAKE",,,,,,,,105175038
5,15,175,38,1,"ELECTRICITY",12,15,0,,,180,0,105175038
5,15,175,38,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175038
5,15,175,38,10,"RUBBISH/PLASTIC",,,,,,,,105175038
5,15,175,38,6,"PETROL",,,,,,,,105175038
5,15,175,38,3,"KEROSENE",,,,,,,,105175038
5,15,175,38,4,"CHARCOAL",12,6,0,,,72,0,105175038
5,15,175,41,7,"DIESEL",,,,,,,,105175041
5,15,175,41,3,"KEROSENE",,,,,,,,105175041
5,15,175,41,10,"RUBBISH/PLASTIC",,,,,,,,105175041
5,15,175,41,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175041
5,15,175,41,6,"PETROL",,,,,,,,105175041
5,15,175,41,1,"ELECTRICITY",12,18,0,,,216,0,105175041
5,15,175,41,5,"FIREWOOD",,,,,,,,105175041
5,15,175,41,2,"GAS FOR HOUSEHOLD USE",6,5,0,,,30,0,105175041
5,15,175,41,4,"CHARCOAL",12,12,0,,,144,0,105175041
5,15,175,41,8,"DUNG CAKE",,,,,,,,105175041
5,15,175,65,5,"FIREWOOD",,,,,,,,105175065
5,15,175,65,7,"DIESEL",,,,,,,,105175065
5,15,175,65,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105175065
5,15,175,65,4,"CHARCOAL",,,,,,,,105175065
5,15,175,65,3,"KEROSENE",,,,,,,,105175065
5,15,175,65,8,"DUNG CAKE",,,,,,,,105175065
5,15,175,65,1,"ELECTRICITY",12,12,,,,144,0,105175065
5,15,175,65,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175065
5,15,175,65,6,"PETROL",,,,,,,,105175065
5,15,175,65,10,"RUBBISH/PLASTIC",,,,,,,,105175065
5,15,175,70,10,"RUBBISH/PLASTIC",,,,,,,,105175070
5,15,175,70,5,"FIREWOOD",,,,,,,,105175070
5,15,175,70,3,"KEROSENE",,,,,,,,105175070
5,15,175,70,1,"ELECTRICITY",12,16,40,,,196,80,105175070
5,15,175,70,6,"PETROL",,,,,,,,105175070
5,15,175,70,7,"DIESEL",,,,,,,,105175070
5,15,175,70,8,"DUNG CAKE",,,,,,,,105175070
5,15,175,70,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175070
5,15,175,70,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105175070
5,15,175,70,4,"CHARCOAL",12,6,0,,,72,0,105175070
5,15,175,81,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105175081
5,15,175,81,7,"DIESEL",,,,,,,,105175081
5,15,175,81,3,"KEROSENE",,,,,,,,105175081
5,15,175,81,10,"RUBBISH/PLASTIC",,,,,,,,105175081
5,15,175,81,8,"DUNG CAKE",,,,,,,,105175081
5,15,175,81,4,"CHARCOAL",12,12,0,,,144,0,105175081
5,15,175,81,6,"PETROL",,,,,,,,105175081
5,15,175,81,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175081
5,15,175,81,1,"ELECTRICITY",12,8,0,,,96,0,105175081
5,15,175,81,5,"FIREWOOD",,,,,,,,105175081
5,15,175,85,4,"CHARCOAL",12,6,0,,,72,0,105175085
5,15,175,85,1,"ELECTRICITY",12,3,0,,,36,0,105175085
5,15,175,85,10,"RUBBISH/PLASTIC",,,,,,,,105175085
5,15,175,85,6,"PETROL",,,,,,,,105175085
5,15,175,85,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105175085
5,15,175,85,5,"FIREWOOD",,,,,,,,105175085
5,15,175,85,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175085
5,15,175,85,3,"KEROSENE",12,15,0,,,180,0,105175085
5,15,175,85,8,"DUNG CAKE",,,,,,,,105175085
5,15,175,85,7,"DIESEL",,,,,,,,105175085
5,15,175,102,2,"GAS FOR HOUSEHOLD USE",3,12,0,,,36,0,105175102
5,15,175,102,10,"RUBBISH/PLASTIC",,,,,,,,105175102
5,15,175,102,7,"DIESEL",,,,,,,,105175102
5,15,175,102,1,"ELECTRICITY",12,8,,,,96,0,105175102
5,15,175,102,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175102
5,15,175,102,5,"FIREWOOD",,,,,,,,105175102
5,15,175,102,8,"DUNG CAKE",,,,,,,,105175102
5,15,175,102,3,"KEROSENE",,,,,,,,105175102
5,15,175,102,6,"PETROL",,,,,,,,105175102
5,15,175,102,4,"CHARCOAL",12,3,20,,,38,40,105175102
5,15,175,105,8,"DUNG CAKE",,,,,,,,105175105
5,15,175,105,4,"CHARCOAL",12,6,0,,,72,0,105175105
5,15,175,105,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175105
5,15,175,105,7,"DIESEL",,,,,,,,105175105
5,15,175,105,3,"KEROSENE",12,1,20,,,14,40,105175105
5,15,175,105,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105175105
5,15,175,105,10,"RUBBISH/PLASTIC",,,,,,,,105175105
5,15,175,105,6,"PETROL",,,,,,,,105175105
5,15,175,105,1,"ELECTRICITY",12,8,0,,,96,0,105175105
5,15,175,105,5,"FIREWOOD",,,,,,,,105175105
5,15,175,107,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105175107
5,15,175,107,10,"RUBBISH/PLASTIC",,,,,,,,105175107
5,15,175,107,7,"DIESEL",,,,,,,,105175107
5,15,175,107,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105175107
5,15,175,107,5,"FIREWOOD",,,,,,,,105175107
5,15,175,107,4,"CHARCOAL",12,6,0,,,72,0,105175107
5,15,175,107,8,"DUNG CAKE",,,,,,,,105175107
5,15,175,107,1,"ELECTRICITY",12,14,0,,,168,0,105175107
5,15,175,107,6,"PETROL",,,,,,,,105175107
5,15,175,107,3,"KEROSENE",12,1,20,,,14,40,105175107
5,15,176,3,4,"CHARCOAL",12,,,2,50,,,105176003
5,15,176,3,8,"DUNG CAKE",,,,,,,,105176003
5,15,176,3,5,"FIREWOOD",12,,,3,,,,105176003
5,15,176,3,3,"KEROSENE",12,,70,,,45,,105176003
5,15,176,3,1,"ELECTRICITY",,,,,,,,105176003
5,15,176,3,10,"RUBBISH/PLASTIC",,,,,,,,105176003
5,15,176,3,7,"DIESEL",,,,,,,,105176003
5,15,176,3,6,"PETROL",,,,,,,,105176003
5,15,176,3,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176003
5,15,176,3,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105176003
5,15,176,5,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176005
5,15,176,5,4,"CHARCOAL",,,,,,,,105176005
5,15,176,5,10,"RUBBISH/PLASTIC",,,,,,,,105176005
5,15,176,5,6,"PETROL",,,,,,,,105176005
5,15,176,5,1,"ELECTRICITY",,,,,,,,105176005
5,15,176,5,7,"DIESEL",,,,,,,,105176005
5,15,176,5,3,"KEROSENE",12,4,60,,,55,20,105176005
5,15,176,5,8,"DUNG CAKE",,,,,,,,105176005
5,15,176,5,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105176005
5,15,176,5,5,"FIREWOOD",12,,,5,,,,105176005
5,15,176,6,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176006
5,15,176,6,3,"KEROSENE",12,4,60,,,55,20,105176006
5,15,176,6,6,"PETROL",,,,,,,,105176006
5,15,176,6,5,"FIREWOOD",12,,,4,,,,105176006
5,15,176,6,4,"CHARCOAL",12,,,2,50,,,105176006
5,15,176,6,8,"DUNG CAKE",,,,,,,,105176006
5,15,176,6,7,"DIESEL",,,,,,,,105176006
5,15,176,6,10,"RUBBISH/PLASTIC",,,,,,,,105176006
5,15,176,6,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105176006
5,15,176,6,1,"ELECTRICITY",,,,,,,,105176006
5,15,176,8,6,"PETROL",,,,,,,,105176008
5,15,176,8,3,"KEROSENE",12,5,,,,60,,105176008
5,15,176,8,8,"DUNG CAKE",,,,,,,,105176008
5,15,176,8,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176008
5,15,176,8,10,"RUBBISH/PLASTIC",,,,,,,,105176008
5,15,176,8,7,"DIESEL",,,,,,,,105176008
5,15,176,8,4,"CHARCOAL",12,2,,,,24,,105176008
5,15,176,8,5,"FIREWOOD",12,,,6,,,,105176008
5,15,176,8,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105176008
5,15,176,8,1,"ELECTRICITY",,,,,,,,105176008
5,15,176,13,1,"ELECTRICITY",,,,,,,,105176013
5,15,176,13,7,"DIESEL",,,,,,,,105176013
5,15,176,13,8,"DUNG CAKE",,,,,,,,105176013
5,15,176,13,4,"CHARCOAL",,,,,,,,105176013
5,15,176,13,10,"RUBBISH/PLASTIC",,,,,,,,105176013
5,15,176,13,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176013
5,15,176,13,6,"PETROL",,,,,,,,105176013
5,15,176,13,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105176013
5,15,176,13,5,"FIREWOOD",11,2,,1,,,,105176013
5,15,176,13,3,"KEROSENE",,,,,,,,105176013
5,15,176,15,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176015
5,15,176,15,10,"RUBBISH/PLASTIC",,,,,,,,105176015
5,15,176,15,5,"FIREWOOD",12,1,,1,,12,,105176015
5,15,176,15,7,"DIESEL",,,,,,,,105176015
5,15,176,15,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105176015
5,15,176,15,3,"KEROSENE",,,,,,,,105176015
5,15,176,15,1,"ELECTRICITY",12,,,,,,,105176015
5,15,176,15,4,"CHARCOAL",,,,,,,,105176015
5,15,176,15,8,"DUNG CAKE",,,,,,,,105176015
5,15,176,15,6,"PETROL",,,,,,,,105176015
5,15,176,22,4,"CHARCOAL",12,5,,,,60,,105176022
5,15,176,22,5,"FIREWOOD",12,,,4,,,,105176022
5,15,176,22,3,"KEROSENE",12,5,,,,60,,105176022
5,15,176,22,1,"ELECTRICITY",,,,,,,,105176022
5,15,176,22,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176022
5,15,176,22,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105176022
5,15,176,22,10,"RUBBISH/PLASTIC",,,,,,,,105176022
5,15,176,22,7,"DIESEL",,,,,,,,105176022
5,15,176,22,8,"DUNG CAKE",,,,,,,,105176022
5,15,176,22,6,"PETROL",,,,,,,,105176022
5,15,176,30,6,"PETROL",,,,,,,,105176030
5,15,176,30,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176030
5,15,176,30,1,"ELECTRICITY",12,5,,,,60,,105176030
5,15,176,30,5,"FIREWOOD",,,,,,,,105176030
5,15,176,30,10,"RUBBISH/PLASTIC",,,,,,,,105176030
5,15,176,30,2,"GAS FOR HOUSEHOLD USE",2,12,,,,24,,105176030
5,15,176,30,3,"KEROSENE",,,,,,,,105176030
5,15,176,30,7,"DIESEL",,,,,,,,105176030
5,15,176,30,8,"DUNG CAKE",,,,,,,,105176030
5,15,176,30,4,"CHARCOAL",,,,,,,,105176030
5,15,176,34,7,"DIESEL",,,,,,,,105176034
5,15,176,34,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105176034
5,15,176,34,1,"ELECTRICITY",12,,,,,,,105176034
5,15,176,34,3,"KEROSENE",12,2,,,,24,,105176034
5,15,176,34,10,"RUBBISH/PLASTIC",,,,,,,,105176034
5,15,176,34,4,"CHARCOAL",12,,,5,,,,105176034
5,15,176,34,5,"FIREWOOD",12,,,2,50,,,105176034
5,15,176,34,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176034
5,15,176,34,8,"DUNG CAKE",,,,,,,,105176034
5,15,176,34,6,"PETROL",,,,,,,,105176034
5,15,176,40,8,"DUNG CAKE",,,,,,,,105176040
5,15,176,40,1,"ELECTRICITY",12,4,,,,48,,105176040
5,15,176,40,6,"PETROL",,,,,,,,105176040
5,15,176,40,3,"KEROSENE",1,,70,,,,70,105176040
5,15,176,40,4,"CHARCOAL",12,4,,,,48,,105176040
5,15,176,40,7,"DIESEL",,,,,,,,105176040
5,15,176,40,5,"FIREWOOD",,,,,,,,105176040
5,15,176,40,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176040
5,15,176,40,10,"RUBBISH/PLASTIC",,,,,,,,105176040
5,15,176,40,2,"GAS FOR HOUSEHOLD USE",12,8,,,,96,,105176040
5,15,176,47,1,"ELECTRICITY",12,,,,,,,105176047
5,15,176,47,8,"DUNG CAKE",,,,,,,,105176047
5,15,176,47,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176047
5,15,176,47,6,"PETROL",,,,,,,,105176047
5,15,176,47,10,"RUBBISH/PLASTIC",,,,,,,,105176047
5,15,176,47,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105176047
5,15,176,47,7,"DIESEL",,,,,,,,105176047
5,15,176,47,4,"CHARCOAL",12,,,2,,,,105176047
5,15,176,47,5,"FIREWOOD",12,,,3,,,,105176047
5,15,176,47,3,"KEROSENE",,,,,,,,105176047
5,15,176,53,4,"CHARCOAL",12,,,2,,,,105176053
5,15,176,53,1,"ELECTRICITY",12,3,,,,36,,105176053
5,15,176,53,10,"RUBBISH/PLASTIC",,,,,,,,105176053
5,15,176,53,7,"DIESEL",,,,,,,,105176053
5,15,176,53,3,"KEROSENE",,,,,,,,105176053
5,15,176,53,8,"DUNG CAKE",,,,,,,,105176053
5,15,176,53,6,"PETROL",,,,,,,,105176053
5,15,176,53,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176053
5,15,176,53,5,"FIREWOOD",,,,,,,,105176053
5,15,176,53,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105176053
5,15,176,87,1,"ELECTRICITY",,,,,,,,105176087
5,15,176,87,3,"KEROSENE",,,,,,,,105176087
5,15,176,87,8,"DUNG CAKE",,,,,,,,105176087
5,15,176,87,4,"CHARCOAL",,,,,,,,105176087
5,15,176,87,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176087
5,15,176,87,7,"DIESEL",,,,,,,,105176087
5,15,176,87,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105176087
5,15,176,87,6,"PETROL",,,,,,,,105176087
5,15,176,87,5,"FIREWOOD",11,,,2,,,,105176087
5,15,176,87,10,"RUBBISH/PLASTIC",11,,,,20,,,105176087
5,15,176,90,1,"ELECTRICITY",,,,,,,,105176090
5,15,176,90,5,"FIREWOOD",12,,,5,,,,105176090
5,15,176,90,8,"DUNG CAKE",,,,,,,,105176090
5,15,176,90,6,"PETROL",,,,,,,,105176090
5,15,176,90,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176090
5,15,176,90,7,"DIESEL",,,,,,,,105176090
5,15,176,90,3,"KEROSENE",12,4,80,,,57,60,105176090
5,15,176,90,4,"CHARCOAL",,,,,,,,105176090
5,15,176,90,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105176090
5,15,176,90,10,"RUBBISH/PLASTIC",,,,,,,,105176090
5,15,176,92,7,"DIESEL",,,,,,,,105176092
5,15,176,92,10,"RUBBISH/PLASTIC",,,,,,,,105176092
5,15,176,92,4,"CHARCOAL",12,5,,,,60,,105176092
5,15,176,92,8,"DUNG CAKE",,,,,,,,105176092
5,15,176,92,5,"FIREWOOD",12,,,2,,,,105176092
5,15,176,92,6,"PETROL",,,,,,,,105176092
5,15,176,92,3,"KEROSENE",12,,70,,,8,40,105176092
5,15,176,92,9,"CROP BYPRODUCTS/WASTE",,,,,,,,105176092
5,15,176,92,2,"GAS FOR HOUSEHOLD USE",,,,,,,,105176092
5,15,176,92,1,"ELECTRICITY",12,2,,,,24,,105176092
5,15,177,1,10,"RUBBISH/PLASTIC",,,,,,,,105177001
5,15,177,1,6,"PETROL",,,,,,,,105177001
5,15,177,1,8,"DUNG CAKE",,,,,,,,105177001
