"id1","id2","id3","id4","s9b1_ii","s9b1_iii","s9b1_iv","s9b1_b1a","s9b1_b1b","s9b1_b1c","s9b1_b2a","s9b1_b2b","s9b1_b2c","s9b1_b3a","s9b1_b3b","s9b1_b3c","s9b1_b4a","s9b1_b4b","s9b1_b4c","s9b1_b5a","s9b1_b5b","s9b1_b5c","s9b1_b6a","s9b1_b6b","s9b1_b6c","s9b1_b7a","s9b1_b7b","s9b1_b7c","s9b1_b8a","s9b1_b8b","s9b1_9i","s9b1_9ii","hhno"
8,138,278,9,6,11,19,2,2,1,,,,,,,,,,,,,,,,,,,,,11,22,108278009
8,138,278,9,4,10,20,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,10,25,108278009
8,138,278,9,7,11,35,2,2,1,,,,,,,,,,,,,,,,,,,,,11,40,108278009
8,138,278,9,5,11,8,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,12,108278009
8,138,278,11,3,12,25,1,1,2,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,12,27,108278011
8,138,278,14,4,4,13,2,2,1,,,,,,,,,,,,,,,,,,,,,4,16,108278014
8,138,278,14,5,4,22,2,2,1,,,,,,,,,,,,,,,,,,,,,4,24,108278014
8,138,278,16,5,11,15,1,1,2,1,1,2,1,1,2,2,1,1,,,,,,,,,,,,11,20,108278016
8,138,278,16,6,11,30,2,2,1,,,,,,,,,,,,,,,,,,,,,11,35,108278016
8,138,278,17,7,1,28,2,1,2,1,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,,,1,30,108278017
8,138,278,17,6,1,40,2,2,1,,,,,,,,,,,,,,,,,,,,,1,43,108278017
8,138,278,20,7,3,49,2,2,1,,,,,,,,,,,,,,,,,,,,,3,53,108278020
8,138,278,20,6,3,37,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,3,42,108278020
8,138,278,20,5,3,23,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,3,29,108278020
8,138,278,20,9,3,56,2,2,1,,,,,,,,,,,,,,,,,,,,,3,59,108278020
8,138,278,21,3,2,50,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,2,53,108278021
8,138,278,21,5,3,10,1,1,2,1,1,2,1,1,2,2,1,,,,,,,,,,,,,3,13,108278021
8,138,278,21,4,3,5,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,,,,3,7,108278021
8,140,291,6,5,10,21,2,2,1,,,,,,,,,,,,,,,,,,,,,10,24,108291006
8,140,291,6,4,10,15,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,10,17,108291006
8,140,291,6,7,10,28,2,2,1,,,,,,,,,,,,,,,,,,,,,10,29,108291006
8,140,291,7,4,5,30,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,5,33,108291007
8,140,291,7,3,5,14,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,5,15,108291007
8,140,291,8,3,12,15,2,2,1,,,,,,,,,,,,,,,,,,,,,12,17,108291008
8,140,291,9,3,11,38,2,2,1,,,,,,,,,,,,,,,,,,,,,11,40,108291009
8,140,291,9,5,11,32,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,11,34,108291009
8,140,291,12,7,7,8,2,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,,,,7,16,108291012
8,140,291,12,12,7,30,2,2,1,,,,,,,,,,,,,,,,,,,,,7,35,108291012
8,140,291,12,8,7,16,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,7,22,108291012
8,140,291,17,4,11,6,1,1,2,1,1,2,1,1,2,1,2,1,1,2,2,2,1,,,,,,,11,16,108291017
8,140,291,17,5,11,17,1,1,,1,1,2,1,1,2,1,2,2,2,1,,,,,,,,,,11,23,108291017
8,140,291,18,4,11,10,1,1,,1,1,,1,1,2,1,2,2,2,1,2,2,2,2,,,,,,11,14,108291018
8,140,291,18,8,11,40,1,1,,1,1,,1,1,2,1,2,2,2,1,2,1,2,2,1,1,2,2,2,11,43,108291018
8,140,291,18,9,11,47,1,2,2,2,2,1,,,,,,,,,,,,,,,,,,11,49,108291018
8,140,291,18,7,11,31,1,1,,1,1,,1,1,2,1,2,2,1,1,2,2,1,2,2,2,1,,,11,35,108291018
8,140,291,18,5,11,21,1,1,,1,1,,1,1,2,1,1,2,2,1,2,2,1,2,2,2,1,,,11,24,108291018
8,140,291,25,8,3,27,2,1,2,2,,1,,,,,,,,,,,,,,,,,,3,37,108291025
8,140,291,25,4,3,12,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,3,17,108291025
8,140,291,25,5,3,18,,1,2,1,1,,2,2,1,,,,,,,,,,,,,,,3,26,108291025
8,140,291,25,3,3,6,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,3,11,108291025
8,140,291,28,3,4,11,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,4,13,108291028
8,140,291,32,3,1,30,2,2,1,,,,,,,,,,,,,,,,,,,,,1,32,108291032
8,140,291,32,7,1,37,2,2,1,,,,,,,,,,,,,,,,,,,,,1,39,108291032
8,140,291,36,7,11,40,2,2,1,,,,,,,,,,,,,,,,,,,,,11,42,108291036
8,140,291,36,10,11,46,2,2,1,,,,,,,,,,,,,,,,,,,,,11,48,108291036
8,140,291,36,5,11,25,2,2,1,,,,,,,,,,,,,,,,,,,,,11,27,108291036
8,140,291,36,4,11,16,2,2,1,,,,,,,,,,,,,,,,,,,,,11,18,108291036
8,140,291,36,6,11,33,2,2,1,,,,,,,,,,,,,,,,,,,,,11,35,108291036
8,140,291,38,4,6,18,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,6,24,108291038
8,140,291,38,5,6,24,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,6,28,108291038
8,140,291,38,3,6,10,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,6,17,108291038
8,140,291,39,6,9,58,2,2,1,,,,,,,,,,,,,,,,,,,,,10,2,108291039
8,140,291,39,3,9,53,2,2,1,,,,,,,,,,,,,,,,,,,,,9,54,108291039
8,140,291,40,3,2,30,2,2,1,,,,,,,,,,,,,,,,,,,,,2,31,108291040
8,140,291,42,6,4,18,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,4,36,108291042
8,140,291,42,5,4,18,2,2,1,,,,,,,,,,,,,,,,,,,,,4,25,108291042
8,140,291,42,3,4,12,2,1,2,2,,1,,,,,,,,,,,,,,,,,,4,18,108291042
8,140,292,2,6,10,0,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,10,52,108292002
8,140,292,9,6,8,34,2,2,1,,,,,,,,,,,,,,,,,,,,,8,36,108292009
8,140,292,9,3,8,27,2,2,1,,,,,,,,,,,,,,,,,,,,,8,29,108292009
8,140,292,10,5,6,10,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,6,21,108292010
8,140,292,10,3,6,23,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,6,31,108292010
8,140,292,10,4,6,63,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,6,42,108292010
8,140,292,12,7,12,14,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,12,20,108292012
8,140,292,12,8,12,3,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,12,11,108292012
8,140,292,12,5,12,12,2,2,1,,,,,,,,,,,,,,,,,,,,,12,14,108292012
8,140,292,14,5,9,39,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,47,108292014
8,140,292,14,4,9,32,2,1,2,1,2,2,2,2,1,,,,,,,,,,,,,,,9,39,108292014
8,140,292,14,6,9,48,2,2,1,,,,,,,,,,,,,,,,,,,,,9,52,108292014
8,140,292,16,7,6,25,2,2,1,,,,,,,,,,,,,,,,,,,,,6,31,108292016
8,140,292,16,3,6,18,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,6,25,108292016
8,140,292,16,4,6,10,2,1,2,1,1,2,2,2,,,,,,,,,,,,,,,,6,17,108292016
8,140,292,17,5,1,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,1,36,108292017
8,140,292,17,6,1,41,2,2,1,,,,,,,,,,,,,,,,,,,,,1,42,108292017
8,140,292,20,5,1,47,2,2,1,,,,,,,,,,,,,,,,,,,,,1,50,108292020
8,140,292,20,3,1,30,2,2,1,,,,,,,,,,,,,,,,,,,,,1,32,108292020
8,140,292,20,4,1,37,2,2,1,,,,,,,,,,,,,,,,,,,,,1,39,108292020
8,140,292,20,6,1,57,2,2,1,,,,,,,,,,,,,,,,,,,,,1,59,108292020
8,140,292,21,3,10,15,2,2,1,,,,,,,,,,,,,,,,,,,,,10,17,108292021
8,140,292,32,,12,6,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,12,10,108292032
8,140,292,32,,11,50,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,55,108292032
8,140,293,1,4,8,20,2,1,2,1,2,2,2,1,2,2,2,1,,,,,,,,,,,,8,27,108293001
8,140,293,1,3,8,12,2,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,8,20,108293001
8,140,293,1,6,8,33,2,2,1,,,,,,,,,,,,,,,,,,,,,8,41,108293001
8,140,293,1,5,8,28,2,1,2,1,2,2,2,1,2,2,2,1,,,,,,,,,,,,8,33,108293001
8,140,293,1,9,8,6,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,8,11,108293001
8,140,293,4,6,4,13,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,4,19,108293004
8,140,293,4,5,4,7,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,4,13,108293004
8,140,293,4,7,4,20,2,2,1,,,,,,,,,,,,,,,,,,,,,,,108293004
8,140,293,4,4,4,1,2,1,2,1,2,2,2,2,1,,,,,,,,,,,,,,,4,6,108293004
8,140,293,8,3,6,31,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,6,37,108293008
8,140,293,9,9,8,15,2,2,1,,,,,,,,,,,,,,,,,,,,,8,19,108293009
8,140,293,9,3,7,45,2,2,1,,,,,,,,,,,,,,,,,,,,,7,48,108293009
8,140,293,9,5,8,5,2,2,1,,,,,,,,,,,,,,,,,,,,,8,9,108293009
8,140,293,9,4,7,54,2,2,1,,,,,,,,,,,,,,,,,,,,,7,59,108293009
8,140,293,11,9,11,35,2,2,1,,,,,,,,,,,,,,,,,,,,,11,38,108293011
8,140,293,11,5,11,24,2,2,1,,,,,,,,,,,,,,,,,,,,,11,27,108293011
8,140,293,11,4,11,15,2,2,1,,,,,,,,,,,,,,,,,,,,,11,18,108293011
8,140,293,12,3,11,10,2,2,1,,,,,,,,,,,,,,,,,,,,,11,12,108293012
8,140,293,12,4,11,17,2,2,1,,,,,,,,,,,,,,,,,,,,,11,20,108293012
8,140,293,12,7,11,26,2,2,1,,,,,,,,,,,,,,,,,,,,,11,29,108293012
8,140,293,13,4,4,40,2,2,1,,,,,,,,,,,,,,,,,,,,,4,44,108293013
8,140,293,13,3,4,30,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,4,33,108293013
8,140,293,13,5,4,50,2,2,1,,,,,,,,,,,,,,,,,,,,,4,53,108293013
8,140,293,15,4,12,30,2,2,1,,,,,,,,,,,,,,,,,,,,,12,30,108293015
8,140,293,17,4,9,10,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,9,12,108293017
8,140,293,17,7,9,24,2,2,1,,,,,,,,,,,,,,,,,,,,,9,25,108293017
8,140,293,17,5,9,14,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,,,,,,,,,9,16,108293017
8,140,293,17,6,9,18,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,9,20,108293017
8,140,293,18,3,11,7,2,2,1,,,,,,,,,,,,,,,,,,,,,11,8,108293018
8,141,294,1,10,12,30,2,1,2,1,2,2,2,2,1,,,,,,,,,,,,,,,12,33,108294001
8,141,294,1,8,12,15,2,2,1,,,,,,,,,,,,,,,,,,,,,12,17,108294001
8,141,294,1,9,12,22,2,2,1,,,,,,,,,,,,,,,,,,,,,12,24,108294001
8,141,294,2,3,4,,2,2,1,,,,,,,,,,,,,,,,,,,,,4,,108294002
8,141,294,2,5,4,4,2,2,1,,,,,,,,,,,,,,,,,,,,,4,5,108294002
8,141,294,3,7,3,15,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,3,25,108294003
8,141,294,3,3,2,40,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,2,56,108294003
8,141,294,3,5,3,6,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,3,15,108294003
8,141,294,3,4,2,57,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,3,5,108294003
8,141,294,4,7,6,30,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,6,40,108294004
8,141,294,4,8,6,41,2,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,1,,,,,,6,57,108294004
8,141,294,4,3,6,20,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,6,29,108294004
8,141,294,5,3,6,35,2,2,1,,,,,,,,,,,,,,,,,,,,,6,39,108294005
8,141,294,5,10,6,58,2,2,1,,,,,,,,,,,,,,,,,,,,,7,,108294005
8,141,294,5,7,6,52,2,2,1,,,,,,,,,,,,,,,,,,,,,6,53,108294005
8,141,294,5,6,6,43,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,6,47,108294005
8,141,294,6,3,1,30,2,2,,,,,,,,,,,,,,,,,,,,,,1,32,108294006
8,141,294,6,6,1,42,2,2,,,,,,,,,,,,,,,,,,,,,,1,43,108294006
8,141,294,8,7,9,41,2,2,1,,,,,,,,,,,,,,,,,,,,,9,45,108294008
8,141,294,8,12,10,4,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,10,3,108294008
8,141,294,8,10,9,46,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,9,53,108294008
8,141,294,8,14,10,12,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,10,12,108294008
8,141,294,8,4,9,30,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,9,40,108294008
8,141,294,10,7,2,24,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,2,30,108294010
8,141,294,10,6,2,14,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,2,24,108294010
8,141,294,10,8,2,31,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,5,40,108294010
8,141,294,10,11,2,42,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,2,50,108294010
8,141,294,10,12,,,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,3,1,108294010
8,141,294,11,7,9,0,2,2,1,,,,,,,,,,,,,,,,,,,,,9,2,108294011
8,141,294,13,6,8,20,2,2,1,,,,,,,,,,,,,,,,,,,,,8,21,108294013
8,141,294,13,3,8,9,2,2,1,,,,,,,,,,,,,,,,,,,,,8,10,108294013
8,141,294,14,7,12,15,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,12,18,108294014
8,141,294,14,4,12,,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,12,4,108294014
8,141,294,14,5,12,8,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,12,12,108294014
8,141,294,15,8,1,41,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,2,43,108294015
8,141,294,15,3,2,30,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,2,35,108294015
8,142,275,1,5,10,45,2,2,1,,,,,,,,,,,,,,,,,,,,,10,49,108275001
8,142,275,5,3,12,23,2,2,2,1,,,,,,,,,,,,,,,,,,,,12,25,108275005
8,142,275,5,2,12,15,2,2,2,1,,,,,,,,,,,,,,,,,,,,12,19,108275005
8,142,275,11,2,8,15,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,,,8,18,108275011
8,142,275,11,3,8,24,2,2,1,,,,,,,,,,,,,,,,,,,,,8,26,108275011
8,142,275,17,5,1,58,2,2,1,,,,,,,,,,,,,,,,,,,,,2,2,108275017
8,142,275,17,3,1,40,2,2,1,,,,,,,,,,,,,,,,,,,,,1,43,108275017
8,142,275,17,4,1,48,2,2,1,,,,,,,,,,,,,,,,,,,,,1,52,108275017
8,142,275,19,3,3,7,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,3,9,108275019
8,142,275,22,5,7,11,1,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,2,1,,,,,,7,13,108275022
8,142,275,22,6,7,19,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,7,21,108275022
8,142,275,22,4,7,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,7,4,108275022
8,142,275,29,4,9,11,2,2,1,,,,,,,,,,,,,,,,,,,,,9,12,108275029
8,142,275,29,3,9,4,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,7,108275029
8,142,275,32,4,11,5,2,2,1,,,,,,,,,,,,,,,,,,,,,11,6,108275032
8,142,275,32,5,11,8,1,1,2,1,1,2,1,1,2,1,2,2,2,1,,,,,,,,,,11,11,108275032
8,142,275,32,3,11,1,2,2,1,,,,,,,,,,,,,,,,,,,,,11,2,108275032
8,142,275,32,6,11,14,2,2,1,,,,,,,,,,,,,,,,,,,,,11,15,108275032
8,142,275,33,5,3,15,2,1,2,1,1,2,1,1,2,2,1,2,2,1,2,2,2,1,,,,,,3,19,108275033
8,142,275,33,4,3,10,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,3,14,108275033
8,142,275,33,7,3,25,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,3,33,108275033
8,142,275,33,6,3,20,2,1,2,1,2,2,2,2,1,,,,,,,,,,,,,,,3,25,108275033
8,142,275,36,4,8,13,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,8,16,108275036
8,142,275,36,7,8,27,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,8,31,108275036
8,142,275,36,8,8,31,2,2,1,,,,,,,,,,,,,,,,,,,,,8,33,108275036
8,142,275,36,6,8,23,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,8,26,108275036
8,142,275,36,5,8,17,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,8,22,108275036
8,142,275,38,3,11,17,2,1,2,2,1,,,,,,,,,,,,,,,,,,,11,20,108275038
8,142,275,39,7,1,23,2,1,2,2,1,2,2,2,1,,,,,,,,,,,,,,,1,26,108275039
8,142,275,39,8,1,27,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,1,30,108275039
8,142,275,39,9,1,31,2,2,1,,,,,,,,,,,,,,,,,,,,,1,32,108275039
8,142,275,39,5,1,15,2,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,1,18,108275039
8,142,275,39,6,1,18,2,1,2,1,1,2,2,1,2,2,1,2,2,2,1,,,,,,,,,1,22,108275039
8,142,276,1,4,6,20,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,6,24,108276001
8,142,276,1,3,6,15,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,6,19,108276001
8,142,276,2,3,6,16,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,8,17,108276002
8,142,276,4,6,11,21,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,23,108276004
8,142,276,4,4,11,15,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,11,18,108276004
8,142,276,4,5,11,18,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,11,21,108276004
8,142,276,6,3,2,20,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,2,23,108276006
8,142,276,6,2,2,15,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,2,18,108276006
8,142,276,7,2,5,15,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,5,18,108276007
8,142,276,7,3,5,20,2,1,2,1,1,2,2,1,1,,,,,,,,,,,,,,,5,22,108276007
8,142,276,11,8,11,17,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,11,20,108276011
8,142,276,11,7,11,9,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,,1,1,11,13,108276011
8,142,276,11,9,11,24,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,27,108276011
8,142,276,15,4,3,16,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,3,18,108276015
8,142,276,15,3,3,8,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,3,12,108276015
8,142,276,17,3,5,0,2,2,1,,,,,,,,,,,,,,,,,,,,,5,4,108276017
8,142,276,17,5,5,10,2,2,1,,,,,,,,,,,,,,,,,,,,,5,14,108276017
8,142,276,18,3,3,55,2,2,1,,,,,,,,,,,,,,,,,,,,,3,59,108276018
8,142,276,18,4,4,5,2,2,1,,,,,,,,,,,,,,,,,,,,,4,8,108276018
8,142,276,23,2,2,45,2,2,1,,,,,,,,,,,,,,,,,,,,,2,48,108276023
8,142,276,26,3,7,15,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,7,18,108276026
8,142,277,4,3,4,11,2,2,1,,,,,,,,,,,,,,,,,,,,,4,12,108277004
8,142,277,10,7,7,23,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,7,25,108277010
8,142,277,10,3,7,1,2,2,1,,,,,,,,,,,,,,,,,,,,,7,2,108277010
8,142,277,10,5,7,11,2,2,1,,,,,,,,,,,,,,,,,,,,,7,12,108277010
8,142,277,11,3,9,10,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,,1,2,1,1,9,13,108277011
8,142,277,11,7,9,40,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,44,108277011
8,142,277,11,6,9,32,2,2,1,,,,,,,,,,,,,,,,,,,,,9,33,108277011
8,142,277,11,4,9,24,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,26,108277011
8,142,277,14,8,2,11,2,2,1,,,,,,,,,,,,,,,,,,,,,2,12,108277014
8,142,277,14,7,1,57,2,2,1,,,,,,,,,,,,,,,,,,,,,1,58,108277014
8,142,277,14,4,1,30,2,2,1,,,,,,,,,,,,,,,,,,,,,1,31,108277014
8,142,277,14,5,1,39,2,2,1,,,,,,,,,,,,,,,,,,,,,1,40,108277014
8,142,277,14,6,1,48,2,2,1,,,,,,,,,,,,,,,,,,,,,1,49,108277014
8,142,277,20,3,11,12,2,2,1,,,,,,,,,,,,,,,,,,,,,11,15,108277020
8,142,277,21,5,11,41,2,1,2,2,1,2,2,1,2,2,2,1,,,,,,,,,,,,11,45,108277021
8,142,277,21,4,11,30,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,11,35,108277021
8,142,277,21,6,11,50,2,2,1,,,,,,,,,,,,,,,,,,,,,11,53,108277021
8,142,277,24,4,11,15,2,2,1,,,,,,,,,,,,,,,,,,,,,11,17,108277024
8,142,277,24,5,11,21,2,2,1,,,,,,,,,,,,,,,,,,,,,11,24,108277024
8,142,277,25,9,7,26,2,2,1,,,,,,,,,,,,,,,,,,,,,7,28,108277025
8,142,277,25,3,7,20,2,2,1,,,,,,,,,,,,,,,,,,,,,7,22,108277025
8,142,277,25,10,7,32,2,2,1,,,,,,,,,,,,,,,,,,,,,7,34,108277025
8,142,277,26,10,9,43,2,2,1,,,,,,,,,,,,,,,,,,,,,9,46,108277026
8,142,277,26,7,9,36,2,2,1,,,,,,,,,,,,,,,,,,,,,9,38,108277026
8,142,277,26,4,9,30,2,2,1,,,,,,,,,,,,,,,,,,,,,9,32,108277026
8,142,277,30,8,6,9,2,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,6,13,108277030
8,142,277,30,4,6,0,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,6,4,108277030
8,142,277,30,13,6,17,2,2,1,,,,,,,,,,,,,,,,,,,,,6,21,108277030
8,142,277,30,12,6,13,2,2,1,,,,,,,,,,,,,,,,,,,,,6,17,108277030
8,142,277,30,7,6,5,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,,,,,,,,,6,9,108277030
8,142,277,32,8,8,12,2,1,2,2,1,2,2,1,2,2,2,1,,,,,,,,,,,,8,16,108277032
8,142,277,32,6,8,5,2,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,8,9,108277032
8,142,277,32,3,8,0,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,8,4,108277032
8,142,277,32,9,8,17,2,2,1,,,,,,,,,,,,,,,,,,,,,8,20,108277032
8,142,277,32,7,8,9,2,1,2,2,1,2,2,1,2,2,2,1,,,,,,,,,,,,8,12,108277032
8,142,277,34,3,11,0,2,2,1,,,,,,,,,,,,,,,,,,,,,11,1,108277034
8,142,279,17,4,12,10,2,2,1,,,,,,,,,,,,,,,,,,,,,12,12,108279017
8,142,279,17,3,12,2,2,2,1,,,,,,,,,,,,,,,,,,,,,12,4,108279017
8,142,279,17,5,12,17,2,2,1,,,,,,,,,,,,,,,,,,,,,12,19,108279017
8,142,279,18,3,10,30,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,10,34,108279018
8,142,279,19,3,7,15,2,1,2,2,1,2,2,2,1,,,,,,,,,,,,,,,7,18,108279019
8,142,279,32,3,6,15,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,6,18,108279032
8,142,279,61,3,3,15,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,3,20,108279061
8,142,279,102,3,7,15,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,7,17,108279102
8,142,279,103,8,4,32,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,4,38,108279103
8,142,279,103,4,4,6,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,4,9,108279103
8,142,279,103,10,5,11,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,,,,,,,,,5,13,108279103
8,142,279,103,3,3,40,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,3,43,108279103
8,142,279,110,4,10,1,2,2,1,,,,,,,,,,,,,,,,,,,,,10,2,108279110
8,142,279,110,5,10,4,2,2,1,,,,,,,,,,,,,,,,,,,,,10,5,108279110
8,142,279,125,5,5,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,5,4,108279125
8,143,281,15,4,3,22,2,2,1,,,,,,,,,,,,,,,,,,,,,3,27,108281015
8,143,281,15,3,3,10,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,3,15,108281015
8,143,281,34,8,12,45,2,2,1,,,,,,,,,,,,,,,,,,,,,12,48,108281034
8,143,281,34,4,12,20,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,1,2,2,1,1,2,2,2,12,27,108281034
